paper_ic,fp1,fp2,fp4
0.0,840.67,30.24,-51.45
0.0,854.6825937978,30.73781915898,-52.309310900095205
0.008504328625408,868.6763014906625,31.24305020229876,-53.149792126099285
0.0631061197655314,883.364179583289,31.849949637952623,-54.06085725215659
0.1595762526454918,898.6385647665435,32.550938957136715,-55.03796181405561
0.2943087009929648,914.410055206147,33.33945301717652,-56.076843456509565
0.464412424290805,930.60804748432,34.21028571655305,-57.17395565390093
0.6675663564251867,947.1766998320436,35.15932426858505,-58.32630570137355
0.9018953840742698,964.0715187128376,36.18331069115084,-59.53129373534902
1.1658775491928193,981.2567511675936,37.2796635011508,-60.786590805506435
1.4582749072092251,998.7033994482535,38.4463461404835,-62.09004853169333
1.778081204188689,1016.3876929859642,39.68176862896723,-63.439631139218235
2.1244815667690937,1034.2898989491648,40.98471282329109,-64.83336320262762
2.4968209295036745,1052.393388012883,42.35427473869001,-66.2692886121376
2.8945789459030924,1070.683896017136,43.78981946125448,-67.74543776313641
3.317349802361348,1089.1489383571864,45.29094553996981,-69.25980094088341
3.764825803130031,1107.777344970627,46.85745665028467,-70.81030650991059
4.236783900129659,1126.558891476424,48.48933893076719,-72.39480294246471
4.733074553848143,1145.4840075233803,50.186742814804425,-74.01104400904987
5.253612462263064,1164.543547441862,51.94996847500801,-75.65667665418354
5.798368803583072,1183.7286113237544,53.77945420992194,-77.32923122155643
6.367364718564732,1203.0304069803738,55.67576725715288,-79.02611379375814
6.960665817780912,1222.4401450440275,57.63959663149061,-80.74460048479628
7.578377544270626,1241.9489609194145,59.6717476725708,-82.4818335768134
8.220641256459519,1261.5478584479154,61.77313805208468,-84.23481943105008
8.887630922883645,1281.2276710858257,63.94479504096863,-86.00042813083627
9.579550341051998,1300.9790371634274,66.18785387629899,-87.7753948337026
10.296630809170049,1320.792386420016,68.50355709855972,-89.55632282231053
11.039129192459098,1340.6579355267152,70.89325475456434,-91.33968825101263
11.807326336215397,1360.5656907343173,73.3584053810864,-93.12184658733231
12.601525786135738,1380.5054561334628,75.90057770029097,-94.89904074611772
13.422052783229844,1400.4668463020244,78.5214529711932,-96.66741090904607
14.26925350617721,1420.4393023501118,81.22282795223079,-98.42300601389817
