400.0_weeks,400.0_weeks_RK
1.0001655819976027,0.9988242189570835
1.000665106570822,1.001483284924766
1.0010769481836197,1.0027573179358225
1.0014250247560073,1.002683291847989
1.001724764154381,1.0012990813595415
1.0019866907502726,1.0014411952211617
1.0022182975667795,1.001878286239204
1.00242510284733,1.0022053119794325
1.0026112835787666,1.0018487099705355
1.0027800742361754,1.002530212181319
1.0029340279459271,1.002654417351922
1.0030751933265063,1.0027265783803732
1.0032052376661138,1.0027476793931156
1.0033255348345431,1.002914948292491
1.003437229368493,1.0014884163192541
1.0035412840649036,1.0031572311158048
1.003638515913604,1.0029987344529423
1.0037296236278004,1.003523979029682
1.003815209017336,1.00281094031639
1.0038957937806845,1.003068779938692
1.0039718328411658,1.0023380145285328
1.0040437250435177,1.0033540144812052
1.004111821811183,1.0030932596169557
1.0041764342114727,1.0024466452817817
1.0042378387657682,1.0036999372785897
1.0042962822616506,1.0038185526458403
1.004351985764706,1.0039810591902847
1.0044051479836609,1.0034655405923816
1.0044559481092514,1.0040926971105526
1.0045045482219948,1.0042306130847245
1.0045510953445156,1.0042106618301514
1.0045957231992273,1.003856493606876
1.0046385537203018,1.003624501878137
1.0046796983597217,1.0042275646986487
1.0047192592199636,1.003753625674385
1.004757330039922,1.0039268177902667
1.0047939970562068,1.0046238862563996
1.0048293397580457,1.004263322505572
1.0048634315510625,1.0036001367008742
1.004896340342707,1.0032767207157784
1.0049281290600796,1.0039101575239275
1.0049588561092069,1.004489745628349
1.0049885757834751,1.0048214539561207
1.005017338627774,1.0043438872443722
1.0050451917639005,1.0046165518026124
1.0050721791820465,1.003675727667256
1.005098342002484,1.0047264714640003
1.0051237187109616,1.0044416010021138
1.0051483453709165,1.0048981782627668
1.0051722558151577,1.004274728807893
1.0051954818192992,1.0045452904879872
1.0052180532590176,1.004994795294233
1.005239998252841,1.0050635534908827
1.0052613432920543,1.0047879047047157
1.005282113359062,1.004934443034387
1.0053023320353869,1.0049317025245812
1.005322021600407,1.0051209289272787
1.0053412031217006,1.0049280280345558
1.0053598965378718,1.0051071477922269
1.005378120734565,1.0047886349625574
1.0053958936143288,1.0046583958245554
1.0054132321609068,1.004539581615885
1.0054301524984817,1.0051996422354244
1.005446669946315,1.0051159458897598
1.005462799069215,1.0028322103339387
1.0054785537242137,1.0051272667235578
1.005493947103747,1.0052208403775327
1.0055089917756963,1.004999169886204
1.0055236997205106,1.0042532691333321
1.0055380823656777,1.004993730894234
1.0055521506177765,1.0036595732952156
1.0055659148922813,1.0052167397969927
1.0055793851413235,1.0045578960402133
1.0055925708795672,1.0049180697800841
1.0056054812083473,1.0054052497993913
1.005618124838199,1.0047695191751358
1.0056305101099217,1.00534675712261
1.0056426450142788,1.004433704366272
1.0056545372104218,1.0045476654236987
1.0056661940431637,1.0052147637898032
1.005677622559167,1.0043532034123495
1.0056888295221211,1.0053465581920222
1.005699821427005,1.0054008300725255
1.0057106045134756,1.0054641087876333
1.0057211847784555,1.0047434377055124
1.005731567987985,1.0049575873488656
1.0057417596883609,1.0046628088186782
1.0057517652166446,1.005514195954046
1.005761589710562,1.005513757973854
1.0057712381178323,1.0051854742007114
1.0057807152049898,1.0044851177372869
1.0057900255656975,1.0047887619724678
1.0057991736286025,1.0052639053691665
1.005808163664778,1.0039906492816932
1.0058169997947437,1.004790867587905
1.0058256859951258,1.0055908991900693
1.005834226104945,1.0048964948721226
1.005842623831598,1.005654097466464
1.0058508827565025,1.0053854416894359
1.005859006340469,1.0057044638970827
1.0058669979287866,1.005649689617809
