400.0_weeks,400.0_weeks_RK
64.08268630560073,64.09814623484174
68.99574697667488,68.98578121430738
73.68479991725003,73.6631682118997
78.20203152596883,78.18503765531875
82.5827597603294,82.58875764269158
86.85214445635627,86.86014660551972
91.02882054683576,91.03400311755959
95.1270190888912,95.13048584816396
99.15787982597668,99.1703864629516
103.13030216600303,103.13450683249476
107.05151833111866,107.05638017668359
110.9274918550816,110.9337644107992
114.76320221547478,114.77166168994682
118.562852894232,118.57068141354203
122.33002655147824,122.36823860896378
126.06780281154604,126.07544568145677
129.7788490716962,129.7919866860743
133.46549148913977,133.46980167580494
137.12977116636202,137.15151181475244
140.77348912158672,140.79169893832554
144.39824264974436,144.43517683123054
148.0054549948246,148.0213709092893
151.59639976916185,151.62037184536678
155.17222120583776,155.2139340712433
158.73395107544573,158.7470555209986
162.28252291002485,162.2944002551625
165.81878403606555,165.82820409313155
169.34350581200042,169.3679261745823
172.85739238428377,172.8669500057936
176.3610882135158,176.36842318084467
179.85518457336318,179.86446274874805
183.3402251868811,183.36079630565325
186.8167111347032,186.84547195684752
190.2851051456164,190.29811240280532
193.74583536085228,193.77413456354947
197.19929864798237,197.22388500047515
200.64586352777783,200.6508687592462
204.085872767195,204.10322141465414
207.51964568327995,207.5590417913972
210.9474801959074,210.99886208839217
214.36965466156863,214.4023441667864
217.7864295156864,217.80150352172018
221.19804874698173,221.20345877981399
224.60474122410824,224.62727421523604
228.00672189196908,228.02125300274324
231.4041928527856,231.45227401034992
234.79734434498664,234.810250138689
238.18635563127975,238.2103954526901
241.57139580582427,241.58023080463866
244.9526245291829,244.9849912361466
248.3301926986455,248.35399281696792
251.70424306062876,251.71234035131448
255.0749107710289,255.08141269142908
258.4423239087396,258.4602899246706
261.8066039469423,261.8197180370513
265.1678661862469,265.1823015860716
268.52622015332787,268.5340445365393
271.8817699682808,271.89819485875995
275.2346146835885,275.24467269078616
278.5848485972814,278.60879531670207
281.9325615425989,281.96291786072385
285.277839156228,285.31427035638245
288.6207631269816,288.6301734867375
291.96141142659536,291.9753819690281
295.29985852415183,295.41309926158226
298.6361755855026,298.65124120126876
301.9704306589161,301.98227089517036
305.3026888480749,305.3252464207871
308.6330124734361,308.6898818239315
311.9614612228661,311.98601306068576
315.2880922924021,315.3747428474037
318.61296051788577,318.62899408065203
321.93611849817813,321.9836628411691
325.2576167105762,325.2892971074562
328.5775036190216,328.58686717537256
331.89582577562214,331.9365203621657
335.2126279159753,335.2262074900407
338.5279530487399,338.58673043787695
341.8418425398609,341.89635377756235
345.1543361918174,345.17656553280244
348.4654723182531,348.531858296253
351.77528781428924,351.7922989895664
355.0838182228235,355.09887390667717
358.39109779708025,358.40361951082195
361.6971595596618,361.74751695738576
365.0020353583283,365.04243016954206
368.3057559187224,368.3626505523922
371.60835089423296,371.6205689106802
374.9098489131802,374.9230091047056
378.2102776234898,378.24182114385263
381.5096637350177,381.580302106156
384.808033059663,384.86292266481854
388.10541054941103,388.134983774895
391.4018203324279,391.50311579108507
394.697285747326,394.7550028030394
397.9918293757082,398.0047733262434
401.2854730730909,401.3389984707988
404.5782379983045,404.5886432705098
407.8701446414517,407.89703125567854
411.1612128505162,411.1700658983896
414.45146185669125,414.46415132161604
