300.0_weeks
0.06118269083354146
0.06118077984356082
0.061178409552043976
0.061175354959147735
0.06117112811596211
0.06116457235868928
0.06115147162713116
0.05863972509547461
0.060110150664657414
0.06027943870195693
0.060364697141164984
0.060419809331023054
0.06045961142376915
0.06049021984042466
0.060514440136065245
0.06053444350394779
0.06055130344412665
0.06056550471505106
0.06057787527943061
0.06058867839073624
0.060598208112327134
0.06060651446042129
0.060613994050217265
0.06062058855866648
0.06062645090864148
0.060631706467594346
0.06063636198284973
0.06064046647398704
0.06064407921583822
0.060647259724617
0.060649977624239036
0.060652295923062545
0.06065421146471594
0.0606557334092023
0.06065688359658251
0.06065763775595132
0.06065800421243528
0.06065796959747568
0.06065752279176329
0.06065662969976315
0.060655271214533374
0.060653415583156976
0.060650992897901386
0.06064795314068193
0.06064420083388196
0.06063964066079454
0.060634102911901286
0.0606273787269841
0.06061920779529313
0.06060919700063163
0.060596754429414326
0.0605808292215836
0.060559812368429625
0.06053045599685402
0.06048551263138767
0.06040159039441
0.06005872005458425
0.05358542576690682
0.0538450525472954
0.05425984653742568
0.05455936506881145
0.05478629890690235
0.054994360174792
0.05527720230847516
0.05598893942016552
0.06006473673176997
0.5800368617603466
0.4903407043200177
0.5959009735301137
0.6666696471238461
0.7190655660961717
0.7622139298119176
0.8009228340209672
0.8375697041898494
0.8737192590731898
0.9099472335414857
0.9469101733864301
0.9849605921956369
1.0243086826635708
1.0652982179518327
1.1075749031427686
1.1510889379638176
1.195528107473215
1.2407186955462126
1.2861332928148665
1.3312764156154469
1.3753300958178594
1.4177245936619425
1.4576479945377023
1.494305918150438
1.5266897625814924
1.554002138357976
1.5757069381578668
1.5912896296421637
1.6002865127003922
1.6025719560581324
1.5982482879612712
1.58749735827924
1.5711755702864745
1.5494846262277246
1.5233171068136144
1.4934642964532412
1.4610284111611374
1.4265121913695293
1.3906161410263296
1.3542566119121453
1.3177591244514564
1.2816814290937582
1.2461571652176795
1.2120050675693694
1.1790184451039407
1.1474848338775931
1.11780161164672
1.0893043070080202
1.0628291543748123
1.037490761396713
1.0141096629330388
0.9921809563307901
0.9716266922205403
0.9526341125486933
0.9347944845350421
0.918322353810248
0.9029854128670403
0.8887465866674084
0.8755057860886469
0.8632629833376669
0.8519435302539875
0.8413972383202544
0.8316837562658819
0.8226365905166749
0.8143368606561678
0.8066499594139089
0.7995263425210724
0.7930089386922724
0.7869492055641812
0.7813750908824731
0.7762343710395617
0.7715248149034163
0.7671926188021754
0.7632088835750914
0.7595783699778667
0.7562472254896723
0.7532063633321711
0.7504534571651972
0.7479527633465411
0.745690352525682
0.7436658989816355
0.7418428437388723
0.7402157159954769
0.738773625892273
0.7375103348668713
