H_i=0.0,H_i=10.0,H_i=50.0,H_i=100.0,H_i=1000.0
1.0125066809652985,1.084385328743476,1.3116937904717574,1.388480204001091,0.9891923553257548
1.0143368662178247,1.086315245827154,1.3133183238452273,1.3881957208375793,0.9898603306616239
1.016167347252978,1.0882446941648567,1.3149320733652283,1.3878895188852378,0.9905251836344083
1.0179981169431709,1.0901736532348156,1.3165349354029636,1.387561643355085,0.9911868501789669
1.0198291680652944,1.0921021022540658,1.3181268061307,1.387212141967137,0.9918452668621699
1.0216604932978612,1.0940300201744058,1.319707581533729,1.3868410649476748,0.9925003708913382
1.0234920852181246,1.0959573856783358,1.3212771574225863,1.386448465025801,0.99315210012261
1.02532393629917,1.0978841771749732,1.3228354294455291,1.3860343974292872,0.9938003930692294
1.0271560389069818,1.0998103727959463,1.3243822931012763,1.3855989198797043,0.9944451889097551
1.0289883852974848,1.1017359503912671,1.325917643752006,1.3851420925868465,0.9950864274961846
1.0308209676135576,1.103660887525181,1.3274413766366164,1.384663978242436,0.9957240493619902
1.0326537778820215,1.1055851614719985,1.3289533868842491,1.384164642013121,0.9963579957300644
1.0344868080106036,1.107508749211905,1.330453569528072,1.3836441515327549,0.9969882085205697
1.0363200497848712,1.1094316274267484,1.331941819519325,1.3831025768939678,0.9976146303586899
1.0381534948651432,1.111353772495813,1.33341803174163,1.3825399906390297,0.9982372045822812
1.039987134783372,1.1132751604915645,1.3348821010255585,1.38195646775,0.9988558752494158
1.0418209609400009,1.1151957671753865,1.3363339221634662,1.3813520856381751,0.999470587145819
1.0436549646007929,1.1171155679932898,1.3377733899245854,1.3807269241328304,1.0000812857921932
1.045489136893636,1.11903453807161,1.3392003990703798,1.3800810654692612,1.0006879174514272
1.0473234688053183,1.1209526522126825,1.3406148443701609,1.3794145942761262,1.001290429135686
1.0491579511782785,1.122869884890502,1.3420166206169617,1.378727597562096,1.0018887686133813
1.0509925747073272,1.1247862102463682,1.3434056226436737,1.3780201647018129,1.0024828844160136
1.0528273299363455,1.1267016020845102,1.3447817453394362,1.3772923874211611,1.00307272584489
1.0546622072549514,1.1286160338676985,1.3461448836662886,1.3765443597818627,1.0036582429777074
1.0564971968951429,1.130529478712841,1.347494932676074,1.3757761781653877,1.004239386675005
1.0583322889279116,1.1324419093865643,1.3488317875275997,1.3749879412562016,1.004816108586476
1.0601674732598316,1.1343532983007805,1.3501553435040476,1.374179750024345,1.005388361157142
1.0620027396296186,1.1362636175082417,1.3514654960306414,1.3733517077073525,1.0059560976333832
1.0638380776046628,1.1381728386980792,1.3527621406925558,1.372503919791522,1.0065192720688236
1.0656734765775355,1.1400809331913349,1.3540451732530787,1.3716364939925385,1.0070778393300661
1.0675089257624677,1.1419878719364756,1.3553144896720155,1.3707495402354577,1.0076317551022775
1.069344414191799,1.1438936255049004,1.3565699861243374,1.36984317063406,1.0081809758946203
1.0711799307124032,1.1457981640864363,1.3578115590190698,1.3689174994695823,1.0087254590455252
1.0730154639820844,1.1477014574848243,1.3590391050184183,1.3679726431688346,1.009265162727808
