H_i=0.0,H_i=10.0,H_i=50.0,H_i=100.0,H_i=1000.0
0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0
0.0002420249034649,0.0002420249034649,0.0002420249034649,0.0002420249034649,0.00024202490346496002
0.0018104647208128,0.0018104647208128,0.0018104647208128,0.0018104647208128,0.001810464720812858
0.0046753366161602,0.00467534805214,0.0046753937960592,0.0046754509759583,0.0046764802141419605
0.0087830543195054,0.0087831623120345,0.0087835942821386,0.0087841342447413,0.008793853566357143
0.0140791841581263,0.0140796062625771,0.0140812946908889,0.0140834052499222,0.014121399804780985
0.020512234943244,0.0205133754407283,0.0205179375516722,0.020523640462617,0.020626344588897
0.0280342593054778,0.0280367591711287,0.0280467592541743,0.0280592607539808,0.02828455300026917
0.0366007129237339,0.0366054957754675,0.0366246293465608,0.0366485511798988,0.03708006959310259
0.0461701409632003,0.0461784553065553,0.0462117186614884,0.046253311314341,0.0470045377795941
0.0567038487793578,0.0567173068426156,0.0567711532149822,0.0568384929523853,0.05805665136311816
0.0681656010545298,0.0681862144806324,0.0682686979019407,0.0683718690532469,0.0702416778673455
0.0805213589129128,0.0805515715480379,0.0806724793970935,0.0808237431856629,0.08357105910731819
0.0937390536555335,0.0937817716503919,0.0939527467804938,0.0941666978641443,0.0980620841109265
0.1077883926760331,0.1078470120952126,0.1080816653417727,0.1083753771164682,0.11373762697661033
0.122640692696059,0.1227191248127825,0.1230331386095184,0.1234262982300841,0.13062594233799166
0.1382687358973606,0.1383714303354579,0.138782654102739,0.1392976880888066,0.14876051199528734
0.1546466451813627,0.1547786110527129,0.1553071489654388,0.1559693401863679,0.1681799373279693
0.1717497754291888,0.1719166006030379,0.1725848922962712,0.1734224890637471,0.18892787310566617
0.1895546181952482,0.1897624868253844,0.1905953815527384,0.1916396994926758,0.21105299920365866
0.208038717733182,0.2082944261597251,0.2093192508813032,0.210604768206398,0.23460902750195323
0.2271805966320298,0.2274915677663859,0.2287381896091293,0.2303026363689181,0.25965474191883076
0.2469596896463874,0.2473339859405774,0.2488348694435871,0.2507193112893918,0.28625407012201454
0.2673562845506413,0.2678026196456136,0.2695928791758551,0.2718417961428352,0.31447618599405963
0.2883514690459382,0.2888792181875146,0.2909966658868675,0.2936580266640347,0.34439564242236986
0.3099270829091408,0.3105462922148409,0.3130314818173709,0.3161568139483591,0.37609253445569585
0.3320656747034555,0.3327870693585171,0.3356833361968251,0.3393277926290907,0.40965269333395193
0.3547504624768652,0.3555854539332798,0.3589389514345784,0.3631613738121793,0.44516791237179854
0.3779652979618252,0.3789259902100768,0.38278572316604,0.387648702240956,0.48273620617360824
0.4016946338616856,0.4027938288410809,0.4072116837203405,0.4127816172391979,0.5224621051936047
0.4259234938689923,0.4271746960789604,0.4322054686372176,0.4385526170440808,0.5644569882467302
0.4506374451105406,0.4520548654820355,0.4577562859119947,0.4649548261934076,0.6088394562416186
0.4758225727556914,0.4774211318388137,0.4838538876904132,0.4919819656759728,0.6557357511679976
0.5014654565594827,0.5032607870806369,0.5104885441712429,0.5196283255915319,0.7052802252514568
0.5275531491416698,0.5295615979809589,0.5376510195052301,0.5478887400988263,0.7576158662178143
