H_i=0.0,H_i=10.0,H_i=50.0,H_i=100.0,H_i=1000.0
0.0,10.0,50.0,100.0,1000.0
0.0,10.0,50.0,100.0,1000.0
0.002126082156352,10.002126082156352,50.00212608215635,100.00212608215637,1000.0021260821563
0.0158906267172885,10.015890626717288,50.01589062671729,100.0158906267173,1000.0158906267172
0.0409660956095222,10.040966196155685,50.04096659834033,100.04096710107116,1000.0409761502258
0.0768398388800774,10.07684078899007,50.07684458943002,100.07684933997996,1000.0769348498717
0.1230123152556489,10.123016031786754,50.12303089800679,100.12304948099698,1000.1233840156947
0.1790276493566915,10.179037703523765,50.1790779212897,100.1791281959668,1000.1800336093953
0.2444764185870979,10.244498494146052,50.24458680203473,100.24469719961466,1000.2466867729021
0.3189922800292594,10.319034608382069,50.31920394164572,100.31941565289482,1000.3232349455676
0.4022474045744506,10.402321181582876,50.402616344943006,100.40298542363766,1000.4096525129106
0.4939480451960044,10.49406783384359,50.49454712026978,100.49514652497642,1000.505992259091
0.5938305796843619,10.59401470211629,50.5947514722257,100.5956730658683,1000.6123819192585
0.7016580725712296,10.701928994513525,50.70301322914245,100.7043697532856,1000.729021846795
0.8172173129072882,10.817602023021108,50.81914185977099,100.8210688984436,1000.8561837367482
0.9403162637415744,10.940846650094947,50.9429699132009,100.94562785936252,1000.9942103393405
1.0707818603358672,11.071495085862557,51.07435081752522,101.07792685387514,1001.1435161111751
1.2084581018114149,11.209396980364264,51.21315698068328,101.21786708537594,1001.3045887714463
1.3532043896517272,11.354417764036972,51.3592781458506,101.36536913276518,1001.4779917510613
1.5048940744793375,11.506437197671604,51.51261996191285,101.52037156439152,1001.6643675426728
1.663413179316506,11.66534809989589,51.67310273649668,101.68282974288591,1001.8644419791036
1.828659273132656,11.83105522585032,51.84066034474238,101.85271479361984,1002.0790294868796
2.0005404730272827,12.003474275290712,52.01523927164975,102.03001271427604,1002.3090393811189
2.178974557076954,12.182531012047113,52.19679776959164,102.21472360687557,1002.5554832884202
2.363888172855153,12.3681604797627,52.38530511564106,102.40686101673664,1002.819483806277
2.555216129054351,12.560306301268616,52.58074095583784,102.6064513653896,1003.1022845315517
2.7529007596141883,12.758920050935078,52.78309472554671,102.81353346655946,1003.405261617364
2.956891351378333,12.963960690966198,52.99236513672077,103.02815811604296,1003.7299370481484
3.167143627636453,13.175394063947037,53.20855972425584,103.25038774772716,1004.0779938574694
3.3836192810129178,13.39319243506275,53.43169444475872,103.48029614917752,1004.4512935534526
3.606285550084287,13.61733407833548,53.66179332200102,103.71796823121235,1004.8518960635529
3.835114834878252,13.847802901999874,53.89888813412539,103.96349984671224,1005.2820825652142
4.070084347055024,14.084588108790433,54.14301813834107,104.21699765461835,1005.7443816334147
4.31117579112028,14.32768388746556,54.39422982941251,104.47857902567344,1006.2415992121092
4.558375073484166,14.57708913236165,54.652576728727794,104.7483719869735,1006.7768530065349
4.811672036577883,14.83280718817026,54.9181192011452,105.0265152028411,1007.353612000107
5.071060215579278,15.094845617473863,55.19092429717031,105.3131579899152,1007.9757419266598
5.336536615591181,15.363215988870008,55.4710656183208,105.60846036468698,1008.6475576803055
5.608101507368388,15.637933683767931,55.75862320379936,105.91259312200458,1009.3738838263138
5.885758239907598,15.919017720161907,56.05368343682473,106.22573794332908,1010.1601245934362
6.169513068404342,16.206490591876733,56.35633896916983,106.54808753375345,1011.0123449886429
6.459374996246273,16.500378121947936,56.66668866263111,106.87984578700254,1011.9373649886957
6.755355629856769,16.800709328944883,56.98483754630618,107.2212279778169,1012.9428691408109
7.057469045329459,17.107516305173228,57.31089678869217,107.57246098129131,1014.037534360964
7.365731665905692,17.420834105805557,57.64498368373662,107.9337835188923,1015.2311792704379
7.680162149445084,17.740700648088513,57.987221650078816,108.30544643101972,1016.5349390802835
8.000781285125958,18.067156619862367,58.33774024281377,108.68771297610894,1017.9614708455331
8.327611898689275,18.400245396706904,58.69667517719552,109.08085915639175,1019.5251948984152
8.66067876560772,18.74001296709661,59.06416836377205,109.4851740705506,1021.2425794718663
9.000008531622203,19.086507865009725,59.44036795451219,109.90096029360868,1023.1324769897251
9.345629640141947,19.43978110949053,59.82542839954651,110.32853428450537,1025.2165222874073
