300.0_weeks
1.0001669849341073
1.0001669849334385
1.0001669849329156
1.0001669849325372
1.0001669849322856
1.0001669849321295
1.0001669849320458
1.00016698493201
1.0001669849320078
1.0001669849320292
1.0001669849320645
1.000166984932108
1.0001669849321568
1.000166984932209
1.0001669849322627
1.0001669849323154
1.0001669849323678
1.0001669849324202
1.0001669849324695
1.0001669849325177
1.000166984932565
1.0001669849326091
1.0001669849326524
1.0001669849326953
1.0001669849327346
1.000166984932775
1.0001669849328125
1.0001669849328472
1.000166984932882
1.0001669849329164
1.000166984932948
1.000166984932979
1.0001669849330082
1.0001669849330375
1.000166984933066
1.0001669849330923
1.0001669849331183
1.000166984933143
1.0001669849331674
1.0001669849331896
1.0001669849332124
1.000166984933235
1.0001669849332557
1.0001669849332766
1.0001669849332964
1.0001669849333148
1.0001669849333337
1.0001669849333523
1.0001669849333696
1.0001669849333865
1.0001669849334023
1.0001669849334194
1.0001669849334343
1.0001669849334485
1.0001669849334633
1.0001669849334767
1.0001669849334902
1.0001669849335042
1.0001669849335215
1.0001669849335437
1.0001669849335677
1.000166984933594
1.0001669849336203
1.0001669849336419
1.000166984933663
1.0001669849336812
1.000166984933696
1.00016698493371
1.0001669849337247
1.0001669849337345
1.0001669849337416
1.0001669849337467
1.0001669849337522
1.0001669849337484
1.0001669849337294
1.000166984933672
1.0001669849337438
1.0001669849337886
1.0001669849338082
1.0001669849338197
1.0001669849338268
1.0001669849338335
1.0001669849338393
1.0001669849338413
1.0001669849338435
1.000166984933845
1.0001669849338484
1.0001669849338517
1.0001669849338493
1.000166984933847
1.0001669849338404
1.0001669849337778
1.0001669849338348
1.0001669849338426
1.0001669849338322
1.0001669849338366
1.0001669849338262
1.000166984933816
1.0001669849338162
1.0001669849337853
""
