euler,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
841.0534856446412,841.0531839969827,841.0535891190266
841.0534856439659,841.0543990580452,841.0535688969323
841.0534856432212,841.0539005191123,841.0536144521025
841.0534856424671,841.0540323792286,841.0535713725662
841.0534856417512,841.0539119391171,841.0536605872769
841.0534856410954,841.0541845854261,841.0536213949481
841.0534856405083,841.0534254142652,841.0535995543751
841.0534856399929,841.0544122831286,841.053608707617
841.0534856395402,841.0543068949186,841.053617580793
841.0534856391452,841.0541716053422,841.0535873690893
841.0534856387983,841.0548760741,841.0535728598636
841.0534856384904,841.0537109255043,841.0536237614143
841.0534856382209,841.0540298270495,841.0536759845613
841.053485637981,841.0539361784623,841.0536110862528
841.0534856377665,841.0543504298117,841.053590876772
841.0534856375699,841.0539663185388,841.0536066187623
841.053485637398,841.0538665531903,841.0536334015009
841.0534856372394,841.0540156971168,841.0536122708996
841.0534856370953,841.0539426740743,841.0536024322977
841.0534856369625,841.0540536204518,841.0535866779715
841.053485636841,841.0537279807222,841.0535844268641
841.0534856367287,841.0536760606699,841.0535120271371
841.0534856366246,841.0541670703481,841.0536407717777
841.0534856365284,841.0540435117218,841.053596550838
841.0534856364395,841.0538788028643,841.0535362638008
841.0534856363533,841.0541053950053,841.0535890106368
841.0534856362736,841.0538532262569,841.053662102732
841.0534856362001,841.0536708324823,841.0536140990923
841.0534856361295,841.054427866565,841.0536011733709
841.053485636065,841.0542534824255,841.0534779091413
841.0534856360005,841.0548229627535,841.0535442874267
841.0534856359408,841.0539494094959,841.053499378677
841.0534856358829,841.0540072792596,841.0536193242584
841.0534856358292,841.0541357478774,841.0535999380954
841.053485635777,841.0538273140958,841.0536537664756
841.0534856357287,841.0540532668639,841.0535406915657
841.0534856356811,841.0542182030777,841.0536207600547
841.0534856356359,841.0539837211578,841.0535695325134
841.053485635593,841.0537349411348,841.0536156357286
841.0534856355479,841.0537637929652,841.0535379595163
841.0534856355091,841.0537213590079,841.0535434811726
841.0534856354697,841.0537101557844,841.0536123838264
841.053485635432,841.0544474108956,841.0535789272013
841.0534856353953,841.0542460572638,841.0535892719047
841.0534856353584,841.0533832645298,841.0535701295757
841.0534856353258,841.0540458178986,841.0535978973863
841.0534856352929,841.053972424297,841.0535884119163
841.0534856352608,841.0537521068309,841.0535780562376
841.0534856352282,841.0538052797657,841.0535779754508
841.0534856351971,841.0532433923689,841.053614871805
841.0534856351688,841.0533719243688,841.0536646512512
841.0534856351404,841.0532103718728,841.05347185492
841.0534856351107,841.0532994112368,841.0535966834506
841.0534856350837,841.0533677686037,841.0536068325335
841.0534856350566,841.0538257274299,841.0534857267062
841.0534856350309,841.0536892239472,841.05352242194
841.0534856350048,841.0541855856671,841.0534546667519
841.0534856349789,841.0537387995789,841.0537017512921
841.0534856349531,841.0537653850159,841.0534802234356
841.0534856349254,841.0540592147956,841.0535848599125
841.0534856348958,841.0541219299885,841.053600049663
841.0534856348688,841.0524821265975,841.0534670134618
841.0534856348407,841.0529208663019,841.0535736769242
841.053485634815,841.0544629429183,841.0535930742404
841.0534856347913,841.0542700242181,841.0535730843912
841.0534856347673,841.0542869635641,841.0535320113651
841.0534856347446,841.0540216112943,841.0535839473342
841.0534856347234,841.0545806907088,841.0535864213284
841.0534856347014,841.0539410401714,841.0535846678397
841.0534856346802,841.054040886636,841.0535728548607
841.0534856346588,841.0540846482651,841.0535724964334
841.0534856346392,841.0541069591067,841.0536139039773
841.0534856346172,841.0537651056513,841.0537546028036
841.0534856346001,841.0537513965337,841.0536105586391
841.0534856345898,841.0541330848714,841.0535752262101
841.053485634597,841.0537701402416,841.0535901013903
841.0534856345516,841.0538741263197,841.0536380535269
841.0534856345216,841.0538469595654,841.053698776573
841.0534856345032,841.0536805979319,841.0535856645733
841.0534856344855,841.0537414647978,841.0535916757159
841.0534856344697,841.0536782680896,841.0536669664293
841.0534856344511,841.0536827033172,841.0536476164358
841.0534856344341,841.0537568217024,841.0536037613545
841.053485634418,841.0538052052923,841.0536507674499
841.0534856344029,841.0537303730829,841.0536798223264
841.0534856343863,841.0537125349844,841.0537504442846
841.0534856343687,841.0538447122642,841.0536293560222
841.05348563435,841.0538971700262,841.0536021347715
841.0534856343334,841.053761214022,841.0537340803614
841.0534856343174,841.0537747944547,841.0535914363063
841.0534856343018,841.0537220177692,841.0535837573411
841.0534856343132,841.0538249029917,841.0535843886826
841.0534856342712,841.0538694051126,841.0535933230225
841.0534856342509,841.0541462952502,841.0535873886067
841.053485634239,841.0540417563867,841.0535898892623
841.0534856342185,841.0538806545951,841.0535871138103
841.0534856342045,841.0538497755073,841.0535703634805
841.053485634188,841.0539158747562,841.0535739118892
841.053485634163,841.053987184504,841.0535766225125
841.0534856341441,841.0539438583382,841.0536218556791
,841.0538378252008,841.0536195066829
