CD4_T_cells,CD8_T_cells,macrophages,normal_fibres,damaged_fibres,regenerating_fibres,real_part_eig_1,imaginary_part_eig_1,real_part_eig_2,imaginary_part_eig_2,real_part_eig_3,imaginary_part_eig_3,real_part_eig_4,imaginary_part_eig_4,real_part_eig_5,imaginary_part_eig_5
805.6741070723704,57.51613677910578,20731.89224769522,34.08244760853574,0.9993553671370236,64.91819702432686,-9.095087078313988,0.0,-1.0895447494497588,0.0,-0.0332149188001396,0.4900822273726256,-0.0332149188001396,-0.4900822273726256,-0.6174279366743434,0.0
844.75160140635,64.8597063260205,21718.04688703101,31.45028466823633,1.0002492961832057,67.54946603558021,-9.311071389020327,0.0,-1.09044771846972,0.0,-0.0990087573082151,0.5350604221143793,-0.0990087573082151,-0.5350604221143793,-0.6169961373710453,0.0
875.7262436244814,71.61372178677739,22499.71885688932,29.36456212923653,1.0009011500711706,69.63453672069248,-9.478365356025702,0.0,-1.091124895051412,0.0,-0.1548663876669932,0.5669325183577383,-0.1548663876669932,-0.5669325183577383,-0.6170538572667746,0.0
901.3944186324112,77.98161784703402,23147.477693649907,27.63654292464314,1.0014090161375158,71.36204805921922,-9.6144471190165,0.0,-1.091599900506119,0.0,-0.2038894038358015,0.5910805326067161,-0.2038894038358015,-0.5910805326067161,-0.6174557379679207,0.0
923.2795516069126,84.07424275956434,23699.768177662816,26.163460006747272,1.001820153755526,72.83471983949708,-9.728680441946764,0.0,-0.2478508560629466,0.6101622595614502,-0.2478508560629466,-0.6101622595614502,-0.6181165331269667,0.0,-1.091887702221375,0.0
942.3157888483915,89.95956326274043,24180.164329751,24.88231303410469,1.002162765025045,74.1155242008706,-9.826720455664685,0.0,-0.2878834724701279,0.6256860240974811,-0.2878834724701279,-0.6256860240974811,-0.6189788720474534,0.0,-1.0919987884396711,0.0
959.1225233969828,95.68264921633848,24604.29702654318,23.751343006749423,1.0024541069526005,75.24620288629808,-9.912266325468927,0.0,-0.3247657893956019,0.6385886601899474,-0.3247657893956019,-0.6385886601899474,-0.6200008911117202,0.0,-1.091940608331279,0.0
974.1341263377004,101.27512539003192,24983.12758612832,22.741286967881177,1.0027029810280463,76.25601005109051,-9.987882074935934,0.0,-0.3590615079791237,0.649490429407564,-0.3590615079791237,-0.649490429407564,-0.6211505533235036,0.0,-1.0917182401269987,0.0
987.6673021740067,106.75999316996376,25324.64928004776,21.83076291157164,1.0029244381311524,77.16631265029748,-10.05540861100943,0.0,-0.3911932646206754,0.6588213691685658,-0.3911932646206754,-0.6588213691685658,-0.6224016654339692,0.0,-1.0913370554664208,0.0
999.9620565635944,112.15475448323032,25634.91802274139,21.00363229820012,1.0031184857182849,77.99324921608168,-10.116234849969992,0.0,-0.42148987254854,0.6668919844271745,-0.42148987254854,-0.6668919844271745,-0.6237337275214914,0.0,-1.0907994024060517,0.0
1011.2037885221852,117.47288386840826,25918.61287899565,20.24739021534017,1.0032921308481817,78.74931765381142,-10.171417313601896,0.0,-0.4502110899577886,0.6739323729871506,-0.4502110899577886,-0.6739323729871506,-0.6251292478350959,0.0,-1.090108393476052,0.0
1021.5394287568828,122.72507202371264,26179.441795802904,19.55213819304521,1.0034489392505426,79.4444128677044,-10.221786924980671,0.0,-0.4775671050364414,0.6801177555740053,-0.4775671050364414,-0.6801177555740053,-0.6265737711514577,0.0,-1.0892663038983628,0.0
1031.0874917226838,127.91994917189112,26420.39545203284,18.90989926177016,1.003590624631941,80.0865101135981,-10.268008868965682,0.0,-0.5037306302790453,0.6855843555127414,-0.5037306302790453,-0.6855843555127414,-0.6280552371854079,0.0,-1.0882749292196183,0.0
1039.9448349987829,133.06455881331323,26643.91823685828,18.31414626300081,1.0037200316921324,80.68213370530712,-10.310621018268376,0.0,-0.5288451552681837,0.69043989456508,-0.5288451552681837,-0.69043989456508,-0.629563365394271,0.0,-1.087136166924769,0.0
1048.1917748728456,138.1647426890608,26852.03706410351,17.759468232260733,1.0038392996357286,81.23669246810361,-10.350066001171808,0.0,-0.5530314190740169,0.6947709850403894,-0.5530314190740169,-0.6947709850403894,-0.6310894822084294,0.0,-1.0858517821737792,0.0
1055.8958685768016,143.22543074038148,27046.4564936986,17.24132846372958,1.0039477252126283,81.75472381105772,-10.386715400771411,0.0,-0.5763922844398559,0.6986483506487811,-0.5763922844398559,-0.6986483506487811,-0.6326264329270544,0.0,-1.0844231085753315,0.0
1063.113961681116,148.25074257650024,27228.61145086716,16.755884618651617,1.004049065324429,82.2400663160239,-10.4208760075419,0.0,-0.5990152597040412,0.7021301993439861,-0.5990152597040412,-0.7021301993439861,-1.0828523416029627,0.0,-0.6341678432652595,0.0
1069.8949951960326,153.24425379222097,27399.7366922418,16.29985428042863,1.0041421475043697,82.69600357206716,-10.452813839006357,0.0,-0.6209763594908309,0.7052653354695873,-0.6209763594908309,-0.7052653354695873,-1.0811410046801655,0.0,-0.6357086460558983,0.0
1076.2808365794383,158.2090016630456,27560.88898938613,15.870410663519754,1.0042292242437316,83.12536011223652,-10.482752238577774,0.0,-0.6423410913022161,0.7080948181850809,-0.6423410913022161,-0.7080948181850809,-0.6372443275708517,0.0,-1.0792914173843975,0.0
1082.3079226778573,163.14763935859813,27712.987822573134,15.465102474538654,1.004310747375674,83.53058677808583,-10.510885641868825,0.0,-0.6631667496613336,0.7106537040827482,-0.6631667496613336,-0.7106537040827482,-0.6387711964047874,0.0,-1.0773058580311772,0.0
