evolving_asym_D=0.4,evolving_sym_D=0.4
34.35713363844283,47.47442732966285
35.36819158413799,48.74131461056189
36.40248474700852,50.010169181870836
37.45887878309931,51.27822327383498
38.5360794856387,52.54271239514781
39.632637049094434,53.80090167661939
40.746952642115055,55.050111540439566
41.87728726816948,56.28774218466171
43.021772836951726,57.51129641150428
44.178425313983816,58.71840038278158
45.34515976209112,59.90682195359866
46.51980703831942,61.07448631305617
47.70013186516689,62.219488744346805
48.88385195739418,63.340104402364936
50.06865785668193,64.43479509098492
51.25223310731555,65.50221310103478
52.43227439784477,66.54120224079206
53.606511296810254,67.55079625132447
54.77272522516681,68.53021484770319
55.9287673334373,69.47885766329206
57.07257498683987,70.39629639792392
58.20218660510011,71.28226548238865
59.315754653457205,72.1366515723399
60.41155663530769,72.95948217590326
61.48800399269591,73.75091370258659
