400.0_weeks,400.0_weeks_RK
70.85189149865785,60.528530216657806
70.7881744958348,60.3771705581921
70.72458757930191,60.22426093191621
70.66113074758387,60.06480758448559
70.59780400179571,59.89010081266696
70.53460734550616,59.70628817291099
70.47154078460512,59.541788390902255
70.40860432717392,59.434147322648805
70.34579798335916,59.37832196824773
70.28312176524955,59.274894338453535
70.22057568675594,58.95891428152882
70.15815976349434,58.39784951099047
70.09587401267162,57.94291572368561
70.03371845297437,58.200839320330346
69.97169310446026,59.33705285611657
69.90979798845217,60.160810935920836
69.84803312743504,57.897895889863385
69.7863985449548,53.5850534905803
69.72489426552039,54.28802174041953
69.6635203145076,60.93719235651097
69.60227671806584,63.48490900826156
69.54116350302658,48.294828473011115
69.48018069681447,48.32503569771612
69.4193283273604,59.176449003523246
69.35860642301677,67.6312756981154
69.29801501247474,47.01675440537192
69.23755412468364,41.98664907330215
69.1772237887722,49.6116729780695
69.11702403397177,61.93903962752718
69.05695488954144,68.91765631749487
68.99701638469499,46.922225860602715
68.93720854852947,37.94031151758094
68.87753140995608,41.29830451521531
68.81798499763143,49.632903375163494
68.75856933989273,60.69572616128962
68.69928446469233,69.6033890116632
68.64013039953527,58.52570548131171
68.58110717141784,38.36665787657721
68.52221480676786,35.00474586766194
68.46345333138645,37.80641952836803
68.40482277039128,43.93113968792245
68.34632314816123,52.537721514355965
68.28795448828261,62.38239253644472
68.22971681349647,69.69420454060344
68.17161014564768,61.956764261447006
68.11363450563503,40.59133204918899
68.05578991336282,33.169191554880236
67.9980763876937,32.73997789431474
67.94049394640264,35.43075767545546
67.88304260613246,40.36591042504857
67.82572238235026,47.26298189052806
67.76853328930525,55.678797944014704
67.71147533998759,64.33381082874162
67.65454854608859,69.45823532464316
67.59775291796194,60.61827269925422
67.54108846458595,40.87780424272229
67.48455519352717,32.31247102883401
67.42815311090473,30.313996821914316
67.37188222135606,31.213293871994345
67.31574252800398,34.049540710784946
67.25973403242234,38.601218111196516
67.20385673460771,44.80848888942959
67.14811063294698,52.44595204615357
67.09249572418861,60.70006740677663
67.03701200341403,67.30195739874486
66.98165946401039,65.96483239530788
66.92643809764377,49.3820653992571
66.87134789423388,35.201681745911245
66.81638884192903,29.878799923851673
66.76156092708236,28.544094383700852
66.70686413422897,29.33676109251195
66.65229844606372,31.75135396789203
66.59786384341996,35.710605161817696
66.54356030524909,41.256519173905986
66.48938780860092,48.32302637025324
66.4353463286049,56.38184709759182
66.38143583845198,63.79363809860115
66.32765630937743,66.21593112010893
66.27400771064434,55.46299704882119
66.22049000952784,38.966308828462864
66.16710317130013,30.76030917021381
66.11384715921623,27.70266598783849
66.06072193450039,27.15091393771953
66.00772745633336,28.286036000391263
65.95486368184002,30.935532356430542
65.9021305660782,35.16666772889822
65.84952806202772,41.09098290511017
65.7970561205803,48.604623006714476
65.74471469053016,56.84961754019815
65.69250371856513,63.217739089774454
65.6404231492585,61.42465532387326
65.58847292506142,46.84951596591666
65.53665298629605,34.20510060075341
65.48496327114906,28.477434764652017
65.43340371566596,26.284006390144334
65.38197425374595,26.114453787674286
65.33067481713731,27.56495057696972
65.27950533543329,30.657757030944317
65.22846573606877,35.585877638515655
65.17755594431716,42.48041975579412
65.12677588328816,50.867432578880376
65.0761254739258,58.523960091348144
65.02560463500727,59.74065171453991
64.97521328314141,48.29773824052347
64.92495133276961,35.29687531526954
64.87481869616539,28.659596783679117
64.82481528343409,25.800367387816415
64.77494100251515,25.143117172739164
64.72519575918339,26.288304100930134
64.675579457051,29.34385517374676
64.62609199757007,34.62263494944997
64.57673328003541,42.23285828723732
64.5275032015881,50.90443101688415
64.47840165721911,55.9014063128828
64.42942853977357,49.736254282531064
64.3805837399555,37.32608707955522
64.33186714633261,29.548085118643108
64.28327864534197,25.837124566884455
64.23481812129558,24.626089906889167
64.18648545638672,25.537476215691818
64.13828053069645,28.809685244246797
64.09020322220047,34.81565354800856
64.04225340677651,42.887965522864995
63.99443095821187,48.740202357382
63.94673574821135,45.571794292211685
63.8991676464057,36.391703327846386
63.85172652036007,29.59984293375594
63.80441223558305,26.05526387861316
63.75722465553596,24.975058675261515
63.71016364164231,26.14181632245834
63.66322905329777,29.347941772891406
63.61642074788019,33.29846499876001
63.56973858076027,35.40290999407045
63.52318240531203,34.666927518382444
63.47675207292428,32.773037559477906
63.43044743301083,31.165480766455037
63.384268333023,30.124426154507447
63.33821461846081,29.483977400748252
63.29228613288584,29.05973791004131
63.2464827179324,28.739276291231267
63.20080421332088,28.46566812378233
63.15525045686984,28.213684753473427
63.1098212845092,27.972836761171134
63.06451653029341,27.738691128794688
63.01933602641475,27.510216199966703
62.974279603216914,27.286803795339218
62.929347089208704,27.068117865702437
62.88453831107807,26.854469073244697
62.83985309370615,26.64538305130022
62.79529126018158,26.44174762071143
62.75085263181502,26.241553921395585
