400.0_weeks,400.0_weeks_RK
57.54604580704988,47.221840623101514
57.29986122324826,46.919825999471094
57.05538291995547,46.616086665747936
56.812594164162405,46.32581828566201
56.57147846579602,46.00020658733349
56.33201957274409,45.61151475299967
56.09420146601205,45.18609335246687
55.858008355005005,44.863406260408134
55.62342467293385,44.80448037885108
55.39043507233913,44.9716810081578
55.15902442073012,44.882116331482614
54.92917779633572,43.8218491635315
54.70088048396249,41.85835019619876
54.47411797095795,40.610224962537885
54.24887594327498,42.361460035826674
54.025140281634464,47.87852932186001
53.802897057783696,49.548183997946055
53.58213253084577,37.50013904589861
53.362833143760525,29.087495108907756
53.14498551981072,36.231820648444746
52.92857645923411,67.43394156321229
52.71359293591597,37.72340359691487
52.50002209416195,19.939213989437924
52.28785124554796,26.172518441474452
52.07706786584463,70.66017273056026
51.867659592014846,47.42320650684172
51.659614219282005,17.71655402927922
51.45291969826644,15.827074013098402
51.24756413218903,27.557247383435016
51.04353577413932,78.95422843702372
50.84082302440693,56.60075045427373
50.63941442787362,18.77793160444887
50.43929867146628,12.87338235030811
50.24046458166386,13.895635680453841
50.04290112206779,23.496841375104168
49.84659739101967,59.88790216911971
49.65154261927668,97.56351317650203
49.45772616773712,32.19275356686185
49.26513752521687,15.296523761761527
49.07376630627485,11.297873365905094
48.88360224908628,10.951070985900477
48.694635213362176,14.122077404780022
48.506855178314666,25.358512274782417
48.3202522406656,59.84751035923246
48.13481661269879,104.4600637212996
47.9505386203537,45.58439258757587
47.76740870135994,19.326506011929904
47.58541740341144,12.395419836680514
47.404555382379286,9.971970532130987
47.22481340056211,9.437427778509372
47.04618232497359,10.771785496006043
46.86865312566516,15.748625228890186
46.69221687408407,29.88462385125237
46.5168647414652,66.60268838383926
46.34258799725623,101.71802055119903
46.16937800757493,49.362287935623
45.997226233698285,21.792821520677208
45.826124230582,13.546022780089382
45.6560636454104,10.301519869145922
45.48703621616868,8.854400534199927
45.31903377027732,8.489215473169926
45.15204822318729,9.407385222706361
44.98607157706958,12.869949409811566
44.82109591949775,22.42714663383525
44.65711342216287,46.730444179367694
44.49411633961435,89.65589693455485
44.33209700802459,75.37372835651804
44.17104784397904,32.79912190803964
44.01096134328826,17.741297052213877
43.85183007982398,12.238068722469853
43.69364670437776,9.682912661965382
43.53640394354093,8.370289061029007
43.38009459860632,7.854329649751371
43.22471154449114,8.25502224010481
43.07024772867996,10.423008835409304
42.91669617018789,16.844600287837647
42.7640499585432,33.51567374180597
42.6123022527892,68.46717602571728
42.46144628050469,83.46494233141063
42.311475336842605,43.275602527000736
42.16238278358668,21.850066850277543
42.014162048225415,14.11656085429171
41.86680662304305,10.661112816993384
41.72031006422751,8.81983366678139
41.57466599099426,7.8072381952390275
41.42986808472645,7.457273768686409
41.28591008813048,8.060929695484539
41.14278580440681,10.838844427412154
41.00048909643603,19.222239917524888
40.85901388597885,40.330609045119154
40.71835415289112,72.28997441567385
40.57850393435251,59.9754525838137
40.43945732410869,29.795019676555306
40.30120847172723,17.384628609775103
40.16375158186642,12.28904370499887
40.027080913557,9.711163317349422
39.89119077949631,8.233632410599846
39.75607554535484,7.430358306280153
39.62172962909496,7.335847324893139
39.4881475003009,8.641022046869697
39.35532367953084,13.789928666134617
39.223252737630446,28.62965177775236
39.09192929515616,55.71519190443318
38.96134802171024,56.01038452761538
38.83150363533835,30.411277031661342
38.70239090192457,17.836341561756157
38.574004634595184,12.532387277276994
38.44633969313752,9.830850322751527
38.31939098342541,8.266123137500632
38.19315345685445,7.4197234764139095
38.06762210978677,7.422258031071566
37.94279198300504,9.43775460878907
37.81865816117569,17.41726757195513
37.69521577232052,36.5966760188381
37.57245998729718,48.17590466231094
37.4503860192883,31.18407218544941
37.32898912329839,18.591423026920605
37.208264595659486,12.937895251893396
37.08820777354417,10.046598376622512
36.96881403448697,8.400356211073598
36.850078795912886,7.629749783932595
36.73199751467385,8.223913257328853
36.61456568659223,12.676514182513728
36.49777884601184,24.858071363309293
36.38163256535559,33.79278679681662
36.26612245469066,25.635529602650447
36.15124416129994,17.16437549864482
36.03699336926041,12.62226960588939
35.92336579902806,10.182258862227677
35.810357207029114,9.002136104340545
35.69796338525764,9.123509296021986
35.58618016087915,11.097733027950639
35.47500339584073,14.197336757224901
35.36442898648639,15.689291872088978
35.254452863169945,15.20631559723182
35.1450709899187,14.214234312292932
35.036279364010305,13.412700557232426
34.92807401564882,12.874214165552047
34.82045100760057,12.516163742319486
34.71340643484085,12.263894796020278
34.60693642421012,12.067548587099175
34.50103713407188,11.90104487832558
34.39570475397781,11.750877623888984
34.29093550433706,11.608997363859233
34.18672563609013,11.473987779856866
34.083071430387946,11.34393066280592
33.979969198275086,11.21745608541464
33.87741528037816,11.095582788783565
33.77540604659804,10.976479346570624
33.6739378958069,10.863424242754736
33.5730072555495,10.749205480378983
