M_i=100.0,M_i=400.0,M_i=1000.0
100.0,400.0,1000.0
100.0,400.0,1000.0
100.01257025192191,400.05028100768766,1000.1257025192192
100.09397054160792,400.3758334233771,1000.93933984317
100.24236697166936,400.9690551091783,1002.4205745954742
100.45482761354884,401.81796092044846,1004.5381613626066
100.72849325625468,402.9108682908739,1007.2616734914845
101.06075855435812,404.2371201191028,1010.5633016788269
101.44928919287192,405.7871512750346,1014.4180094378278
101.892002602966,407.55240945452334,1018.8033252266976
102.38704155247324,409.5252477789673,1023.6990652250995
102.93274845415291,411.6988205062112,1029.0870651390678
103.52764241158512,414.0669899033127,1034.9509410091546
104.17039927653664,416.62424534529407,1041.2758815202913
104.85983447029204,419.3656336218562,1048.0484691238134
105.59488819714475,422.2866989411403,1055.2565260722658
106.37461268402755,425.383431146812,1062.888981556502
107.19816112450032,428.65222084516927,1070.9357566035335
108.06477805600926,432.08982034462935,1079.3876639224727
108.97379094585672,435.6933094984038,1088.2363203690654
109.92460280087556,439.4600657012951,1097.474070109398
110.9166856483743,443.3877374234018,1107.09391690093
111.94957476239406,447.4742207706856,1117.0894641833902
113.02286353074128,451.717638649098,1127.454861894221
114.13619887560696,456.1163221792073,1138.1847591031974
115.28927715466624,460.66879406531547,1149.2742617070426
116.48184048103757,465.37375366958526,1160.7188945441358
117.71367340989104,470.2300635798401,1172.5145673871998
118.9845999472499,475.2367374911243,1184.65754435245
120.29448084295,480.3929292471474,1197.144416330461
121.64321113506966,485.6979229094188,1209.972076099612
123.0307179176172,491.15112374002655,1223.13769582952
124.456958307028,496.75204999928405,1236.6387067210103
125.92191758620494,502.5003254723733,1250.47278056226
127.42560750753742,508.3956726500722,1264.6378130088174
128.96806473863796,514.4379064980001,1279.1319084191305
130.54934943650866,520.6269287568138,1293.9533660976888
132.16954393754554,526.9627227226719,1309.100667815467
133.82875155225256,533.4453484632138,1324.5724664925144
135.52709545480468,540.0749384294435,1340.3675759406415
137.26471765870056,546.8516934283698,1356.4849615755222
139.0417780707054,553.7758789251465,1372.9237320174307
140.85845361612405,560.8478216468545,1389.6831315084596
142.71493742918068,568.0679064630507,1406.7625330816281
144.61143810292762,575.4365735208238,1424.1614324239101
146.54817899367796,582.9543156144107,1441.8794423810475
148.52539757545944,590.6216757714598,1459.9162880571475
150.5433448404345,598.4392450398354,1478.271802466607
152.60228474162813,606.4076604604597,1496.945922699923
154.7024936746576,614.5276032131073,1515.9386865685194
156.8442599954734,622.799796923342,1535.2502296968912
159.0278835714016,631.2250061199125,1554.8807830331925
161.25367536302974,639.8040348329379,1574.8306707519237
163.5219570347042,648.5377253241221,1595.1003085246268
165.83306059160927,657.4269569410461,1615.69020213653
168.18732804158165,666.4726450883229,1636.6009464288927
170.58511107997785,675.6757403090545,1657.8332245484562
173.02677079606062,685.037227470627,1679.3878074868676
175.51267739950526,694.558125049413,1701.2655538942997
178.04320996574785,704.2394845094364,1723.4674101526928
180.618756199008,714.0823897704951,1745.9944106951523
183.2397122119185,724.0879567616317,1768.8476785590444
185.906482320786,734.2573330562059,1792.028426161251
188.6194788555889,744.5916975851505,1815.5379562848898
191.3791219838946,755.0922604252926,1839.3776632675838
194.18583954794732,765.7602626598922,1863.5490343820802
197.04006691424084,776.596976308804,1888.0536514006867
199.94224683494664,787.6037043258904,1912.8931923356076
202.8928293206241,798.7817806615277,1938.0694333478425
205.8922715236831,810.1325703882371,1963.5842508178494
208.9410376321182,821.6574698876467,1989.4396235716827
212.03959877307125,833.3579070971556,2015.6376352568004
215.18843292581852,845.2353418148199,2042.1804768621855
218.3880248438124,857.2912660611174,2069.0704493778644
221.63886598543863,869.5272044963788,2096.3099665893214
224.94145445318188,881.9447148927891,2123.901558002704
228.29629494091608,894.545388659977,2151.8478718970964
231.7038986890644,907.330851423311,2180.1516785005188
235.1647834473937,920.3027636541192,2208.81587328666
238.67947344523324,933.4628213511426,2237.843480389707
242.24849936892323,946.8127567726108,2267.2376561349834
245.87239834632103,960.354339218422,2297.0016926834323
249.5517139382074,974.0893758619728,2327.139021788326
253.28699613645216,988.0197126312672,2357.6532186628956
257.07880136881323,1002.1472351389996,2388.5480059579036
260.9276925102568,1016.4738696613724,2419.8272578484994
264.8342389006989,1031.0015841654813,2451.4950042300106
268.79901636908136,1045.732389385153,2483.55543502264
272.8226072637058,1060.6683399451945,2516.0129045853405
276.90560048875966,1075.8115355340583,2548.871936239469
281.048591546979,1091.164122125002,2582.1372269031017
285.2521825884006,1106.7282932458645,2615.81365183723
289.5169824651659,1122.5062912976475,2649.906269505344
293.843606792347,1138.5004089221447,2684.4203265482306
298.2326780147725,1154.712990418913,2719.3612628761125
302.684825479838,1171.1464332119483,2754.7347168805713
307.2006855162937,1187.8031893664688,2790.5465307690038
311.7809015190072,1204.6857671562802,2826.802756024667
316.42612403970696,1221.7967326822454,2863.5096589956847
321.1370108837163,1239.138711542443,2900.673726616696
325.9142272126941,1256.7143905546566,2938.3016722671427
330.7584456534044,1274.526519531898,2976.4004417705014
335.67034641254173,1292.577913111725,3014.977219539093
340.6506173976428,1310.8714526401786,3054.0394348694044
345.6999543441223,1329.410088111231,3093.594768393196
350.8190609484733,1348.1968401626896,3133.651158689969
356.00864900767795,1367.2348021295809,3174.2168090667137
361.269438564878,1386.5271421561004,3215.3001945111564
366.6021580613606,1406.0771053672804,3256.9100688250865
372.00754449491615,1425.8880161016057,3299.055471944641
377.4863435846314,1445.9632802058766,3341.7457374547826
383.0393099421848,1466.306387393694,3384.990500305529
388.6672072497128,1486.920913669021,3428.7997047378385
394.37080844432336,1507.8105238163528,3473.183612427393
400.15089590933417,1528.978973959109,3518.1528108548723
406.0082616723166,1550.4301141879498,3563.718221911652
411.9437076100334,1572.1678912607993,3609.891110750225
417.9580456603583,1594.1963513764545,3656.6830948889833
424.0520980412726,1616.519643023747,3704.1061535813787
430.2266974770353,1639.1420199083211,3752.172637459825
436.48268743163015,1662.0678439591898,3800.8952784650864
442.8209223495933,1685.301588417332,3850.2872000722627
449.2422679043335,1708.8478410086984,3900.361927824859
455.747601254057,1732.7113072041002,3951.1334001888085
462.3378113054174,1756.8968135685657,4002.6159797387045
469.013798985011,1781.4093112028677,4054.824464688879
475.7764775188458,1806.253879280037,4107.774100782369
482.6267727199156,1831.4357286798036,4161.4805935512
489.5656232840149,1856.9602057240295,4215.960120961825
496.5939810939355,1882.8327960163333,4271.229346459943
503.7128115321908,1909.059128389224,4327.305432429368
510.9230938024181,1935.6449789622231,4384.206054079976
518.225821259615,1962.5962753145795,4441.949413780222
525.622001749371,1989.9191007763231,4500.554255850105
533.1126579562601,2017.6196988415784,4560.0398818308695
540.6988277615687,2045.7044777081908,4620.426166248189
548.3815646105332,2074.1800149478886,4681.733572885931
556.1619378892752,2103.053062311378,4743.983171588087
564.0410333116212,2132.3305506729225,4807.196655606808
572.0199533160052,2162.0195951191467,4871.396359514923
580.0998174726562,2192.1275001869867,4936.605277701714
588.281762901281,2222.6617652558907,5002.847083471134
596.5669446994581,2253.630090099572,5070.146148761998
604.9565363819682,2285.0403806028103,5138.527564510111
613.4517303312922,2316.900754649019,5208.017161672623
622.0537382595146,2349.2195481844783,5278.641532935256
630.7637916818827,2382.0053214653926,5350.428055123383
639.5831424022737,2415.2668654941167,5423.404912338248
648.5130630108362,2449.013208651159,5497.6011198398755
657.5548473940784,2483.253623529787,5573.046548698504
666.7098112576844,2517.997633980324,5649.77195123657
675.9792926623514,2553.2550223714657,5727.808987283447
685.3646525729483,2589.035837076221,5807.190251265296
694.8672754213072,2625.350400190336,5887.949300152458
704.4885696829705,2662.209315491348,5970.1206822868435
714.2299684682255,2699.6234766467014,6053.739967111748
724.0929301277713,2737.604075679644,6138.843775826421
734.0789388733729,2776.162611701925,6225.469812987509
744.1895054138702,2815.310899922639,6313.656899079259
754.4261676069226,2855.061080942849,6403.44500407397
764.7904911268809,2895.4256303459947,6494.875282003707
775.2840701491926,2936.41736859437,6587.99010656372
785.9085280517621,2978.049471242357,6682.833107767244
796.6655181336963,3020.335479477405,6779.4492096705235
807.5567243518877,3063.289311000145,6877.884669185838
818.5838620758967,3106.9252712553707,6978.187115999114
829.7486788616123,3151.258065026015,7080.405593607316
841.0529552441885,3196.302808402625,7184.590601489172
852.4985055507664,3242.075041141241,7290.794138420972
864.0871787335136,3288.5907394229853,7399.069746947085
875.8208592235281,3335.866329029076,7509.472559012455
887.7014678061716,3383.918698945399,7622.059342761692
899.7309625184191,3432.7652154111934,7736.888550506389
911.9113395688288,3482.423736426847,7854.0203678589505
924.2446342807582,3532.912626736215,7973.516764027506
936.7329220594746,3584.250773299336,8095.441543262358
949.3783193838252,3636.457601271851,8219.860397439837
962.1829848231622,3689.553090507891,8346.840959764399
975.1491200802346,3743.5577926036326,8476.452859564208
988.278971060788,3798.492848499197,8608.767778149375
1001.5748289706348,3854.380006656992,8743.859505695247
1015.0390314409856,3911.241641835068,8881.803999105829
1028.673963682858,3969.100774474492,9022.67944080436
