D=0.0 mm^2/w,D=0.1 mm^2/w,D=0.2 mm^2/w,D=0.3 mm^2/w,D=0.4 mm^2/w,D=0.5 mm^2/w,D=0.6 mm^2/w,D=0.7 mm^2/w,D=0.8 mm^2/w,D=0.9 mm^2/w
1075.8115355340583,1075.8040414572529,1075.758415670948,1075.6523006565203,1075.4754767635393,1075.2257315975226,1074.9059275538484,1074.5219465685138,1074.0812731615629,1073.5920385255924
1091.164122125002,1091.1561596646002,1091.107761969938,1090.9954024596063,1090.8085064753425,1090.544992673065,1090.2081221376754,1089.8043010611077,1089.341574322641,1088.828615875941
1106.7282932458645,1106.7198382421525,1106.6685312581617,1106.5496315714486,1106.3522086470064,1106.0743337537906,1105.7196974366288,1105.2952624695577,1104.809663874738,1104.2721437138075
1122.5062912976475,1122.4973185854844,1122.4429595375582,1122.317213153703,1122.1087929419327,1121.815945813515,1121.4428240747254,1120.9969807183606,1120.4876716834272,1119.9247331549009
1138.5004089221447,1138.490892297389,1138.433332851619,1138.300422108877,1138.08051838058,1137.7720687745957,1137.3797212366596,1136.9116539531344,1136.3777755559995,1135.7885430376525
1154.712990418913,1154.7029026038688,1154.6419886969388,1154.5015844845725,1154.2696947362108,1153.9449928952831,1153.532658047456,1153.0415299132942,1152.482202607613,1151.8657812829085
1171.1464332119483,1171.135745819793,1171.0713174842829,1170.92307892698,1170.6786839795477,1170.337060205588,1169.9039550001924,1169.3889073523276,1168.8032306745386,1168.1587063002155
1187.8031893664688,1187.7918728646378,1187.7237640495705,1187.5673381840115,1187.3099017727068,1186.950665992008,1186.4959854321337,1185.9561375059868,1185.3431897748128,1184.6696284409875
1204.6857671562802,1204.67379082876,1204.6018292152337,1204.4368506585197,1204.1658190128446,1203.7882603315345,1203.3111770496596,1202.7456256087692,1202.1044636166494,1201.4009114988962
1221.7967326822454,1221.7840645907474,1221.7080714024703,1221.5341620121042,1221.2489634259962,1220.8523496753944,1220.352013502439,1219.7598324591124,1219.0894911550197,1218.3549742578866
1239.138711542443,1239.1253184864115,1239.0451082949626,1238.8618768200677,1238.5619212116496,1238.145498483059,1237.621036007344,1237.0012760337877,1236.3007681968709,1235.5342920882679
1256.7143905546566,1256.7002380300733,1256.6156185546915,1256.4226602781357,1256.1073387386562,1255.6703309070856,1255.1208450226677,1254.4725331520278,1253.7408490555028,1252.941398591392
1274.526519531898,1274.5115716888354,1274.4223435905456,1274.2192399616183,1273.887924293129,1273.4295325294363,1272.854101973255,1272.1762411899888,1271.412348254684,1270.5788872934882
1292.577913111725,1292.562132710609,1292.4680893804689,1292.2544076377524,1291.9064498790506,1291.4258521499662,1290.8235310272253,1290.1150998461935,1289.317942283143,1288.4494133892745
1310.8714526401786,1310.8548010067088,1310.755728347963,1310.5310211320127,1310.1657530723635,1309.6621036278327,1309.0319209250115,1308.2918729586777,1307.4603714001348,1306.5556955360362
1329.410088111231,1329.3925250899094,1329.288201293823,1329.0520062492628,1328.6687389293816,1328.141167776644,1327.4821268615176,1326.7093903746008,1325.842441492835,1324.9005176989094
1348.1968401626896,1348.1783240689088,1348.0685193840404,1347.8203587506596,1347.4183819504233,1346.8659943142222,1346.1770724222404,1345.3705498731729,1344.4670259863838,1343.4867310481802
1367.2348021295809,1367.215289700216,1367.099766194886,1366.839146387301,1366.4177280996332,1365.8396038679227,1365.1197515742826,1364.2783191427757,1363.3370678074589,1362.3172559094637
1386.5271421561004,1386.506588498549,1386.3850998162404,1386.1115109916752,1385.6698968820212,1385.065090036518,1384.3132307132337,1383.4357378132563,1382.4555814023213,1381.395083767699
1406.0771053672804,1406.0554639068914,1405.927755014316,1405.640670628028,1405.1780834788192,1404.5456215097176,1403.7606507669702,1402.845919544415,1401.8256548103511,1400.7232793259539
1425.8880161016057,1425.865238527437,1425.7310454549854,1425.4299218028452,1424.9455609423226,1424.2844442464666,1423.465229357497,1422.5120541717831,1421.450451794144,1420.3049826201093
1445.9632802058766,1445.9393164147164,1445.7983659889958,1445.482641736715,1444.9756824514575,1444.2848837132374,1443.4302630220104,1442.437409910861,1441.333214027322,1440.1434111905528
1466.306387393694,1466.2811854322813,1466.1331950004371,1465.8022906989072,1465.271883629386,1464.550347183599,1463.659129494449,1462.6253356210489,1461.477263341278,1460.2418623120905
1486.920913669021,1486.8944196743937,1486.739096819895,1486.392414406082,1485.8376849245346,1485.0843261004225,1484.155290048863,1483.079263130583,1481.8860040321413,1480.6037152833512
1507.8105238163528,1507.782681954251,1507.6197242038063,1507.256646486631,1506.6766940565162,1505.8903985021627,1504.9222919060132,1503.8027096238693,1502.5629252293368,1501.232433777039
1528.978973959109,1528.9497263603616,1528.7788208816191,1528.3987110122127,1527.792608528487,1526.9722315147285,1525.9637707046863,1524.7992800926663,1523.5116033271795,1522.1315682524598
1550.4301141879498,1550.3994008827592,1550.220224172429,1549.822425098146,1549.1892182075671,1548.3335839105391,1547.283453039296,1546.0726698526737,1544.7357044810292,1543.3047584318326
1572.1678912607993,1572.1356501108487,1571.9478676728706,1571.531701574403,1570.870407975036,1569.9783087364506,1568.8851590654194,1567.6266671271435,1566.2389871696064,1564.7557358419713
1594.1963513764545,1594.162518004748,1593.9657840181128,1593.5305517290324,1592.8401604481014,1591.9103560123092,1590.772805175009,1589.465155699231,1588.0253048251673,1586.4883264230123
1616.519643023747,1616.4841507420945,1616.2781077179095,1615.8230881259285,1615.102558775131,1614.1337755019997,1612.9504067430985,1611.592117634876,1610.098608533304,1608.506453205945
1639.1420199083211,1639.1047996423742,1638.8890780697477,1638.413527498969,1637.6617895063257,1636.6527195589235,1635.4220809479214,1634.0116360781076,1632.4629498042405,1630.8141390607898
1662.0678439591898,1662.0288241709338,1661.803042151232,1661.306193724628,1660.5221455419105,1659.4714460479536,1658.1920496664509,1656.7278981207498,1655.1224834175762,1653.415509517362
1685.301588417332,1685.26069502493,1685.0244578939496,1684.5055208752703,1683.688029160021,1682.5943213460002,1681.2646424474578,1679.7451977485996,1678.0814703425322,1676.314795660653
1708.8478410086984,1708.8049973035827,1708.5578972411536,1708.0160563554466,1707.1639551265516,1706.0258234234257,1704.6442995642976,1703.0679388662527,1701.3442807358408,1699.5163371029541
1732.7113072041002,1732.666433765203,1732.4080493917204,1731.842464123602,1730.9545538893535,1729.7705450086487,1728.3355751497236,1726.700638402849,1724.9153970195307,1723.0245850349465
1756.8968135685657,1756.8498281735724,1756.5797241329392,1755.9895280017265,1755.064574859263,1753.833196838382,1752.3431404151386,1750.647929501116,1748.799417040954,1746.8441053580907
1781.4093112028677,1781.360128736373,1781.077855264807,1780.462155075586,1779.4988897805606,1778.218610996062,1776.6717869568013,1774.9145647921862,1773.0010573175127,1770.9795819007413
1806.253879280037,1806.202411638482,1805.9075041186225,1805.2653791882865,1804.2624961935685,1802.9317443411344,1801.326430151615,1799.5054197587947,1797.5251563686477,1795.435819720533
1831.435728679804,1831.381884673059,1831.0738631727845,1830.404364530047,1829.3605209922184,1827.9776820319817,1826.3121126452425,1824.425496189553,1822.376678137768,1820.2177484956844
1856.9602057240293,1856.9038909734963,1856.582259768841,1855.884409327174,1854.79822407954,1853.3616411453995,1851.6340079354047,1849.6799257271289,1847.5607155069144,1845.330426007993
1882.8327960163333,1882.773912849412,1882.4381599309377,1881.710949633368,1880.5810021241407,1879.088974395641,1877.297424053356,1875.2739735132736,1873.082493907065,1870.7790417203976
1909.059128389224,1908.997575730013,1908.6471722919807,1907.8895632266035,1906.714392420885,1905.1651739561928,1903.3078073466284,1901.213041933771,1898.947375027124,1896.5689204521202
1935.6449789622231,1935.5806522182888,1935.2150521299288,1934.4259736149843,1933.2040768591107,1931.5958753875564,1929.6707463663,1927.5026744664929,1925.1608606247455,1922.7055261545174
1962.5962753145795,1962.5290662596333,1962.1477055177995,1961.326054155094,1960.055886001852,1958.3868616744728,1956.3919758621453,1954.1485596359064,1951.7285964422963,1949.194465790899
1989.9191007763231,1989.8488974286536,1989.4511935911075,1988.59583228651,1987.2758032796885,1985.544067376128,1983.4773808891875,1981.1565350774824,1978.6563762313688,1976.0414933237082
2017.6196988415784,2017.546385338046,2017.131736936596,2016.241493886312,2014.8699693029776,2013.073582893065,2010.93300102929,2008.532591715612,2005.9501458894244,2003.2525138125966
2045.7044777081908,2045.6279341736183,2045.195720106293,2044.2693877475367,2042.844686296388,2040.981658854632,2038.7650347315976,2036.282878058788,2033.616007712255,2030.833587627058
2074.1800149478886,2074.1001173596537,2073.649696261068,2072.686030185736,2071.206422659788,2069.274710630991,2066.979843775765,2064.413704615936,2061.660224766136,2058.790934777444
2103.053062311378,2102.9696823590075,2102.5003919480405,2101.4981097778864,2099.961817659733,2097.959322973837,2095.583957862077,2092.9315484379567,2090.089225383659,2087.130939368322
2132.3305506729225,2132.243555612488,2131.754712016351,2130.7124922381563,2129.117686255918,2127.042254790147,2124.584079332724,2121.8430577886725,2118.909607787417,2115.8601541782996
2162.0195951191467,2161.928847622247,2161.419744675989,2160.336225435123,2158.681024067182,2156.53044405346,2153.9870880286544,2151.155056949565,2148.12814484585,2144.985305370592
2192.1275001869867,2192.032858184092,2191.502766704548,2190.376544555265,2188.6590124817744,2186.431012857346,2183.8000462866094,2180.874551162827,2177.751788965754,2174.513297338772
2222.6617652558907,2222.5630817738133,2222.01124880696,2220.840877417714,2219.0590239168173,2216.7512726159016,2214.0302040811,2211.00873171745,2207.787677126096,2204.4512176923217
2253.630090099572,2253.5272130928306,2252.9528611334617,2251.736849945453,2249.8886272320533,2247.4987294163,2244.685004316285,2241.564981183224,2238.243136057976,2234.8063423867607
2285.0403806028103,2284.933152778624,2284.3354789612367,2283.072291798322,2281.1555933031773,2278.6810895285985,2275.772088272887,2272.550878797732,2269.1256875757445,2265.586141003321
2316.900754649019,2316.7890132856696,2316.1671885453807,2314.8552421734234,2312.8679007602377,2310.3062650782267,2307.299301215468,2303.9742060115927,2300.443054064484,2296.798282183314
2349.2195481844783,2349.103124942774,2348.4562931450487,2347.0939557786915,2345.0337418968065,2342.382379886736,2339.274698165602,2335.8429521974044,2332.2031641292306,2328.4506392225267
2382.0053214653926,2381.884042192932,2381.2113192308616,2379.7969089856338,2377.6615287558134,2374.917775486647,2371.706549846659,2368.165320528048,2364.414158411544,2360.55129583118
2415.2668654941167,2415.140550022069,2414.4410228798665,2412.97280616745,2410.7598993981696,2407.921017316401,2404.6033488061503,2400.949734030208,2397.0843955792047,2393.1085520651845
2449.013208651159,2448.881670583234,2448.15439636458,2446.630586228975,2444.33772436052,2441.400901101675,2437.973815721779,2434.204841819189,2430.2224584950486,2426.130930434633
2483.253623529787,2483.116670023081,2482.3606749428777,2480.779429335116,2478.404113308692,2475.366459429508,2471.8269058975766,2467.939525521305,2463.8371605711554,2459.627182195688
2517.997633980324,2517.8550655176946,2517.069343855739,2515.4287638446945,2512.9684218936486,2509.82696852196,2506.171815956726,2502.162905890379,2497.9375523148315,2493.6062938322366
2553.2550223714657,2553.106632525082,2552.290145540102,2550.588273456868,2548.0402588170004,2544.7919552162325,2541.017990737905,2536.884349625084,2532.532928073057,2528.077493733911
2589.035837076221,2588.881412261924,2588.033087064349,2586.2679045775217,2583.629493113363,2580.271204158428,2576.375130402241,2572.1134763941154,2567.6328329823027,2563.050259077314
2625.350400190336,2625.189719412415,2624.3084477942043,2622.4778739133285,2619.7462616571265,2616.274765218401,2612.2531977581907,2607.86016607644,2603.2470701308625,2598.534322917517
2662.209315491348,2662.042150077345,2661.1267872971,2659.2286763014163,2656.400976901454,2652.8129611333907,2648.66242581194,2644.134566224079,2639.3857079411,2634.5396814971527
2699.6234766467014,2699.449589971808,2698.4989534933484,2696.53109278286,2693.6043348576018,2689.896395388391,2685.613325551165,2680.9470997551985,2676.0590877792574,2671.076601780674
2737.604075679644,2737.4232228802616,2736.4360910627456,2734.396198928512,2731.3673233229306,2727.5359603415145,2723.116693970281,2718.308472885491,2713.2778318007454,2708.15562922161
2776.162611701925,2775.974539377932,2774.949650115537,2772.835373425975,2769.701230366274,2765.74284560286,2761.18362234556,2756.2296833061514,2751.0528510391,2745.787595770923
2815.310899922639,2815.115345827879,2814.0513951369708,2811.8603069368014,2808.617653079614,2804.528546675697,2799.825504768808,2794.722028617001,2789.3953537470666,2783.983628134839
2855.061080942849,2854.857773663364,2853.753414214981,2851.4830112333534,2848.1285066053206,2843.9048738690785,2839.0540469485804,2833.797115023616,2828.316853998565,2822.755156290809
2895.4256303459947,2895.214288965455,2894.06812856088,2891.7158286250306,2888.246033448532,2883.8839614913027,2878.881275288197,2873.4668663076177,2867.829180560576,2862.1139222705515
2936.41736859437,2936.1977023461845,2935.0083023332377,2932.571441683927,2928.9828130845526,2924.478277333939,2919.319546250149,2913.743533079566,2907.944486044289,2902.0719892194184
2978.049471242357,2977.821179147885,2976.587052775512,2974.062883280301,2970.351771871497,2965.7006324564813,2960.3815560167973,2954.639702324237,2948.675256345169,2942.6417507416318
3020.335479477405,3020.098249969686,3018.817860678283,3016.203546938585,3012.3661932787227,3007.564191282001,3002.080350457582,2996.1683072483625,2990.034320381896,2983.8359405412607
3063.289311000145,3063.042821532531,3061.714581177363,3059.007197525016,3055.0397284419428,3050.082482014522,3044.4293354133006,3038.3426374412456,3032.0348601444857,3025.667642369112
3106.9252712553707,3106.669187894416,3105.2914548993654,3102.487982278305,3098.3864070562777,3093.269407389168,3087.442287308351,3081.1763493590047,3074.690421062195,3068.1503002860527
