fixed_asym_D=0.4 mm^2/w,fixed_sym_D=0.4 mm^2/w
0.0,0.0
0.0,0.0
0.0002420249034649,0.00024202490346496002
0.0018094967692931,0.001810464720812858
0.0046715056804767,0.0046753363637163335
0.0087735752087455,0.008783051007279177
0.0140604144912386,0.014079167997787185
0.0204797047391646,0.020512183040783137
0.0279826976708949,0.028034128185750032
0.036524072219473,0.03660042997743754
0.0460616187560969,0.04616959503078297
0.0565559078290675,0.05670288004091835
0.0679699875398216,0.06816399035943609
0.0802691190664383,0.08051881665506351
0.0934205489476091,0.09373520827814694
0.1073933136649738,0.10778277887221006
0.1221580716438739,0.12263273935717975
0.1376869582342614,0.13825775384989664
0.153953459889875,0.15463181474337054
0.1709323044081679,0.17173013381016866
0.1885993646553798,0.18952904675687296
0.2069315736682725,0.2080059291233622
0.2259068494043033,0.22713912180067403
0.2455040277189019,0.24690786474787632
0.2657028023956467,0.2672922377353217
0.2864836712543874,0.2882731071407517
0.3078278875235221,0.3098320779857406
0.3297174157935399,0.33195145053075614
0.3521348919757913,0.3546141808538597
0.375063586778101,0.37780384492563357
0.398487372281125,0.40150460576513186
0.422390691259275,0.4257011833215027
0.4467585289399535,0.45037882677579133
0.4715763869366425,0.47552328899917684
0.4968302591265486,0.5011208029390112
0.522506609273224,0.5271580597337006
0.5485923502198057,0.5536221883826565
0.5750748245000148,0.5805007368190088
0.6019417862324592,0.6077816542511435
0.6291813841795899,0.6354532746549094
0.6567821458662935,0.6635043013119448
0.684732962664898,0.6919237923013459
0.7130230757636118,0.7207011468621227
0.7416420629443317,0.7498260925527875
0.7705798261035552,0.7792886731421974
0.7998265794569552,0.8090792371725861
0.8293728383741792,0.8391884271417064
0.8592094087957215,0.8696071692562779
0.8893273771883878,0.9003266637135935
0.9197181010000048,0.9313383754722601
0.9503731995777008,0.9626340254767123
0.9812845455173502,0.9942055823033911
1.012444256414683,1.0260452541993828
1.0438446869911655,1.0581454814869078
1.0754784215700872,1.090498929309367
1.107338266880378,1.123098480696737
1.1394172451675584,1.1559372299299773
1.1717085875929167,1.1890084761857906
1.204205727903531,1.2223057174446048
1.2369022963571348,1.255822644646005
1.269792113887071,1.2895531360770982
1.3028691864937068,1.3234912519804032
1.3361276998497145,1.357631229368892
1.369562014107551,1.3919674770367254
1.4031666588983214,1.4264945707550785
1.4369363285119865,1.4612072486432128
1.4708658772495813,1.4961004067056627
