fixed_asym_D=0.4 mm/w,fixed_sym_D=0.4 mm/w
100.0,100.0
99.98360208,99.98360208
99.89353787093764,99.8934722900133
99.80414483686964,99.8039498534431
99.71706764702928,99.71668115049597
99.63243262013648,99.63179415906244
99.5501083291657,99.54915906265987
99.46991786067451,99.46860051241876
99.39168871958316,99.38994753403477
99.31526490879614,99.31304560921373
99.24050851036684,99.23775825840725
99.16729825724369,99.16396561394217
99.09552740137067,99.09156228936017
99.02510161247974,99.02045527933518
98.95593712209372,98.95056210470936
98.88795914938528,98.88180923930902
98.82110058691543,98.81413079657648
98.75530090864304,98.7474674384184
98.69050526225004,98.68176546832326
98.62666371238198,98.61697607535322
98.5637306069617,98.55305470117305
98.50166404391874,98.48996050746295
98.4404254200836,98.42765592546755
98.3799790475932,98.3661062730302
98.32029182603488,98.30527942734253
98.26133296084556,98.24514554392756
98.20307372029554,98.18567681418816
98.14548722482586,98.12684725529051
98.08854826364995,98.06863252729559
98.03223313444424,98.0110097733636
97.9765195026824,97.95395747958791
97.92138627775807,97.8974553516037
97.86681350351684,97.84148420559289
97.81278226120575,97.78602587169505
97.75927458316644,97.7310631081501
97.70627337585684,97.6765795247593
97.65376235100264,97.62255951446537
97.60172596385604,97.56898819203059
97.55014935768908,97.51585133894014
97.49901831377176,97.46313535378128
97.44831920618932,97.41082720745354
97.39803896094116,97.35891440265239
97.34816501883785,97.30738493714325
97.29868530177548,97.25622727040562
97.24958818202106,97.20543029328073
97.20086245418725,97.15498330030229
97.15249730961604,97.10487596442904
97.104482312923,97.05509831393175
97.0568073804844,97.00564071121686
97.00946276067384,96.95649383339385
96.96243901567831,96.90764865441588
96.91572700474104,96.859096428642
96.86931786869673,96.81082867568627
96.82320301567884,96.7628371664334
96.77737410789123,96.71511391011389
96.73182304934798,96.66765114234211
96.686541974495,96.62044131403168
96.64152323763636,96.57347708111033
96.596759403095,96.52675129496488
96.5522432360454,96.48025699355354
96.50796769396143,96.43398739312876
96.46392591862788,96.38793588051972
96.42011122866938,96.34209600592777
96.37651711255477,96.29646147619312
96.33313722203836,96.2510261484944
96.28996536600368,96.20578402444666
96.24699550467793,96.16072924456593
96.20422174418836,96.115856083072
96.16163833143423,96.0711589430029
96.11923964925064,96.02663235161718
96.07702021184171,95.98227095606224
96.03497466046392,95.93806951928852
95.99309775934016,95.89402291619128
95.95138439178848,95.85012612996307
95.90982955654977,95.80637424864156
95.8684283642998,95.76276246183839
95.8271760343333,95.71928605763617
95.78606789140726,95.67594041964144
95.74509936273292,95.63272102418273
95.70426597510604,95.5896234376434
95.66356335216614,95.54664331391992
95.62298721177564,95.5037763919969
95.58253336351171,95.46101849363096
95.54219770626246,95.41836552113593
95.5019762259212,95.3758134552626
95.4618649931726,95.33335835316676
95.42186016136417,95.29099634645952
95.38195796445832,95.24872363933476
95.34215471505978,95.20653650676833
95.30244680251349,95.16443129278478
95.26283069106898,95.12240440878693
95.22330291810702,95.08045233194451
95.1838600924249,95.0385716036381
95.14449889257688,94.9967588279549
95.10521606526665,94.95501067023322
95.06600842378874,94.9133238556526
95.02687284651624,94.87169516786696
94.9878062754321,94.83012144767802
94.94880571470183,94.7885995917469
94.90986822928522,94.7471265513413
94.870990943585,94.70569933111659
94.83217104013082,94.66431498792872
94.7934057582962,94.62297062967707
94.75469239304752,94.58166341417584
94.7160282937228,94.54039054805219
94.6774108628393,94.49914928566992
94.63883755492834,94.45793692807717
94.60030587539644,94.41675082197708
94.56181337941103,94.37558835872001
94.52335767081031,94.33444697331664
94.48493640103572,94.2933241434705
94.44654726808636,94.25221738862929
94.4081880154945,94.21112426905418
94.3698564313212,94.17004238490595
94.33155034717132,94.12896937534761
94.29326763722736,94.08790291766252
94.25500621730122,94.04684072638754
94.2167640439035,94.00578055246052
94.1785391133296,93.96472018238154
94.14032946076216,93.92365743738748
94.10213315938924,93.8825901726393
94.06394831953784,93.84151627642176
94.0257730878224,93.80043366935494
93.9876056463077,93.75934030361732
93.94944421168574,93.71823416217995
93.91128703446653,93.67711325805152
93.873132398182,93.63597563353376
93.83497861860336,93.59481935948718
93.79682404297064,93.55364253460654
93.7586670492352,93.51244328470611
93.72050604531404,93.47121976201417
93.6823394683564,93.42997014447678
93.64416578402164,93.38869263507044
93.605983485769,93.34738546112347
93.56779109415818,93.306046873646
93.52958715616133,93.26467514666825
93.4913702444856,93.22326857658709
93.45313895690654,93.18182548152052
93.41489191561178,93.14034420067016
93.37662776655516,93.09882309369138
93.33834517882092,93.0572605400711
93.30004284399791,93.01565493851302
93.26171947556362,92.97400470633018
93.22337380827769,92.93230827884479
93.18500459758523,92.89056410879512
93.1466106190295,92.84877066574946
93.10819066767358,92.80692643552683
93.06974355753144,92.76502991962465
93.03126812100788,92.72307963465296
92.99276320834733,92.68107411177526
92.95422768709156,92.63901189615586
92.91566044154568,92.59689154641362
92.87706037225304,92.55471163408195
92.8384263954782,92.5124707430751
92.79975744269844,92.47016746916042
92.76105246010314,92.42780041943683
92.72231040810144,92.38536821181913
92.68353026083771,92.34286947452811
92.64471100571504,92.3003028455866
92.60585164292604,92.25766697232099
92.56695118499164,92.2149605108685
92.52800865630726,92.17218212568984
92.4890230926963,92.12933048908744
92.4499935409709,92.08640428072879
92.41091905849996,92.04340218717522
92.37179871278424,92.00032290141573
92.33263158103829,91.95716512240593
92.29341674977918,91.91392755461189
92.2541533144224,91.870608907559
92.21484037888372,91.82720789538551
92.17547705518818,91.78372323640083
92.13606246308515,91.74015365264844
92.09659572966984,91.69649786947333
92.05707598901094,91.65275461509387
92.01750238178452,91.608922620178
91.97787405491373,91.5650006174237
91.93819016121448,91.52098734114361
91.89844985904692,91.47688152685362
91.85865231197263,91.43268191086555
91.8187966884172,91.38838722988368
91.77888216133856,91.34399622060485
91.7389079079004,91.29950761932254
91.69887310915108,91.25492016153427
91.65877694970744,91.21023258155257
91.61861861744389,91.16544361211932
91.57839730318636,91.12055198402336
91.53811220041102,91.07555642572125
91.4977625049478,91.03045566296109
91.45734741468848,90.98524841840938
91.4168661292995,90.93993341128063
91.37631784993889,90.8945093569698
91.33570177897772,90.84897496668742
91.29501711972576,90.80332894709717
91.2542630761612,90.757569999956
91.21343885266442,90.71169682175656
91.1725436537556,90.66570810337184
91.13157668383626,90.619602529702
91.09053714693448,90.57337877932312
91.04942424645355,90.52703552413809
91.0082371849246,90.48057142902898
90.966975163762,90.43398515151148
90.92563738302262,90.3872753413906
90.88422304116806,90.3404406404182
90.84273133483008,90.29347968195154
90.801161458579,90.24639109061349
90.7595126046951,90.19917348195358
90.71778396294282,90.15182546211035
90.67597472034768,90.10434562747452
90.63408406097597,90.05673256435301
90.59211116571676,90.00898484863384
90.55005521206682,89.96110104545149
90.5079153739173,89.91307970885285
90.46569082134324,89.86491938146364
90.423380720395,89.81661859415506
90.38098423289186,89.7681758657107
90.33850051621768,89.7195897024935
90.29592872311844,89.6708585981127
90.25326800150162,89.62198103309078
90.21051749423737,89.57295547452993
90.16767633896131,89.52378037577847
90.12474366787916,89.47445417609661
90.08171860757236,89.4249753003218
90.03860027880566,89.37534215853331
89.99538779633576,89.32555314571619
89.95208026872129,89.27560664142419
89.9086767981339,89.2255010094419
89.86517648017058,89.17523459744564
89.82157840366686,89.12480573666328
89.7778816505111,89.0742127415327
89.73408529545952,89.02345390935893
89.69018840595207,88.97252751996974
89.64619004192903,88.92143183536962
89.60208925564824,88.8701650993921
89.55788509150285,88.81872553735025
89.51357658583966,88.76711135568524
89.46916276677774,88.71532074161294
89.42464265402755,88.66335186276832
89.38001525871019,88.61120286684775
89.33527958317694,88.55887188124885
89.29043462082892,88.50635701270805
89.24547935593677,88.45365634693556
89.20041276346038,88.40076794824772
89.15523380886852,88.34768985919665
89.1099414479583,88.29442010019709
89.0645346266745,88.24095666915032
89.0190122809285,88.18729754106508
88.97337333641696,88.13344066767534
88.92761670844013,88.07938397705493
88.88174130171954,88.02512537322882
88.83574601021535,87.97066273578103
88.78962971694284,87.91599391945907
88.74339129378858,87.86111675377477
88.69702960132551,87.80602904260144
88.65054348862755,87.75072856376731
88.60393179308312,87.69521306864505
88.55719334020792,87.6394802817374
88.51032694345663,87.58352790025879
88.46333140403368,87.52735359371275
88.41620551070282,87.47095500346522
88.36894803959562,87.41432974231353
88.32155775401874,87.35747539405101
88.27403340425997,87.30038951302714
88.22637372739287,87.2430696237032
88.17857744708012,87.18551322020329
88.13064327337538,87.12771776586065
88.08256990252372,87.06968069275925
88.03435601676036,87.0113994012705
87.986000284108,86.95287125958511
87.9375013581724,86.89409360323995
87.88885787793618,86.83506373463979
87.84006846755099,86.77577892257405
87.7911317361278,86.71623640172832
87.74204627752523,86.65643337219062
87.69281067013618,86.59636699895239
87.64342347667223,86.53603441140416
87.59388324394614,86.47543270282577
87.54418850265232,86.41455892987118
87.49433776714501,86.35341011204773
87.44432953521445,86.29198323118996
87.39416228786067,86.23027523092772
87.34383448906507,86.16828301614876
87.29334458555974,86.10600345245565
