evolving_asym_D=0.4,evolving_sym_D=0.4
9081.013487973843,9994.445908247097
9067.753723447084,9999.178551611236
9054.969177389685,10004.474471697253
9042.658011749145,10010.334392909723
9030.818463061512,10016.759127534066
9019.448842214711,10023.749575735717
9008.547534225836,10031.306725564944
8998.112998032468,10039.431652966821
8988.14376629795,10048.125521795842
8978.638445230652,10057.389583834618
8969.595714417212,10067.225178816108
8961.01432666974,10077.633734448793
8952.893107886992,10088.616766444165
8945.230956929492,10100.175878545911
8938.02684550861,10112.312762560105
8931.27981808956,10125.029198385722
8924.988991808348,10138.327054044763
8919.153556402609,10152.208285711196
8913.772774156361,10166.67493773798
8908.845979858637,10181.729142681312
8904.372580775977,10197.373121321263
8900.35205663878,10213.60918267792
8896.783959641476,10230.4397240221
8893.667914456497,10247.867230879701
8891.003618262033,10265.894277028654
8888.79084078353,10284.52352448748
8887.029424348904,10303.75772349436
8885.719283957449,10323.599712475589
8884.860407362376,10344.052418002264
8884.45285516696,10365.11885473401
8884.49676093425,10386.80212534846
8884.992331310294,10409.105420455226
8885.939846160805,10432.032018492984
8887.339658721246,10455.585285608295
8889.192195760244,10479.768675514699
8891.497957756274,10504.585729330587
8894.257519087545,10530.040075394294
8897.471528235008,10556.135429054793
8901.140707998391,10582.87559243633
8905.265855725187,10610.264454175262
8909.847843552485,10638.30598912732
8914.887618661542,10667.004258043442
8920.386203544982,10696.363407212255
8926.344696286507,10726.387668067244
8932.76427085298,10757.081356756556
8939.646177398748,10788.448873673333
8946.991742582064,10820.494702944388
8954.802369893423,10853.223411874991
8963.079539995679,10886.63965034743
8971.824811075736,10920.748150170972
8981.039819207626,10955.55372438075
8990.726278726781,10991.061266483039
9000.885982615264,11027.275749644312
9011.520802897738,11064.202225821391
9022.63269104793,11101.845824829914
9034.223678405317,11140.211753348281
9046.295876601764,11179.30529385417
9058.851477997823,11219.131803490589
9071.892756128376,11259.696712858433
9085.42206615728,11301.00552473233
9099.441845340709,11343.063812696595
9113.954613498752,11385.877219697917
9128.962973494965,11429.451456511435
9144.469611723363,11473.792300116687
9160.477298602516,11518.905591979907
9176.98888907621,11564.797236239005
9194.007323120242,11611.473197787567
9211.5356262548,11658.939500254059
9229.576910061918,11707.202223872388
9248.134372707407,11756.267503239907
9267.211299466704,11806.141524958855
9286.811063253965,11856.83052515718
9306.937125153774,11908.340786884612
9327.593034954773,11960.678637379813
9348.78243168444,12013.850445204362
9370.509044144304,12067.862617239261
9392.776691444757,12122.721595539657
9415.589283538608,12178.433854043358
9438.950821752547,12235.005895128756
9462.86539931551,12292.444246017669
9487.337201883023,12350.75545501865
9512.370508056509,12409.946087606255
9537.969689896445,12470.022722331752
9564.139213428292,12530.991946560778
9590.883639140004,12592.860352033416
9618.2076224699,12655.634530242221
9646.115914283617,12719.321067623707
9674.613361338796,12783.92654055888
9703.704906736142,12849.45751017842
9733.395590355329,12915.920516968194
9763.690549274295,12983.322075170832
9794.595018170336,13051.668666979203
9826.114329701251,13120.96673651771
9858.253914864948,13191.222683607451
9891.019303335604,13262.442857311413
9924.416123774576,13334.633549255992
9958.45010411404,13407.800986725357
9993.12707181142,13481.951325525268
10028.4529540724,13557.090642613231
10064.433778040406,13633.224928492067
10101.075670950222,13710.360079364176
10138.384860243395,13788.50188904412
10176.367673642972,13867.656040627333
10215.030539184969,13947.828097913141
10254.37998520402,14029.023496580596
10294.422640270344,14111.24753511592
10335.16523307526,14194.50536549083
10376.614592262284,14278.801983591335
10418.777646200726,14364.142219397048
10461.66142269865,14450.530726911551
10505.273048651938,14537.971973844757
10549.61974962604,14626.470231048808
10594.708849366947,14716.029561709522
10640.547769237764,14806.653810295971
10687.144027577138,14898.34659127144
10734.505238975767,14991.111277569516
10782.639113466928,15084.950988839835
10831.553455626998,15179.868579468593
10881.256163581773,15275.86662637971
10931.755227914193,15372.94741662321
10983.058730469087,15471.112934758205
11035.174843050305,15570.364850038592
11088.11182600554,15670.704503410478
11141.878026694052,15772.132894331082
11196.481877832264,15874.650667419835
11251.93189571221,15978.258098953214
11308.236678287596,16082.955083215795
11365.40490312215,16188.741118720935
11423.445325194803,16295.615294315432
11482.366774556169,16403.5762751835
11542.178153830526,16512.622288766353
11602.888435557668,16622.75111061472
11664.506659368504,16733.960050192578
11727.041928988558,16846.245936651412
11790.503409063103,16959.605104595383
11854.900321797806,17074.033379858687
11920.241943408448,17189.52606531751
11986.537600373413,17306.077926759936
12053.796665482369,17423.683178838164
12122.028553674594,17542.33547112841
12191.24271766034,17662.027874324773
12261.448643318454,17782.752866594383
12332.655844863611,17904.502320121937
12404.873859776297,18027.26748787276
12478.112243488751,18151.03899060425
12552.380563820065,18275.806804156484
12627.688395153538,18401.560247053414
12704.045312349564,18528.287968446908
12781.46088438715,18655.977936436462
12859.944667727408,18784.61742679803
12939.506199392235,18914.193012155974
13020.154989751643,19044.690551632524
13101.900515013154,19176.095181009612
13184.75220940688,19308.391303438137
13268.719457060017,19441.56258072997
13353.811583554612,19575.591925268163
13440.037847162712,19710.461492570772
13527.407429753126,19846.152674543624
13615.929427364345,19982.646093457228
13705.612840438356,20119.921596682674
13796.466563710435,20257.958252220917
13888.499375750258,20396.73434505939
13981.71992815007,20536.227374389146
14076.13673435602,20676.414051714983
14171.758158139128,20817.270299890097
14268.5924017029,20958.77125310575
14366.647493424976,21100.891257865274
14465.931275230789,21243.60387497042
14566.45138959774,21386.881882546666
14668.215266188989,21530.697280132452
14771.230108116551,21675.02129385571
14875.502877834188,21819.82438271914
14981.040282661072,21965.076246013807
15087.848759938206,22110.745831878496
15195.93446182015,22256.801347020097
15305.303239705614,22403.210267607985
15415.960628311212,22549.939351352907
15527.911829393694,22696.954650778374
15641.161695126882,22844.22152768995
15755.71471114055,22991.704668845043
15871.57497922951,23139.368102823075
15988.746199742316,23287.17521809297
16107.231653660045,23435.088782271978
16227.034184376833,23583.070962566835
16348.156179195026,23731.08334738518
16470.59955054909,23879.086969102136
16594.36571697362,24027.042327963725
16719.45558383221,24174.909417105784
16845.869523825193,24322.647748663792
16973.607357295772,24470.216380945996
17102.66833235528,24617.573946639037
17233.05110484993,24764.678682012276
17364.753718192787,24911.488457083928
17497.773583086153,25057.960806709234
17632.10745716111,25204.052962547918
17767.75142456244,25349.721885865438
17904.700875508654,25494.924301119834
