D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w
4255.04367494257,4252.721653550023,4245.494618408746,4237.557314890605,4231.388917062158,4227.419249127303,4225.270300536643,4224.425218909284,4224.455089483769,4225.055407459701
4250.987889082929,4248.699436762097,4241.624432682088,4233.933621487711,4228.049171359278,4224.360689452398,4222.470500041974,4221.855311427368,4222.086352307892,4222.861862429199
4246.448066740023,4244.193122291772,4237.26931085316,4229.822760916507,4224.218779464472,4220.807224117706,4219.171202637009,4218.7812995124,4219.209071879802,4220.155595616799
4241.437335708799,4239.215821564401,4232.442304596701,4225.237707082534,4219.910644577968,4216.771703810379,4215.385226214676,4215.21598518321,4215.836047345664,4216.949412696122
4235.968700288054,4233.780523477136,4227.15634719986,4220.191322113528,4215.137565838754,4212.266882998542,4211.125299873777,4211.17208843324,4211.980001874863,4213.256048715745
4230.055029965763,4227.900083053206,4221.4242420642495,4214.696344589311,4209.912226205824,4207.305407428156,4206.404051024048,4206.662233953498,4207.653569019825,4209.08815411915
4223.709049087123,4221.587211078444,4215.258652189779,4208.765378755009,4204.247181326804,4201.899802613403,4201.23399349232,4201.698938865095,4202.869280094335,4204.458281792207
4216.943327463777,4214.854464678684,4208.672090599552,4202.410884677841,4198.154849355238,4196.062463282855,4195.627516592957,4196.29460142529,4197.639552534936,4199.378875103399
4209.77027188247,4207.714238796431,4201.676911664807,4195.645169307298,4191.647501677254,4189.805643743002,4189.59687512488,4190.461490670044,4191.976679209022,4193.862256900835
4202.20211847136,4200.178758525166,4194.285303288816,4188.480378398365,4184.737254508038,4183.141449120313,4183.154180257023,4184.211736955465,4185.892818632412,4187.9206194292765
4194.250925882411,4192.260072259852,4186.509279908761,4180.928489257478,4177.436061318504,4176.081827442809,4176.311391263724,4177.557323360105,4179.399986058784,4181.566015129808
4185.928569248715,4183.9700456225855,4178.360676274946,4173.0013042711325,4169.755706052645,4168.638562522186,4169.080308071515,4170.510077909909,4172.510045403027,4174.810348284452
4177.24673487612,4175.320356122884,4169.851141967225,4164.710445177518,4161.707797096414,4160.823267597712,4161.472564578897,4163.0816665876855,4165.234701960575,4167.665367467922
