C_i=0.0,C_i=4.0,C_i=40.0
1.6886070579727075,3.3111290347424926,0.5971369497348296
1.6903511012494024,3.3239859632117463,0.5886043393358752
1.6921371166470922,3.3369342524239665,0.5803363924293922
1.6939652414079402,3.349969779960785,0.5723247863914537
1.6958356159735106,3.363088158241106,0.5645614591351263
1.6977483841029135,3.3762847238131566,0.5570386027132648
1.699703692988331,3.389554526421401,0.5497486568993322
1.7017016933680054,3.4028923178648767,0.5426843027668947
1.7037425396367707,3.4162925406662152,0.5358384562863336
1.705826389954202,3.4297493165735298,0.5292042619553616
1.7079534063504598,3.4432564349204786,0.5227750864781159
1.7101237548299029,3.4568073408731976,0.516544512505918
1.712337605472537,3.470395123596399,0.5105063324512381
1.7145951325333697,3.484012504374783,0.5046545423849674
1.716896514539736,3.497651824730008,0.498983336025786
1.7192419343866567,3.5113050345777905,0.4934870988292026
1.7216315794302937,3.524963680474318,0.4881604021827324
1.7240656415795537,3.5386188940059284,0.4829979977126666
1.7265443173859032,3.552261380381103,0.47799481170696206
1.7290678081314432,3.565881407289046,0.4731459396579368
1.7316363199152944,3.5794687940946104,0.46844664092769334
1.734250063738343,3.5930129014449523,0.4638923335384994
1.7369092555863892,3.606502621369105,0.45947858908973005
1.7396141165117451,3.6199263679575577,0.4552011278024127
1.7423648727133156,3.6332720687149465,0.45105581369191
1.745161755615206,3.646527156684954,0.4470386498688237
1.7480050019438855,3.6596785634525775,0.44314577396779853
1.7508948538039413,3.6727127131348034,0.4393734537035473
1.753831558752448,3.685615517476577,0.4357180825531005
1.7568153698719826,3.6983723721744495,0.43217617556300647
1.759846545842303,3.710968154555592,0.4287443652799618
1.7629253510107106,3.723387222744672,0.4254193978031418
1.766052055461116,3.7356134164554207,0.42219812895631653
1.7692269350818153,3.747630059547429,0.41907752057768183
1.772450271631992,3.759419964491632,0.4160546369252021
1.7757223528069448,3.77096543889002,0.413126641195152
1.779043472302051,3.782248294196143,0.4102907921514521
1.7824139298754569,3.793249856782834,0.4075444408633227
1.7858340314094956,3.80395098150215,0.404885027548722
1.789304088970824,3.814332067879573,0.4023100785209935
1.7928244208692603,3.8243730790799937,0.39981720323611863
1.7963953517153135,3.834053563776655,0.39740409143795347
1.8000172124763805,3.843352681046001,0.3950685103988208
1.8036903405315816,3.8522492284010457,0.39280830225283264
1.8074150797252169,3.860721673063391,0.39062138141932784
1.8111917804187936,3.868748186559223,0.3885057321138275
1.8150207995416003,3.876306682707444,0.38645940594393546
1.818902500639775,3.8833748590484536,0.3844805195876413
1.822837253923821,3.889930241740024,0.382567252551516
1.8268254363145209,3.89595023392212,0.38071784500633216
1.830867431487177,3.9014121675255593,0.3789305956976797
1.8349636299141323,3.906293358470079,0.3772038599291961
1.83911442890548,3.910571165165923,0.3755360476160756
1.8433202326479,3.914223050199605,0.3739256214065734
1.8475814522415344,3.917226645049362,0.37237109486927067
1.8518985057348047,3.91955981763928,0.3708710307439205
