C_i=0.0,C_i=4.0,C_i=40.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.002126082156352,0.02126082156352
0.0095616663899028,0.0158906267172885,0.07286758223836753
0.0283996136141348,0.0409660956095222,0.15419809929561595
0.0560352868394508,0.0768398388800774,0.26458155735617284
0.0919960494124103,0.1230123152556489,0.4034856293501027
0.1358465024236716,0.1790276493566915,0.5705378765539111
0.1871919203868616,0.2444764185870979,0.7655212561488131
0.2456754321709679,0.3189922800292594,0.9883650628214354
0.3109739318320328,0.4022474045744506,1.2391360246010121
0.3827940600843562,0.4939480451960044,1.5180306839498439
0.4608686075415939,0.5938305796843619,1.8253692507022536
0.5449533929748704,0.7016580725712296,2.1615908505191896
0.6348245800548055,0.8172173129072882,2.5272500297259874
0.7302763739283151,0.9403162637415744,2.9230143763570453
0.8311190391680054,1.0707818603358672,3.349663134117274
0.9371771875174651,1.2084581018114149,3.808086706279401
1.048288291966309,1.3532043896517272,4.299286965580491
1.164301391189528,1.5048940744793375,4.8243783026944795
1.2850759547778554,1.663413179316506,5.3845893597598105
1.4104808849512105,1.828659273132656,5.981265407026248
1.5403936347227662,2.0005404730272827,6.6158713303256
1.674699425935776,2.178974557076954,7.2899952051165275
1.813290553386538,2.363888172855153,8.005352439600125
1.956065763507996,2.555216129054351,8.763790475091122
2.102929697927598,2.7529007596141883,9.567294036650479
2.2537923937161177,2.956891351378333,10.41799093108876
2.4085688333789084,3.167143627636453,11.318158392952585
2.567178538660852,3.3836192810129178,12.270229982098092
2.72954520308285,3.606285550084287,13.276803039003655
2.8955963588341835,3.835114834878252,14.34064670612916
3.0652630742375773,4.070084347055024,15.464710525426558
3.2384796785030434,4.31117579112028,16.652133623569398
3.415183510909248,4.558375073484166,17.906254497610597
3.59531469191048,4.811672036577883,19.23062141460128
3.778815913974102,5.071060215579278,20.629003439204673
3.965632250216361,5.336536615591181,22.10540210350552
4.155710979130652,5.608101507368388,23.664063733027984
4.349001423897756,5.885758239907598,25.309492442407457
4.545454804936773,6.169513068404342,27.046463813181234
4.745024104502659,6.459374996246273,28.880039264730332
4.947663942264477,6.755355629856769,30.815581127473838
5.153330460910696,7.057469045329459,32.85876842493553
5.361981220926183,7.365731665905692,35.01561336821117
5.573575103772015,7.680162149445084,37.29247856259773
5.788072222775443,8.000781285125958,39.69609492163137
6.005433841104694,8.327611898689275,42.233580278439796
6.225622296262912,8.66067876560772,44.91245867806258
6.448600930588498,9.000008531622203,47.74068032713973
6.674334027296171,9.345629640141947,50.72664216901846
6.902786751635066,9.697572266052548,53.879209042781625
7.133925096777636,10.055868255519403,57.207735373856124
7.367715834086704,10.420551071412577,60.722087331612016
7.604126467438053,10.79165574401368,64.43266537561036
7.843125191302974,11.169218826696635,68.35042709680054
8.084680852319478,11.55327835630204,72.48691024291351
8.328762914102786,11.94387381795023,76.85425579846368
8.575341425065496,12.341046114060958,81.46523096909365
8.824386989035691,12.744837537368127,86.33325189742607
9.075870738477477,13.15529174773686,91.47240591310998
9.3297643101331,13.572453752606968,96.89747309338298
9.586039822919195,13.996369890902448,102.6239468822779
9.84466985792185,14.427087820260429,108.66805348670344
10.105627440346217,14.864656507445918,115.04676973620398
10.368886023286606,15.309126221830212,121.77783906051813
10.634419473192176,15.76054853182148,128.87978520546022
10.902202056911827,16.218976304145745,136.3719232736032
11.172208430209718,16.68446370588539,144.27436764232036
11.444413627649892,17.157066209190447,152.60803627865664
11.718793053755183,17.63684059858549,161.3946509391019
11.99532247535152,18.123844980801785,170.6567327136378
12.273978015014382,18.618138797070813,180.4175923486003
12.554736145539415,19.119782837821106,190.7013147632797
12.837573685363838,19.62883925972584,201.5327371622786
13.12246779486987,20.14537160505369,212.93742014111822
13.409395973505466,20.66944482328016,224.9416111882259
13.698336057661486,21.201125294921063,237.5722000041464
13.989266219248035,21.740480857553926,250.85666509055622
14.282164964916056,22.287580833996856,264.82301110938073
14.577011135873322,22.842496062618373,279.4996965779
14.873783908247033,23.40529892975477,294.91555155088446
15.172462793947815,23.976063404215196,311.0996850469497
15.473027641992624,24.55486507385745,328.08138210446015
15.775458640246429,25.141781184220854,345.8899905028882
16.079736317544832,25.736890679204983,364.55479735826395
16.38584154616201,26.340274243786208,384.1048959950812
16.693755544590292,26.95201434876636,404.56904370956084
17.003459880599742,27.572195297550696,425.9755112671516
17.314936474547846,28.200903274954623,448.35192521593206
17.628167602911226,28.838226398041343,471.7251043411709
17.943135902012866,29.48425476899488,496.12089182738015
18.259824371919976,30.139080530035464,521.5639849241528
18.578216380489103,30.80279792038658,548.0777641212213
18.898295667536456,31.47550333530541,575.684124015992
19.220046349112884,32.15729538719079,604.4033081923699
19.54345292186413,32.84827496878513,634.2537505121295
19.868500267458288,33.54854531848924,665.2519252392433
20.195173657063567,34.2582120878114,697.4122083646532
20.523458755860577,34.97738341097436,730.746752367272
20.85334162757446,35.70616997670656,765.2653764326865
21.18480873901317,36.44468510224633,800.9754738537727
21.517846964599368,37.1930448095904,837.8819379609866
21.85244359088401,37.9513679040206,875.9871074826684
22.18858632103113,38.71977605494535,915.2907317301084
22.526263279263592,39.498393879095296,955.789955455591
22.865463015261003,40.287349026115095,997.4793226653094
23.20617450850135,41.08677226659636,1040.3507981071814
23.54838717253892,41.89679758259955,1084.3938046223632
23.89209085921176,42.71756226071579,1129.595274075356
24.237275862772574,43.54920698772237,1175.9397091866333
24.583932923937752,44.39187594888923,1223.4092533065286
24.932053233849768,45.24571692899659,1271.9837650081888
25.28162843794886,46.11088141612765,1321.6408943533695
25.63265063975051,46.98752470830328,1372.356157803467
25.985112404525747,47.87580602302957,1424.1030090075758
26.33900676288197,48.77588860983246,1476.8529030898612
26.69432721424233,49.68793986585769,1530.5753525630448
27.051067730222425,50.61213145461796,1585.2379735896004
27.40922275790324,51.54863942797321,1640.806521968461
27.76878722300014,52.49764435143433,1697.244918910171
28.12975653292767,53.459331432884426,1754.51526734348
28.49212657976072,54.43389065481641,1812.5778601378258
28.85589374309278,55.42151691019018,1871.3911821979088
29.22105489279248,56.42241014201722,1930.9119088618102
29.587607391659898,57.43677548678524,1991.0949033917104
29.955549097984548,58.464823421840514,2051.8932165718816
30.3248783680071,59.5067699168506,2113.258091515171
30.69559405828741,60.56283658947536,2175.138976727045
31.06769552798152,61.63325086537971,2237.4835502927085
31.44118264103068,62.71824614272702,2300.2377577514744
31.8160557682656,63.81806196129799,2363.345865821905
32.192315789429415,64.93294417638552,2426.7505336636873
32.56996409512319,66.0631451376226,2490.3929028320836
32.949002588677644,67.20892387290621,2554.212706523328
33.32943368795538,68.37054627758697,2618.1483981488454
33.711260327087835,69.54828530910095,2682.137298735098
34.09448595815138,70.74242118722698,2746.11576214358
34.47911455278714,71.95324160015996,2810.0193566576936
34.865150603769294,73.18104191659805,2873.7830611015233
35.25259912652676,74.42612540404934,2937.3414733472914
35.64146566062309,75.68880345357123,3000.6290288367995
36.03175627119985,76.969395811164,3063.5802265871457
36.42347755038856,78.2682308160486,3126.1298600690416
36.8166366186964,79.58564564606665,3188.213250331274
37.21124112637128,80.92198657045037,3249.7664787897174
37.6072992547514,82.27760921021863,3310.7266171951956
38.00481971760494,83.65287880646498,3371.0319524324354
38.40381176246552,85.04817049681338,3430.6222039734066
38.80428517196876,86.46386960032702,3489.438732004189
39.20625026519586,87.90037191116629,3547.4247344575065
39.60971789902965,89.3580840013023,3604.525431406629
40.01469946952896,90.83742353260344,3660.688235504852
40.42120691332696,92.33881957862351,3715.862907383546
40.829252709059205,93.86271295643212,3770.001695147172
41.23884987882731,95.40955656883877,3823.059457322654
41.65001198970376,96.97981575737592,3874.993768830835
42.06275315528387,98.5739686664176,3925.765009747628
42.477088037290606,100.19250661882342,3975.336436810482
42.89303184723801,101.83593450351144,4023.6742378008867
43.31060034815911,103.50477117537716,4070.747569094923
