C_i=0.0,C_i=4.0,C_i=40.0
84.46059372974156,23.33595945969581,12.123367308867216
84.3511475998578,23.013847098268805,12.161996881368223
84.24017757889494,22.698610402207517,12.20070733703647
84.12765260216452,22.390178414139054,12.239495851782824
84.01354090802599,22.08847678603513,12.278359638799547
83.89781002396428,21.793428073772045,12.317295947875175
83.78042675263156,21.50495202217594,12.356302064727968
83.66135715787732,21.222965840159237,12.395375310357334
83.54056655079354,20.9473844656346,12.434513040412687
83.41801947580372,20.67812081996772,12.473712644579154
83.29367969682751,20.41508605179984,12.512971545979637
83.16751018355555,20.15818977013588,12.552287200592703
83.03947309787195,19.907340266652948,12.5916570966858
82.90952978046514,19.66244472723848,12.63107875426334
82.77764073767126,19.423409432816324,12.670549724529174
82.64376562859789,19.1901399495634,12.710067589363012
82.50786325257953,18.96254130865904,12.749629960810362
82.36989153702058,18.740518175744285,12.789234480585561
82.22980752568553,18.523975010299047,12.828878819587503
82.08756736750082,18.312816215171743,12.86856067742767
81.94312630593738,18.106946276518844,12.908277781970073
81.79643866904775,17.906269894430988,12.948027888882766
81.64745786023722,17.710692104538158,12.987808781200549
81.49613634985356,17.520118390899235,13.027618268898536
81.34242566768553,17.334454790491087,13.06745418847625
81.1862763964668,17.15360798961963,13.107314402551918
81.02763816648732,16.9774854125802,13.147196799466675
80.8664596514215,16.805995302897262,13.187099292898353
80.70268856548815,16.639046797474172,13.227019821484571
80.53627166206502,16.476549993982815,13.266956348454864
80.36715473388706,16.31841601182024,13.306906861271543
80.1952826149651,16.164557046955583,13.346869371279059
80.02059918436908,16.014886420985338,13.386841913361593
79.84304737202739,15.869318624708946,13.426822545608626
79.66256916670153,15.72776935652948,13.46680934898826
79.47910562630325,15.590155555976487,13.506800427028054
79.29259689072876,15.456395432639535,13.546793905503153
79.10298219739273,15.32640849079204,13.586787932131479
78.91019989965235,15.20011554997564,13.626780676275802
78.71418748831915,15.077438761805684,13.666770328652461
78.51488161646412,14.958301623248516,13.706755101046554
78.3122181277284,14.842628986611206,13.746733226033392
78.10613208835886,14.73034706647434,13.786702956706055
77.89655782319437,14.62138344378832,13.826662566408851
77.68342895583406,14.515667067343635,13.866610348476511
77.46667845322467,14.413128252815572,13.906544615978959
77.246238674908,14.313698679574047,13.946463701471478
77.02204142717356,14.217311385439624,13.986365956750145
76.79401802236399,14.12390075955729,14.026249752612344
