300.0_weeks,300.0_weeks_RK
25489.77606516056,25609.20567313825
25551.54496860599,25687.438064563798
25685.76285399833,25741.26505571183
25907.461810057637,25769.80319577603
26158.820185344797,25791.130019940123
26290.924349034776,25846.447235751697
26134.15887603102,25984.43537256258
25680.37117245812,26233.923114258345
25222.8789548062,26548.492509941403
25253.27347512068,26771.785085165662
26196.96861176474,26686.204349286298
28031.380903859128,26172.252379873134
29416.49418298692,25433.53622655136
27770.52723893449,24983.18166371915
24014.50654777932,25423.064239214145
21957.590924805387,27216.385742011684
23221.742738183737,30118.76368233947
29081.835942374422,31219.59093095593
36725.45421171642,26916.710107063434
28876.69806528772,22092.246313391603
20413.432183648896,20726.900725268973
18535.130263358555,23457.399135587577
20702.47864295484,32390.84792245802
28633.649502192733,40043.02834348602
42661.92293170528,26164.111583108293
35053.36680988994,19149.901830936837
21678.82132667694,17925.871624259682
17790.694394073977,20000.798892683244
17098.439675587593,27107.337229125682
18439.702715538184,41756.93360693722
22691.851831547407,42154.729651951995
32307.605353682186,25046.517035328023
46947.28925840527,19085.268880023465
43026.1534763268,17327.77889129087
26491.603206088595,17328.53708405405
20105.512758319583,18997.58753871205
17785.790654559067,23367.45779362515
16964.177601421692,32652.255783080484
17078.442511810616,46981.87859322799
18219.67538138749,46982.65480972549
20934.529157092027,29985.589938989146
26375.8355141147,22089.79552349421
36257.74338692663,19093.447564773793
49437.45888753711,17815.718434261784
50015.14340745213,17412.16918430075
34057.05611755006,17750.879696994594
24737.18944720032,19050.57202095352
20863.30752581514,21882.559813482723
19030.233710119584,27318.684814967808
18094.007328368287,36835.655231888886
17695.938013812607,49370.64184357646
17770.92013021702,51463.14632256204
18429.74290438704,36938.076774820365
19961.9998909683,26932.166374941553
22902.803480454026,22544.371601777064
28147.684105472545,20418.86255876292
36857.79716345319,19271.749659695375
48549.91702843028,18665.680867256982
54124.34464616743,18472.203219054987
42979.51994513007,18728.037262612856
31136.01393205485,19612.421674336383
25315.886409790437,21480.84844668254
22473.30188211108,24938.168333976733
20904.5729926858,30911.562796050675
19964.956652579083,40283.0431966695
19408.339298648625,51071.651786179005
19158.62415802224,52437.30308572479
19244.96859132934,40467.926928703055
19801.35309937573,30731.219719000666
21099.21670876636,25875.05299011659
23600.189626302603,23361.54946616507
28021.8267009869,21904.57058204571
35299.81234493294,20997.462738596096
45573.65069925555,20437.134846452453
53754.32208057042,20160.018071527906
48699.34341532021,20200.661113222483
36962.93363814033,20693.34728146661
29730.472218073133,21909.166741656893
26050.319381374764,24307.800463431744
24008.58828288777,28574.70460425097
22751.250008604915,35543.19060510952
21925.06617709949,45187.76855997255
21384.75919263139,52676.01792957736
21091.284412971443,48349.81686089774
21089.76283206939,37848.804924430595
21531.28014148824,30999.83242785782
22725.83289236273,27367.223092514312
25202.39819515016,25300.090859274267
29729.68371746706,24004.971211948825
37126.17459525898,23137.248794896084
46771.147621712254,22553.611450448276
52034.888649160384,22212.24767781885
45312.45309902007,22156.42673827061
36067.29339216279,22539.237343929934
30622.665525010627,23681.37023561105
27671.144120272194,26130.5865930355
25916.234404549465,30640.70032358417
24769.06661429901,37848.55183144603
23975.962268020547,46578.65650753809
23437.189429465645,50141.31392435936
23150.54406621475,43697.82294893552
23223.317676886792,35953.91526282266
23943.24662061433,31264.056553326125
25884.885164722276,28593.954511507407
29914.80539653943,26943.681636162713
36783.08663533928,25835.291588541382
45240.68570461024,25058.36429635422
48230.86409927062,24537.043214871548
41960.04861868599,24297.37399047076
35245.294629651384,24501.3959667255
31257.842860174384,25543.451856384243
28937.556540607387,28133.293491615117
27457.99987415437,33070.79565421462
26439.63403911182,40179.915554478684
25731.71377448903,45669.164123284536
25328.393088027544,43739.62181680521
25401.81041720644,37933.862916899125
26451.2923390302,33557.64644231893
29413.52494146901,30873.89384057913
35001.30101980667,29163.72940993623
41391.47032658421,27999.620039761387
42757.886815435646,27196.379513004656
38570.43766867383,26729.353286456055
34400.42754594685,26754.84026306918
31693.551090436777,27707.519142366404
29962.36376513098,30256.579587522127
28816.52268345048,34439.90989729871
28118.58192802809,38260.31357750599
27949.46375191368,38918.730535742165
28601.44790620574,36953.445021855056
30289.59477580453,34676.846047766485
32380.42742718411,32982.32673368185
33635.5735180403,31896.494666114195
33764.34895459375,31309.541936622736
33366.573224378015,31118.500529168825
32922.95777788278,31202.79707269342
32593.87584315184,31425.9313522406
32388.634700389102,31675.472165093295
32276.66484312276,31892.59501954896
32226.52596302106,32062.11419145191
32215.016555140577,32189.192332670038
32227.012512811438,32284.664134113413
32253.268540238438,32360.65506967675
32288.34439575675,32424.810100358787
32329.11363769524,32481.402957343813
32373.80458317604,32535.047842807482
32421.41952784831,32587.396172621742
32471.395546783253,32639.823411720066
32523.41091625273,32692.912846014977
32577.276333683,32747.476646687708
32632.874459302435,32802.40932710771
