first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
4073.914001258993,4073.9134507930985,4073.9127469818254
3233.7407398395408,3233.7403856387173,3233.739932765276
3349.363678485794,3349.3631996901595,3349.362587517763
,,
4993.1918996654085,4993.191517743585,4993.191029419407
,,
1802.2415496004649,1802.240030010083,1802.238087256804
2180.5951223932366,2180.5938874739163,2180.5923086403645
2869.2135719228468,2869.21318088931,2869.2126809200377
,,
5331.436492574731,5331.432662549434,5331.427765276583
5752.727739229852,5752.726911125837,5752.725852324367
2667.725108565858,2667.722667925756,2667.7195475790663
2217.325159758108,2217.3247817050915,2217.3242983384957
2240.3613751797297,2240.360638692144,2240.3596970663834
1624.3810141818094,1624.380678165523,1624.3802485548224
4085.67016578608,4085.666601813201,4085.6620450691335
3814.0337182127655,3814.0325417758727,3814.031037679138
2677.6938291089245,2677.693262173626,2677.6925373135095
3277.970004271521,3277.967937072292,3277.9652941491822
5656.320538706149,5656.320042769321,5656.31940866718
2067.835186292304,2067.8347498905127,2067.834191927346
,,
,,
1604.6429879910495,1604.642381139707,1604.6416052535294
3609.534871377837,3609.534437578116,3609.533882947542
5771.977784444478,5771.977337353018,5771.976765703052
1737.1465083609482,1737.1456084333322,1737.1444578615558
3419.9066818640977,3419.906293570113,3419.905797107272
4054.579073586828,4054.577872944507,4054.576337884293
,,
2529.9687739857686,2529.965184927671,2529.9605962330156
,,
,,
,,
,,
,,
,,
5213.634366539418,5213.633514664369,5213.632425476631
,,
,,
2308.863170011405,2308.8622736689954,2308.861127672424
4004.384084529287,4004.3822050446993,4004.379802118634
2414.2111245783103,2414.210504684169,2414.2097121176957
1947.75724254086,2263.5196871193907,1515.1886378800673
3507.333106307062,3507.322365582024,3507.3086318559363
,,
3218.184875473606,3218.184062969036,3218.183024143534
,,
3699.465589501712,3699.465110288182,3699.4644975760034
4527.603103304764,4527.602379711775,4527.601454552777
3720.645222160083,3720.6438383043264,3720.6420690281875
,,
,,
2079.404769113523,2079.403582651212,2079.4020657717792
5178.7814928197895,5178.781175647611,5178.7807701088705
2761.9176595227264,2761.916520564116,2761.915064402821
2326.539405951813,2326.5378790582995,2326.5359269293635
4901.936399381208,4901.93616928445,4901.93587508503
,,
3893.568302219433,3893.567679964604,3893.566884372424
3533.5902084508293,3533.588436146445,3533.586170264323
2358.810595020966,2358.810170356838,2358.8096274022614
1525.2505700360568,1525.2493673391166,1525.2478297030561
3673.9195064291794,3673.918336731964,3673.9168412285753
1832.7849555593675,1832.7843024623985,1832.7834674511555
,,
,,
1730.2858025527644,1730.285387661758,1730.2848571969728
3341.426385605158,3341.4258099504277,3341.4250739388326
,,
4814.850731027722,4814.850150712435,4814.849408732147
1886.946930673058,1886.9462730546063,1886.945432262065
,,
4953.84926083471,4953.848547204187,4953.847634779994
2444.2928837512823,2444.2919443660185,2444.2907433375276
,,
3425.7870643063043,3425.786414869894,3425.7855845448526
5274.5754762363895,5274.575107773993,5274.5746366589265
5621.619125938664,5621.61852814046,5621.61776380187
4282.863130589839,4282.861545136413,4282.859518041925
3316.4370604902288,3316.438182817433,3316.439599844007
,,
,,
1552.3501661897096,1552.3496204118285,1552.348922607442
,,
1888.407677919345,1888.399625472258,1888.3893315270757
,,
4057.4529158777655,4057.452390823936,4057.451719501797
2705.4420501591662,2705.4417761107866,2705.4414257233834
5294.837128943693,5294.836334754691,5294.835319336436
1726.8908736416604,1726.890232274861,1726.8894122613106
4970.5574831959575,4970.557117999954,4970.556651060239
,,
3184.74779151541,3184.7474808562783,3184.7470836560515
2882.133851087857,2882.1298951986137,2882.124838833025
3781.1252734136415,3781.123751730058,3781.1218062220987
,,
,,
,,
3052.7073192118114,3052.706789198204,3052.7061115406755
4862.377771195223,4862.377193340883,4862.376454514236
2162.3190290463044,2162.318268858772,2162.317296936616
,,
1690.5532353120982,1690.5523919262994,1690.551313641047
,,
,,
3004.646940260883,3004.6461566070543,3004.6451546964186
4038.8051972166127,4038.8048561963496,4038.8044201680864
3112.4757744148333,3112.4678945959413,3112.457819854583
3054.4528156715423,3054.4524310432853,3054.4519392637835
4162.2578835525055,4162.256261597558,4162.254187892562
2871.892018007781,2871.8882317247308,2871.883391290059
,,
1817.370572012118,1817.3676016890104,1817.3638044542615
4785.054255090015,4785.052300364345,4785.049801082643
3554.2161326155965,3554.215218758911,3554.2140503490687
,,
2700.5448086781807,2700.543054330054,2700.5408113785397
2918.149896720491,2918.14942035218,2918.148811280843
4352.014982699871,4352.017164223135,4352.020005600288
1650.436062016507,1650.4329813562854,1650.4290431125405
,,
1884.8912168259071,1884.881605188533,1884.869318500875
5019.074662044784,5019.074178681259,5019.07356065799
,,
3377.214440574224,3377.2133211411474,3377.21188990294
,,
2867.9764929102507,2867.974716069581,2867.9724444184867
,,
2013.4733704058256,2013.446815984801,2013.4128592950146
6316.549386269571,6316.548748016438,6316.5479318040025
5379.581327667712,5379.5781256689215,5379.574031613201
3684.320271736536,3684.3196265097104,3684.3188015497817
4479.6609276465615,4479.660484447758,4479.659917779136
1544.8362036000728,1544.8320094635092,1544.826647973399
,,
,,
,,
3123.692566095996,3123.6922442515265,3123.6918327500453
,,
3765.832856697465,3765.832585759094,3765.832239342033
3954.448315500486,3954.4474077130008,3954.446247085369
,,
,,
,,
2814.989598079764,2815.003805416619,2815.022396337122
1460.6945279386623,1460.6921126900315,1460.689024986206
,,
1305.452765603457,1305.4522189060822,1305.4515199274094
2352.032820160357,2352.004086787814,2351.9673441666473
,,
,,
2045.248576162308,2045.2457008715933,2045.242024861413
,,
5077.312029480616,5077.311365181459,5077.310515821647
,,
,,
4975.702494728344,4975.702041337004,4975.701461634421
1645.95352526726,1645.91887992157,1645.8745771590084
4260.534696600218,4260.533700216562,4260.532426281238
2061.418695791161,2061.412144514524,2061.40376968624
,,
3706.0487674516894,3706.048200517549,3706.047475652313
1642.8640916510662,1642.863584284342,1642.8629355929972
,,
2693.17374720554,2693.173150297456,2693.172387121371
4420.783667154855,4420.783175702081,4420.782547339931
,,
5699.577626392785,5699.577229433359,5699.576721880154
1687.3728906363626,1687.3721234745306,1687.3711426433379
5159.345010863646,5159.344507944914,5159.34386491922
,,
4660.779347754773,4660.778068187835,4660.776430608277
3165.468703591888,3165.468020910649,3165.467148067772
,,
2919.7430003750364,2919.738446975447,2919.7326256892334
2968.211822191378,2968.208808028943,2968.2049543030107
2730.7229758902577,2730.721279242435,2730.7191100963255
4319.021957395477,4319.018814000573,4319.014794860264
,,
,,
1443.6958642344916,1443.6952876372657,1443.6945504511268
5297.412674105439,5297.412348022047,5297.411931089177
2621.181942919876,2621.175209929785,2621.1666023200028
5836.657301425383,5836.656974501838,5836.656556493845
,,
5333.591042800729,5333.590178151813,5333.58907263177
3599.9673892168285,3599.966914433506,3599.966307390225
4340.65037727235,4340.648940449839,4340.647103406935
,,
3138.997769149624,3138.9962655898344,3138.9943432796495
3852.1207860065374,3852.120010019985,3852.1190178756124
2385.7086580332,2385.708154353739,2385.707510383865
,,
,,
,,
2562.5190343958966,1700.820998748499,1726.5398113276783
5083.579900819363,5083.5792218336455,5083.578353696944
5319.525653244992,5319.524890026969,5319.523914200008
1641.0899780966538,1421.4877428549762,1762.9117929993254
1362.838800558494,1362.8384278079125,1362.8379512281901
,,
,,
3064.3236717831787,3064.3223975493383,3064.3207684137014
,,
,,
,,
2216.1403231211166,2216.1384776922164,2216.1361183274803
1286.823371642787,1286.82430364756,1286.8254956525448
,,
3838.1069948868094,3838.1047878063055,3838.1019659155013
,,
3232.068629032589,3232.0683615999133,3232.068019668031
,,
,,
1956.5870894138725,1956.585309147278,1956.5830331565598
4580.19921726035,4580.1985961538185,4580.197802024763
1383.5877309136158,1383.5869508077235,1383.5859534346741
1329.048059355164,1329.0473899010815,1329.0465339814593
1766.1318630020407,1766.1252767492813,1766.1168574297467
,,
,,
3940.073801696171,3940.0726099993935,3940.0710864044554
2816.585560028564,2816.584988951989,2816.5842588052474
2029.330936165044,2029.3305315580023,2029.3300142427606
3397.6265750789444,3397.626316102785,3397.625984981439
5476.804417743099,5476.8041085967,5476.803713330811
,,
2832.380943260993,2832.3760454104176,2832.369783580985
2932.666105258624,2932.665769660017,2932.665340569149
2242.6838368377125,2242.6821008211887,2242.6798813661735
,,
3736.218063274015,3736.217126541071,3736.2159288813
1155.017727244281,1155.007426310738,1154.9942591906113
,,
2756.527814579068,2756.525998998553,2756.52367784419
,,
2921.264583581456,2921.262731228979,2921.2603629621226
3637.910306286003,3637.90722168788,3637.9032779489626
4102.499146577175,4102.495111678876,4102.489952872299
2888.399385389744,2888.3986687963643,2888.3977525977925
,,
2339.231538532806,2339.2300515952807,2339.228150545253
4944.678212745529,4944.677857051836,4944.677402261283
,,
1758.0134751220075,1758.0117332106784,1758.0095062573637
,,
5454.505291797015,5454.5049555805335,5454.504525702642
1406.792008161823,1406.7876218887654,1406.7820146053211
2412.810106818395,2412.807591796839,2412.804376362341
3554.6920200652485,3554.691578248344,3554.6910133499746
2824.4568386792,2824.450637939846,2824.442710446995
4576.289032662884,4576.287373589084,4576.285252358215
1462.8573633535232,1462.856562143871,1462.8555377807609
5374.117201042137,5374.114035931971,5374.109988970022
1386.5203083391932,1386.5197043188584,1386.51893205481
1931.688814669344,1931.6866888579275,1931.6839711317027
4567.058209451875,4567.05772104519,4567.0570965790175
2882.4203802756706,2882.4198846644517,2882.4192509910586
1921.1256978228248,1921.1235792438963,1921.120870792689
,,
5748.385543477876,5748.385280620535,5748.3849445288915
,,
1484.1970720917327,1484.1966749656665,1484.1961672189364
1775.298062890253,1775.2976316267232,1775.2970802333293
1148.4066397001943,1717.0637555508088,1235.594714617521
,,
2266.3771146008366,78.31065198193303,1129.9624035418217
3977.5730869065046,3977.566737476466,3977.558618751497
2829.915792261805,2829.914517506892,2829.912887714825
2891.185416440947,2891.184961665899,2891.184380212273
,,
,,
5438.220166128401,5438.2196990480425,5438.219101842325
2358.670416757393,2358.6617621535934,2358.6506967018913
,,
3627.186228577599,3627.185606263876,3627.184810596018
5772.687186928576,5772.686409595583,5772.685415406511
4091.5305790523535,4091.5302280658,4091.5297793099776
,,
5186.015582046725,5186.013326411983,5186.01043855298
,,
,,
2795.7979758538204,2795.797332375961,2795.7965096575026
3626.895187275046,3626.894541488357,3626.8937158090375
2266.134424984318,2266.133021194265,2266.1312264750313
3519.689039465516,3519.688349357276,3519.6874670137995
4682.07149433356,4682.070487330002,4682.069199836232
2249.5972494382863,2249.59468956378,2249.5914167973942
,,
1539.4683902901847,1539.4679697366214,1539.4674320319868
2245.537532848737,2245.532364995669,2245.525757687448
,,
,,
,,
4638.126946462366,4638.1265237340185,4638.125983237506
,,
,,
1365.730601884699,1365.721208240357,1365.7092008006289
2835.540351420705,2835.5372774822317,2835.533347445643
3236.205271155748,3236.204919941926,3236.204470884063
3801.61671827972,3801.616026703066,3801.6151424818554
,,
908.9135268715174,908.8683823643024,908.8106994555269
,,
4744.444701270048,4744.443513639739,4744.441995204326
1532.2276923888385,1532.2253081850736,1532.222260083352
,,
5428.962805994997,5428.962106367871,5428.961211843602
2109.5014328963566,2109.5010760858218,2109.5006198767023
4021.389432820961,4021.388905929391,4021.388232257913
,,
3652.3809981884538,3652.380742123505,3652.380414724716
,,
,,
1323.458997073675,1323.458408820675,1323.4576567169531
,,
2731.823469813476,2731.817977578853,2731.8109554724065
1818.3731139136928,1818.366830145496,1818.3587970168787
5681.344218744412,5681.343975026299,5681.343663404803
1359.886682489821,1359.8822181113508,1359.8765110949512
3139.3310038191576,3139.329645725257,3139.327909400538
4424.630646084814,4424.628129500696,4424.624911841414
2775.4892694365058,2775.480674912836,2775.4696872372656
,,
2408.092742875793,2408.0902433004203,2408.0870476352725
2347.371391140824,2347.3708910773435,2347.3702517138854
,,
,,
,,
2195.1660830466103,2195.165480146768,2195.164709308469
,,
,,
,,
5552.375048974002,5552.372943458018,5552.370251473711
3242.884332997129,3242.878856464245,3242.8718542875417
5729.195493936991,5729.193981799061,5729.192048406704
,,
1706.1672470397823,1706.165919967222,1706.1642233183113
4080.892306503161,4080.891222767189,4080.8898371786413
1606.8180161268242,1606.8142546483675,1606.8094460862028
1659.3890469952753,1659.3884577865138,1659.3877044552455
,,
3349.641542378895,3349.6408896379858,3349.6400550768985
2696.7861640016254,2696.785484716329,2696.784616217255
1745.3621835392564,1745.3588019084732,1745.3544788692222
,,
,,
839.5646057575399,839.5265867115253,839.4779591603441
,,
4170.008401603391,4170.007886315395,4170.007227485317
3920.5705732474735,3920.5702301977753,3920.569791576135
1603.8290819478025,1603.827772683867,1603.8260988133798
2194.0826391789265,2194.08206446563,2194.0813296745096
,,
,,
4497.027138817686,4497.026686082165,4497.026107219823
1634.0463695940657,1634.0437435336505,1634.0403862443163
,,
3574.097545437352,3574.0932858960387,3574.0878398488467
2329.382250379368,2329.380438977098,2329.378123161296
3611.574007106765,3611.5713418600767,3611.567936869151
5358.606701639873,5358.603928838497,5358.600383510692
4190.828883109537,4190.8283245910725,4190.827610482562
4753.75451910575,4753.751630426276,4753.747936932645
1506.2362871996086,1506.23583850052,1506.2352648087024
1595.951484321351,1595.9509198569638,1595.9501981616481
