first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
,,
,,
0.5479704153822373,0.5479696100742484,0.5479685796007917
,,
,,
,,
,,
0.3868725391322279,0.3868718718268467,0.3868710181199608
,,
0.3317157905197476,0.3317157046312712,0.33171559474961615
0.3235749940848926,0.3235748920115799,0.3235747614245837
0.981106475605084,0.9811064653297006,0.9811064519943429
,,
0.5231555468240036,0.5231552507629121,0.5231548719158093
,,
,,
,,
,,
,,
0.5887721591873715,0.588772025087568,0.5887718534667931
0.2955420888023828,0.2955405125252844,0.2955384960858737
,,
0.7643259008216868,0.7643258662449004,0.7643258219590485
,,
0.4221892394392322,0.4221890598566407,0.4221888300977981
,,
0.5738502729457011,0.5738500808275898,0.5738498349655432
,,
0.7108483163598842,0.7108481096858323,0.7108478450753288
0.961048017412658,0.9610480057735132,0.9610479907609863
,,
,,
0.6245094936423995,0.6245094128165682,0.6245093093621946
,,
0.4138185703347299,0.4138184595725747,0.413818317857441
,,
0.4240078090229562,0.4239853496293472,0.42395976218457493
0.8857706596071024,0.8857706360819233,0.8857706058998408
,,
1.0113716851565142,1.0113716855795265,1.0113716859943058
0.4855928088437269,0.4855926930687105,0.48559254492749077
0.7236292063095856,0.7236291236178631,0.7236290177359959
,,
,,
0.5141959199437837,0.5141956368947183,0.5141952746880168
0.2841980616822033,0.2841959241614787,0.28419319025211937
0.2964225854935465,0.2964213754762899,0.2964198273823639
0.3658053299844035,0.3658048131690705,0.3658041520379671
0.440042780619349,0.4400425479472283,0.4400422502516486
0.3074507285698258,0.3074506151646619,0.30745047008627563
0.4484431081228212,0.4484430362166998,0.4484429442105433
,,
0.4018600966319576,0.4018562087363962,0.40185123453200955
,,
0.5123099192533856,0.5123098209974604,0.5123096952632414
0.7282194214808558,0.7282193187614087,0.7282191872322779
0.3166803289254492,0.3166802249216989,0.3166800918673487
,,
,,
0.8503921201770551,0.8503920712072361,0.8503920084291329
,,
,,
,,
,,
0.3243664815408102,0.3243660066479669,0.3243653991553313
,,
5.153781563834146,5.153767955351356,5.1537505476159975
,,
0.312099166446704,0.3120984894549198,0.31209762344925424
0.4943577840311602,0.4943575346348877,0.49435721551471806
0.5757854906365649,0.5757853380222561,0.5757851427094247
0.4864442013785304,0.4864440729107968,0.4864439085255675
,,
0.298842802280268,0.2988426361838543,0.2988424237020608
-2.366750885400484,-2.366711909250437,-2.3666621267557133
4.9411255930961815,4.941119516503663,4.941111717602741
0.3140519484515269,0.3140515090066698,0.31405094688521173
0.3046812226046932,0.3046810617615447,0.3046808559996594
0.2986568624860786,0.2986564454583165,0.2986559120261658
0.3759085603389076,0.3759084188039625,0.37590823772330423
,,
0.9938718598469972,0.9938718551329164,0.9938718489409052
0.4045720206474294,0.4045706766899186,0.4045689570776265
,,
,,
0.4632285661378832,0.463228476336798,0.4632283614336388
0.3895142605101528,0.3895130265836095,0.389511448007281
0.7022710460004914,0.243712702832669,-1.6727816936896684
,,
0.3085393997806654,0.3085392397149747,0.30853903494943147
,,
,,
,,
0.2685170062517844,0.2685156433469782,0.2685138999050362
0.3380929731321185,0.3380928849250063,0.33809277207655075
0.4207702685301629,0.4207699453118881,0.42076953177542126
