time,value_H
1.12,36.352553161694736
1.13,36.95758702502609
1.14,37.568263523686475
1.15,38.18463114332748
1.16,38.80673982321532
1.17,39.434640989292966
1.18,40.0683875878388
1.19,40.70803411973179
1.2,41.353636675334606
1.21,42.00525297000687
1.22,42.66294238026224
1.23,43.32676598058379
1.24,43.99678658091355
1.25,44.673068764833026
1.26,45.35567892845274
1.27,46.04468532002998
1.28,46.74015808033504
1.29,47.442169283787536
1.3,48.150792980385226
1.31,48.866105238449464
1.32,49.58818418821203
1.33,50.31711006626978
1.34,51.05296526093433
1.35,51.79583435850572
1.36,52.54580419049967
1.37,53.3029638818598
1.38,54.067404900187185
1.39,54.83922110602097
1.4,55.618508804205135
1.41,56.40536679637775
1.42,57.19989643462046
1.43,58.00220167630737
1.44,58.81238914019373
1.45,59.63056816378647
1.46,60.456850862039886
1.47,61.29135218742142
1.48,62.13418999139381
1.49,62.985485087361646
1.5,63.84536131513166
1.51,64.71394560693801
1.52,65.59136805508513
1.53,66.4777619812626
1.54,67.37326400758823
1.55,68.27801412943705
1.56,69.19215579011599
1.57,70.11583595744571
1.58,71.04920520231293
1.59,71.99241777925859
1.6,72.94563170916909
1.61,73.90900886413992
1.62,74.88271505458302
1.63,75.86692011865142
1.64,76.86179801405686
1.65,77.86752691235819
1.66,78.88428929580097
1.67,79.91227205679068
1.68,80.95166660008468
1.69,82.00266894779027
1.7,83.06547984725908
1.71,84.14030488197034
1.72,85.22735458549829
1.73,86.32684455866215
1.74,87.43899558995922
1.75,88.56403377938531
1.76,89.70219066574903
1.77,90.85370335759009
1.78,92.01881466781448
1.79,93.19777325216286
1.8,94.39083375163169
1.81,95.59825693897007
1.82,96.8203098693786
1.83,98.05726603554035
1.84,99.30940552711732
1.85,100.57701519485
1.86,101.86038881940081
1.87,103.15982728508656
1.88,104.47563875864904
1.89,105.80813887321648
1.9,107.15765091761325
1.91,108.52450603117923
1.92,109.90904340426431
1.93,111.31161048456839
1.94,112.73256318950125
1.95,114.17226612474137
1.96,115.63109280917746
1.97,117.10942590642095
1.98,118.60765746308259
1.99,120.12618915401087
2.0,121.66543253469516
2.01,123.22580930104085
2.02,124.80775155672916
2.03,126.41170208837882
2.04,128.03811464873206
2.05,129.68745424809208
2.06,131.36019745424417
2.07,133.05683270109765
2.08,134.77786060629046
2.09,136.5237942980031
2.1,138.29515975123365
2.11,140.09249613378952
2.12,141.91635616225705
2.13,143.76730646821332
2.14,145.64592797494984
2.15,147.55281628498076
2.16,149.48858207861275
2.17,151.45385152385663
2.18,153.4492666979643
2.19,155.47548602087716
2.2,157.53318470087444
2.21,159.62305519271234
2.22,161.74580766854544
2.23,163.90217050192362
2.24,166.09289076515716
2.25,168.31873474034285
2.26,170.58048844434197
2.27,172.87895816799977
2.28,175.21497102989218
2.29,177.58937554488185
2.3,180.0030422077604
2.31,182.45686409224695
2.32,184.95175746560557
2.33,187.48866241913456
2.34,190.0685435147699
2.35,192.69239044803214
2.36,195.36121872753165
2.37,198.0760703712303
2.38,200.83801461963859
2.39,203.64814866610612
2.4,206.5075984043388
2.41,209.41751919324975
2.42,212.37909663922042
2.43,215.39354739581557
2.44,218.4621199809584
2.45,221.5860956115317
2.46,224.76678905532611
2.47,228.00554950020668
2.48,231.30376144031567
2.49,234.66284557906977
2.5,238.0842597486456
2.51,241.5694998455768
2.52,245.12010078200942
2.53,248.73763745207933
2.54,252.42372571278443
2.55,256.1800233786275
2.56,260.00823122919866
2.57,263.91009402875375
2.58,267.8874015567198
2.59,271.94198964792787
2.6,276.07574124123016
2.61,280.2905874350044
2.62,284.588508547886
2.63,288.97153518289025
2.64,293.4417492929004
2.65,298.0012852452953
2.66,302.652330883276
2.67,307.39712858122215
2.68,312.2379762911657
2.69,317.1772285772114
2.7,322.217297634459
2.71,327.360654288692
2.72,332.60982897279143
2.73,337.96741267550755
2.74,343.4360578578819
2.75,349.01847933225247
2.76,354.7174550983959
2.77,360.5358271309659
2.78,366.4765021119725
2.79,372.54245210161235
2.8,378.73671514031287
2.81,385.06239577438026
2.82,391.522665497159
2.83,398.12076309710596
2.84,404.8599949036652
2.85,411.7437349212957
2.86,418.7754248414605
2.87,425.95857392182717
2.88,433.2967587213635
2.89,440.7936226794407
2.9,448.45287552647665
2.91,456.27829251307617
2.92,464.27371344404787
2.93,472.4430415031095
2.94,480.79024185353575
2.95,489.3193399994622
2.96,498.03441989203935
2.97,506.9396217641405
2.98,516.0391396768725
2.99,525.3372187607238
3.0,534.8381521338231
3.01,544.5462774794782
3.02,554.4659732649296
3.03,564.6016545830964
3.04,574.9577685990256
3.05,585.538789582785
3.06,596.3492135106854
3.07,607.3935522169832
3.08,618.6763270786123
3.09,630.2020622160505
3.1,641.9752771941277
3.11,654.0004792074718
3.12,666.282154736356
3.13,678.8247606599787
3.14,691.6327148156854
3.15,704.710385994345
3.16,718.0620833640206
3.17,731.6920453162536
3.18,745.6044277316994
3.19,759.8032916645346
3.2,774.292590447993
3.21,789.0761562265866
3.22,804.1576859240342
3.23,819.5407266596346
3.24,835.2286606297959
3.25,851.2246894756425
3.26,867.5318181620646
3.27,884.1528383982181
3.28,901.0903116343289
3.29,918.3465516746481
3.3,935.9236069515412
3.31,953.8232425109177
3.32,972.0469217644974
3.33,990.5957880697044
3.34,1009.4706462032476
3.35,1028.6719437996244
3.36,1048.199752830825
3.37,1068.0537512083542
3.38,1088.2332045932712
3.39,1108.7369485042102
3.4,1129.5633708172263
3.41,1150.7103947547391
3.42,1172.1754624637808
3.43,1193.9555192861033
3.44,1216.0469988244388
3.45,1238.4458089102554
3.46,1261.1473185786706
3.47,1284.1463461557425
3.48,1307.4371485620954
3.49,1331.0134119347415
3.5,1354.8682436660092
3.51,1378.994165954663
3.52,1403.3831109596017
3.53,1428.026417640963
3.54,1452.9148303670522
3.55,1478.038499358287
3.56,1503.386983031336
3.57,1528.9492522978906
3.58,1554.7136968630819
3.59,1580.6681335585229
3.6,1606.7998167343785
3.61,1633.0954507238325
3.62,1659.5412043819076
3.63,1686.1227276889017
3.64,1712.8251703968183
3.65,1739.6332026851926
3.66,1766.5310377807398
3.67,1793.5024564833905
3.68,1820.5308335296088
3.69,1847.599165712531
3.7,1874.6901016674883
3.71,1901.7859732209986
3.72,1928.8688281913958
3.73,1955.9204645200148
3.74,1982.922465603315
3.75,2009.8562366886044
3.76,2036.703042189159
3.77,2063.4440437685876
3.78,2090.0603390393157
3.79,2116.53300071609
3.8,2142.843116062479
3.81,2168.9718264664684
3.82,2194.9003669804742
3.83,2220.6101056613693
3.84,2246.082582547504
3.85,2271.299548112127
3.86,2296.243001036091
3.87,2320.8952251472138
3.88,2345.238825379125
3.89,2369.2567626087994
3.9,2392.9323872392224
3.91,2416.249471401675
3.92,2439.1922396608766
3.93,2461.745398115657
3.94,2483.8941617977835
3.95,2505.6242802820434
3.96,2526.9220614314995
3.97,2547.7743932129874
3.98,2568.1687635292265
3.99,2588.0932780253606
4.0,2607.5366758391683
4.01,2626.4883432755287
4.02,2644.938325396909
4.03,2662.8773355325507
4.04,2680.2967627196
4.05,2697.188677099602
4.06,2713.545833303453
4.07,2729.361671867043
4.08,2744.6303187283747
4.09,2759.346582864854
4.1,2773.5059521366684
4.11,2787.1045874087163
4.12,2800.1393150293425
4.13,2812.607617749205
4.14,2824.5076241679244
4.15,2835.838096799752
4.16,2846.598418852344
4.17,2856.7885798148764
4.18,2866.409159953167
4.19,2875.461313810268
4.2,2883.946752811119
4.21,2891.867727069407
4.22,2899.2270064937584
4.23,2906.0278612888433
4.24,2912.274041944968
4.25,2917.969758807274
4.26,2923.119661312836
4.27,2927.7288169807607
4.28,2931.8026902369306
4.29,2935.3471211513006
4.3,2938.3683041617232
4.31,2940.872766854186
4.32,2942.867348865107
4.33,2944.3591809670306
4.34,2945.3556643946968
4.35,2945.8644504640693
4.36,2945.8934205325413
4.37,2945.450666344206
4.38,2944.544470799808
4.39,2943.183289186822
4.4,2941.3757309010407
4.41,2939.1305416871023
4.42,2936.4565864216083
4.43,2933.362832458823
4.44,2929.858333555482
4.45,2925.9522143879244
4.46,2921.653655671645
4.47,2916.971879890425
4.48,2911.9161376394322
4.49,2906.495694584136
4.5,2900.7198190344843
4.51,2894.5977701316087
4.52,2888.1387866422992
4.53,2881.3520763546653
4.54,2874.246806066731
4.55,2866.832092158222
4.56,2859.1169917344637
4.57,2851.110494330133
4.58,2842.82151415958
4.59,2834.2588828995335
4.6,2825.4313429892472
4.61,2816.3475414325194
4.62,2807.0160240854834
4.63,2797.445230413668
4.64,2787.643488701514
4.65,2777.619011697321
4.66,2767.3798926764703
4.67,2756.9341019057097
4.68,2746.2894834913336
4.69,2735.4537525941487
4.7,2724.4344929942886
4.71,2713.2391549891267
4.72,2701.8750536077873
4.73,2690.3493671260453
4.74,2678.6691358657285
4.75,2666.8412612630937
4.76,2654.8725051910274
4.77,2642.76948952034
4.78,2630.5386959058283
4.79,2618.186465783245
4.8,2605.719000563742
4.81,2593.1423620128376
4.82,2580.4624728014032
4.83,2567.6851172166585
4.84,2554.8159420216125
4.85,2541.8604574518768
4.86,2528.8240383392335
4.87,2515.711925351809
4.88,2502.5292263411625
4.89,2489.2809177870436
4.9,2475.9718463310205
4.91,2462.60673039061
4.92,2449.1901618459633
4.93,2435.72660779157
4.94,2422.2204123458555
4.95,2408.675798511914
4.96,2395.0968700830185
4.97,2381.487613586895
4.98,2367.851900263108
4.99,2354.193488068245
5.0,2340.5160237039067
5.01,2326.82304466282
5.02,2313.117981288708
5.03,2299.404158845819
5.04,2285.6847995943
5.05,2271.9630248678664
5.06,2258.241857150467
5.07,2244.5242221488775
5.08,2230.8129508583993
5.09,2217.110781619036
5.1,2203.4203621597426
5.11,2189.7442516285314
5.12,2176.084922606402
5.13,2162.44476310324
5.14,2148.826078533996
5.15,2135.231093673613
5.16,2121.6619545893086
5.17,2108.1207305489797
5.18,2094.6094159045997
5.19,2081.129931949626
5.2,2067.6841287495367
5.21,2054.27378694473
5.22,2040.900619525123
5.23,2027.5662735758717
5.24,2014.272331993741
5.25,2001.0203151737164
5.26,1987.8116826655416
5.27,1974.6478347999332
5.28,1961.5301142842868
5.29,1948.4598077677592
5.3,1935.438147375662
5.31,1922.4663122131583
5.32,1909.545429838303
5.33,1896.6765777045152
5.34,1883.8607845726049
5.35,1871.0990318925255
5.36,1858.3922551550509
5.37,1845.7413452136084
5.38,1833.147149576533
5.39,1820.6104736700281
5.4,1808.132082072149
5.41,1795.7126997181374
5.42,1783.3530130774666
5.43,1771.0536713029614
5.44,1758.8152873523825
5.45,1746.6384390828719
5.46,1734.5236703186706
5.47,1722.4714918925283
5.48,1710.482382661235
5.49,1698.5567904957102
5.5,1686.6951332460903
5.51,1674.897799682266
5.52,1663.1651504103118
5.53,1651.4975187652697
5.54,1639.8952116807338
5.55,1628.3585105356974
5.56,1616.8876719791126
5.57,1605.482928732621
5.58,1594.1444903719064
5.59,1582.8725440871196
5.6,1571.6672554228276
5.61,1560.5287689979257
5.62,1549.4572092059614
5.63,1538.4526808963008
5.64,1527.5152700365747
5.65,1516.6450443568306
5.66,1505.8420539758135
5.67,1495.1063320097946
5.68,1484.437895164357
5.69,1473.8367443095476
5.7,1463.3028650387923
5.71,1452.8362282119708
5.72,1442.4367904830362
5.73,1432.1044948125618
5.74,1421.839270965589
5.75,1411.6410359951442
5.76,1401.509694711785
5.77,1391.4451401395318
5.78,1381.4472539585297
5.79,1371.515906934784
5.8,1361.6509593373016
5.81,1351.8522613429666
5.82,1342.1196534294681
5.83,1332.4529667565985
5.84,1322.8520235362234
5.85,1313.316637391229
5.86,1303.8466137037358
5.87,1294.4417499528697
5.88,1285.1018360423695
5.89,1275.826654618304
5.9,1266.6159813771694
5.91,1257.4695853646258
5.92,1248.387229265131
5.93,1239.3686696827197
5.94,1230.41365741317
5.95,1221.5219377078006
5.96,1212.6932505291218
5.97,1203.9273307985748
5.98,1195.2239086365753
5.99,1186.5827095950767
6.0,1178.0034548828644
6.01,1169.4858615837832
6.02,1161.0296428680995
6.03,1152.6345081971906
6.04,1144.3001635217497
6.05,1136.0263114736938
6.06,1127.8126515519496
6.07,1119.6588803022953
6.08,1111.5646914914284
6.09,1103.5297762754224
6.1,1095.553823362736
6.11,1087.6365191719324
6.12,1079.777547984258
6.13,1071.976592091234
6.14,1064.2333319373997
6.15,1056.5474462583554
6.16,1048.918612214234
6.17,1041.346505518741
6.18,1033.8308005638892
6.19,1026.3711705405542
6.2,1018.9672875549745
6.21,1011.6188227413144
6.22,1004.3254463704059
6.23,997.0868279547824
6.24,989.9026363501137
6.25,982.7725398531477
6.26,975.6962062962651
6.27,968.6733031387442
6.28,961.7034975548362
6.29,954.7864565187448
6.3,947.9218468866031
6.31,941.1093354755374
6.32,934.3485891399039
6.33,927.639274844786
6.34,920.981059736831
6.35,914.3736112125086
6.36,907.8165969838687
6.37,901.3096851418723
6.38,894.8525442173708
6.39,888.4448432398044
6.4,882.0862517936881
6.41,875.7764400729529
6.42,869.5150789332081
6.43,863.3018399419869
6.44,857.1363954270383
6.45,851.0184185227233
6.46,844.9475832145754
6.47,838.9235643820801
6.48,832.9460378397295
6.49,827.0146803764035
6.5,821.1291697931317
6.51,815.2891849392835
6.52,809.494405747236
6.53,803.7445132655682
6.54,798.039189690825
6.55,792.3781183978974
6.56,786.7609839690614
6.57,781.1874722217173
6.58,775.6572702348703
6.59,770.1700663743927
6.6,764.725550317104
6.61,759.3234130737087
6.62,753.9633470106261
6.63,748.6450458707477
6.64,743.3682047931563
6.65,738.1325203318402
6.66,732.937690473433
6.67,727.7834146540129
6.68,722.6693937749883
6.69,717.5953302181022
6.7,712.5609278595809
6.71,707.5658920834577
6.72,702.6099297940945
6.73,697.6927494279313
6.74,692.8140609644864
6.75,687.9735759366316
6.76,683.1710074401673
6.77,678.4060701427202
6.78,673.6784802919852
6.79,668.987955723334
6.8,664.3342158668108
6.81,659.7169817535361
6.82,655.1359760215375
6.83,650.5909229210282
6.84,646.0815483191493
6.85,641.607579704197
6.86,637.1687461893493
6.87,632.7647785159121
6.88,628.3954090560978
6.89,624.060371815356
6.9,619.7594024342683
6.91,615.4922381900253
6.92,611.2586179974984
6.93,607.058282409921
6.94,602.8909736191933
6.95,598.7564354558233
6.96,594.6544133885174
6.97,590.5846545234328
6.98,586.546907603105
6.99,582.5409230050586
7.0,578.5664527401184
7.01,574.6232504504264
7.02,570.7110714071792
7.03,566.8296725080938
7.04,562.9788122746138
7.05,559.158250848864
7.06,555.3677499903641
7.07,551.6070730725104
7.08,547.875985078834
7.09,544.1742525990444
7.1,540.5016438248671
7.11,536.8579285456829
7.12,533.242878143977
7.13,529.6562655906056
7.14,526.0978654398867
7.15,522.5674538245237
7.16,519.0648084503666
7.17,515.5897085910201
7.18,512.1419350823027
7.19,508.72127031656447
7.2,505.3274982368699
7.21,501.9604043310502
7.22,498.6197756256322
7.23,495.3054006796491
7.24,492.01706957833807
7.25,488.7545739267303
7.26,485.51770684313834
7.27,482.30626295254586
7.28,479.1200383799042
7.29,475.9588307433406
7.3,472.8224391472828
7.31,469.71066417550344
7.32,466.6233078840895
7.33,463.5601737943402
7.34,460.52106688559707
7.35,457.50579358801104
7.36,454.5141617752486
7.37,451.5459807571423
7.38,448.6010612722873
7.39,445.6792154805894
7.4,442.78025695576514
7.41,439.9040006777998
7.42,437.05026302536413
7.43,434.2188617681943
7.44,431.4096160594365
7.45,428.62234642796017
7.46,425.8568747706421
7.47,423.11302434462317
7.48,420.39061975954155
7.49,417.6894869697435
7.5,415.00945326647513
7.51,412.3503472700566
7.52,409.7119989220411
7.53,407.0942394773612
7.54,404.49690149646364
7.55,401.9198188374354
7.56,399.3628266481226
7.57,396.8257613582438
7.58,394.3084606714998
7.59,391.8107635576817
7.6,389.33251024477835
7.61,386.87354221108546
7.62,384.4337021773174
7.63,382.01283409872326
7.64,379.61078315720874
7.65,377.2273957534652
7.66,374.862519499107
7.67,372.51600320881886
7.68,370.1876968925138
7.69,367.87745174750364
7.7,365.58512015068226
7.71,363.3105556507239
7.72,361.05361296029656
7.73,358.8141479482917
7.74,356.59201763207193
7.75,354.3870801697368
7.76,352.19919485240797
7.77,350.0282220965345
7.78,347.87402343621943
7.79,345.73646151556824
7.8,343.6154000810598
7.81,341.51070397394074
7.82,339.42223912264416
7.83,337.3498725352329
7.84,335.29347229186874
7.85,333.252907537307
7.86,331.2280484734188
7.87,329.2187663517399
7.88,327.22493346604773
7.89,325.246423144967
7.9,323.283109744604
7.91,321.3348686412104
7.92,319.4015762238771
7.93,317.48310988725825
7.94,315.57934802432624
7.95,313.6901700191576
7.96,311.815456239751
7.97,309.95508803087637
7.98,308.1089477069574
7.99,306.27691854498573
8.0,304.45888477746865
8.01,302.6547315854099
8.02,300.8643450913238
8.03,299.0876123522839
8.04,297.32442135300465
8.05,295.57466099895845
8.06,293.8382211095264
8.07,292.1149924111843
8.08,290.4048665307235
8.09,288.7077359885068
8.1,287.0234941917596
8.11,285.3520354278969
8.12,283.69325485788545
8.13,282.04704850964197
8.14,280.4133132714672
8.15,278.7919468855159
8.16,277.18284794130324
8.17,275.5859158692467
8.18,274.0010509342454
8.19,272.42815422929476
8.2,270.8671276691382
8.21,269.3178739839553
8.22,267.78029671308616
8.23,266.2543001987931
8.24,264.7397895800582
8.25,263.2366707864181
8.26,261.74485053183514
8.27,260.2642363086057
8.28,258.7947363813045
8.29,257.3362597807666
8.3,255.88871629810515
8.31,254.4520164787665
8.32,253.0260716166218
8.33,251.61079374809535
8.34,250.20609564632932
8.35,248.81189081538542
8.36,247.42809348448293
8.37,246.05461860227325
8.38,244.69138183115106
8.39,243.3382995416017
8.4,241.99528880658508
8.41,240.66226739595567
8.42,239.33915377091895
8.43,238.02586707852387
8.44,236.72232714619133
8.45,235.42845447627877
8.46,234.1441702406806
8.47,232.86939627546445
8.48,231.6040550755431
8.49,230.34806978938215
8.5,229.1013642137431
8.51,227.86386278846197
8.52,226.63549059126316
8.53,225.41617333260854
8.54,224.20583735058162
8.55,223.00440960580687
8.56,221.8118176764037
8.57,220.62798975297534
8.58,219.45285463363228
8.59,218.28634171905037
8.6,217.1283810075631
8.61,215.9789030902883
8.62,214.83783914628896
8.63,213.70512093776793
8.64,212.58068080529674
8.65,211.46445166307788
8.66,210.35636699424086
8.67,209.25636084617165
8.68,208.16436782587547
8.69,207.08032309537285
8.7,206.00416236712852
8.71,204.93582189951337
8.72,203.87523849229916
8.73,202.82234948218564
8.74,201.7770927383604
8.75,200.73940665809084
8.76,199.70923016234832
8.77,198.68650269146437
8.78,197.67116420081868
8.79,196.66315515655887
8.8,195.66241653135177
8.81,194.66888980016603
8.82,193.68251693608605
8.83,192.70324040615697
8.84,191.73100316726055
8.85,190.76574866202182
8.86,189.80742081474634
8.87,188.85596402738798
8.88,187.9113231755468
8.89,186.9734436044973
8.9,186.0422711252464
8.91,185.11775201062142
8.92,184.19983299138758
8.93,183.28846125239502
8.94,182.38358442875517
8.95,181.48515060204625
8.96,180.59310829654774
8.97,179.70740647550375
8.98,178.82799453741504
8.99,177.95482231235945
9.0,177.08784005834093
9.01,176.22699845766635
9.02,175.3722486133508
9.03,174.52354204555033
9.04,173.68083068802267
9.05,172.8440668846153
9.06,172.01320338578105
9.07,171.18819334512068
9.08,170.36899031595271
9.09,169.55554824791008
9.1,168.74782148356343
9.11,167.94576475507097
9.12,167.14933318085485
9.13,166.35848226230357
9.14,165.57316788050062
9.15,164.79334629297892
9.16,164.018974130501
9.17,163.25000839386485
9.18,162.48640645073507
9.19,161.72812603249938
9.2,160.97512523115012
9.21,160.22736249619075
9.22,159.48479663156715
9.23,158.74738679262347
9.24,158.01509248308244
9.25,157.28787355205003
9.26,156.56569019104415
9.27,155.84850293104753
9.28,155.13627263958412
9.29,154.42896051781938
9.3,153.72652809768402
9.31,153.0289372390211
9.32,152.33615012675625
9.33,151.64812926809097
9.34,150.96483748971892
9.35,150.2862379350647
9.36,149.6122940615454
9.37,148.94296963785465
9.38,148.27822874126846
9.39,147.61803575497385
9.4,146.9623553654189
9.41,146.31115255968484
9.42,145.66439262287986
9.43,145.02204113555416
9.44,144.38406397113667
9.45,143.75042729339276
9.46,143.12109755390313
9.47,142.49604148956348
9.48,141.87522612010517
9.49,141.25861874563617
9.5,140.6461869442028
9.51,140.0378985693716
9.52,139.43372174783138
9.53,138.83362487701538
9.54,138.23757662274335
9.55,137.6455459168832
9.56,137.0575019550325
9.57,136.47341419421912
9.58,135.89325235062148
9.59,135.3169863973079
9.6,134.74458656199485
9.61,134.17602332482429
9.62,133.6112674161596
9.63,133.05028981440023
9.64,132.49306174381482
9.65,131.93955467239266
9.66,131.3897403097133
9.67,130.8435906048343
9.68,130.3010777441969
9.69,129.7621741495495
9.7,129.2268524758888
9.71,128.69508560941838
9.72,128.16684666552496
9.73,127.64210898677153
9.74,127.12084614090803
9.75,126.60303191889872
9.76,126.08864033296666
9.77,125.57764561465474
9.78,125.07002221290351
9.79,124.56574479214541
9.8,124.06478823041539
9.81,123.56712761747777
9.82,123.07273825296924
9.83,122.58159564455784
9.84,122.09367550611775
9.85,121.60895375591997
9.86,121.12740651483847
9.87,120.64901010457191
9.88,120.17374104588079
9.89,119.70157605683973
9.9,119.23249205110501
9.91,118.76646613619711
9.92,118.30347561179805
9.93,117.84349796806366
9.94,117.38651088395042
9.95,116.9324922255569
9.96,116.4814200444796
9.97,116.03327257618314
9.98,115.58802823838462
9.99,115.14566562945213
10.0,114.70616352681716
10.01,114.269500885401
10.02,113.83565683605472
10.03,113.404610684013
10.04,112.97634190736127
10.05,112.55083015551656
10.06,112.12805524772136
10.07,111.7079971715509
10.08,111.29063608143346
10.09,110.8759522971837
10.1,110.46392630254884
10.11,110.05453874376768
10.12,109.64777042814222
10.13,109.24360232262197
10.14,108.84201555240061
10.15,108.44299139952514
10.16,108.04651130151719
10.17,107.65255685000658
10.18,107.26110978937692
10.19,106.87215201542315
10.2,106.485665574021
10.21,106.10163265980817
10.22,105.72003561487723
10.23,105.34085692748008
10.24,104.96407923074382
10.25,104.58968530139816
10.26,104.21765805851398
10.27,103.84798056225311
10.28,103.48063601262926
10.29,103.11560774827993
10.3,102.7528792452492
10.31,102.39243411578144
10.32,102.0342561071256
10.33,101.6783291003503
10.34,101.32463710916937
10.35,100.97316427877793
10.36,100.6238948846987
10.37,100.2768133316388
10.38,99.9319041523566
10.39,99.58915200653868
10.4,99.24854167968697
10.41,98.91005808201558
10.42,98.57368624735778
10.43,98.23941133208248
10.44,97.90721861402058
10.45,97.57709349140082
10.46,97.24902148179522
10.47,96.92298822107398
10.48,96.59897946236958
10.49,96.27698107505041
10.5,95.95697904370338
10.51,95.63895946712574
10.52,95.32290855732599
10.53,95.00881263853364
10.54,94.69665814621796
10.55,94.38643162611547
10.56,94.0781197332662
10.57,93.77170923105862
10.58,93.46718699028308
10.59,93.16453998819382
10.6,92.86375530757944
10.61,92.56482013584161
10.62,92.26772176408222
10.63,91.97244758619864
10.64,91.67898509798711
10.65,91.38732189625432
10.66,91.09744567793686
10.67,90.80934423922866
10.68,90.52300547471631
10.69,90.23841737652214
10.7,89.95556803345498
10.71,89.67444563016873
10.72,89.39503844632831
10.73,89.11733485578331
10.74,88.84132332574899
10.75,88.56699241599469
10.76,88.29433077803961
10.77,88.02332715435578
10.78,87.75397037757831
10.79,87.48624936972267
10.8,87.2201531414091
10.81,86.95567079109402
10.82,86.69279150430842
10.83,86.43150455290301
10.84,86.17179929430033
10.85,85.91366517075356
10.86,85.657091708612
10.87,85.40206851759324
10.88,85.14858529006187
10.89,84.8966318003148
10.9,84.64619790387286
10.91,84.39727353677905
10.92,84.14984871490293
10.93,83.90391353325138
10.94,83.65945816528567
10.95,83.41647286224456
10.96,83.17494795247366
10.97,82.93487384076076
10.98,82.69624100767726
10.99,82.4590400089255
11.0,82.223261474692
11.01,81.98889610900657
11.02,81.75593468910729
11.03,81.52436806481106
11.04,81.29418715789004
11.05,81.06538296145362
11.06,80.83794653933604
11.07,80.61186902548954
11.08,80.38714162338294
11.09,80.16375560540583
11.1,79.94170231227791
11.11,79.72097315246396
11.12,79.50155960159385
11.13,79.28345320188801
11.14,79.06664556158793
11.15,78.85112835439195
11.16,78.63689331889604
11.17,78.4239322580398
11.18,78.21223703855728
11.19,78.00179959043297
11.2,77.79261190636254
11.21,77.5846660412186
11.22,77.37795411152119
11.23,77.17246829491317
11.24,76.96820082964024
11.25,76.76514401403576
11.26,76.5632902060102
11.27,76.36263182254517
11.28,76.16316133919216
11.29,75.96487128957561
11.3,75.7677542649007
11.31,75.57180291346539
11.32,75.37700994017705
11.33,75.18336810607332
11.34,74.9908702278474
11.35,74.7995091773776
11.36,74.60927788126114
11.37,74.42016932035214
11.38,74.2321765293039
11.39,74.04529259611512
11.4,73.85951066168043
11.41,73.67482391934485
11.42,73.49122561446232
11.43,73.30870904395825
11.44,73.12726755589593
11.45,72.94689454904696
11.46,72.76758347246549
11.47,72.58932782506636
11.48,72.412121155207
11.49,72.23595706027312
