time,value_R
1.08,3.1014322385795667
1.09,3.1420517042901994
1.1,3.1827726024535035
1.11,3.223594925165847
1.12,3.26451873273588
1.13,3.305544152839958
1.14,3.3466713797142575
1.15,3.3879006733830748
1.16,3.42923235892283
1.17,3.4706668257613362
1.18,3.512204527011915
1.19,3.553845978841972
1.2,3.5955917598756746
1.21,3.6374425106304056
1.22,3.6793989329866825
1.23,3.7214617896912694
1.24,3.7636319038932298
1.25,3.805910158712691
1.26,3.8482974968421217
1.27,3.8907949201799417
1.28,3.9334034894963117
1.29,3.976124324130972
1.3,4.018958601723021
1.31,4.061907557972552
1.32,4.104972486434084
1.33,4.148154738341744
1.34,4.19145572246619
1.35,4.234876905003272
1.36,4.278419809494462
1.37,4.322086016779097
1.38,4.3658771649785075
1.39,4.409794949512124
1.4,4.453841123145669
1.41,4.498017496071579
1.42,4.5423259360218
1.43,4.586768368413146
1.44,4.631346776525423
1.45,4.676063201712524
1.46,4.7209197436467605
1.47,4.7659185605966865
1.48,4.811061869738706
1.49,4.856351947502779
1.5,4.901791129952563
1.51,4.947381813200344
1.52,4.993126453857155
1.53,5.039027569518458
1.54,5.0850877392858695
1.55,5.131309604325337
1.56,5.177695868462281
1.57,5.224249298814196
1.58,5.270972726461255
1.59,5.3178690471554635
1.6,5.364941222068962
1.61,5.412192278582092
1.62,5.45962531111186
1.63,5.5072434819814875
1.64,5.555050022331733
1.65,5.60304823307473
1.66,5.651241485891095
1.67,5.69963322427111
1.68,5.748226964600795
1.69,5.797026297293741
1.7,5.846034887969592
1.71,5.89525647868009
1.72,5.94469488918368
1.73,5.994354018269636
1.74,6.04423784513277
1.75,6.094350430799786
1.76,6.144695919608394
1.77,6.195278540740344
1.78,6.2461026098095545
1.79,6.29717253050659
1.8,6.348492796300758
1.81,6.400067992201135
1.82,6.45190279657791
1.83,6.504001983045428
1.84,6.5563704224084205
1.85,6.609013084672904
1.86,6.661935041123318
1.87,6.715141466467493
1.88,6.768637641051119
1.89,6.822428953143407
1.9,6.8765209012957165
1.91,6.930919096774951
1.92,6.98562926607361
1.93,7.040657253498401
1.94,7.096009023839425
1.95,7.151690665121944
1.96,7.207708391442866
1.97,7.264068545894093
1.98,7.320777603574954
1.99,7.377842174696027
2.0,7.435269007776683
2.01,7.493064992938779
2.02,7.551237165298974
2.03,7.6097927084622174
2.04,7.668738958119016
2.05,7.7280834057491665
2.06,7.787833702434688
2.07,7.84799766278478
2.08,7.908583268975674
2.09,7.969598674908331
2.1,8.03105221048701
2.11,8.092952386021759
2.12,8.15530789675802
2.13,8.218127627536518
2.14,8.28142065758674
2.15,8.345196265457322
2.16,8.409463934086775
2.17,8.47423335601797
2.18,8.539514438759937
2.19,8.605317310300517
2.2,8.671652324773515
2.21,8.738530068284001
2.22,8.805961364895486
2.23,8.873957282782703
2.24,8.942529140553798
2.25,9.011688513745725
2.26,9.081447241496663
2.27,9.15181743339932
2.28,9.222811476538944
2.29,9.294442042719893
2.3,9.366722095884576
2.31,9.439664899728564
2.32,9.51328402551563
2.33,9.5875933600964
2.34,9.662607114134284
2.35,9.738339830542175
2.36,9.814806393133432
2.37,9.892022035490397
2.38,9.97000235005367
2.39,10.048763297435135
2.4,10.128321215957534
2.41,10.20869283142322
2.42,10.28989526711439
2.43,10.371946054026898
2.44,10.454863141339356
2.45,10.538664907118934
2.46,10.623370169264845
2.47,10.708998196690057
2.48,10.795568720741306
2.49,10.883101946856925
2.5,10.971618566461446
2.51,11.061139769095231
2.52,11.151687254776713
2.53,11.243283246594048
2.54,11.335950503522097
2.55,11.429712333459767
2.56,11.524592606481685
2.57,11.620615768297148
2.58,11.717806853908016
2.59,11.816191501456018
2.6,11.91579596624847
2.61,12.016647134949968
2.62,12.118772539925944
2.63,12.222200373722272
2.64,12.326959503663218
2.65,12.433079486548012
2.66,12.540590583424185
2.67,12.649523774413492
2.68,12.759910773563774
2.69,12.871784043697499
2.7,12.985176811224893
2.71,13.100123080886606
2.72,13.216657650387669
2.73,13.334816124881154
2.74,13.454634931256354
2.75,13.576151332182544
2.76,13.699403439855402
2.77,13.82443022938896
2.78,13.951271551791534
2.79,14.079968146459441
2.8,14.210561653117457
2.81,14.34309462312984
2.82,14.477610530100485
2.83,14.614153779675178
2.84,14.752769718453209
2.85,14.89350464190963
2.86,15.03640580122328
2.87,15.181521408899362
2.88,15.328900643068833
2.89,15.478593650340201
2.9,15.63065154707256
2.91,15.78512641893172
2.92,15.942071318584409
2.93,16.101540261378467
2.94,16.26358821884995
2.95,16.428271109891163
2.96,16.595645789406763
2.97,16.7657700342784
2.98,16.93870252645196
2.99,17.114502832955274
3.0,17.293231382648447
3.01,17.474949439503593
3.02,17.65971907220614
3.03,17.847603119865614
3.04,18.038665153620673
3.05,18.232969433920598
3.06,18.430580863264066
3.07,18.63156493417568
3.08,18.83598767220176
3.09,19.043915573709093
3.1,19.255415538274406
3.11,19.470554795457723
3.12,19.689400825760266
3.13,19.91202127557685
3.14,20.138483865964268
3.15,20.3688562950608
3.16,20.603206134008225
3.17,20.841600716246187
3.18,21.08410702007022
3.19,21.33079154436853
3.2,21.581720177479575
3.21,21.83695805914207
3.22,22.096569435541657
3.23,22.36061750749395
3.24,22.629164271842107
3.25,22.902270356188314
3.26,23.17999484712254
3.27,23.462395112158664
3.28,23.749526615637137
3.29,24.041442728904705
3.3,24.338194535135123
3.31,24.639830629209833
3.32,24.946396913133942
3.33,25.25793638752021
3.34,25.574488939731527
3.35,25.896091129330177
3.36,26.2227759715395
3.37,26.554572719479715
3.38,26.89150664599416
3.39,27.233598825934415
3.4,27.58086591982195
3.41,27.93331995984954
3.42,28.290968139227093
3.43,28.653812605912865
3.44,29.02185026180203
3.45,29.39507256846923
3.46,29.77346536057985
3.47,30.157008668095457
3.48,30.545676548402156
3.49,30.939436929485417
3.5,31.33825146526182
3.51,31.742075404155997
3.52,32.150857471980366
3.53,32.56453977013558
3.54,32.98305769010127
3.55,33.40633984512942
3.56,33.834308019987425
3.57,34.26687713952399
3.58,34.703955256749985
3.59,35.14544356103772
3.6,35.59123640694724
3.61,36.04122136408714
3.62,36.49527928831164
3.63,36.95328441444477
3.64,37.415104470609045
3.65,37.880600814119184
3.66,38.34962858878308
3.67,38.82203690333341
3.68,39.297669030594214
3.69,39.776362626868895
3.7,40.25794997092057
3.71,40.742258221802736
3.72,41.229109694689264
3.73,41.71832215374862
3.74,42.20970912100844
3.75,42.70308020006412
3.76,43.19824141340002
3.77,43.694995552013786
3.78,44.19314253596545
3.79,44.69247978441207
3.8,45.19280259363787
3.81,45.69390452154801
3.82,46.19557777706305
3.83,46.69761361282963
3.84,47.19980271965234
3.85,47.70193562105123
3.86,48.20380306635935
3.87,48.70519642079517
3.88,49.2059080509748
3.89,49.705731704369036
3.9,50.20446288125956
3.91,50.7018991978067
3.92,51.197840738907594
3.93,51.69209039959753
3.94,52.18445421382827
3.95,52.67474166954396
3.96,53.16276600906803
3.97,53.648344513910786
3.98,54.131298773208435
3.99,54.611454935107034
4.0,55.08864394050999
4.01,55.56270173871365
4.02,56.03346948456128
4.03,56.500793716850936
4.04,56.96452651783596
4.05,57.42452565375797
4.06,57.88065469644991
4.07,58.33278312614066
4.08,58.78078641568237
4.09,59.22454609650613
4.1,59.66394980669084
4.11,60.09889132160339
4.12,60.52927056763559
4.13,60.95499361962399
4.14,61.375972682593236
4.15,61.79212605851124
4.16,62.203378098785585
4.17,62.60965914326496
4.18,63.01090544653776
4.19,63.4070590923412
4.2,63.7980678969103
4.21,64.18388530210554
4.22,64.56447025916212
4.23,64.93978710390269
4.24,65.30980542424915
4.25,65.67449992085882
4.26,66.03385026169502
4.27,66.38784093132391
4.28,66.73646107570735
4.29,67.07970434323647
4.3,67.41756872272315
4.31,67.750056379037
4.32,68.07717348704362
4.33,68.39893006446675
4.34,68.715339804263
4.35,69.02641990706242
4.36,69.33219091419294
4.37,69.63267654177038
4.38,69.92790351630055
4.39,70.2179014122038
4.4,70.50270249163786
4.41,70.78234154695973
4.42,71.05685574613449
4.43,71.32628448136576
4.44,71.59066922119115
4.45,71.85005336625584
4.46,72.10448210894832
4.47,72.35400229705462
4.48,72.59866230156113
4.49,72.83851188871138
4.5,73.07360209639873
4.51,73.30398511495513
4.52,73.5297141723757
4.53,73.75084342400012
4.54,73.96742784665402
4.55,74.17952313723805
4.56,74.38718561573712
4.57,74.59047213260936
4.58,74.7894399805021
4.59,74.98414681023141
4.6,75.17465055095236
4.61,75.36100933443812
4.62,75.5432814233792
4.63,75.72152514360741
4.64,75.89579882014353
4.65,76.06616071696342
4.66,76.23266898037328
4.67,76.39538158588175
4.68,76.55435628845464
4.69,76.70965057603583
4.7,76.8613216262174
4.71,77.00942626594139
4.72,77.15402093411532
4.73,77.29516164702476
4.74,77.43290396642612
4.75,77.56730297020522
4.76,77.6984132254876
4.77,77.82628876408945
4.78,77.95098306019926
4.79,78.07254901018307
4.8,78.19103891440861
4.81,78.30650446098625
4.82,78.41899671132727
4.83,78.52856608742321
4.84,78.63526236075272
4.85,78.73913464272528
4.86,78.84023137657472
4.87,78.93860033061792
4.88,79.0342885927975
4.89,79.12734256643056
4.9,79.21780796708816
4.91,79.30572982053373
4.92,79.39115246165119
4.93,79.47411953429703
4.94,79.55467399201306
4.95,79.6328580995395
4.96,79.7087134350712
4.97,79.78228089320201
4.98,79.85360068850537
4.99,79.92271235970152
5.0,79.98965477436441
5.01,80.05446613412362
5.02,80.11718398031914
5.03,80.17784520006906
5.04,80.23648603271212
5.05,80.29314207658977
5.06,80.34784829613378
5.07,80.40063902922769
5.08,80.45154799481233
5.09,80.50060830070711
5.1,80.54785245162077
5.11,80.59331235732672
5.12,80.63701934097985
5.13,80.67900414755283
5.14,80.71929695237186
5.15,80.75792736973251
5.16,80.79492446157819
5.17,80.83031674622463
5.18,80.86413220711498
5.19,80.89639830159142
5.2,80.92714196966979
5.21,80.95638964280526
5.22,80.98416725263753
5.23,81.01050023970525
5.24,81.03541356211998
5.25,81.05893170419093
5.26,81.08107868499226
5.27,81.10187806686578
5.28,81.12135296385209
5.29,81.13952605004418
5.3,81.15641956785794
5.31,81.17205533621453
5.32,81.18645475863023
5.33,81.19963883120968
5.34,81.21162815053897
5.35,81.22244292147556
5.36,81.23210296483212
5.37,81.24062772495209
5.38,81.2480362771748
5.39,81.25434733518853
5.4,81.25957925827
5.41,81.2637500584093
5.42,81.26687740731928
5.43,81.26897864332871
5.44,81.27007077815891
5.45,81.27017050358359
5.46,81.26929419797179
5.47,81.26745793271421
5.48,81.2646774785331
5.49,81.26096831167625
5.5,81.25634561999554
5.51,81.25082430891099
5.52,81.24441900726084
5.53,81.2371440730388
5.54,81.22901359901941
5.55,81.22004141827253
5.56,81.21024110956832
5.57,81.1996260026737
5.58,81.18820918354186
5.59,81.1760034993959
5.6,81.16302156370828
5.61,81.14927576107723
5.62,81.13477825200184
5.63,81.11954097755721
5.64,81.10357566397126
5.65,81.08689382710463
5.66,81.06950677683545
5.67,81.05142562135033
5.68,81.03266127134336
5.69,81.01322444412457
5.7,80.99312566763965
5.71,80.97237528440226
5.72,80.95098345534082
5.73,80.92896016356113
5.74,80.90631521802668
5.75,80.88305825715794
5.76,80.85919875235248
5.77,80.83474601142728
5.78,80.80970918198494
5.79,80.78409725470519
5.8,80.75791906656332
5.81,80.73118330397706
5.82,80.70389850588325
5.83,80.67607306674591
5.84,80.6477152394972
5.85,80.61883313841247
5.86,80.58943474192107
5.87,80.5595278953542
5.88,80.52912031363115
5.89,80.49821958388537
5.9,80.46683316803147
5.91,80.4349684052748
5.92,80.40263251456467
5.93,80.3698325969924
5.94,80.33657563813566
5.95,80.30286851035018
5.96,80.26871797501
5.97,80.23413068469755
5.98,80.1991131853445
5.99,80.16367191832481
6.0,80.12781322250075
6.01,80.09154333622324
6.02,80.05486839928739
6.03,80.01779445484435
6.04,79.98032745127053
6.05,79.94247324399505
6.06,79.9042375972866
6.07,79.86562618600034
6.08,79.82664459728619
6.09,79.78729833225906
6.1,79.74759280763205
6.11,79.70753335731357
6.12,79.66712523396912
6.13,79.62637361054854
6.14,79.58528358177969
6.15,79.54386016562918
6.16,79.50210830473112
6.17,79.46003286778442
6.18,79.41763865091957
6.19,79.3749303790356
6.2,79.3319127071078
6.21,79.28859022146703
6.22,79.24496744105122
6.23,79.20104881862977
6.24,79.15683874200148
6.25,79.11234153516655
6.26,79.06756145947341
6.27,79.0225027147409
6.28,78.97716944035632
6.29,78.93156571635012
6.3,78.88569556444753
6.31,78.83956294909788
6.32,78.79317177848203
6.33,78.74652590549849
6.34,78.69962912872863
6.35,78.65248519338164
6.36,78.60509779221954
6.37,78.5574705664629
6.38,78.50960710667746
6.39,78.46151095364243
6.4,78.41318559920063
6.41,78.364634487091
6.42,78.31586101376392
6.43,78.26686852917973
6.44,78.21766033759076
6.45,78.16823969830736
6.46,78.11860982644832
6.47,78.06877389367588
6.48,78.01873502891586
6.49,77.9684963190632
6.5,77.91806080967328
6.51,77.86743150563913
6.52,77.81661137185533
6.53,77.76560333386836
6.54,77.71441027851407
6.55,77.66303505454249
6.56,77.61148047323024
6.57,77.55974930898077
6.58,77.5078442999128
6.59,77.45576814843727
6.6,77.40352352182285
6.61,77.35111305275053
6.62,77.2985393398574
6.63,77.24580494826984
6.64,77.19291241012643
6.65,77.13986422509079
6.66,77.08666286085457
6.67,77.03331075363084
6.68,76.979810308638
6.69,76.92616390057454
6.7,76.87237387408487
6.71,76.81844254421623
6.72,76.76437219686704
6.73,76.71016508922699
6.74,76.65582345020863
6.75,76.60134948087119
6.76,76.5467453548364
6.77,76.49201321869661
6.78,76.43715519241549
6.79,76.38217336972123
6.8,76.32706981849269
6.81,76.27184658113842
6.82,76.21650567496881
6.83,76.16104909256154
6.84,76.10547880212036
6.85,76.04979674782747
6.86,75.99400485018964
6.87,75.93810500637802
6.88,75.88209909056204
6.89,75.82598895423727
6.9,75.76977642654764
6.91,75.7134633146018
6.92,75.6570514037841
6.93,75.60054245806006
6.94,75.54393822027654
6.95,75.48724041245667
6.96,75.43045073608971
6.97,75.37357087241594
6.98,75.31660248270663
6.99,75.2595472085392
7.0,75.20240667206778
7.01,75.14518247628902
7.02,75.0878762053036
7.03,75.03048942457318
7.04,74.97302368117307
7.05,74.91548050404076
7.06,74.85786140422012
7.07,74.80016787510176
7.08,74.74240139265925
7.09,74.68456341568147
7.1,74.62665538600125
7.11,74.5686787287201
7.12,74.51063485242942
7.13,74.45252514942797
7.14,74.39435099593595
7.15,74.33611375230554
7.16,74.27781476322806
7.17,74.21945535793786
7.18,74.16103685041287
7.19,74.10256053957202
7.2,74.0440277094695
7.21,73.98543962948597
7.22,73.92679755451671
7.23,73.86810272515689
7.24,73.80935636788384
7.25,73.75055969523659
7.26,73.69171390599253
7.27,73.6328201853414
7.28,73.57387970505653
7.29,73.51489362366348
7.3,73.45586308660614
7.31,73.39678922641019
7.32,73.33767316284418
7.33,73.27851600307808
7.34,73.21931884183947
7.35,73.1600827615674
7.36,73.1008088325639
7.37,73.04149811314322
7.38,72.98215164977888
7.39,72.92277047724853
7.4,72.8633556187766
7.41,72.8039080861749
7.42,72.7444288799812
7.43,72.68491898959564
7.44,72.62537939341529
7.45,72.56581105896659
7.46,72.50621494303607
7.47,72.44659199179898
7.48,72.38694314094619
7.49,72.32726931580918
7.5,72.26757143148335
7.51,72.20785039294942
7.52,72.14810709519324
7.53,72.0883424233238
7.54,72.02855725268958
7.55,71.96875244899336
7.56,71.90892886840525
7.57,71.84908735767432
7.58,71.78922875423847
7.59,71.72935388633292
7.6,71.66946357309713
7.61,71.6095586246803
7.62,71.5496398423453
7.63,71.48970801857125
7.64,71.42976393715469
7.65,71.36980837330935
7.66,71.30984209376457
7.67,71.24986585686236
7.68,71.18988041265314
7.69,71.12988650299025
7.7,71.06988486162308
7.71,71.00987621428906
7.72,70.94986127880436
7.73,70.88984076515334
7.74,70.82981537557689
7.75,70.76978580465955
7.76,70.7097527394155
7.77,70.64971685937338
7.78,70.58967883666003
7.79,70.52963933608308
7.8,70.46959901521255
7.81,70.4095585244613
7.82,70.34951850716446
7.83,70.28947959965782
7.84,70.22944243135527
7.85,70.16940762482511
7.86,70.10937579586555
7.87,70.04934755357904
7.88,69.98932350044585
7.89,69.92930423239659
7.9,69.8692903388838
7.91,69.80928240295272
7.92,69.74928100131106
7.93,69.68928670439799
7.94,69.62930007645217
7.95,69.569321675579
7.96,69.50935205381701
7.97,69.44939175720336
7.98,69.38944132583858
7.99,69.32950129395054
8.0,69.26957218995757
8.01,69.2096545365308
8.02,69.14974885065577
8.03,69.08985564369324
8.04,69.0299754214393
8.05,68.97010868418471
8.06,68.91025592677353
8.07,68.85041763866104
8.08,68.79059430397096
8.09,68.73078640155197
8.1,68.67099440503353
8.11,68.61121878288107
8.12,68.5514599984505
8.13,68.49171851004203
8.14,68.43199477095345
8.15,68.3722892295326
8.16,68.31260232922942
8.17,68.25293450864723
8.18,68.19328620159348
8.19,68.13365783712987
8.2,68.0740498396219
8.21,68.01446262878784
8.22,67.95489661974706
8.23,67.89535222306792
8.24,67.83582984481498
8.25,67.77632988659576
8.26,67.71685274560689
8.27,67.6573988146797
8.28,67.59796848232543
8.29,67.53856213277973
8.3,67.47918014604682
8.31,67.41982289794295
8.32,67.36049076013961
8.33,67.30118410020603
8.34,67.24190328165129
8.35,67.18264866396598
8.36,67.12342060266327
8.37,67.06421944931971
8.38,67.00504555161534
8.39,66.94589925337354
8.4,66.88678089460034
8.41,66.82769081152327
8.42,66.76862933662989
8.43,66.7095967987057
8.44,66.65059352287189
8.45,66.59161983062235
8.46,66.53267603986058
8.47,66.47376246493597
8.48,66.41487941667982
8.49,66.35602720244087
8.5,66.29720612612049
8.51,66.23841648820745
8.52,66.17965858581238
8.53,66.12093271270174
8.54,66.06223915933155
8.55,66.00357821288063
8.56,65.94495015728356
8.57,65.88635527326326
8.58,65.82779383836325
8.59,65.76926612697946
8.6,65.71077241039184
8.61,65.6523129567955
8.62,65.59388803133163
8.63,65.535497896118
8.64,65.47714281027918
8.65,65.4188230299764
8.66,65.36053880843716
8.67,65.30229039598447
8.68,65.2440780400658
8.69,65.1859019852817
8.7,65.12776247341418
8.71,65.06965974345468
8.72,65.01159403163187
8.73,64.95356557143911
8.74,64.89557459366158
8.75,64.83762132640317
8.76,64.77970599511308
8.77,64.72182882261217
8.78,64.66399002911899
8.79,64.60618983227555
8.8,64.54842844717284
8.81,64.49070608637611
8.82,64.4330229599498
8.83,64.37537927548232
8.84,64.31777523811049
8.85,64.2602110505438
8.86,64.20268691308837
8.87,64.14520302367066
8.88,64.087759577861
8.89,64.03035676889677
8.9,63.97299478770552
8.91,63.91567382292764
8.92,63.858394060938956
8.93,63.80115568587305
8.94,63.74395887964333
8.95,63.686803821964915
8.96,63.62969069037627
8.97,63.57261966026064
8.98,63.515590904867274
8.99,63.45860459533239
9.0,63.40166090070001
9.01,63.344759987942496
9.02,63.28790202198096
9.03,63.231087165705425
9.04,63.17431557999477
9.05,63.11758742373652
9.06,63.06090285384644
9.07,63.00426202528788
9.08,62.94766509109096
9.09,62.8911122023716
9.1,62.834603508350305
9.11,62.77813915637077
9.12,62.721719291918355
9.13,62.66534405863832
9.14,62.60901359835389
9.15,62.55272805108418
9.16,62.496487555061904
9.17,62.440292246750914
9.18,62.384142260863584
9.19,62.328037730378014
9.2,62.271978786555074
9.21,62.21596555895526
9.22,62.159998175455414
9.23,62.10407676226525
9.24,62.04820144394376
9.25,61.992372343415404
9.26,61.936589581986205
9.27,61.88085327935963
9.28,61.825163553652345
9.29,61.76952052140985
9.3,61.71392429762189
9.31,61.65837499573776
9.32,61.60287272768147
9.33,61.54741760386675
9.34,61.49200973321189
9.35,61.43664922315447
9.36,61.381336179665944
9.37,61.32607070726606
9.38,61.27085290903715
9.39,61.21568288663831
9.4,61.1605607403194
9.41,61.10548656893492
9.42,61.05046046995781
9.43,60.99548253949303
9.44,60.940552872291065
9.45,60.88567156176127
9.46,60.83083869998514
9.47,60.77605437772937
9.48,60.721318684458886
9.49,60.666631708349655
9.5,60.61199353630145
9.51,60.55740425395044
9.52,60.50286394568171
9.53,60.44837269464163
9.54,60.39393058275006
9.55,60.33953769071257
9.56,60.28519409803239
9.57,60.23089988302237
9.58,60.17665512281673
9.59,60.12245989338279
9.6,60.06831426953249
9.61,60.01421832493391
9.62,59.96017213212255
9.63,59.90617576251265
9.64,59.85222928640828
9.65,59.79833277301438
9.66,59.74448629044769
9.67,59.69068990574758
9.68,59.636943684886774
9.69,59.58324769278194
9.7,59.52960199330423
9.71,59.47600664928972
9.72,59.42246172254969
9.73,59.368967273880855
9.74,59.31552336307551
9.75,59.26213004893155
9.76,59.20878738926239
9.77,59.15549544090682
9.78,59.10225425973874
9.79,59.04906390067684
9.8,58.99592441769412
9.81,58.9428358638274
9.82,58.889798291186686
9.83,58.83681175096447
9.84,58.78387629344493
9.85,58.73099196801306
9.86,58.67815882316366
9.87,58.625376906510354
9.88,58.57264626479439
9.89,58.51996694389345
9.9,58.467338988830335
9.91,58.41476244378157
9.92,58.362237352085955
9.93,58.30976375625299
9.94,58.25734169797126
9.95,58.20497121811673
9.96,58.15265235676094
9.97,58.10038515317914
9.98,58.04816964585837
9.99,57.99600587250543
10.0,57.94389387005476
10.01,57.8918336746763
10.02,57.83982532178323
10.03,57.78786884603966
10.04,57.73596428136823
10.05,57.68411166095766
10.06,57.6323110172702
10.07,57.58056238204902
10.08,57.528865786325554
10.09,57.477221260426745
10.1,57.42562883398223
10.11,57.37408853593144
10.12,57.32260039453068
10.13,57.271164437360085
10.14,57.21978069133055
10.15,57.16844918269056
10.16,57.117169937033005
10.17,57.06594297930187
10.18,57.01476833379891
10.19,56.96364602419023
10.2,56.912576073512824
10.21,56.86155850418102
10.22,56.810593337992906
10.23,56.759680596136675
10.24,56.7088202991969
10.25,56.658012467160745
10.26,56.60725711942415
10.27,56.55655427479792
10.28,56.50590395151377
10.29,56.45530616723034
10.3,56.40476093903907
10.31,56.35426828347014
10.32,56.303828216498225
10.33,56.253440753548304
10.34,56.20310590950134
10.35,56.15282369869993
10.36,56.10259413495393
10.37,56.05241723154595
10.38,56.00229300123689
10.39,55.95222145627135
10.4,55.90220260838302
10.41,55.852236468800015
10.42,55.80232304825015
10.43,55.75246235696618
10.44,55.70265440469095
10.45,55.65289920068259
10.46,55.603196753719516
10.47,55.5535470721055
10.48,55.503950163674666
10.49,55.45440603579638
10.5,55.404914695380185
10.51,55.3554761488806
10.52,55.306090402301926
10.53,55.256757461203
10.54,55.207477330701884
10.55,55.15825001548052
10.56,55.10907551978932
10.57,55.05995384745177
10.58,55.010885001868914
10.59,54.96186898602384
10.6,54.91290580248611
10.61,54.863995453416145
10.62,54.815137940569585
10.63,54.76633326530156
10.64,54.717581428570995
10.65,54.66888243094478
10.66,54.62023627260198
10.67,54.571642953337964
10.68,54.5231024725685
10.69,54.47461482933382
10.7,54.4261800223026
10.71,54.377798049776
10.72,54.32946890969153
10.73,54.28119259962701
10.74,54.2329691168044
10.75,54.18479845809362
10.76,54.13668062001634
10.77,54.088615598749755
10.78,54.040603390130244
10.79,53.99264398965709
10.8,53.944737392496094
10.81,53.896883593483174
10.82,53.84908258712796
10.83,53.801334367617294
10.84,53.75363892881874
10.85,53.705996264284046
10.86,53.65840636725257
10.87,53.61086923065467
10.88,53.563384847115074
10.89,53.5159532089562
10.9,53.46857430820144
10.91,53.421248136578434
10.92,53.373974685522306
10.93,53.32675394617883
10.94,53.27958590940764
10.95,53.23247056578531
10.96,53.1854079056085
10.97,53.138397918897006
10.98,53.0914405953968
10.99,53.04453592458305
11.0,52.997683895663094
11.01,52.950884497579395
11.02,52.904137719012446
11.03,52.857443548383685
11.04,52.81080197385833
11.05,52.76421298334826
11.06,52.717676564514754
11.07,52.67119270477133
11.08,52.62476139128646
11.09,52.5783826109863
11.1,52.5320563505574
11.11,52.48578259644933
11.12,52.43956133487738
11.13,52.39339255182513
11.14,52.347276233047054
11.15,52.30121236407108
11.16,52.25520093020113
11.17,52.20924191651962
11.18,52.16333530788998
11.19,52.11748108895906
11.2,52.071679244159604
11.21,52.02592975771266
11.22,51.98023261362995
11.23,51.93458779571625
11.24,51.88899528757172
11.25,51.84345507259421
11.26,51.79796713398159
11.27,51.75253145473397
11.28,51.707148017655975
11.29,51.66181680535897
11.3,51.61653780026324
11.31,51.571310984600196
11.32,51.52613634041451
11.33,51.48101384956626
11.34,51.43594349373304
11.35,51.39092525441207
11.36,51.34595911292221
11.37,51.30104505040609
11.38,51.25618304783208
11.39,51.21137308599633
11.4,51.16661514552472
11.41,51.12190920687489
11.42,51.07725525033811
11.43,51.03265325604129
11.44,50.988103203948825
11.45,50.94360507386451
11.46,50.89915884543341
11.47,50.854764498143716
11.48,50.81042201132857
11.49,50.76613136416787
11.5,50.72189253569008
11.51,50.67770550477402
11.52,50.633570250150576
11.53,50.5894867504045
11.54,50.54545498397609
11.55,50.50147492916294
11.56,50.457546564121564
11.57,50.413669866869135
