fixed_asym_D=1.0 mm^2/w,fixed_sym_D=1.0 mm^2/w
400.0,400.0
400.0,400.0
400.05028100768766,400.05028100768766
400.3743250124028,400.3748278032234
400.95858709905366,400.96055929104904
401.7854638145035,401.79030213675725
402.8380412509042,402.84754334087586
404.1007881035406,404.1171270709238
405.5595812911735,405.5852834677356
407.20158778693377,407.2395131762311
409.0151225119834,409.0684475337774
410.98951378844566,411.0617159776244
413.11498396953584,413.20982834219757
415.3825457806733,415.5040726234758
417.7839128556204,417.9364267305387
420.31142252302254,420.49948230976685
422.9579689916153,423.18637881527656
425.7169453212104,425.9907462340959
428.58219282166834,428.90665512646063
431.5479567515935,431.928572868457
434.6088473825331,435.05132517605483
437.7598056543165,438.2700621475524
440.9960727775186,441.58022819022744
444.3131632450361,444.97753530165613
447.7068408010867,448.4579392613495
451.1730969864739,452.01761835792365
454.70813193685103,455.6529543340834
458.3083371584708,459.3605152787439
461.9702800455063,463.1370402346033
465.6906899360347,466.9794253219613
469.46644553142994,470.8847112067759
473.2945635271943,474.8500717638431
477.1721883229563,478.8728038053376
481.0965826961016,482.9503177613931
485.0651193377899,487.08012921342885
489.07527316235127,491.25985119293904
493.12461431158897,495.48718716879654
497.2108017846054,499.75992465503646
501.3315776316472,504.0759293788086
505.48476165731154,508.43313995489757
509.6682465844264,512.8295630190581
513.8799936351376,517.2632687775272
518.1180284903163,521.7323869345568
522.380437592423,526.235102963752
526.6653647605173,530.7696546924716
530.9710080892354,535.3343291716183
535.2956171063406,539.9274598058593
539.6374901659117,544.5474237217331
543.9949720564352,549.1926393532401
548.3664518050203,553.8615642264255
552.750360660702,558.552692926174
557.1451702413656,563.2645552299574
561.549390830225,567.9957143946474
565.9615698090475,572.7447655837366
570.3802902164533,577.5103344234129
574.8041694206363,582.2910756769319
579.2318578967786,587.0856720276273
583.6620381002625,591.8928329617158
588.0934234275397,596.7112937427855
592.5247572572026,601.539814470525
596.9548120644247,606.3771792168565
601.3823886025021,611.2221952331852
605.806315145744,616.0736922229805
610.2254467884283,620.9305216743608
614.6386647949713,625.7915562477699
619.0448759968459,630.6556892142179
623.4430122321488,635.5218339399041
627.8320298240404,640.3889234133644
632.2109090945859,645.2559098115748
636.5786539108014,650.1217641017171
640.9342912599649,654.9854756755558
645.2768708514832,659.8460520136099
649.6054647428266,664.7025183765076
653.9191669872356,669.5539175211113
658.2170933010931,674.399309439178
662.498380749021,679.237771116484
666.7621874449179,684.0683963105024
671.0076922673004,688.8902953448562
675.234094587441,693.7025949189103
679.4406140089228,698.5044379309813
683.6264901173446,703.2949833137611
687.7909822390151,708.0734058806565
691.9333692075755,712.8388961818432
696.0529491375795,717.590660368926
700.1490392041446,722.3279200671811
704.220975427869,727.049912254437
708.2681124642772,731.755889145723
712.2898233971308,736.4451180828854
716.2854995349978,741.1168814284335
720.2545502105363,745.7704764629412
724.1964025820007,750.4052152853817
728.1105014365286,755.0204247158294
731.9963089948136,759.6154462000106
735.8533047168116,764.1896357152286
739.6809851081696,768.7423636772357
743.4788635270996,773.2730148476602
747.2464699914602,777.7809882416373
750.9833509858327,782.2656970353262
754.689069268414,786.7265684730277
758.3632036775732,791.1630437736486
762.0053489379417,795.5745780362871
765.6151154659333,799.9606401447385
769.1921291746087,804.3207126707478
772.7360312778202,808.654291775857
776.2464780935879,812.9608871117164
779.7231408466778,817.2400217187495
783.1657054703632,821.4912319230808
786.5738724073689,825.7140672316505
789.9473564100049,829.9080902254584
793.2858863395112,834.0728764508933
796.5892049646436,838.2080143091165
799.8570687595388,842.3131049434835
803.0892477009068,846.3877621249966
806.2855250646031,850.4316121357942
809.445697221644,854.4442936506908
812.5695734337265,858.4254576167912
815.6569756483277,862.3747671312108
818.7077382934547,866.291897316942
821.7217080721259,870.1765351969109
824.698743756663,874.0283795662774
827.6387159828773,877.847140863037
830.5415070442359,881.6325410369843
833.4070106860942,885.3843134171077
836.2351319000811,889.1022025774832
839.0257867187272,892.7859642017434
841.7789020104215,896.4353649461964
844.4944152747862,900.0501823016756
847.1722744385576,903.6302044541997
849.8124376520578,907.1752301445273
852.4148730863459,910.6850685266894
854.9795587311306,914.1595390255846
857.5064821935295,917.5984711937241
859.9956404977546,921.0017045672105
862.4470398858064,924.3690885210395
864.8606956192514,927.7004821238079
867.236631782161,930.9957539919146
869.5748810852841,934.2547821433413
871.8754846715251,937.477453851095
874.1384919227959,940.6636654963968
876.3639602683086,943.8133224217
878.5519549943718,946.9263387836181
880.7025490557537,950.0026374058413
882.8158228886675,953.0421496321219
884.8918642254388,956.044815179404
886.9307679109048,959.0105819911718
888.9326357205993,961.9394060910901
890.8975761807677,964.8312514370094
892.8257043902616,967.6860897754025
894.7171418443517,970.5039004963011
896.5720162605007,973.2846704887976
898.3904614061354,976.0283939971744
900.172616928448,978.7350724777223
901.9186281862642,981.4047144563057
903.628646084004,984.0373353867324
905.3028269077646,986.6329575099805
906.9413321635471,989.1916097143366
908.5443284176558,991.7133273964924
910.1119871392808,994.1981523236511
911.6444845452916,996.6461324966841
913.1420014472492,999.057322014386
914.6047231006556,1001.4317809388655
916.0328390564484,1003.769575162113
917.4265430147524,1006.0707762737808
918.7860326808936,1008.3354614302102
920.1115096236828,1010.5637132247398
921.40317913597,1012.7556195593223
922.6612500974736,1014.9112735174822
923.8859348398836,1017.0307732386374
925.077449014236,1019.1142217938117
926.2360114605584,1021.1617270627595
927.3618440797773,1023.1734016125242
928.4551717078856,1025.1493625774497
929.5162219923608,1027.0897315406598
930.5452252708224,1028.9946344170262
931.5424144519242,1030.864201337632
932.5080248984634,1032.6985665357504
933.4422943126998,1034.4978682343426
934.3454626238666,1036.2622485350892
935.217771877862,1037.9918533089594
936.0594661291032,1039.6868320883266
936.8707913345266,1041.347337960633
937.6519952497198,1042.97352746361
938.4033273271614,1044.5655604820527
939.1250386165548,1046.123600146153
939.8173816672344,1047.6478127313896
940.4806104326208,1049.1383675599734
941.1149801767116,1050.5954369038466
941.720747382576,1052.0191958892324
942.2981696628397,1053.4098224027302
942.8475056721333,1054.7674969989514
943.3690150214816,1056.0924028096888
943.8629581946112,1057.3847254546147
944.3295964661517,1058.644652953497
944.7691918217062,1059.8723756399256
945.1820068797692,1061.0680860765426
945.5683048154636,1062.2319789717599
945.9283492860728,1063.3642510979603
946.262404358346,1064.465101211166
946.5707344375476,1065.5347299721652
946.853604198226,1066.5733398690822
947.1112785166796,1067.5811351413802
947.34402240509,1068.5583217052815
947.5521009472994,1069.5051070805926
947.7357792362068,1070.4217003189187
947.8953223127564,1071.3083119332548
948.0309951064932,1072.1651538289345
948.1430623776598,1072.992439235927
948.2317886608104,1073.7903826424608
948.297438209914,1074.5591997299632
948.3402749449264,1075.299107309295
948.3605623997988,1076.0103232582683
948.3585636719052,1076.693066460427
948.3345413728596,1077.3475567450769
948.2887575806998,1077.9740148285464
948.221473793412,1078.5726622566613
948.1329508837748,1079.1437213484173
948.0234490554952,1079.6874151408329
947.893227800616,1080.2039673349645
947.742545858167,1080.6936022430693
947.571661174042,1081.156544736895
947.3808308620736,1081.5930201970834
947.170311166285,1082.0032544636663
946.940357424297,1082.3874737876413
946.691224031866,1082.7459047836057
946.4231644085328,1083.078774383436
946.1364309643592,1083.3863097909916
945.83127506773,1083.6687384378304
945.5079470142032,1083.9262879399146
945.1666959963818,1084.1591860552955
944.8077700747904,1084.367660642756
944.431416149736,1084.5519396213963
944.0378799341318,1084.712250931148
943.6274059272636,1084.8488224941973
943.2002373894818,1084.9618821773038
942.756616317798,1085.051657754998
942.2967834223668,1085.1183768736419
941.8209781038368,1085.1622670163376
941.3294384315496,1085.1835554686677
940.82240112257,1085.1824692852529
940.3001015215316,1085.1592352571129
939.7627735812764,1085.1140798798128
939.2106498442748,1085.0472293223838
938.643961424808,1084.9589093970017
938.0629379918968,1084.849345529409
937.4678077529576,1084.718762730068
936.858797438175,1084.5673855660293
936.2361322855714,1084.3954381335043
935.6000360267592,1084.2031440311252
934.9507308733604,1083.9907263338823
934.2884375040798,1083.7584075677237
933.6133750524156,1083.506409684806
932.9257610949952,1083.2349540393816
932.2258116405204,1082.9442613643125
931.5137411193084,1082.6345517481964
930.7897623734162,1082.306044613094
930.0540866473356,1081.9589586928466
929.3069235792424,1081.593512011971
928.5484811927932,1081.2099218651201
927.7789658894492,1080.8084047971015
926.9985824413236,1080.3891765834371
926.2075339845336,1079.9524522114602
925.4060220130486,1079.4984458619333
924.5942463730228,1079.0273708911793
923.7724052576004,1078.539439813717
922.940695202182,1078.0348642853878
922.0993110801428,1077.5138550869667
921.2484460989896,1076.9766221082466
920.3882917969496,1076.4233743325865
919.5190380399756,1075.8543198219159
918.6408730191642,1075.2696657021845
917.7539832485722,1074.6696181492498
916.858553563422,1074.0543823751932
915.9547671186896,1073.4241626150563
915.0428053880636,1072.7791621139897
914.1228481632652,1072.1195831148061
913.195073553724,1071.4456268459285
912.2596579865976,1070.7574935097273
911.316776207127,1070.0553822712382
910.3666012793204,1069.3394912472536
909.409304586958,1068.6100174957796
908.4450558349072,1067.8671570058518
907.4740230507427,1067.111104687704
906.4963725866623,1066.3420543632815
905.5122691216924,1065.5601987570922
904.5218756641732,1064.765729487391
903.5253535545212,1063.958837057689
902.5228624682542,1063.1397108485826
901.514560419282,1062.3085391098955
900.5006037634456,1061.4655089531273
899.4811472023055,1060.6108063442055
898.4563437871698,1059.744616096531
897.4263449233559,1058.8671218643155
896.3913003746794,1057.9785061362031
895.3513582681644,1057.07895022917
894.3066650989695,1056.1686342827002
893.2573657355221,1055.247737253229
892.2036034248573,1054.316436908851
891.1455197981539,1053.3749098242872
890.083254876463,1052.423331376105
889.0169470766227,1051.46187573819
887.9467332173556,1050.4907158774613
886.8727485255405,1049.5100235498278
885.795126642657,1048.51996929638
884.7139996313947,1047.5207224398146
883.6294979824237,1046.5124510810856
882.5417506213213,1045.4953220962793
881.4508849156504,1044.4695011337094
880.3570266821833,1043.4351526112257
879.2603001942692,1042.3924397137362
878.1608281893377,1041.341524390936
877.0587318765362,1040.2825673552402
875.954130944496,1039.2157280799174
874.8471435692228,1038.1411647974203
873.7378864221075,1037.0590344979087
