fixed_asym_D=1.0 mm^2/w,fixed_sym_D=1.0 mm^2/w
0.0,0.0
0.01639792,0.01639792
0.1061217327724043,0.10628568508322632
0.1937566084872383,0.19423968183608267
0.277694555386788,0.2786435135189776
0.3578692194439122,0.3594227948520619
0.4344725460011021,0.43676179290604644
0.5077387498495163,0.5108873786285135
0.5778938257328722,0.5820185207847424
0.6451436240148817,0.650354346610792
0.7096725959283646,0.7160728732775078
0.7716455626325885,0.7793327641702514
0.8312101583824267,0.8402757601298215
0.8884992041141293,0.8990290418425174
0.943632798434654,0.9557073102770179
0.9967200939262842,1.010414553009582
1.0478607856991435,1.0632455233135578
1.0971463543012792,1.1142869740762407
1.1446611047740844,1.1636186882917492
1.19048303843418,1.2113143426777468
1.2346845878346424,1.2574422348401648
1.2773332397014137,1.3020658987566816
1.31849206584902,1.3452446285609747
1.3582201781719176,1.3870339267043832
1.3965731206762295,1.427485889442111
1.433603209025886,1.4666495401020505
1.469359826100125,1.5045711186187165
1.503889680488389,1.5412943342451058
1.5372370335968406,1.5768605871045704
1.5694439000393043,1.6113091632443184
1.600550225180677,1.644677407048224
1.6305940430510055,1.6770008742175166
1.6596116173210411,1.7083134680011796
1.687637567599911,1.7386475609283105
1.714704982962964,1.7680341039426268
1.7408455243273957,1.7965027245493284
1.7660895170528823,1.824081815344587
1.790466034944609,1.8507986140984678
1.8140029766691408,1.8766792763955293
1.836727135453611,1.901748941697683
1.858664262820766,1.9260317935762847
1.8798391270127317,1.9495511147610152
1.9002755666717064,1.972329337568728
1.9199965402737105,1.9943880902035982
1.9390241717498664,2.0157482393584796
1.9573797926768048,2.036429929494718
1.9750839813722891,2.05645261913235
1.992156599192842,2.075835114443506
2.0086168242961397,2.094595600407997
2.0244831831013888,2.112751669760662
2.0397735796551606,2.1303203499344825
2.0545053230876738,2.147318128181144
2.0686951533248576,2.163760975031178
2.082359265204243,2.179664366238685
2.0955133311275347,2.195043303340579
2.1081725223693297,2.2099123329469936
2.1203515291495862,2.224285564867782
2.132064579566974,2.238176689169644
2.14332545748092,2.2515989922492228
2.15414751942188,2.264565371999313
2.1645437106019894,2.2770883521380543
2.174526580091672,2.2891800957644786
2.1841082952218644,2.3008524181979646
2.193300655266265,2.3121167991539715
2.2021151044532616,2.322984394303752
2.2105627443529303,2.3334660462615595
2.218654345680674,2.3435722950391065
2.226400359555597,2.3533133880036305
2.2338109282485936,2.362699289372872
2.2408958954523017,2.3717396892775007
2.2476648161025103,2.380444012419026
2.254126965778287,2.3888214263489593
2.26029134970598,2.396880849392948
2.266166711390337,2.404630958241726
2.271761540894227,2.4120801952290334
2.277084082786856,2.41923677531511
2.2821423437789314,2.4261086927929596
2.2869441000618718,2.432703727733296
2.2914969043669604,2.4390294521829095
2.2958080927592324,2.445093236130114
2.299884791179832,2.450902253249955
2.3037339217496786,2.456463486440957
2.307362208846386,2.4617837331643644
2.310776184965598,2.466869610596062
2.3139821963771783,2.471727560600681
2.316986408586004,2.4763638545367304
2.319794811606507,2.4807845979010295
2.3224132250595195,2.48499573482015
2.3248473030994634,2.489003052396089
2.327102539179416,2.4928121849129212
2.329184270661149,2.496428617910758
2.331097683276797,2.4998576921329367
2.3328478154484418,2.503104607352006
2.3344395624715157,2.5061744260797254
2.335877680567606,2.509072077165988
2.3371667908119256,2.5118023592912833
2.338311382940414,2.514369944357042
2.339315819041177,2.516779380777961
2.34018433713471,2.5190350966801605
2.340921054647119,2.521141403008828
2.3415299717803246,2.523102496548779
2.3420149747830505,2.5249224628611895
2.3423798391261745,2.52660527913958
2.342628232585869,2.528154816987961
2.3427637182377747,2.5295748451239017
2.342789757365296,2.530869032009137
2.342709712284962,2.532040948410204
2.3425268490916595,2.5330940698914572
2.342244340326408,2.53403177924272
2.341865267569231,2.5348573688436935
2.3413926239595644,2.5355740429671676
2.340829316646526,2.53618492002296
2.340178169171283,2.5366930347444403
2.339441923783641,2.5371013403193974
2.338623243694911,2.537412710466936
2.337724715268996,2.537629941462011
2.336748850153592,2.537755754109143
2.335698087353301,2.537792795666788
2.3345747952463776,2.5377436417237758
2.333381273546793,2.5376107980291707
2.332119755213197,2.5373967022768573
2.3307924083063334,2.537103725846099
2.329401337796379,2.536734175499268
2.327948587321645,2.536290295037909
2.326436140900009,2.5357742669182333
2.3248659245944108,2.53518821382713
2.3232398081336902,2.5345342002197127
2.321559606490007,2.533814233819403
2.3198270814140343,2.533030267081508
2.3180439429290844,2.532184198621223
2.316211850785279,2.5312778746069453
2.3143324158748504,2.5303130901197792
2.3124072016096133,2.529291590480058
2.3104377252616244,2.5282150725416996
2.308425459268009,2.5270851859551824
2.3063718325009046,2.5259035343999003
2.304278231503444,2.5246716767866366
2.302146001692672,2.5233911284308728
2.2999764485302623,2.52206336219763
2.2977708386618816,2.5206898096185126
2.295530401026004,2.5192718619816206
2.2932563279329865,2.5178108713949565
2.290949776115173,2.5163081518239574
2.288611867748763,2.5147649801037506
2.286243691448192,2.5131825969267223
2.2838463032337217,2.5115622078059707
2.281420727472932,2.509904984015203
2.2789679577967843,2.508212063505615
2.276488957990912,2.5064845518002903
2.273984662862765,2.5047235228666276
2.2714559790852435,2.5029300199673035
2.268903786017399,2.5011050564902626
2.2663289365028123,2.499249616758215
2.263732257646204,2.497364656818106
2.2611145515688427,2.495451105211019
2.2584765961432884,2.4935098637229567
2.255819145708003,2.491541808116936
2.2531429317623384,2.489547788846824
2.250448663642413,2.4875286317533325
2.247737029178353,2.4854851387425776
2.245008695333389,2.483418088447599
2.242264308825268,2.481328236873235
2.2395044967304263,2.4792163180247297
2.2367298670713875,2.4770830445204464
2.233941009387792,2.474929108189047
2.231138495291495,2.472755180651503
2.228322879006144,2.470561913888277
2.225494697891625,2.4683499407920224
2.222654472953782,2.4661198757061324
2.219802709339782,2.463872314949465
2.216939896819502,2.4616078373275667
2.2140665102532977,2.4593270046307016
2.211183010046513,2.457030362119001
2.2082898425910717,2.454718438995024
2.205387440694488,2.4523917488640317
2.202476223996632,2.450050790182254
2.199556599374562,2.4476960466934363
2.1966289613357413,2.4453279878539393
2.193693692399947,2.44294706924666
2.1907511634701637,2.4405537329840414
2.1878017341927585,2.438148408100423
2.1848457533072208,2.435731510933995
2.181883558985735,2.43330344549859
2.1789154791628693,2.4308646038455684
2.1759418318556367,2.4284153664160235
2.1729629254741845,2.4259561023835463
2.1699790591233667,2.423487169987771
2.166990522895443,2.4210089168589297
2.163997598154142,2.418521680333625
