fixed_asym_D=1.0 mm^2/w,fixed_sym_D=1.0 mm^2/w
100.0,100.0
99.98360208,99.98360208
99.89363624232412,99.8934722900133
99.80443534667076,99.8039498534431
99.71763965632508,99.71668115049597
99.63337128122936,99.63179415909813
99.55149477221812,99.54915906319377
99.4718293712856,99.46860051541682
99.39419890859364,99.389947544975
99.3184438753013,99.31304564020421
99.24442299868927,99.23775833253644
99.17201180845684,99.16396577094102
99.10110049984766,99.09156259262143
99.03159182785504,99.02045582430807
98.96339924695836,98.95056302866604
98.89644533298468,98.88181073246234
98.8306604650772,98.81413311451499
98.76598173012913,98.74747091581376
98.7023520117004,98.68177053385762
98.63971922999455,98.61698326780721
98.5780357050352,98.55306468661134
98.5172576203693,98.48997409745033
98.45734456903376,98.42767409624693
98.3982591671206,98.36613018559244
98.33996672315932,98.30531044831761
98.28243495382516,98.24518526722684
98.2256337382967,98.18572708332798
98.16953490502556,98.12691018632857
98.1141120458252,98.06871053231286
98.05934035309863,98.01110558442616
98.00519647675728,97.95407417312502
97.95165839797242,97.89759637314033
97.89870531737756,97.84165339477725
97.84631755572862,97.78622748756364
97.79447646534553,97.73130185457526
97.74316435091932,97.67686057602664
97.6923643984844,97.62288854093049
97.64206061153256,97.56937138580729
97.59223775339524,97.51629543957422
97.54288129514345,97.46364767386673
97.49397736835894,97.41141565814989
97.44551272221936,97.35958751906453
97.39747468441224,97.30815190352702
97.3498511254578,97.2570979451647
97.30263042607328,97.2064152337226
97.25580144725748,97.15609378712274
97.20935350281424,97.10612402589715
97.16327633406694,97.05649674974885
97.11756008654568,97.00720311602497
97.07219528845442,96.95823461991101
97.02717283074682,96.90958307617737
96.98248394865908,96.8612406023282
96.93812020456495,96.81319960301961
96.89407347203232,96.76545275562844
96.8503359209737,96.7179929968658
96.8069000037949,96.67081351034075
96.7637584424547,96.62390771498937
96.7209042163589,96.57726925429326
96.67833055101816,96.53089198621883
96.63603090740726,96.48476997381637
96.5939989719687,96.4388974764229
96.5522286472095,96.39326894141915
96.51071404284446,96.34787899649524
96.4694494674438,96.30272244238398
96.42842942054712,96.2577942460249
96.38764858520832,96.21308953412502
96.34710182094015,96.16860358708578
96.30678415702964,96.12433183326841
96.26669078619716,96.080269843572
96.22681705857612,96.03641332630134
96.18715847599032,95.99275812230339
96.14771068650896,95.94930020035268
96.10846947926116,95.90603565276845
96.06943077949208,95.86296069124687
96.03059064384595,95.82007164289374
95.99194525586095,95.7773649464439
95.9534909216626,95.73483714865488
95.91522406584386,95.69248490086326
95.8771412275205,95.6503049556931
95.83923905655088,95.6082941639067
95.80151430991108,95.56644947138876
95.763963848216,95.5247679162555
95.7265846323783,95.48324662608118
95.68937372039764,95.44188281523499
95.65232826427275,95.40067378232155
95.61544550703012,95.3596169077192
95.57872277986267,95.31870965121033
95.54215749937316,95.27794954969863
95.5057471649167,95.23733421500835
95.4694893560374,95.19686133176116
95.43338172999462,95.15652865532647
95.39742201937446,95.11633400984127
95.3616080297823,95.076275286296
95.32593763761284,95.03635044068297
95.29040878789384,94.9965574922044
95.25501949220047,94.956894521537
95.21976782663688,94.91735966915043
95.18465192988228,94.87795113367724
95.14967000129892,94.83866717033177
95.11482029909864,94.79950608937583
95.08010113856676,94.76046625462916
95.0455108903398,94.72154608202277
95.01104797873568,94.68274403819314
94.97671088013408,94.64405863911581
94.942498121405,94.60548844877677
94.90840827838372,94.56703207787984
94.87443997439068,94.52868818258912
94.84059187879406,94.49045546330471
94.80686270561434,94.45233266347084
94.7732512121686,94.41431856841497
94.73975619775372,94.37641200421687
94.70637650236677,94.33861183660667
94.6731110054616,94.30091696989079
94.63995862474049,94.2633263459049
94.60691831497928,94.22583894299298
94.57398906688542,94.18845377501168
94.5411699059876,94.1511698903592
94.50845989155604,94.11398637102782
94.47585811555264,94.07690233167955
94.44336370160968,94.03991691874405
94.4109758040368,94.00302930953833
94.3786936068549,93.96623871140744
94.34651632285636,93.92954436088567
94.31444319269112,93.89294552287778
94.28247348397716,93.85644148985948
94.25060649043554,93.82003158109688
94.2188415310486,93.78371514188436
94.18717794924116,93.74749154280022
94.15561511208384,93.71136017897996
94.12415240951796,93.67532046940647
94.09278925360132,93.63937185621694
94.06152507777476,93.60351380402585
94.03035933614818,93.56774579926395
93.9992915028062,93.53206734953253
93.9683210711326,93.4964779829729
93.93744755315316,93.46097724765059
93.90667047889627,93.42556471095385
93.8759893957712,93.39023995900645
93.84540386796296,93.35500259609402
93.81491347584426,93.31985224410401
93.78451781540308,93.28478854197874
93.75421649768626,93.24981114518133
93.72400914825822,93.21491972517425
93.69389540667484,93.18011396891025
93.6638749259717,93.14539357833516
93.63394737216666,93.11075826990273
93.60411242377616,93.07620777410091
93.57436977134516,93.04174183498938
93.54471911699004,93.00736020974827
93.51516017395464,92.97306266823766
93.48569266617852,92.93884899256766
93.45631632787756,92.90471897667891
93.42703090313655,92.87067242593331
93.39783614551332,92.83670915671458
93.36873181765398,92.80282899603868
93.3397176909197,92.76903178117374
93.31079354502378,92.7353173592693
93.28195916767956,92.70168558699483
93.25321435425828,92.66813633018704
93.22455890745732,92.63466946350613
93.19599263697778,92.60128487010051
93.16751535921186,92.56798244128007
93.1391268969394,92.53476207619752
93.11082707903336,92.50162368153802
93.08261574017445,92.46856717121645
93.0544927205738,92.43559246608262
93.02645786570464,92.40269949363402
92.99851102604173,92.36988818773585
92.97065205680876,92.33715848834849
92.94288081773384,92.30451034126195
92.91519717281224,92.27194369783726
92.88760099007656,92.2394585147548
92.86009214137437,92.20705475376914
92.83267050215235,92.17473238147046
92.80533595124788,92.14249136905238
92.77808837068667,92.11033169208594
92.75092764548752,92.07825333029979
92.72385366347268,92.04625626736627
92.69686631508512,92.01434049069339
92.6699654932112,91.98250599122244
92.64315109300958,91.95075276323135
92.61642301174555,91.91908080414332
92.58978114863125,91.88749011434096
92.56322540467076,91.85598069698558
92.53675568251114,91.8245525578416
92.51037188629802,91.79320570510595
92.48407392153642,91.76194014924242
92.45786169495648,91.73075590282072
92.4317351143838,91.69965298036023
92.40569408861452,91.66863139817832
92.37973852729466,91.63769117424314
92.35386834080413,91.60683232803078
92.32808344014472,91.5760548803866
92.30238373683235,91.54535885339088
92.27676914279348,91.51474427022842
92.25123957026494,91.48421115506211
92.22579493169827,91.4537595329105
92.20043513966723,91.42338942952895
92.17516010677907,91.39310087129476
92.14996974558932,91.36289388509564
92.12486396852007,91.33276849822191
92.09984268778145,91.30272473826203
92.0749058152962,91.27276263300158
92.05005326262788,91.24288221032545
92.02528494091138,91.21308349812331
92.00060076078708,91.18336652419814
91.97600063233746,91.15373131617784
91.95148446502664,91.12417790142992
91.92705216764271,91.09470630697888
91.9027036482425,91.06531655942668
91.8784388140991,91.03600868487577
91.8542575716518,91.006782708855
91.8301598264585,90.977638656248
91.80614548315025,90.94857655122429
91.78221444538836,90.91959641717274
91.75836661582358,90.89069827663764
91.73460189605744,90.86188215125699
91.71092018660558,90.83314806170327
91.68732138686332,90.80449602762637
91.66380539507304,90.77592606759876
91.64037210829332,90.74743819906284
91.61702142237036,90.71903243828037
91.59375323191075,90.69070880028391
91.5705674302562,90.66246729883038
91.5474639094598,90.6343079463564
91.5244425602642,90.60623075393563
91.50150327208098,90.57823573123794
91.47864593297192,90.55032288649035
91.45587042963142,90.52249222643975
91.43317664737069,90.49474375631733
91.41056447010295,90.46707747980463
91.38803378033047,90.43949339900124
91.36558445913238,90.41199151439409
91.34321638615404,90.38457182482826
91.32092943959768,90.35723432747925
91.29872349621412,90.32997901782677
91.2765984312955,90.3028058896299
91.2545541186694,90.2757149349036
91.2325904306938,90.24870614389671
91.21070723825316,90.221779505071
91.18890441075555,90.19493500508173
91.16718181613064,90.16817262875935
91.1455393208286,90.14149235909235
91.12397678982002,90.11489417721138
91.10249408659668,90.08837806237445
91.08109107317308,90.06194399195321
91.05976761008873,90.0355919414204
91.0385235564114,90.00932188433823
91.01735876974097,89.98313379234786
90.99627310621406,89.9570276351598
90.97526642050934,89.93100338054542
90.95433856585348,89.90506099432913
90.93348939402784,89.87920044038175
90.91271875537564,89.85342168061453
90.89202649880988,89.8277246749742
90.87141247182166,89.80210938143877
90.8508765204892,89.77657575601407
90.83041848948736,89.75112375273125
90.81003822209756,89.72575332364487
90.78973556021826,89.70046441883181
90.769510344376,89.67525698639093
90.74936241373668,89.6501309724433
90.72929160611749,89.62508632113327
90.70929775799895,89.60012297463003
90.6893807045378,89.57524087312994
90.66954027957968,89.55043995485941
90.64977631567272,89.52572015607838
90.630088644081,89.50108141108436
90.61047709479875,89.47652365221708
90.59094149656454,89.4520468098637
90.57148167687586,89.42765081246444
90.55209746200408,89.40333558651878
90.53278867700948,89.37910105659222
90.51355514575673,89.35494714532342
90.49439669093036,89.33087377343183
90.47531313405077,89.30688085972578
90.4563042954901,89.28296832111099
90.4373699944886,89.25913607259952
90.41851004917092,89.2353840273191
90.39972427656286,89.21171209652286
90.38101249260792,89.18812018959942
90.36237451218432,89.16460821408337
