fixed_sym_D=0.4,fixed_asym_D=0.4
33719.066853297365,34667.24783082732
33443.88952106502,34717.834654205544
33162.941957494884,34755.460019643404
32876.601038507884,34780.2077097925
32585.23646654889,34792.183396275555
32289.21032047005,34791.51374055876
31988.87665917286,34778.3454389659
31684.581176573614,34752.8442199509
31376.66090538016,34715.19380165803
31065.443967116706,34665.594817640085
30751.249365807485,34604.263718380906
30434.386822724435,34531.431655987915
30115.1566496181,34447.34335908978
29793.84965788144,34352.256004602474
29470.747101140867,34246.438092620905
29146.12064882608,34130.16833026043
28820.2323883377,34003.73452982058
28493.334853507786,33867.43252617808
28165.67107713121,33721.56511784473
27837.474665434347,33566.44103565297
27508.96989244002,33402.373942563994
27180.37181228289,33229.68146763355
26851.886387626742,33048.68427672421
26523.710632432954,32859.7051821226
26196.032767427478,32663.068292808894
25869.03238671084,32459.098206736395
25542.880634051544,32248.11924611248
25217.74038749717,32030.454736330666
24893.766451029274,31806.42632888712
24571.105752076932,31576.353368324864
24249.89754379002,31340.552302984714
23930.273611055745,31099.336139103816
23612.3584793217,30853.013937589993
23296.26962536422,30601.89035261211
22982.117689213363,30346.265210982696
22670.0066865144,30086.433131167785
22360.034220670663,29822.683180639444
22052.291694174157,29555.298570187253
21746.864518587987,29284.556383724917
21443.832322699356,29010.72734206575
21143.26915841235,28734.075599094645
20845.243703997938,28454.858568732827
20549.819464362517,28173.32678107406
20257.054968038112,27889.7237660653
19967.00396063554,27604.285963110156
19679.7155945374,27317.242654988513
19395.234614640765,27028.815924509006
19113.60153998971,26739.220632341774
18834.85284116557,26448.66441451598
18559.02111332864,26157.347698108882
18286.13524482826,25865.4637336999
18016.220581319663,25573.198643213513
17749.299085345447,25280.73148182781
17485.389491357124,24988.234312680805
17224.507456168245,24695.87229316325
16966.66570484496,24403.803771644383
16711.874172052827,24112.18039353508
16460.140138890267,23821.147215650963
16211.468365249391,23530.842827895714
15965.861217754073,23241.39948134179
15723.318793333165,22952.943221841735
15483.839038493918,22665.594028358
15247.417864366742,22379.46595525241
15014.049257597724,22094.667277828197
14783.725387169952,21811.30064046726
14556.436707238408,21529.46320675353
14332.172056066403,21249.246811019373
14110.918751154084,20970.73811079609
13892.662680651589,20694.01873969177
13677.388391150962,20419.165460259792
13465.079171952017,20146.250316459347
13255.717135898069,19875.340785345423
13049.283296877751,19606.49992765973
12845.757644089212,19339.78653702614
12645.11921316256,19075.255287484433
12447.346154236102,18812.956879124475
12252.415797080948,18552.93818160945
12060.304713367712,18295.242375401645
11870.98877616781,18039.909090527333
11684.443216780614,17786.974542738866
11500.642678976234,17536.47166695207
11319.561270742144,17288.430247855547
11141.172613620234,17042.8770476056
10965.449889719106,16799.83593053633
10792.365886484624,16559.327984828928
10621.89303930987,16321.371641097636
10454.003472063734,16085.982787861978
10288.66903561541,15853.174883886095
10125.86134443014,15622.95906737619
9965.551811309511,15395.344262036328
9807.711680347642,15170.337279991201
9652.312058172589,14947.942921592057
9499.323943540336,14728.164072128744
9348.718255346736,14511.00179547694
9200.465859120732,14296.45542471503
9054.537592060437,14084.522649749943
8910.904286671499,13875.199601995428
8769.53679306544,13668.48093615005
8630.405999973722,13464.35990912532
8493.482854531512,13262.82845617721
8358.738380883242,13063.877264296645
8226.143697660373,12867.495842916509
8095.670034380011,12673.672591994386
7967.288746811333,12482.394867531535
7840.971331355137,12293.649044589609
7716.689438480235,12107.420577867399
7594.414885258817,11923.694059900377
7474.119667041403,11742.453276946122
7355.77596831052,11563.681262618764
7239.356172750762,11387.360349335539
7124.832872571537,11213.47221763826
7012.17887711739,11041.99794345215
6901.367220799503,10872.918043343901
6792.371170380688,10706.212517840264
6685.164231644905,10541.860892867659
6579.720155481183,10379.842259372523
6476.012943410625,10220.135311181166
6374.01685258405,10062.718381156954
6273.706400276736,9907.56947571159
6175.056367905668,9754.666307726211
6078.041804593675,9603.986327936836
5982.638030303851,9455.506754837626
5888.820638566695,9309.204603154152
5796.565498821491,9165.056710937704
5705.848758392554,9023.03976533045
5616.646844120118,8883.130327049998
5528.936463664792,8745.304853640702
5442.694606503743,8609.539721537787
5357.898544635963,8475.811246989126
5274.525833013259,8344.0957058783
5192.554309712868,8214.369352491292
5111.962095866934,8086.608437267975
5032.727595363385,7960.789223578352
4954.829494332161,7836.888003562288
4878.246760430056,7714.881113070314
4802.958641936923,7594.744945741925
4728.944666675351,7476.455966256633
4656.184640765424,7359.990722791943
4584.658647225619,7245.325858721298
4514.34704443039,7132.438123583957
4445.230464434518,7021.304383357752
4377.2898111738,6911.901630064574
4310.506258551257,6804.206990737496
4244.861248417527,6698.197735777399
4180.336488453777,6593.851286726046
4116.913949964996,6491.145223481575
4054.5758655911977,6390.057290981511
3993.304726943652,6290.565405377456
3933.0832821729473,6192.647659724794
3873.894533475307,6096.282329209882
3815.72173454329,6001.447875936385
3758.548387966664,5908.122953291614
3702.358242588957,5816.286409912965
3647.1352908249046,5725.917293273786
3592.863765943705,5636.994852907299
3539.528139322774,5549.49854328647
3487.113117676397,5463.408026377053
3435.603640263452,5378.703173880375
3384.9848760781347,5295.3640691817645
3335.242221027404,5213.371009019928
3286.361295098634,5132.704504891969
3238.327939520769,5053.345284208145
3191.128213922072,4975.274291209928
3144.748393487373,4898.472687664352
3099.1749661175445,4822.921853347123
3054.394629593749,4748.603386326466
3010.39428874886,4675.499103059158
2967.1610526482727,4603.591038309758
2924.682231782197,4532.861444903554
2882.9453352713613,4463.292793323322
2841.9380680879326,4394.86777115955
2801.64832829332,4327.569282423374
2762.064204294406,4261.380446731064
2723.173972119632,4196.284598368527
2684.96609271625,4132.265285243899
2647.4292092699484,4069.3062677359494
2610.552144547948,4007.391517445692
2574.3238982665785,3946.505215858222
2538.733644484244,3886.6317529215116
2503.7707290206054,3827.7557255485694
2469.424666902713,3769.8619360490707
2435.6851398387576,3712.935390496276
2402.541993720019,3656.9612970347803
2369.9852361515327,3601.925064134365
2338.0050340119155,3547.812298794961
2306.591711042739,3494.6088047074895
2275.735745467769,3442.30058037511
2245.4277676423408,3390.8738171991567
2215.6585577330816,3340.3148975338463
2186.4190434281427,3290.610392713607
2157.7002976780564,3241.747061056684
2129.493536467289,3193.711845848474
2101.790116616519,3146.491873307853
2074.5815336156247,3100.074450539581
2047.859419487349,3054.4470634756813
2021.615540681542,3009.5973748085435
1995.8417959998844,2965.5132219183133
1970.530214550943,2922.1826147969978
1945.6729537353883,2879.593733971549
1921.2622972611864,2837.7349284280613
1897.290653188541,2796.5947135390616
1873.750552004348,2756.161768995765
1850.6346447259084,2716.424936747016
1827.93570103362,2677.373218946534
1805.646607432353,2638.9957759099584
1783.760365441207,2601.28192408308
1762.270089811324,2564.2211340225385
1741.169006771432,2527.8030283901676
1720.4504523007656,2492.0173799620707
1700.107870429022,2456.854109653419
1680.1348115629855,2422.303284559879
1660.5249308394557,2388.355116016485
1641.2719865041054,2354.9999576747086
1622.369838315894,2322.2283035983787
1603.812445976646,2290.030786379058
1585.5938675854218,2258.398175271398
1567.7082581172815,2227.3213743489323
1550.1498679260649,2196.7914206807154
1532.91304127079,2166.799482529144
1515.992214865286,2137.336857569254
1499.3819164506722,2108.3949711297273
1483.076763390294,2079.965374455801
1467.071461286734,2052.0397429942127
1451.360802620514,2024.6098747002948
1435.9396654101104,1997.6676883672642
1420.8030118929023,1971.2052219777388
1405.945887226687,1945.2146310774622
1391.363418211389,1919.6881871711912
1377.0508120305992,1894.618276140671
1363.0033550125893,1869.9973966845907
1349.216411410442,1845.8181587803886
1335.6854222009529,1822.0732821677525
1322.4059039019558,1798.7555948536362
1309.3734474077394,1775.858031638595
1296.5837168422188,1753.3736326642231
1284.0324484295384,1731.2955419814602
1271.715449381786,1709.6170061395183
1259.6285968035038,1688.331372795167
1247.7678366126893,1667.432089342105
1236.1291824779858,1646.912701560129
1224.708714771767,1626.7668522838117
1213.5025795388274,1606.9882800903806
1202.5069874803955,1587.5708180064971
1191.718212953198,1568.5083922336141
1181.1325929833006,1549.7950208915984
1170.7465262944663,1531.4248127802944
1160.5564723507728,1513.3919661587045
1150.558950413239,1495.6907675414607
1140.7505386102164,1478.3155905122615
1131.1278730213064,1461.260894553946
1121.6876467745724,1444.5212238948823
1112.4266091568186,1428.0912063713433
1103.3415647367176,1411.9655523055515
1094.429372500568,1396.1390533990711
1085.6869450004758,1380.6065816412356
1077.111247514755,1365.3630882322957
1068.6992972203468,1350.4036025209846
1060.448162377067,1335.7232309561953
1052.354961523492,1321.3171560524763
1044.4168626842957,1307.1806353690513
1036.6310825888693,1293.3090005020802
1028.994885901038,1279.6976560898809
1021.505584459714,1266.3420788308395
1014.1605365303157,1253.2378165137434
1006.9571460667948,1240.3804870602767
999.8928619841158,1227.7657775794255
992.9651774410316,1215.38944343355
986.1716291330108,1203.2473073158812
979.5097965951686,1191.3352583392148
972.977301515062,1179.6492511355755
966.571807055211,1168.1853049666367
960.29101718521,1156.9395028446859
954.1326760233012,1145.907990663932
948.0945671872778,1135.0869763419614
942.1745131545962,1124.4727289711536
936.3703746315716,1114.0615779798752
930.6800499315398,1103.8499123032782
925.1014743618651,1093.8341795635358
919.6326196196856,1084.0108852593542
914.2714931962776,1074.3765919646057
909.0161377899334,1064.9279185359376
903.8646307272452,1055.6615393292116
898.8150833926867,1046.5741834246428
893.865640666394,1037.662633860504
889.0144803700393,1028.9237268752754
884.2598127207016,1020.3543511581188
879.5998797926356,1011.9514471075646
875.032954986843,1003.7120060983042
870.5573425083504,995.6330697559836
866.1713768511036,987.711729239902
861.8734222903842,979.945124533521
857.6618723826604,972.3304437426963
853.5351494727821,964.8649224015456
849.4917042084338,957.5458427858747
845.5300150617583,950.3705332340824
841.6485878580662,943.3363674754726
837.8459553115484,936.4407639659033
834.1206765679067,929.681185230706
830.4713367538218,923.0551372148117
826.8965465331781,916.5601686400239
823.3949416699644,910.1938703693802
819.9651825977705,903.9538747785466
816.6059539958043,897.8378551341924
813.3159643713478,891.843524979295
810.0939456485793,885.9686375253247
806.9386527636816,880.2109850512636
803.8488632661654,874.568398309414
800.8233769263284,869.03874593795
797.8610153487801,863.619933880174
794.9606215919572,858.3099048104335
792.1210597935559,853.1066375666612
789.3412148018111,848.0081465894978
786.6199918125494,843.0124813679602
783.9563160119455,838.1177258916194
781.3491322249109,833.3219981092495
778.797404569046,828.6234493939128
776.3001161140852,824.0202640144469
773.8562685467672,819.5106586133171
771.4648818410603,815.0928816908007
769.1249939336777,810.7652130954674
766.8356604048121,806.525963520923
764.5959541640254,802.3734740087813
762.4049651412263,798.3061154578292
760.2617999826683,794.3222881393523
758.165581751906,790.4204212185854
756.1154496356407,786.5989722822524
754.110558654395,782.8564268721628
752.1500793779486,779.1912980248279
750.2331976454738,775.6021258170607
748.3591142903082,772.0874769175258
746.5270448692999,768.6459441442008
744.7362193966649,765.2761460277134
742.9858820822941,761.9767263805163
741.2752910744493,758.7463538718639
739.6037182067869,755.5837216085501
737.9704487496492,752.487546721371
736.3747811655649,749.4565699572711
734.8160268688968,746.4895552771354
733.2935099895807,743.5852894591853
731.8065671408959,740.7425817079387
730.3545471912091,737.960263268692
728.9368110396358,735.2371870474832
727.552731395561,732.5722272364932
726.2016925619639,729.9642789448415
724.8830902224905,727.4122578347343
723.5963312322186,724.9150997629206
722.3408334120606,722.4717604274105
721.1160253467501,720.0812150194126
719.9213461863582,717.7424578804447
718.7562454512865,715.4545021645697
717.6201828406844,713.2163795057141
716.5126280442371,711.027139690019
715.4330605572754,708.8858503331779
714.3809694991531,706.7915965627142
713.3558534348435,704.7434807051487
712.3572201997043,702.7406219780111
711.3845867273614,700.7821561866443
710.4374788806621,698.8672354257551
709.5154312856508,696.99502778566
708.6179871685173,695.1647170631782
707.7446981954714,693.3755024771204
706.8951243154977,691.6265983883261
706.0688336059421,689.9172340241954
705.2654021208872,688.246653207669
704.4844137422682,686.6141140906035
703.7254600336875,685.0188888914913
702.9881400968818,683.4602636374768
702.2720604307997,681.9375379106151
701.5768347932448,680.4500245983245
700.902084065044,678.9970496479809
700.2474361166978,677.5779518256041
699.6125256774708,676.1920824785842
698.9969942068823,674.8388053023978
698.4004897685568,673.5174961112633
697.8226669063931,672.2275426126848
697.2631865230151,670.9683441858331
696.7217157604622,669.7393116637141
696.1979278830852,668.5398671190748
695.6915021626057,667.3694436539944
695.2021237653053,666.2274851931138
694.729483641305,665.1134462804508
694.2732784159017,664.026791879753
693.8332102829227,662.966997178338
693.4089869000659,661.9335473943729
693.0003212861898,660.9259375875425
692.6069317205186,659.94367247306
692.2285416437303,658.9862662389686
691.8648795608932,658.053242366689
691.5156789462188,657.1441334547635
691.180678149599,656.258481045749
690.859620304895,655.395835456213
690.5522532399486,654.5557556097846
690.258329388283,653.7378088732147
689.9776057024636,652.9415708954001
689.7098435690905,652.1666254493239
689.4548087253904,651.4125642768689
689.212271177382,650.6789869364585
688.9820051195842,649.9655006534799
688.7637888562405,649.2717201734465
688.5574047240317,648.5972676178556
688.3626390162498,647.9417723426978
688.1792819084056,647.3048707995767
688.0071273852462,646.6862063993938
687.8459731691531,646.0854293785599
687.6956206498987,645.5021966676899
687.5558748157347,644.9361717627397
687.4265441857876,644.3870245985461
687.3074407437387,643.8544314247277
687.1983798727625,643.3380746839096
687.0991802917032,642.8376428922298
687.0096639924627,642.3528305220927
686.9296561785816,641.8833378871266
686.8589852049871,641.4288710293115
686.7974825188893,640.9891416082382
686.7449826018023,640.5638667924625
686.70132291267,640.152769152917
686.6663438320755,639.7555765583468
686.6398886075145,639.3720220727319
686.6218032997117,639.0018438546623
686.6119367299614,638.6447850586317
686.6101404284725,638.3005937382145
686.6162685836995,637.9690227510948
686.6301779926399,637.6498296659126
686.6517280120813,637.3427766708955
686.6807805107786,637.0476304842439
686.7171998225446,636.7641622662379
686.7608527002363,636.4921475330354
686.8116082706212,636.2313660721297
686.8693379901033,635.9816018594372
686.9339156012979,635.7426429779858
687.0052170904337,635.514281538174
687.0831206455695,635.2963135995723
687.1675066156096,635.0885390942377
687.2582574701021,634.8907617515159
687.3552577598049,634.7027890243
687.4583940780054,634.5244320167219
687.5675550225793,634.3555054132478
687.6826311587739,634.1958274091531
687.803514982703,634.0452196423497
