fixed_sym_D=0.4,fixed_asym_D=0.4
11.393817927447383,9.595633349241693
11.537326281084828,9.702664375773749
11.682589017983902,9.81055991759889
11.82965248892406,9.919342514691976
11.978564688987834,10.02903552985168
12.129375284366958,10.13966314731583
12.28213564138754,10.251250372671716
12.436898857805192,10.36382303406427
12.59371979642066,10.47740778470425
12.752655121066407,10.592032106677955
12.913763335014773,10.70772431605961
13.077104821858486,10.824513569327337
13.242741888914916,10.942429871083595
13.410738813205938,11.061504083081083
13.581161890066074,11.181767934555353
13.754079484432404,11.303254033865802
13.929562084870716,11.425995881447195
14.107682360393316,11.55002788407456
14.288515220125085,11.675385370444985
14.47213787587533,11.802104608080757
14.658629907674284,11.930222821559136
14.84807333233394,12.059778212075138
15.040552675094192,12.190809978344728
15.236155044416018,12.323358338857014
15.434970209984458,12.457464555485192
15.637090683984724,12.593170958467262
15.842611805715416,12.730520972768844
16.05163182960309,12.8695591458417
16.26425201668256,13.010331176792977
16.480576729607026,13.152883946981502
16.7007135312516,13.2972655520589
16.92477328697281,13.44352533547467
17.152870270585247,13.591713923465763
17.38512227411461,13.741883261552589
17.62165072138378,13.894086652564747
17.862580785485488,14.04837879622117
18.108041510191164,14.20481583029065
18.358165935340807,14.36345537336004
18.61309122625308,14.524356569238657
18.872958807188127,14.687580133028634
19.13791449888792,14.853188398892051
19.408108660209678,15.021245369546792
19.683696333857743,15.191816767524015
19.96483739620721,15.364970088221014
20.25169671119895,15.540774654784029
20.54444428827048,15.719301674856201
20.84325544426937,15.900624299226406
21.14831096927663,16.084817682415032
21.459797296244982,16.271959045232986
21.77790667433292,16.462127739350194
22.102837345787247,16.655405313909686
22.434793726196745,16.851875584222856
22.77398658790524,17.051624702580842
23.12063324633481,17.254741231215966
23.47495774892817,17.46131621744588
23.83719106637333,17.671443271031375
24.207571285722945,17.885218643776863
24.586343804965104,18.102741311400028
24.97376152854133,18.32411305769425
25.3700850632406,18.549438561004038
25.775582913825,18.778825483029646
26.190531677663078,19.01238455997263
26.615216237559647,19.250229696028725
27.04992995187657,19.492478059228556
27.494974840936145,19.739250179619958
27.95066176858766,19.990670049778057
28.41731061769728,20.24686522762076
28.895250458191544,20.50796694149775
29.38481970614489,20.77411019751043
29.88636627225116,21.045433889008457
30.4002476978576,21.322080908195264
30.92683127656726,21.60419825976056
31.46649415923101,21.891937176441587
32.01962343995419,22.185453236397255
32.58661622053393,22.48490648225982
33.16787965052234,22.790461541707263
33.76383093987725,23.10228774937608
34.37489734091654,23.420559269908576
35.001516096034614,23.745455221900507
35.64413434737068,24.077159802484445
36.303209004338726,24.41586241225074
36.97920656463991,24.761757780171635
37.67260288408043,25.115046088154767
38.38388289021335,25.475933094809328
39.113540234513934,25.844630257961985
39.86207687748664,26.221354855409455
40.6300026007912,26.606330103340618
41.41783444016899,26.999785271802665
42.226096032652585,27.401955796523087
43.05531687125658,27.81308338633183
43.90603146008079,28.233416125355586
44.778778362515176,28.663208569078726
45.67409913502518,29.10272183328254
46.59253713882487,29.55222367478608
47.53463622162194,30.011988562817756
48.50093926155266,30.482297739746855
49.491986565426174,30.963439269798098
50.50831411347819,31.45570807426013
51.55045164300514,31.959405951580518
52.61892056352438,32.474841580615184
53.71423169649747,33.002330505169496
54.836882833175466,33.5421950978315
55.98735610479161,34.09476450095512
57.16611516015266,34.66037454250306
58.373602146678586,35.23936762430598
59.61023449212541,35.832092580136674
60.87640148561106,36.43890450083621
62.172460658158926,37.06016452356434
63.49873396479034,37.696239582079684
64.85550377224072,38.34750211478747
66.2430086586508,39.01432972712565
67.66143903409429,39.69710480469553
69.11093259354428,40.39621407338236
70.59156961684371,41.11204810255744
72.1033681334193,41.84500074730797
73.64627897284126,42.59546852550784
75.22018072586089,43.36384992542393
76.82487464421793,44.15054463945315
78.46007951126337,44.955952719508026
80.12542651923992,45.78047364951833
81.82045419284854,46.62450533049756
83.54460340244135,47.488442973640886
85.29721251374912,48.37267789698095
87.07751272439899,49.27759622123621
88.88462364052384,50.20357746064807
90.71754914942174,51.150993004826
92.5751736464052,52.12020448790925
94.45625867559492,53.11156204171778
96.35944004537473,54.125402430009565
98.28322547944774,55.162047061493844
100.22599286384366,56.22179987987675
102.18598914875068,57.304945129943164
104.1613299616296,58.41174499951281
106.14999998466588,59.542437138054304
108.14985414520514,60.697232053802594
110.15861966238673,61.87631039240605
112.17389898675692,63.07982010143073
114.19317366224016,64.30787348647178
116.21380913153315,65.56054416616288
118.23306049684416,66.83786393503061
120.24807923803354,68.13981954490441
122.25592087974692,69.4663494174561
124.25355358821528,70.81734030239163
126.23786766719176,72.1926238978382
128.20568591117885,73.59197345154212
130.15377476286193,75.01510036359363
132.07885621070008,76.46165081350077
133.97762035213054,77.93120243651227
135.8467385380133,79.42326107611002
137.68287700496572,80.93725764151601
139.4827108942878,82.4725451008493
141.24293854942007,84.02839564218439
142.96029597844216,85.60399803615913
144.6315713641333,87.19845523491537
146.2536195016593,88.8107822429836
147.8233760430885,90.43990429620077
149.3378714286979,92.08465538483624
150.79424438741086,93.74377715675598
152.18975489267334,95.4159182356436
153.52179646556434,97.09963398799091
154.78790772385344,98.79338677074502
155.9857830839455,100.49554668913946
157.11328253204368,102.20439289133587
158.16844039125527,103.9181154230623
159.14947302257804,105.63481766146779
160.05478540954547,107.35251934294327
160.88297658857888,109.0691601947207
161.6328438995867,110.78260417470162
162.30338604386932,112.49064431823852
162.89380494873117,114.1910081845656
163.40350645018856,115.88136388932415
163.83209981661864,117.55932670323784
164.17939614696698,119.2224661905544
164.4454056870822,120.86831385447985
164.6303341167632,122.4943712505891
164.73457786809394,124.09811852320256
164.75871854253566,125.67702331407398
164.70351650000163,127.22854998753519
164.56990369773152,128.75016911158272
164.3589758602137,130.23936713035226
164.0719840636919,131.69365616008665
163.7103258199781,133.11058383812374
163.27553574442965,134.48774315266766
162.7692758921064,135.82278218019349
162.19332584438115,137.11341365730098
161.54957262572452,138.35742431468015
160.8400005271187,139.55268390257643
160.06668090867151,140.69715383972235
159.2317620496056,141.78889542109727
158.33745910898534,142.82607752403754
157.3860442554166,143.80698375707917
156.37983701860276,144.73001900140022
155.32119491015578,145.5937153007531
154.21250435552338,146.3967370622454
153.0561719733781,147.1378855371414
151.8546162333888,147.81610255791225
150.61025951801713,148.4304735149558
149.3255206089023,148.98022956363286
148.00280761355933,149.46474905942398
146.64451134355144,149.8835582260006
145.25299915103585,150.2363310677378
143.83060922663927,150.5228885445874
142.37964535801186,150.74319703320535
140.90237214513945,150.89736610372447
139.4010106655665,150.98564564652398
137.87773458009303,151.00842238773382
136.33466666724928,150.96621583598935
134.7738757729117,150.85967370610305
133.19737415978906,150.68956686783577
131.60711524016216,150.45678386983084
130.0049916741863,150.1623250900351
128.39283381524456,149.80729656458774
126.77240848325047,149.39290354724412
125.14541804642325,148.92044385094823
123.51349979187404,148.39130102221853
121.87822556533058,147.8069373976107
120.24110166046844,147.16888708971695
118.60356893859328,146.47874894800572
116.96700315980938,145.73817953734974
115.33271550730082,144.94888617438545
113.70195328692613,144.11262005894605
112.0759007849696,143.23116953476128
110.45568026759054,142.3063535104676
108.84235310625138,141.34001506876803
107.23692101417775,140.33401528836075
105.64032737969526,139.29022730005903
104.0534586830926,138.21053059538457
102.47714598446886,137.09680560286176
100.91216647082814,135.95092854429822
99.35924505148084,134.77476658052683
97.8190559915926,133.57017325342642
96.29222457448545,132.33898422854423
94.77932878403551,131.083013340325
93.28090099922818,129.80404893981503
91.79742969361811,128.5038505427602
90.32936113310048,127.1841457742552
88.87710106602627,125.84662760452605
87.44101640029137,124.49295186903693
86.02143686259097,123.12473506489995
84.61865663556335,121.74355241452628
83.23293596904527,120.3509361865814
81.8645027621285,118.94837426358775
80.51355411314299,117.53730894494421
79.18025783509772,116.11913597369501
77.86475393448593,114.69520377506929
76.56715605170925,113.26681289461723
75.28755286169502,111.83521562367729
74.02600943357513,110.40161579991337
72.7825685485633,108.96716877074874
71.55725197541321,107.53298150768613
70.35006170306187,106.10011285973172
69.1609811302649,104.66957393442458
67.98997621221105,103.24232859530517
66.8369965642665,101.81929406502888
65.70197652314464,100.40134162373451
64.58483616592588,98.98929739270854
63.48548228746588,97.58394319383632
62.40380933683022,96.18601747579525
61.33970031348022,94.79621629841876
60.29302762400917,93.41519436713767
59.26365390029193,92.0435661098844
58.25143277996416,90.68190678932034
57.2562096501917,89.33075364371695
56.277822355726286,87.99060705028143
55.3161018722716,86.66193170516782
54.37087294620497,85.34515781485156
53.44195470171436,84.040682293968
52.5291612164196,82.74886996512261
51.63230206655043,81.47005475657107
50.75118284275342,80.20454089404089
49.88560563759516,78.95260408332119
49.03536950582055,77.7144926805855
48.20027089841394,76.49042884773081
47.38010407149623,75.28060969031809
46.574661471074656,74.08520837598174
45.78373409464334,72.90437523144176
45.00711183061197,71.73823881649982
44.24458377651821,70.58690697363176
43.49593853695638,69.45046785200427
42.760964502130406,68.32899090494193
42.0394501079145,67.22252786005492
41.33118407827912,66.13111366140687
40.63595565091403,65.05476738325763
39.95355478685373,63.9934931150578
39.2837723648843,62.94728081750145
38.62640036148413,61.916107149560794
37.981232017024674,60.89993626653344
37.3480619889311,59.898720589228276
36.72668649247679,58.91240154450223
36.11690342986005,57.94091027743668
35.518512508186106,56.98416833551033
34.93131534695262,56.04208832518548
34.35511557561292,55.11457454137672
33.789718921766976,54.20152357031693
33.23493329050732,53.30282486637446
32.69056883542428,52.41836130340834
32.15643802175295,51.54800970127642
31.632355682122974,50.6916413281338
31.11813906535144,49.8491223791772
30.613607878699028,49.02031443250494
30.118584323990262,48.2050748827722
29.632893127979727,47.403257353328286
29.15636156732808,46.61471208752597
28.688819488534115,45.83928631989409
28.230099323152352,45.07682462786274
27.78003609860917,44.32716926472655
27.33846744491514,43.590160474525774
26.905233597556045,42.86563678951701
26.48017739683061,42.15343531089644
26.063144283889283,41.45339197342774
25.653982293714986,40.765341794615175
25.252542045274154,40.089119109049655
24.85867672905419,39.42455778854198
24.472242092191664,38.771491448643154
24.093096421384764,38.12975364213689
23.72110052377253,37.49917804007397
23.35611770595349,36.87959860090256
22.998013751306395,36.270849728232534
22.64665689576676,35.67276641775573
22.301917802203835,35.08518439382789
21.96366953353436,34.50794023620162
21.631787524701423,33.940871497383704
21.30614955363914,33.38381681107359
20.98663571133652,32.83661599212421
20.67312837110711,32.299110128450145
20.36551215716435,31.771141665292674
20.0636739125964,31.25255448223579
19.767502666828232,30.743193963352127
19.47688960265323,30.24290706084295
19.19172802291105,29.751542352521845
18.91191331688369,29.268950093477542
18.63734292647665,28.794982262237507
18.36791631224772,28.329492601740476
18.103534919341502,27.872336655412994
17.844102143383804,27.423371798632296
17.58952329638602,26.982457265845543
17.33970557270622,26.549454173603433
17.094558015109918,26.124225539754644
16.853991480970485,25.706636299036383
16.617918608645894,25.296553315285426
16.386253784065747,24.89384539048366
16.15891310755962,24.49838327084201
15.935814360955316,24.110039650116956
15.71687697497306,23.72868917034446
15.50202199693943,23.35420842016712
15.291172058842632,22.986475930921767
15.084251345748678,22.62537217064636
14.881185564596077,22.27077953615702
14.681901913384923,21.922582343338462
14.486329050774458,21.580666815783683
14.294397066101633,21.244921071911683
14.106037449831756,20.915235110685355
13.92118306445076,20.591500796045082
13.739768115807475,20.273611840167522
13.56172812491288,19.961463785653045
13.386999900202303,19.6549539867397
13.215521510265384,19.353981589636145
13.047232257047517,19.058447512060855
12.88207264952577,18.768254422069912
12.719984377861133,18.48330671625109
12.560910288028303,18.203510497357378
12.40479435692338,17.92877355144885
12.251581667949129,17.659005324607673
12.101218387076836,17.39411689928724
11.953651739383131,17.134020970352594
11.808829986059598,16.878631820865927
11.666702401892472,16.62786529766747
11.52721925320925,16.38163878679898
11.390331776288525,16.139871188813963
11.255992156229048,15.90248289401588
11.124153506273537,15.66939575766289
10.994769847582493,15.44053307517503
10.8677960894529,15.215819557377309
10.743188009976464,14.995181305809814
10.620902237131691,14.7785457881337
10.500896230304011,14.565841813659867
10.383128262227777,14.356999509025064
10.267557401343936,14.151950294038317
10.154143494566885,13.950626857718742
10.042847150453946,13.752963134544121
9.933629722770744,13.55889428092799
9.826453294445654,13.368356651941482
9.721280661906418,13.181287778294696
9.618075319791918,12.997626343591023
9.51680144603207,12.817312161866544
9.41742388728871,12.640286155425414
9.31990814475036,12.466490332980964
9.224220360273684,12.295867768111204
9.130327302864496,12.12836257803635
9.038196355491094,11.963919902725022
8.947795502222808,11.80248588433489
8.859093315686598,11.644007646992621
8.772058944834562,11.48843327691723
8.686662103015314,11.335711802890115
8.602873056342162,11.18579317707441
8.520662612351122,11.038628256185522
8.440002108941828,10.894168783014175
8.360863403594479,10.752367368302634
8.283218862856037,10.613177472974245
8.207041352088948,10.476553390715889
8.132304225475755,10.342450230912496
8.058981316273039,10.21082390193226
7.987046927308252,10.081631094760812
7.916475821713036,9.954829266982191
7.847243213886782,9.83037662710409
7.779324760684228,9.70823211922451
7.712696552821055,9.58835540803664
7.647335106491472,9.470706864168504
7.583217355191969,9.355247549853589
7.520320641745453,9.241939204928514
7.458622710520146,9.130744233153475
7.398101699837698,9.021625688851064
7.338736134565111,8.914547263858816
7.280504918885168,8.809473274790735
7.223387329240172,8.706368650602805
7.1673630074439325,8.605198920457445
7.112411953957041,8.505930201881673
7.05851452132059,8.408529189213679
7.005651407743622,8.312963142332393
6.953803650839695,8.219199875664565
6.902952621508075,8.127207747463782
6.853080017955183,8.036955649355834
6.804167859852034,7.948412996144739
6.756198482623516,7.86154971587376
6.709154531865496,7.776336240135679
6.663018957885806,7.692743494626606
6.617775010365328,7.610742889937584
6.5734062331354535,7.530306312578263
6.529896459068354,7.451406116226912
6.487229805076561,7.3740151132010885
6.445390667218495,7.2981065661432805
6.404363715906665,7.223654179915892
6.364133891215371,7.150632093699979
6.3246863982848565,7.079014873292189
6.286006702818925,7.008777503594407
6.248080526673174,6.939895381290694
6.210893843531057,6.8723443077061175
6.174432874665112,6.806100481842213
6.138684084780761,6.741140493583824
6.103634177940188,6.6774413170721845
6.0692700935639,6.61498030423918
6.035579002507628,6.553735178497803
6.002548303212364,6.4936840285839175
5.970165617925352,6.434805302544525
5.938418788989983,6.377077801867837
5.907295875202579,6.320480675750533
5.876785148234168,6.264993415497708
5.846875089115389,6.210595849051088
5.817554384782761,6.157268135641214
5.788811924684612,6.104990760559389
5.760636797445031,6.053744530045285
5.733018287584279,6.003510566286232
5.705945872294135,5.954270302524279
5.67940921826676,5.906005478267273
5.653398178575658,5.85869813460027
5.627902789607439,5.812330609593712
5.602913268043082,5.766885533804923
5.578420007887504,5.722345825869573
5.55441357754624,5.678694688179859
5.5308847169481306,5.635915602646271
5.50782433471295,5.593992326539925
5.485223505362929,5.552908888412511
5.4630734665772085,5.512649584091062
5.441365616488276,5.473198972744804
5.420091511019484,5.4345418730214785
5.399242861262794,5.396663359250621
5.378811530895919,5.359548757711364
5.358789533638077,5.323183642962461
5.339169030743594,5.287553834232283
5.31994232853265,5.252645391866674
5.301101875958453,5.218444613832602
5.282640262210203,5.18493803227568
5.264550214351186,5.152112410129656
5.246824594991415,5.119954737776135
5.22945639999421,5.088452229752802
5.212438756216173,5.057592321508548
5.195764919280019,5.02736266620397
5.1794282713797415,4.99775113155577
5.163422319117623,4.9687457967236845
5.147740691372603,4.940334949238631
5.132377137199567,4.9125070819708245
5.117325523759085,4.8852508901367
5.102579834277199,4.858555268343529
5.088134166034837,4.832409307670683
5.073982728386456,4.806802292786579
5.060119840807537,4.781723699100354
5.046539930970551,4.757163189947423
5.033237532849047,4.733110613808104
5.0202072848495085,4.709556001558531
5.007443927970629,4.686489563753168
4.994942303989699,4.66390168793823
4.982697353675766,4.641782935995419
4.970704115029257,4.62012404151537
4.958957721547763,4.598915907200293
4.947453400517687,4.578149602295293
4.936186471331458,4.557816360047924
4.925152343830025,4.537907575195534
4.914346516670361,4.518414801480017
4.903764575717684,4.499329749189608
4.893402192462138,4.48064428272737
4.8832551224596585,4.462350418206096
4.873319203796766,4.444440321069305
4.863590355579014,4.4269063037381065
4.854064576442857,4.409740823283677
4.844737943090665,4.3929364791251375
4.835606608848641,4.37648601075263
4.826666802247389,4.360382295475418
4.817914825624897,4.344618346194844
4.809347053751679,4.329187309201988
4.800959932477828,4.314082461999896
4.792749977401764,4.299297211150249
4.784713772560402,4.284825090144362
4.776847969140533,4.270659757298394
4.76914928421116,4.256794993672697
4.761614499476561,4.243224701015186
4.754240460049847,4.229942899728661
4.747024073246763,4.216943726862006
4.739962307399531,4.204221434125181
4.733052190690463,4.191770385927942
4.726290810005143,4.179585057442224
4.719675309804926,4.1676600326881115
4.7132028910185415,4.155990002643351
4.70687080995255,4.144569763376321
4.700676377220441,4.1333942142024105
4.694616956690135,4.122458355863738
4.688689964449659,4.11175728873215
4.682892867790773,4.101286211035422
4.6772231842103205,4.091040417106609
4.671678480429065,4.08101529565647
4.666256371427806,4.071206328068881
4.660954519500524,4.0616090867191845
4.6557706333243605,4.052219233315379
4.650702467046176,4.043032517262065
4.645747819385487,4.034044774047079
4.640904532753551,4.025251923650695
4.6361704923883735,4.016649968977339
4.631543625505427,4.0082349943096744
4.627021900463848,4.000003163784987
4.62260332594791,3.991950719893752
4.618285950163533,3.984073982000263
4.614067860049636,3.9763693448852164
4.609947180504104,3.968833277310124
4.605922073624148,3.9614623206034296
4.601990737960865,3.9542530872681976
4.598151407787761,3.9472022596112373
4.594402352383055,3.9403065883935238
4.590741875325518,3.9335628915017713
4.587168313803679,3.9269680526410053
4.583680037938159,3.9205190200479856
4.580275450116941,3.9142128052253184
4.57695298434338,3.9080464816960947
4.573711105596727,3.9020171837788915
4.570548309205,3.8961221053829633
4.567463120229966,3.890358498823449
4.564454092864067,3.8847236736564206
4.561519809839079,3.879214995533583
4.558658881846313,3.873829885076452
4.555869946968166,3.8685658167698125
4.553151670120834,3.8634203178742705
4.550502742507997,3.8583909673577024
4.547921881085285,3.8534753948454052
4.545407828035352,3.8486712795887494
4.54295935025336,3.843976349452129
4.540575238842706,3.8393883799180077
4.538254308620807,3.834905193109852
4.535995397634761,3.8305246568327442
4.533797366686726,3.8262446836314634
4.531659098868819,3.8220632298658246
4.529579499107393,3.8179782948030607
4.527557493716495,3.8139879197270337
4.525592029960368,3.8100901870640564
4.523682075624803,3.8062832195251124
4.521826618597202,3.802565179264253
4.520024666455177,3.7989342670529544
4.518275246063538,3.7953887214702133
4.516577403179504,3.7919268181081667
4.514930202065991,3.7885468687930124
4.513332725112822,3.785247220821011
4.511784072465706,3.78202625620935
4.510283361662845,3.7788823909616536
4.508829727279023,3.775814074347914
4.507422320577031,3.77281978819863
4.506060309166281,3.7698980462129303
4.504742876668487,3.7670473932804702
4.503469222390258,3.7642664048168784
4.502238561002485,3.761553686112543
4.501050122226366,3.7589078716945212
4.499903150525972,3.7563276247013557
4.49879690480719,3.7538116362705902
4.497730658122944,3.7513586249387694
4.496703697384556,3.7489673360537155
4.495715323079125,3.7466365411988716
4.4947648489928085,3.744365037629508
4.493851601939888,3.742151647720583
4.492974921497498,3.739995218426055
4.492134159745906,3.7378946207494477
4.491328681014236,3.735848749225466
4.490557861631515,3.733856521412464
4.489821089682945,3.7319168773955713
4.489117764771283,3.730028779300281
4.4884472977832415,3.7281912108163104
4.487809110660781,3.726403176731542
4.487202636177221,3.7246637024758598
4.486627317718045,3.722971833674691
4.486082609066327,3.721326635712074
4.485567974192663,3.719727193303072
4.485082887049527,3.7181726100753463
4.484626831369949,3.7166620081597226
4.484199300470444,3.7151945277895693
4.483799797058068,3.713769326908817
4.483427833041559,3.712385580788452
4.483082929346442,3.711042481651313
4.482764615734028,3.709739238305032
4.482472430624227,3.7084750757829483
4.482205920922096,3.7072492349928434
4.481964641848029,3.7060609723733355
4.481748156771526,3.7049095595577795
4.4815560370484695,3.7037942830455166
4.481387861861813,3.70271444388033
4.481243218065628,3.7016693573359496
4.481121700032431,3.7006583526084667
4.481022909503721,3.6996807725155145
4.480946455443657,3.69873597320207
4.480891953895816,3.697823323852743
4.480859027842954,3.6969422064104123
4.480847307069716,3.6960920153010783
4.4808564280282255,3.6952721571647995
4.480886033706494,3.694482050592582
4.480935773499596,3.693721125869098
4.4810053030835295,3.6929888247211062
4.481094284291739,3.6922846000714533
4.481202384994204,3.6916079157985355
4.481329278979071,3.6909582465011024
4.481474645836751,3.6903350772682884
4.481638170846448,3.689737903454756
4.481819544865046,3.689166230460842
4.482018464218327,3.6886195735175975
4.482234630594445,3.688097457476609
4.482467750939627,3.6875994166045043
4.4827175373560415,3.6871249943820343
4.482983707001797,3.68667374330763
4.483265981993009,3.6862452247053374
4.4835640893079125,3.685839008537035
4.483877760692953,3.6854546732188327
4.484206732570832,3.685091805441565
4.484550745950454,3.6847499999952853
