fixed_sym_D_1.0_ooo,fixed_asym_D_1.0_oor,fixed_asym_D_1.0_orr,fixed_sym_D_1.0_rrr
0.0,0.0,0.0,0.0
0.01639792,0.01639792,0.204974,0.204974
0.1062856850832263,0.1081712956012417,0.4753718126332785,0.4802967151127204
0.1942396818360826,0.1997972514840121,0.7361202174126956,0.7506198276655895
0.2786435135189776,0.2895651286292744,0.9860377296292884,1.0145060894759643
0.3594227948520619,0.3773110971217365,1.2254552527300482,1.2720486463006846
0.4367617929060464,0.463134480430025,1.4549333022923314,1.5235866372163769
0.5108873786285135,0.5471814250819754,1.6750482630632797,1.7694900002669909
0.5820185207847424,0.6295941425727841,1.886344156440395,2.0101099424591307
0.650354346610792,0.7104987416399459,2.0893227572686213,2.2457678899372078
0.7160728732775078,0.7900037505891044,2.2844441646250906,2.4767550049512073
0.7793327641702514,0.8682016805544731,2.4721302071520217,2.7033346360013875
0.8402757601298215,0.9451712775599342,2.6527683594940017,2.9257453662322273
0.8990290418425174,1.0209797178434397,2.8267154482468757,3.144203928912604
0.955707310277018,1.095684531993704,2.994300952471887,3.358907786905415
1.010414553009582,1.1693352246569253,3.1558298815010897,3.570037351798722
1.0632455233135578,1.2419746157979483,3.311585269260727,3.7777578757466235
1.1142869740762409,1.313639944830678,3.461830337564757,3.982221063011083
1.1636186882917492,1.3843637787276906,3.6068103789790538,4.1835664469445435
1.2113143426777468,1.4541747601036237,3.7467544034318574,4.381922572238175
1.2574422348401648,1.5230982252112004,3.881876585631349,4.577408015584438
1.3020658987566816,1.5911567161903262,4.012377543883082,4.770132271814968
1.3452446285609747,1.6583704071670748,4.138445475431973,4.960196527439251
1.3870339267043832,1.724757459931576,4.260257168974769,5.147694339322765
1.427485889442111,1.7903343218259722,4.37797891137028,5.332712232882085
1.4666495401020505,1.855115976011568,4.491767302664278,5.515330231491739
1.5045711186187165,1.9191161523319773,4.6017699912046615,5.695622326657946
1.5412943342451058,1.982347505439658,4.708126338733109,5.873656896803738
1.5768605871045704,2.0448217656202816,4.810968023807486,6.049497081136579
1.6113091632443184,2.1065498667646736,4.910419590660176,6.223201113960968
1.644677407048224,2.1675420551481905,5.006598949572756,6.394822623898044
1.6770008742175166,2.2278079820409245,5.0996178340013625,6.564410901737816
1.7083134680011796,2.2873567826568304,5.189582218984115,6.732011140043125
1.7386475609283103,2.346197143530704,5.276592704774135,6.897664647120956
1.7680341039426268,2.4043373600693814,5.360744869147167,7.061409037555496
1.7965027245493284,2.461785385742341,5.442129591414242,7.2232784011418945
1.824081815344587,2.518548874145021,5.520833350813565,7.383303451757112
1.850798614098468,2.574635214976192,5.596938501650903,7.541511657444248
1.876679276395529,2.6300515648111884,5.670523527295413,7.697927352761176
1.901748941697683,2.684804873419591,5.741663274911121,7.852571834246613
1.9260317935762847,2.7389019062645,5.810429172607246,8.005463439681632
1.9495511147610152,2.792349263726808,5.876889430518761,8.156617611667823
1.972329337568728,2.845153397518904,5.9411092271780825,8.306046945901427
1.9943880902035984,2.897320624685457,6.003150882406375,8.453761224392927
2.01574823935848,2.948857139532296,6.063074017836203,8.599767433761578
2.036429929494718,2.9997690237762504,6.120935706073763,8.744069768622325
2.05645261913235,3.05006225516779,6.176790609417064,8.886669619977134
2.075835114443506,3.099742714803246,6.230691108964514,9.027565548422677
2.094595600407997,3.1488161933133823,6.282687424875211,9.166753241890925
2.112751669760662,3.197288396089357,6.3328277284766745,9.304225457547796
2.1303203499344825,3.24516494768498,6.3811582468569,9.43997194738746
2.147318128181144,3.292451395515148,6.4277233605246105,9.573979366976024
2.163760975031178,3.3391532129539203,6.47256569467379,9.706231166718576
2.179664366238685,3.3852758019215368,6.515726204545395,9.836707464948393
2.195043303340579,3.4308244950374283,6.557244255339978,9.96538490206746
2.2099123329469936,3.4758045574056897,6.597157697099513,10.092236474904636
2.224285564867782,3.52022118809031,6.635502934944411,10.217231350403551
2.238176689169644,3.564079521329499,6.672314995022405,10.340334657708746
2.2515989922492228,3.607384627531579,6.707627586499191,10.461507257688655
2.264565371999313,3.6501415140889018,6.741473159896281,10.580705488921021
2.2770883521380543,3.6923551260410985,6.773882962059218,10.697880889174545
2.2891800957644786,3.734030346614439,6.8048870880188055,10.812979891455068
2.3008524181979646,3.775171997660184,6.8345145299893,10.925943493751397
2.3121167991539715,3.8157848400114247,6.862793223730255,11.03670690172228
2.322984394303752,3.855873573774956,6.889750092482899,11.145199143720431
2.3334660462615595,3.895442838572182,6.915411088677339,11.251342657761969
2.3435722950391065,3.934497213740853,6.93980123359341,11.355052850331552
2.3533133880036305,3.973041218507504,6.96294465514559,11.456237627278307
2.362699289372872,4.011079312138838,6.984864623950867,11.554796897520529
2.3717396892775007,4.048615894078848,7.005583587827765,11.650622050855178
2.380444012419026,4.085655304077252,7.025123204864811,11.74359541188097
2.38882142634896,4.122201822313773,7.043504375187483,11.833589672912378
2.396880849392948,4.158259669521867,7.060747271544002,11.92046730980982
2.404630958241726,4.193833007114751,7.076871368822245,12.004079985903351
2.4120801952290334,4.22892593731591,7.091895472602434,12.08426795066993
2.41923677531511,4.26354250329571,7.10583774684304,12.160859441564298
2.42610869279296,4.2976866893152765,7.118715740790567,12.233670099426966
2.432703727733296,4.331362420878388,7.130546415197366,12.30250241022414
2.439029452182909,4.3645735648918285,7.141346167925475,12.36714518853341
2.445093236130114,4.39732392983436,7.151130859008527,12.427373121189396
2.450902253249955,4.429617265934246,7.159915835238073,12.482946392848241
2.456463486440957,4.461457265355103,7.167715954335124,12.533610418907775
2.4617837331643644,4.492847562389705,7.174545608762335,12.57909571520014
2.466869610596062,4.523791733661259,7.180418749227016,12.619117938098608
2.471727560600681,4.554293298331596,7.18534890791999,12.65337813305962
2.4763638545367304,4.584355718315673,7.18934922153024,12.681563234022253
2.480784597901029,4.613982398501737,7.192432454070266,12.70334686032758
2.48499573482015,4.643176686976504,7.194611019542108,12.718390461656723
2.489003052396089,4.671941875254692,7.195897004468996,12.726344864607615
2.492812184912921,4.700281198512278,7.196302190312686,12.726852276550018
2.496428617910758,4.728197835822851,7.195838075791543,12.719548802850179
2.4998576921329367,4.755694910396494,7.194515899109547,12.704067531896673
2.503104607352006,4.782775489820658,7.192346660101371,12.68004223797378
2.5061744260797254,4.809442586302525,7.189341142293763,12.647111744253682
2.509072077165988,4.835699156912453,7.185509934878477,12.604924976330263
2.511802359291284,4.861548103828096,7.1808634545870085,12.553146720140536
2.514369944357042,4.886992274578922,7.17541196745246,12.491464076254722
2.516779380777961,4.912034462290842,7.169165610438895,12.419593574983143
2.5190350966801605,4.936677405930813,7.162134412913649,12.337288883450912
2.521141403008828,4.960923790551254,7.154328317933224,12.24434899703487
2.523102496548779,4.984776247534275,7.14575720330863,12.140626764168816
2.524922462861189,5.008237354835716,7.136430902411383,12.026037546968302
2.52660527913958,5.031309637229104,7.126359224676868,11.900567772594986
2.528154816987961,5.053995566549694,7.115551975757423,11.76428308472445
2.5295748451239017,5.076297561938831,7.104018977273369,11.617335764574126
2.530869032009137,5.098217990088931,7.091770086106335,11.459971060944092
2.532040948410204,5.1197591654894685,7.078815213175636,11.292532053195266
2.533094069891457,5.140923350674397,7.065164341635175,11.115462674535667
2.53403177924272,5.161712756471525,7.05082754442549,10.929308549323155
2.534857368843693,5.182129542254411,7.03581500111309,10.734715350069477
2.535574042967168,5.202175816197424,7.02013701394722,10.5324244584183
2.53618492002296,5.221853635534668,7.003804023062764,10.323265818235386
2.5366930347444403,5.241165006823532,6.986826620757044,10.108147994095617
2.5371013403193974,5.260111886213694,6.969215564768,9.888045588141825
2.537412710466936,5.278696179722464,6.950981790481563,9.66398431332604
2.537629941462011,5.296919743517393,6.932136421997086,9.437024160435675
2.537755754109143,5.314784384207168,6.912690781981419,9.208241218305078
2.537792795666788,5.332291859141813,6.892656400244756,8.978708799989352
2.537743641723776,5.349443876723331,6.872045020974618,8.749478583097883
2.5376107980291707,5.36624209672791,6.850868608568397,8.5215624837533
2.5373967022768573,5.382688130640917,6.829139352009766,8.295915948609059
2.537103725846099,5.398783542005915,6.806869667739859,8.073423270329307
2.536734175499268,5.4145298467890015,6.784072200980575,7.854885415475079
2.536290295037909,5.429928513759798,6.760759825474545,7.641010709914635
2.5357742669182333,5.444980964890471,6.736945641614187,7.432408568018171
2.53518821382713,5.459688575774192,6.712642972940912,7.22958629113197
2.5345342002197127,5.474052676064487,6.687865361004736,7.032948810563208
2.533814233819403,5.488074549936945,6.662626558584389,6.8428011209391535
2.533030267081508,5.501755436574812,6.6369405212782775,6.6593530487969455
2.532184198621223,5.5150965306799815,6.610821397487383,6.482725932694591
2.5312778746069453,5.528098983010959,6.584283516822174,6.31296075573608
2.5303130901197792,5.540763900949364,6.557341376976836,6.1500272669652825
2.529291590480058,5.553092349096572,6.530009629125444,5.99383365016012
2.5282150725417,5.565085349902086,6.502303061905967,5.844236341297624
2.5270851859551824,5.576743884325273,6.474236584069142,5.701049652925772
2.5259035343999003,5.588068892532057,6.445825205880106,5.564054928566275
2.5246716767866366,5.5990612746282,6.417084019371101,5.433009017458098
2.5233911284308728,5.609721891430771,6.388028177553468,5.307651924833169
2.52206336219763,5.620051565279411,6.358672872706365,5.187713552075754
2.5206898096185126,5.630051080888959,6.32903331386807,5.072919492323287
2.519271861981621,5.639721186245016,6.299124703663224,4.962995889159883
2.5178108713949565,5.64906259354397,6.268962214605855,4.857673398766379
2.5163081518239574,5.658075980178978,6.238560965023387,4.756690319632524
2.5147649801037506,5.66676198977336,6.20793599475094,4.659794969583795
2.5131825969267223,5.675121233262823,6.177102240748119,4.566747398577915
2.5115622078059707,5.683154290027855,6.146074512791955,4.477320528752108
2.509904984015203,5.69086170907759,6.114867469399803,4.391300811815884
2.508212063505615,5.698244010286363,6.083495594134681,4.308488489262719
2.5064845518002903,5.705301685684086,6.051973172442853,4.228697534055779
2.504723522866628,5.712035200801524,6.020314269169317,4.151755344301738
2.5029300199673035,5.71844499607141,5.988532706891408,4.077502250666114
2.5011050564902626,5.724531488286268,5.956642045203912,4.005790890444492
2.499249616758215,5.730295072113687,5.924655561081075,3.9364854926810127
2.497364656818106,5.7357361216696665,5.892586230431675,3.869461110787858
2.495451105211019,5.740854992150526,5.860446710953103,3.804602831933104
2.4935098637229567,5.745652021523731,5.828249326379213,3.7418049861138423
2.491541808116936,5.750127532277834,5.796006052204717,3.6809703723396225
2.489547788846824,5.754281833231572,5.763728502956273,3.6220095146964724
2.4875286317533325,5.758115221401993,5.731427921067231,3.5648399571921208
2.4854851387425776,5.761627983931297,5.699115167399521,3.5093856031281656
2.483418088447599,5.7648204000719145,5.666800713442393,3.4555761022246103
2.481328236873235,5.767692743229101,5.634494635204019,3.403346286753238
2.4792163180247297,5.770245283060171,5.602206608798261,3.352635656437108
2.4770830445204464,5.772478287629244,5.569945907715535,3.3033879107673516
2.474929108189047,5.774392025616168,5.537721401753732,3.255550526605358
2.472755180651503,5.775986768578034,5.505541557572698,3.209074378416227
2.470561913888277,5.7772627932615,5.473414440824034,3.163913398163817
2.4683499407920224,5.778220383963836,5.4413477197969655,3.1200242717426234
2.4661198757061324,5.7788598349403895,5.40934867051097,3.0773661687883136
