euler,RK_rtol_1e-05_atol_1e-08
99.8693330559936,34.07682031527213
31.445944781715944,31.445944080124388
29.36102599839848,29.361024235487765
27.63356235902472,27.63355975812174
26.16088903198077,26.16088791823696
24.880057717235733,24.88005599640317
23.749338899951447,23.749337169593773
22.73948743906232,22.73948605666498
21.829133889204197,21.829132393095577
21.002147120320227,21.00214493272014
20.24602818565568,20.246026665733826
19.55088277576036,19.5508813410273
18.90873693324681,18.908735979460182
18.313065933960527,18.31306560057977
17.758460687412136,17.758460612198093
17.24038576709666,17.240385369475828
16.7550002120834,16.75500054498297
16.29902237918957,16.29902108275993
15.869626368589996,15.869625426783811
15.464361506787212,15.464360768050986
15.08108895055469,15.081088232101134
14.717931195062468,14.717929856300696
14.373231439774294,14.37323083488214
14.045520577347606,14.045520081981515
13.733490143258532,13.733489098366924
13.435969973955755,13.435969246260692
13.151909619262586,13.151909094911586
12.880362773990232,12.880362306829248
12.620474157004004,12.620473406302603
12.3714683889269,12.371467796402715
12.132640513183938,12.132639871114936
11.903347876903538,11.903347436916784
11.683003143825488,11.683002737699939
11.471068254820134,11.471067775547466
11.267049185828371,11.26704813836859
11.070491380151632,11.070491012369905
10.880975753668936,10.880975314901209
10.698115188949652,10.69811467954415
10.52155144828693,10.521550987472274
10.35095244710234,10.35095208462638
10.18600983851024,10.186009331958818
10.026436867500491,10.026436385798826
9.871966459529563,9.871966206274399
9.72234951356064,9.722349190092554
9.57735337396586,9.57735291942453
9.436760459361874,9.436759923462196
9.300367029520867,9.300366540140864
9.16798207408828,9.167981660209398
9.039426309028826,9.039426033371942
8.914531268581749,8.914531013273953
8.793138482090233,8.793138265366668
8.675098726423434,8.675098491424668
8.560271345869586,8.560271149251259
8.448523632376302,8.448523405911754
8.339730259873708,8.339729938316848
8.233772767159738,8.233772466631454
8.130539084470879,8.130538649634675
8.029923099421802,8.029922781000218
7.931824258484739,7.931824086466942
7.836147200605372,7.836146923762504
7.742801419924607,7.742801060395623
7.651700954902307,7.651700216613293
7.562764101426284,7.562763821205516
7.475913147742814,7.4759128783769935
7.391074129268013,7.391073836674435
7.308176601536856,7.308176181904483
7.227153429721261,7.22715298915431
7.147940593303851,7.147940429323078
7.070477004631787,7.0704768040726425
6.994704340197846,6.994703835890727
6.920566883605352,6.920566724158056
6.848011379271416,6.8480111117792
6.776986896010336,6.776986745929518
6.707444699717502,6.7074444798700155
6.63933813444439,6.639337936161213
6.572622511218543,6.572622318321845
6.507255004019203,6.50725480652433
6.44319455237061,6.443194428472725
6.380401770061165,6.3804014498013215
6.318838859538449,6.3188386017495795
6.258469531567863,6.258469291378482
6.1992589297769065,6.199258751796933
6.141173559738078,6.141173377523749
6.084181222271623,6.084181081853926
6.028250950674886,6.028250812162142
5.973352951608329,5.973352832875565
5.919458549389512,5.91945841882677
5.866540133465625,5.866539806490213
5.814571108852809,5.814571008604715
5.7635258493466885,5.763525610122184
5.713379653323161,5.713379462282616
5.664108701962102,5.66410860819968
5.615690019738922,5.615689843529454
5.568101437040282,5.568101308634328
5.521321554770674,5.521321404463835
5.475329710826112,5.475329420764479
5.430105948320022,5.43010582450805
5.385630985454398,5.385630883504429
5.341886186936868,5.341886005809951
5.29885353685108,5.298853419683022
5.2565156128941775,5.256515533854752
