euler,RK_rtol_1e-05_atol_1e-08
0.000220293568715,57.539509742186084
64.87190258291318,64.87198715538624
71.62365943830211,71.62369049294978
77.99000566289206,77.98992901234729
84.08148889399135,84.08160835402899
89.96593322183388,89.96587813993385
95.68832214287218,95.68815101109044
101.28019354103849,101.28004784932348
106.764599603524,106.76458160238809
112.15894646388426,112.15891752023926
117.47672415783904,117.4766757885871
122.72861374452168,122.72856412124895
127.92322479226526,127.92320703876555
133.06760325200526,133.06766993735792
138.16759116316186,138.16765586803263
143.228087611586,143.2281620159429
148.253242025697,148.25327393164898
153.246599980892,153.24655122422007
158.21121495804928,158.2110624231728
163.1497352350411,163.14970438802493
168.06447231077175,168.0643695867493
172.95745540822108,172.95735151177576
177.83047534156617,177.83030601630065
182.68512015755528,182.68501338507733
187.5228043441126,187.5227600724813
192.34479295698787,192.34461554610573
197.1522216940055,197.1521136866562
201.94611371001287,201.94606418014186
206.72739378951545,206.72736818903843
211.4969003613609,211.4967111423974
216.25539573895009,216.25536260601146
221.00357489196173,221.00342199455596
225.7420729955567,225.74196042155913
230.4714719561273,230.4714458826755
235.19230607574656,235.1921622541655
239.90506698820104,239.90486647580286
244.6102079761223,244.61018104737468
249.3081477599625,249.30809493358237
253.99927383438325,253.99924139679408
258.68394541528914,258.68387585048833
263.36249605066126,263.3623947130999
268.0352359400589,268.0351451468427
272.702454000823,272.7024016258056
277.36441971334546,277.3643708979632
282.0213847730457,282.0213638268144
286.6735845727457,286.67353457568197
291.321239535816,291.32115109999387
295.964556317672,295.96425226879774
300.6037288908321,300.6036214381113
305.23893952673967,305.2388415591712
309.87035968584246,309.8703370738349
314.4981508259581,314.49808553901244
319.12246513770344,319.1223491266349
323.74344621468543,323.74339230586224
328.3612296652258,328.361201207044
332.975943671583,332.9757177701508
337.58770950194594,337.5876718177353
342.1966419798616,342.1966142368318
346.80284991523854,346.8026083446077
351.40643650060264,351.4063457382607
356.00749967588257,356.0073520377839
360.6061324646458,360.60581837698135
365.2024232844013,365.20235814339406
369.7964562333041,369.7961903816879
374.388311355362,374.3882395791918
378.97806488602873,378.97799663853385
383.5657894798789,383.56552121094427
388.1515544218929,388.151529844651
392.7354258237319,392.73532922292765
397.3174668062477,397.3174371025333
401.89773766935673,401.8976343579799
406.4762960503013,406.4762361389421
411.05319707122334,411.053083264283
415.6284934768972,415.6284063239809
420.2022357633849,420.20217496033024
424.7744722983169,424.7742341172995
429.3452494334306,429.34517649382985
433.9146116099526,433.91433444114415
438.4826014573543,438.4825784656043
443.049259885968,443.0492049453054
447.6146261739105,447.6145519952319
452.1787380487196,452.1787110310737
456.7416317640837,456.74153486535994
461.30334217200505,461.3031788525755
465.86390279071503,465.8638503920673
470.4233458686359,470.4231267004741
474.9817024446534,474.9816503725078
479.5390024049525,479.53893679279656
484.0952745366426,484.09504244620695
488.6505465783852,488.65048621096275
493.2048452682201,493.2046591963196
497.7581963887688,497.7581662858013
502.31062480998565,502.3104739624761
506.8621545296103,506.86209953764245
511.4128087114662,511.41275360403
515.9626097217401,515.9625425494534
520.5115791633643,520.5113589805251
525.0597379086198,525.0596606460641
529.6071061300668,529.6070041949918
534.1537033299022,534.153655267314
538.6995483678393,538.6993400845314
