400.0_weeks
403.92973013344255
21719.621626095024
22501.001516335793
23148.560352718152
23700.703602582962
24180.986898744508
24605.029847073176
24983.781561382082
25325.24413345989
25635.459127417842
25919.10845949494
26179.89888708406
26420.818096711726
26644.31104201899
26852.404825546026
27046.799290402934
27228.934118519566
27400.039440174976
27561.174623897423
27713.258433888197
27857.092776893227
27993.381616970688
28122.746198603596
28245.737414832136
28362.84594279676
28474.510615575364
28581.125387670723
28683.045169421206
28780.590744474215
28874.052938426947
28963.69617171932
29049.761502971367
29132.46924812134
29212.021244446332
29288.602815735
29362.384484724105
29433.523470801407
29502.16500446206
29568.44348474045
29632.48350155807
29694.40074143012
29754.302792099326
29812.28985929312
29868.455406833345
29922.886729688413
29975.66546818759
30026.86807046638
30076.566209240813
30124.827158188753
30171.714132518413
30217.286597711147
30261.600549918247
30304.70877105653
30346.661061273448
30387.504451130542
30427.2833955753
30466.039951529383
30503.81394071243
30540.64309913677
30576.563214549275
30611.60825295681
30645.810475249236
30679.200544826264
30711.807627039318
30743.659481176568
30774.782545644553
30805.202016934807
30834.941922905542
30864.02519085676
30892.473710831135
30920.30839453203
30947.54923021343
30974.215333863227
31000.32499697278
31025.895731158587
31050.944309878356
31075.486807462657
31099.538635663986
31123.11457790744
31146.228821412275
31168.894987338386
31191.126159100153
31212.934908977186
31234.33332314202
31255.333025214582
31275.945198444697
31296.18060661584
31316.049613756466
31335.56220273806
31354.727992833486
31373.55625630338
31392.055934073513
31410.2356505611
31428.10372770418
31445.66819824398
31462.936818306556
31479.91707932716
31496.61621935702
31513.041233790256
31529.198885545255
31545.095714733245
