evolving_sym_D_0.4_ooo,evolving_asym_D_0.4_oob,evolving_asym_D_0.4_obb,evolving_sym_D_0.4_bbb
0.0,0.0,0.0,0.0
0.01639792,0.01639792,0.0,0.0
0.1062856850832263,0.1062201041588975,0.0740770879471749,0.07374665182146292
0.1942396818360826,0.1940469866984083,0.1468029977690968,0.14582447602479393
0.2786435128878679,0.2782660437914004,0.2165440274514831,0.21461215639118864
0.3594227866418487,0.3588065859011908,0.2832089447841207,0.28003043573391573
0.4367617535388419,0.4358564029494246,0.3469657993033498,0.3422589509688569
0.5108872546505371,0.5096457208657632,0.4080258394949637,0.4015201702313753
0.5820182140382077,0.5803967010555304,0.4665929559033697,0.45802885293828693
0.6503536988642915,0.6483115069621782,0.5228516964315348,0.5119800798456389
0.7160716511107604,0.7135710417155232,0.5769659599753406,0.5635479597965396
0.7793306447180629,0.7763367107750083,0.6290807213562544,0.6128873664959406
0.8402723181401951,0.8367528596318871,0.6793244363806098,0.6601363543987098
0.8990237383853464,0.8949491426904139,0.72781138210928,0.7054185089791938
0.95569948334553,0.9510426101701842,0.774643718381125,0.7488450175616743
1.0104034101813877,1.005139480826264,0.8199132377812319,0.7905164280059139
1.063230136577814,1.0573366273272573,0.8637028304328825,0.8305241217069034
1.114266276885047,1.1077228163260535,0.9060877052926586,0.8689515426518426
1.1635914748551075,1.1563797449499218,0.9471364093977482,0.9058752240348097
1.211279269490423,1.203382910240965,0.986911681376528,0.9413656487823548
1.2573978244041335,1.2488023419586032,1.0254711694574226,0.9754879742600832
1.3020105454433633,1.2927032235058913,1.0628680385941762,1.00830264580786
1.3451766065422577,1.3351464209556874,1.09915148656531,1.039865918986501
1.386951399869718,1.3761889362497142,1.1343671850224828,1.0702303065321908
1.4273869232101342,1.4158842975160364,1.1685576583507078,1.099444962900221
1.4665321150287554,1.454282896963046,1.201762610728567,1.1275560168024317
1.5044331456997135,1.491432284833783,1.2340192098125142,1.154606860176722
1.5411336718066584,1.5273774263358169,1.2653623339090974,1.180638400465065
1.576675059176572,1.5621609272120427,1.2958247882559517,1.205689281832085
1.6110965793079512,1.5958232326179755,1.325437495038342,1.2297960799609937
1.6444355830515127,1.6284028031677182,1.3542296609694418,1.2529934742640632
1.6767276547531915,1.6599362713620966,1.3822289256178706,1.2753144006992807
1.7080067495430529,1.6904585810860278,1.4094614931430305,1.2967901878610808
1.7383053160246362,1.7200031124328432,1.435952249672353,1.3174506785859668
1.7676544062675503,1.7486017937613754,1.4617248682051749,1.3373243389638612
1.7960837747164629,1.776285202601748,1.4868019026402628,1.3564383563578177
1.8236219673899017,1.8030826567859155,1.511204872285982,1.3748187277962658
1.8502964025429949,1.8290222969795424,1.5349543380143007,1.3924903399037463
