evolving_sym_D_0.4_ooo,evolving_asym_D_0.4_oob,evolving_asym_D_0.4_obb,evolving_sym_D_0.4_bbb
100.0,100.0,100.0,100.0
99.98360208,99.98360208,100.0,100.0
99.8934722900133,99.89353787093764,99.92592291205284,99.92625334817853
99.8039498534431,99.80414351653228,99.85210366234028,99.8530870611526
99.71668115049596,99.71706243091292,99.78019714182062,99.78214832767965
99.63179415903863,99.63241974023418,99.71033970815856,99.71356602906492
99.54915906230303,99.55008288466684,99.6424096005772,99.6472111391872
99.46860051040622,99.4698738749006,99.57623921458084,99.58290898692665
99.38994752665631,99.39161919406624,99.51166504113162,99.52048918543497
99.31304558821198,99.31516187448634,99.4485397775586,99.45979773485347
99.23775820792603,99.24036307597024,99.38673393447242,99.40069862227142
99.1639655065026,99.16710065470708,99.3261344284084,99.34307240832958
99.09156208080528,99.0952670285402,99.26664246699518,99.28681410705039
99.02045490270176,99.02476707297065,99.20817146185249,99.23183109394937
98.95056146299896,98.95551626241534,99.1506451844012,99.1780412575029
98.8818081971426,98.88743909337232,99.09399620172682,99.12537143103438
98.81412917072612,98.82046776752097,99.03816457089113,99.07375608335376
98.7474649872176,98.7545410971525,98.98309675436394,99.02313623077545
98.68176187996352,98.68960359497852,98.92874471883482,98.97345853273838
98.6169709550804,98.62560471491922,98.8750651841702,98.92467453776403
98.55304755740062,98.56249821603063,98.82201899480488,98.87674005201782
98.48995073682346,98.50024162691432,98.76957059101412,98.8296146079004
98.42764279682572,98.43879579235944,98.71768756189924,98.78326101448548
98.36608891048392,98.37812448756333,98.6663402655006,98.73764497520449
98.30525679223923,98.31819408815824,98.61550150432134,98.69273476104954
98.24511641592532,98.25897328655988,98.56514624682384,98.64850092984707
98.18563977139117,98.20043284696716,98.5152513872674,98.60491608396202
98.1268006534899,98.14254539278076,98.46579553768753,98.56195466022508
98.06857447834658,98.08528522135076,98.41675884695498,98.51959274701551
98.01093812273024,98.02862814187652,98.3681228427622,98.47780792434054
97.95386978308682,97.97255133301252,98.31987029311144,98.43657912348151
97.89734885137784,97.91703321732376,98.27198508446608,98.39588650336312
97.84135580534642,97.86205335020996,98.2244521142005,98.35571134127753
97.78587211121967,97.80759232130578,98.17725719536936,98.31603593598066
97.730880137173,97.75363166668144,98.13038697213288,98.2768435214939
97.67636307614188,97.70015379042752,98.08382884443309,98.2381181902034
97.62230487678217,97.6471418944232,98.03757090072948,98.19984482406302
97.56869018155592,97.59457991526482,97.99160185778004,98.1620090328841
97.51550427107033,97.54245246747956,97.94591100659972,98.12459709884273
97.46273301391876,97.4907447922737,97.90048816385357,98.08759592645862
