CD4_T_cells,CD8_T_cells,macrophages,normal_fibres,damaged_fibres,regenerating_fibres,real_part_eig_1,imaginary_part_eig_1,real_part_eig_2,imaginary_part_eig_2,real_part_eig_3,imaginary_part_eig_3,real_part_eig_4,imaginary_part_eig_4,real_part_eig_5,imaginary_part_eig_5
840.8809934594467,64.07805276698281,21620.36861359921,31.71096146704833,1.000163560985591,67.28887497196607,-9.289926625409732,0.0,-1.0903589306843535,0.0,-0.0922662949727825,0.5308535603188415,-0.0922662949727825,-0.5308535603188415,-0.6170164057395179,0.0
840.8809451191246,64.07804545586212,21620.367477408727,31.710961369148084,1.0001641968471382,67.28887443400471,-9.28992586049151,0.0,-1.0903590335108126,0.0,-0.0922662057241541,0.5308534884233848,-0.0922662057241541,-0.5308534884233848,-0.6170163618208045,0.0
840.8811020945142,64.07806919736753,21620.371166955025,31.71096168707815,1.0001621319883125,67.28887618093363,-9.289928344425046,0.0,-1.090358699598355,0.0,-0.0922664955442497,0.5308537218912623,-0.0922664955442497,-0.5308537218912623,-0.6170165044399271,0.0
840.8809394472491,64.078044598016,21620.36734409714,31.710961357660683,1.0001642714599783,67.28887437087941,-9.289925770738542,0.0,-1.0903590455765568,0.0,-0.0922661952516588,0.530853479987333,-0.0922661952516588,-0.530853479987333,-0.6170163566673238,0.0
840.8809256256476,64.07804250753087,21620.36701923595,31.710961329647244,1.0001644532752478,67.28887421707729,-9.289925552025682,0.0,-1.090359074978294,0.0,-0.0922661697327735,0.5308534594300731,-0.0922661697327735,-0.5308534594300731,-0.6170163441094113,0.0
840.8809326920748,64.07804357626841,21620.367185325085,31.71096134396092,1.0001643603280002,67.28887429571097,-9.289925663840028,0.0,-1.0903590599475763,0.0,-0.0922661827786948,0.5308534699395737,-0.0922661827786948,-0.5308534699395737,-0.6170163505292353,0.0
840.8809266915579,64.07804266877127,21620.36704428813,31.71096133182035,1.0001644392541245,67.28887422892564,-9.289925568892787,0.0,-1.0903590727108567,0.0,-0.0922661717004937,0.5308534610154917,-0.0922661717004937,-0.5308534610154917,-0.6170163450778426,0.0
840.8810544227285,64.07806198728028,21620.37004647901,31.71096159051909,1.0001627590714084,67.28887565040966,-9.28992759007602,0.0,-1.0903588010052232,0.0,-0.0922664075281076,0.5308536509889749,-0.0922664075281076,-0.5308536509889749,-0.617016461127468,0.0
840.8809488366828,64.0780460180858,21620.36756478697,31.710961376665967,1.0001641479501266,67.2888744753835,-9.289925919314506,0.0,-1.0903590256035969,0.0,-0.0922662125874981,0.5308534939521359,-0.0922662125874981,-0.5308534939521359,-0.6170163651981033,0.0
840.8810134055383,64.0780557837261,21620.369082411617,31.71096150744555,1.000163298604837,67.28887519394931,-9.289926941036445,0.0,-1.0903588882543152,0.0,-0.0922663318000416,0.5308535899851037,-0.0922663318000416,-0.5308535899851037,-0.6170164238620751,0.0
840.8809562784503,64.0780471436376,21620.367739697274,31.710961391749816,1.000164050058148,67.28887455819202,-9.289926037072824,0.0,-1.0903590097732665,0.0,-0.0922662263272205,0.5308535050204806,-0.0922662263272205,-0.5308535050204806,-0.6170163719594639,0.0
840.8810351344688,64.07805907010066,21620.369593127536,31.71096155145984,1.000163012779943,67.28887543576019,-9.289927284870084,0.0,-1.0903588420329926,0.0,-0.0922663719178237,0.5308536223024809,-0.0922663719178237,-0.5308536223024809,-0.6170164436039038,0.0
840.8809264650343,64.07804263445698,21620.367038965247,31.7109613313431,1.000164442240454,67.2888742264169,-9.289925565303916,0.0,-1.090359073193803,0.0,-0.0922661712817283,0.5308534606780142,-0.0922661712817283,-0.5308534606780142,-0.6170163448715732,0.0
840.8809241266639,64.07804228082085,21620.36698400384,31.710961326611727,1.0001644729925454,67.28887420039591,-9.28992552830642,0.0,-1.0903590781668195,0.0,-0.0922661669652742,0.5308534572006748,-0.0922661669652742,-0.5308534572006748,-0.6170163427475459,0.0
840.8809386782447,64.07804448164556,21620.36732602402,31.71096135608225,1.0001642815816962,67.28887436233612,-9.289925758565804,0.0,-1.0903590472134028,0.0,-0.0922661938314162,0.530853478843016,-0.0922661938314162,-0.530853478843016,-0.6170163559682126,0.0
840.8809724271574,64.0780495859356,21620.36811925796,31.71096142443303,1.0001638376505542,67.2888747379162,-9.28992629259701,0.0,-1.0903589754244158,0.0,-0.0922662561409196,0.5308535290372236,-0.0922662561409196,-0.5308535290372236,-0.617016386630365,0.0
840.8809542914194,64.07804684305155,21620.36769299551,31.71096138770723,1.000164076202341,67.28887453609035,-9.28992600562617,0.0,-1.0903590140011243,0.0,-0.0922662226580419,0.5308535020645818,-0.0922662226580419,-0.5308535020645818,-0.6170163701536844,0.0
840.8809338799684,64.07804375592298,21620.367213245623,31.71096134636176,1.0001643447019248,67.28887430893631,-9.289925682637078,0.0,-1.090359057420679,0.0,-0.0922661849720361,0.5308534717063242,-0.0922661849720361,-0.5308534717063242,-0.6170163516085206,0.0
840.8809288443994,64.07804299435703,21620.367094889225,31.71096133616888,1.0001644109331915,67.2888742528977,-9.28992560295984,0.0,-1.0903590681310935,0.0,-0.0922661756757654,0.5308534642174755,-0.0922661756757654,-0.5308534642174755,-0.6170163470339618,0.0
840.8809259635004,64.07804255864075,21620.367027176613,31.710961330334392,1.000164448828464,67.28887422083722,-9.28992555737342,0.0,-1.090359074259209,0.0,-0.0922661703568397,0.5308534599327518,-0.0922661703568397,-0.5308534599327518,-0.6170163444165514,0.0
