D=0.0 mm/w,D=0.25 mm/w,D=0.5 mm/w,D=0.75 mm/w,D=1.0 mm/w
97.00435878757294,97.00374125197438,97.00008673507776,96.9918422872742,96.97850392767599
96.95505860118014,96.95439472139118,96.950479786384,96.94168130634118,96.92749894027278
96.9060460177524,96.90533351253303,96.9011465761353,96.89177226541348,96.87671690590139
96.8573113788446,96.85654791276086,96.8520771935038,96.84210504560389,96.82614765596517
96.80884525719082,96.80802844045316,96.8032619600498,96.792669765052,96.77578126381185
96.76063844246352,96.75976583069058,96.7546914148982,96.74345676277086,96.72560802623525
96.71268192810516,96.71175102200606,96.70635630094684,96.69445658347531,96.67561844592517
96.66496689913536,96.66397514410338,96.65824755200909,96.6456599632927,96.62580321476345
96.61748472084678,96.61642950645668,96.61035628080106,96.59705781626488,96.57615319787358
96.57022692831092,96.56910558771222,96.56267376769458,96.54864122155998,96.52665941833898
96.52318521662389,96.52199502582144,96.5151914501622,96.50040141131863,96.47731304251212
96.47635143182804,96.47508960884151,96.4679009128492,96.45232975906652,96.42810536584273
96.42971756245232,96.42838126634508,96.4207938782125,96.40441776863004,96.37902779915862
96.38327573161892,96.38186206138668,96.37386219767164,96.35665706349812,96.33007185533765
96.33701818966914,96.33552418297826,96.32709784322208,96.30903937657584,96.28122913631306
96.29093730726582,96.2893599390301,96.280492899465,96.26155654028108,96.2324913203588
96.2450255689328,96.24336174971768,96.23403955601115,96.21420047693827,96.183850149604
96.19927556699626,96.19752214123808,96.18773010022036,96.1669631894258,96.13529741772918
96.15367999589554,96.15183373992316,96.1415569102403,96.11983675203734,96.0868249577992
96.10823164683347,96.1062892666789,96.09551244831172,96.07281330151956,96.03842463019022
96.0629234027396,96.06088153172315,96.04958925430884,96.02588502825024,95.9900883105702
96.01774823352106,96.01560342959635,96.00377993948634,95.9790441675236,95.94180787789408
95.97269919157864,95.97044793442136,95.95807718040604,95.93228299091106,95.8935752023768
95.9277694075671,95.92540809539103,95.9124737130182,95.88559379766716,95.84538213340863
95.88295208638036,95.88047703246328,95.8669623268737,95.83896890615203,95.79722048737891
95.83824050334408,95.83564793224508,95.8215358594454,95.79240064524328,95.74908203537542
95.79362800059924,95.79091404404836,95.77618719053724,95.7458813457107,95.70095849072811
95.74910798366172,95.7462686761018,95.7309092367624,95.69940333152972,95.65284149636682
95.70467391814395,95.70170519190388,95.68569494607124,95.65295891110884,95.60472261196395
95.6603193266258,95.6572170067033,95.64053729231205,95.60654036840904,95.55659330083411
95.61603778566288,95.61279758409418,95.59542926980828,95.56013995393296,95.50844491656348
95.57182292292096,95.56844043271418,95.5503638879367,95.51374987556298,95.46026868934317
95.52766841442688,95.52413910303454,95.5053341656914,95.46736228922826,95.41205571198128
95.48356798192567,95.47988718423171,95.46033312622082,95.42096928938192,95.36379692556966
95.43951539033556,95.43567830113106,95.41535379132377,95.37456289926943,95.31548310478195
95.39550444529256,95.3915061112138,95.37038917589284,95.32813506097152,95.26710484278074
95.3515289907768,95.34736430167872,95.32543228229358,95.2816776252038,95.21865253571204
95.30758290681366,95.3032465865513,95.28047609466772,95.23518234085827,95.1701163667663
95.2636601072427,95.2591467038324,95.2355135731514,95.18864084427004,95.12148628978579
95.21975453754858,95.21505841268036,95.19053764799725,95.14204464819532,95.07275201239878
95.17586017274766,95.17097549062,95.14554121359188,95.0953851304858,95.0239029786614
95.13197101532512,95.12689173077224,95.10051712235956,95.0486535224456,94.97492835118858
95.08808109321726,95.08280093909936,95.05545817854338,95.00184089685705,94.92581699275564
95.04418445783408,95.0386969316601,95.01035713185564,94.954938155662,94.87655744735227
95.00027518211805,94.99457353186985,94.96520667098952,94.907936017285,94.82713792067064
94.95634735863388,94.95042456776112,94.9199994169838,94.86082500358523,94.77754626000923
94.9123950976864,94.90624386923972,94.87472791643242,94.81359542642302,94.72776993357361
94.86841252546152,94.862025265332,94.8293846345315,94.76623737382758,94.67779600915479
94.8243937821877,94.8177625814194,94.78396194795448,94.718740695751,94.62761113216511
94.78033302031376,94.77344963645535,94.73845213754788,94.6710949893937,94.57720150301088
94.73622440270016,94.72908024016124,94.69284738083816,94.62328958408509,94.52655285377948
94.6920621008207,94.68464819019654,94.64713974434072,94.57531352570328,94.47565042421778
94.64784029297124,94.64014726929967,94.6013211756614,94.52715556061524,94.42447893697702
94.60355316248334,94.5955712423954,94.55538349537966,94.47880411911912,94.37302257209768
94.5591948959395,94.55091385366416,94.50931838870346,94.4302472983679,94.32126494070607
94.51475968138791,94.50616882357026,94.4631173968836,94.3814728447532,94.26918905789259
94.47024170655403,94.46132984584364,94.4167719083757,94.33246813572586,94.2167773147393
94.4256351570466,94.41639058441204,94.370273149737,94.28322016102902,94.16401144946254
94.38093421455598,94.37134467027856,94.32361217624444,94.23371550331744,94.11087251763385
94.33613305504277,94.3261856983409,94.27677986221968,94.1839403181354,94.05734086144055
94.29122584691405,94.28090722414748,94.2297668910462,94.13388031322428,94.00339607794447
94.24620674918604,94.23550276058636,94.18256374486292,94.0835207271286,93.94901698629565
94.2010699096303,94.18996577450224,94.13516069391794,94.03284630706855,93.8941815938551
94.15580946290244,94.14428968323703,94.08754778556532,93.98184128604512,93.83886706117862
94.11041952865064,94.09846785108944,94.0397148328875,93.93048935914231,93.78304966581159
94.06489420960308,94.05249358568868,93.99165140292462,93.8787736589901,93.7267047648424
94.0192275896314,94.00636013427754,93.9433468044924,93.82667673034972,93.66980675616043
93.97341373178963,93.96006067990017,93.89479007556852,93.77418050378206,93.61232903836257
93.92744667632584,93.91358833748887,93.8459699702277,93.72126626835828,93.55424396925052
93.8813204386656,93.8669361498458,93.79687494510452,93.66791464337123,93.4955228228597
93.83502900736508,93.82009708351312,93.74749314536304,93.61410554900432,93.43613574495939
93.78856634203244,93.77306402452744,93.69781239015109,93.55981817591402,93.37605170696236
93.74192637121573,93.7258297740522,93.64782015751688,93.505030953681,93.31523845818155
93.69510299025562,93.67838704388282,93.59750356876528,93.44972151808386,93.2536624763707
93.64809005910168,93.6307284518188,93.5468493722301,93.393866677149,93.1912889164854
93.60088140009012,93.58284651689662,93.4958439264382,93.33744237592856,93.12808155760096
93.5534707956818,93.53473365447766,93.44447318264147,93.2804236599585,93.06400274792387
93.50585198615852,93.48638217118484,93.39272266669104,93.2227846373478,92.99901334783388
93.4580186672764,93.43778425968142,93.34057746022836,93.16449843944908,92.93307267089531
93.40996448787423,93.38893199328574,93.28802218116722,93.10553718006054,92.86613842277674
93.36168304743562,93.33981732041455,93.23504096343956,93.04587191310888,92.79816663802097
93.31316789360278,93.29043205884864,93.18161743597824,92.98547258876228,92.72911161460902
93.26441251964084,93.2407678898132,93.12773470090868,92.92430800792204,92.65892584626516
93.21541036185045,93.1908163518656,93.07337531092116,92.86234577504229,92.58755995245356
93.16615479692724,93.14056883458314,93.01852124579442,92.79955224922584,92.51496260602157
93.1166391392665,93.09001657204308,92.9631538880416,92.73589249354606,92.44108045844997
93.06685663821074,93.03915063608667,92.9072539976474,92.67133022254367,92.36585806267668
93.01680047523908,92.9879619293593,92.85080168586632,92.60582774784883,92.28923779346755
92.96646376109597,92.93644117811796,92.79377638805012,92.53934592187971,92.21115976531647
92.91583953285772,92.88457892479792,92.736156835472,92.4718440795701,92.13156174786647
92.8649207509348,92.832365520329,92.6779210261151,92.40327997807978,92.05037907885485
92.81370029600797,92.77979111619308,92.61904619439136,92.33360973444472,91.96754457459782
