D=0.0 mm^2/w,D=0.25 mm^2/w,D=0.5 mm^2/w,D=0.75 mm^2/w,D=1.0 mm^2/w
2.014929484239092,2.015329431263822,2.017720763999018,2.023174286334203,2.032088236014024
2.035566958361652,2.035998608894068,2.0385697616266287,2.044409387977062,2.05391617632477
2.0555468645535977,2.056011776382457,2.0587706249256503,2.0650109997119284,2.0751296539209165
2.0748884747987,2.075388231184888,2.0783427103088754,2.084998428521999,2.095747673499701
2.093610468421371,2.094146677094061,2.0973047735620063,2.10439036587896,2.115788605714128
2.111730960810535,2.1123052529899824,2.11567499889473,2.1232049178064254,2.135270219265697
2.129267530093636,2.1298815595442586,2.13347102596244,2.1414596329304345,2.15420971096359
2.146237241945381,2.146892684062782,2.150709975042812,2.1591715286999094,2.1726237339317525
2.162656672696156,2.163355223631776,2.1674084705319414,2.176357115940777,2.190528424126575
2.178541930887856,2.179285306714957,2.183582662907644,2.193032421890594,2.2079394253114746
2.1939086774096808,2.194698613334429,2.199248249292462,2.20921301184573,2.224871912620264
2.208772144333067,2.209610393954554,2.2144204927356754,2.2249140095401083,2.2413406148284847
2.2231471525531417,2.2240354871762555,2.229114240321901,2.2401501163630284,2.2573598354406963
2.2370481283335657,2.23798833633874,2.243343940203488,2.254935629513384,2.272943472691777
2.250489118842368,2.25148300511634,2.25712365764473,2.269284459178597,2.2881050385515
2.263483806758086,2.26453319218995,2.2704670901577453,2.2832101448185536,2.3028576768138245
2.2760455240181643,2.277152245065131,2.283387581802584,2.2967258706277103,2.317214180345357
2.2881872647749755,2.289353173102438,2.2958981367176494,2.3098444802421643,2.3311870075612102
2.299921697618943,2.3011486598196145,2.3080114319406992,2.3225784907527887,2.344788298190886
2.3112611771229656,2.312551074520055,2.3197398295754965,2.334940106080447,2.358029888391792
2.32221775475761,2.323572483297206,2.331095388354523,2.34694122976471,2.370923325263456
2.3328031892222696,2.334224659460328,2.342089874643964,2.358593477213376,2.383479880811419
2.343028956233664,2.344519093423223,2.3527347729333963,2.3699081874563768,2.3957105654060387
2.3529062578095723,2.35446700209406,2.3630412958492,2.3808964344442773,2.4076261407780692
2.3624460310825985,2.3640793378013387,2.3730203937276224,2.39156903792851,2.4192371325897493
2.371658956675889,2.373366796788184,2.3826827637806267,2.4019365739577,2.4305538426172926
2.3805554666702164,2.3823398273046177,2.3920388588850985,2.412009385021875,2.4415863605780235
2.3891457521894672,2.391008637325121,2.4010988960236728,2.421797589874027,2.452344575632953
