D=0.0 mm/w,D=0.1 mm/w,D=0.2 mm/w,D=0.3 mm/w,D=0.4 mm/w,D=0.5 mm/w,D=0.6 mm/w,D=0.7 mm/w,D=0.8 mm/w,D=0.9 mm/w,D=1.0 mm/w
102440.229076065,103339.6948568516,99010.13939291902,92221.30019974624,86790.5085395812,82803.66806685911,79730.37299327362,77228.0606135828,75123.50731458396,73326.58836135406,71782.94005043278
102233.76187609402,103057.03287225123,98614.74171820172,91800.49932352745,86373.84421264344,82392.20227362312,79321.72991531213,76821.36998377157,74719.03803135549,72924.97070897279,71384.75449224857
102019.55427474483,102768.115458482,98216.99667843732,91379.45485021734,85957.70827591607,81981.6165088955,78914.2183501376,76416.0284444526,74316.10469684417,72525.04188037402,70988.37734332866
101797.85740654974,102473.17953401376,97817.04920241992,90958.24239365444,85542.14663326023,81571.94441556334,78507.86521083112,76012.05771673063,73914.7244195677,72126.8148558427,70593.81799020294
101568.91764514965,102172.45644314396,97415.03978605478,90536.93504409364,85127.20365086554,81163.21849752836,78102.69644079175,75609.47865112202,73514.91352013861,71730.30190690127,70201.08518635234
101332.97657044655,101866.17200231184,97011.10460268248,90115.6034421711,84712.92220082239,80755.47014972378,77698.73703876494,75208.31125073458,73116.68755339696,71335.51461740248,69810.1870721073
101090.2709462511,101554.5465526242,96605.37561206572,89694.31585089007,84299.34370347897,80348.72968737912,77296.01108329197,74808.57469390756,72720.06132999835,70942.46390406841,69421.13119399168
100841.03270769391,101237.79501798832,96197.98066792972,89273.13822566441,83886.5081686158,79943.02637455103,76894.54175659161,74410.28735632119,72325.04893746789,70551.16003648759,69033.92452352577
100585.48895770025,100916.12696828353,95789.04362396192,88852.1342824565,83474.4542354696,79538.3884519375,76494.35136788481,74013.46683258573,71931.6637607308,70161.61265658292,68648.57347550213
100323.8619718564,100589.746687036,95378.68443818782,88431.36556404794,83063.21921163764,79134.84316399255,76095.46137617335,73618.1299573197,71539.91850213033,69773.83079756203,68265.08392574717
100056.36921102756,100258.85324309548,94967.01927565198,88010.8915044813,82652.83911089295,78732.4167853581,75697.89241248314,73224.29282572684,71149.82520094364,69387.82290236233,67883.4612283818
99783.22334111576,99923.64056584371,94554.1606093434,87590.76949171205,82243.34868994023,78331.1346466294,75301.66430158293,72831.97081368155,70761.395252406,69003.59684160225,67503.71023259376
99504.63225937595,99584.2975234948,94140.21731931403,87171.05492850949,81834.78148414141,77931.02115947002,74906.79608318882,72441.17859733243,70374.63942625378,68621.15993105041,67125.83529893427
99220.79912673864,99241.00800407704,93725.29478994828,86751.80129164623,81427.16984223909,77532.09984109199,74513.30603266503,72051.93017223327,69989.56788479656,68240.51894862409,66749.84031515122
98931.92240561424,98893.95099871418,93309.4950053495,86333.0601894155,81020.54496010557,77134.39333811648,74121.21168123142,71664.23887201108,69606.19020052854,67861.6801509282,66375.72871157104
98638.19590268376,98543.30068684986,92892.91664281684,85914.88141751537,80614.93691354436,76737.92344982999,73730.52983568763,71278.11738658052,69224.51537328934,67484.64928934594,66003.50347604102
98339.8088162068,98189.22652308484,92475.6551643925,85497.31301333912,80210.37469017031,76342.71115085058,73341.27659766418,70893.57777991403,68844.55184698413,67109.43162569185,65633.16716844366
98036.94578740429,97831.89332532093,92057.80290646614,85080.40130871044,79806.88622039415,75948.77661321864,72953.46738241034,70510.63150737683,68466.30752587294,66736.03194743814,65264.72193479432
97729.78695549986,97471.4613639284,91639.44916742832,84664.19098110203,79404.4984075362,75556.13922792618,72567.11693712852,70129.28943263597,68089.78979043888,66364.45458252457,64898.169520933334
97418.5080160272,97108.0864516748,91220.68029337034,84248.72510337575,79003.23715709352,75164.81762589817,72182.23935886502,69749.5618441523,67715.00551284487,65994.70341376249,64533.51128582339
97103.28028203586,96741.92003417476,90801.5797618324,83834.04519208193,78603.12740518432,74774.82969843963,71798.84811196646,69371.45847126452,67341.96107198819,65626.78189284282,64170.748214462765
96784.27074785024,96373.10928063862,90382.2282636062,83420.19125435516,78204.1931461925,74386.19261716129,71416.95604511157,68994.98849987383,66970.66236816229,65260.69305395827,63809.880930424755
96461.6421550588,96001.79717471702,89962.70378260179,83007.20183344315,77806.45745963478,73998.9228533968,71036.57540792714,68620.16058773808,66601.11483733491,64896.43952704917,63450.90970803347
96135.55306043208,95628.12260525534,89543.0816737923,82595.11405290487,77409.94253627237,73613.03619712399,70657.71786719788,68246.98287938384,66233.32346505157,64534.02355068275,63093.83448418584
95806.15790548704,95252.220456788,89123.43473925261,82183.96365951352,77014.66970348824,73228.54777540239,70280.39452267847,67875.46302064486,65867.29279997319,64173.446984575006,62738.654869829494
95473.6070874367,94874.2216996184,88703.83330231118,81773.78506489925,76620.65944995084,72845.47207033895,69904.61592251726,67505.60817283539,65503.02696705666,63814.71132176448,62385.370161105944
95138.04703128024,94494.25347934414,88284.34527983659,81364.61138596584,76227.9314495843,72463.82293659376,69530.39207829979,67137.42502656633,65140.52968038677,63457.81770044679,62033.97935016828
94799.62026280796,94112.43920570074,87865.0362526823,80956.47448411524,75836.50458486476,72083.6136184371,69157.73247972097,66770.9198152124,64779.80425566796,63102.76691547873,61684.48113568233
94458.46548231084,93728.89864060946,87445.96953431518,80549.40500331276,75446.39696946177,71704.85676636898,68786.6461088943,66406.09832803832,64420.853622384166,62749.55942956059,61336.87393302004
94114.7176388016,93343.74798532702,87027.20623765483,80143.43240702512,75057.62597024339,71327.56445331218,68417.1414543062,66042.96592299166,64063.68033563472,62398.19538410495,60991.15588415367
93768.5080045676,92957.09996660502,86608.80534015222,79738.58501406333,74670.20822866299,70951.74819038941,68049.22652442368,65681.52753917017,63708.28658765434,62048.67460980026,60647.32486725902
93419.96424989148,92569.06392177811,86190.82374713743,79334.890033361,74284.15968154524,70577.41894229481,67682.90886096332,65321.787708971046,63354.67421902488,61700.99663687731,60305.378506035966
93069.21051778762,92179.7458827087,85773.31635346693,78932.3735977185,73899.49558128831,70204.58714227036,67318.19555182931,64963.75056992961,63002.8447295866,61355.16070508615,59965.31417875403
92716.36749861608,91789.2486585247,85356.33610350218,78531.06079654237,73516.23051549899,69833.26270669671,66955.09324372825,64607.419876254615,62652.79928905624,61011.1657733915,59627.12902703084
92361.552504447,91397.671917096,84939.93404945161,78130.97570760903,73134.3784260766,69463.45504930837,66593.60815446814,64252.79901006737,62304.53874735931,60669.01052939382,59290.81996435095
92004.87954305942,91005.11226520142,84524.15940810877,77732.14142788072,72753.95262776157,69095.17309504272,66233.7460849491,63899.890992351655,61958.06364468373,60328.69339848353,58956.3836843323
91646.45939146983,90611.66332734592,84109.0596160198,77334.58010340128,72374.96582616381,68728.42529353194,65875.51243085293,63548.69849362135,61613.37422126188,59990.21255273544,58623.81666874748
91286.3996688946,90217.41582319431,83694.68038311365,76938.31295829848,71997.43013528566,68363.2196322471,65518.9121940386,63199.22384431243,61270.47042688776,59653.5659195504,58293.115195306746
90924.80490906024,89822.45764359296,83281.06574482864,76543.36032291905,71621.35709455376,67999.56364930296,65163.94999365066,62851.46904490608,60929.35193017614,59318.75119005094,57964.27534520951
90561.77663178412,89426.87392515689,82868.25811276911,76149.74166112179,71246.75768537403,67637.46444593232,64810.6300769474,62505.43577578925,60590.01812757017,58985.76582723754,57637.293010470916
90197.413413756,89030.74712340518,82456.2983239259,75757.47559675359,70873.64234722295,67276.92869863818,64458.95632985536,62161.12540685912,60252.46815210387,58654.60707391199,57312.163901029875
89831.81095845846,88634.1570844311,82045.22568849419,75366.57993933237,70502.02099328874,66917.9626710319,64108.93228725684,61818.5390068776,59916.7008819258,58325.2719603742,56988.88355164483
89465.06216517137,88237.18111509868,81635.07803632216,74977.07170896058,70131.903025675,66560.57222536545,63760.56114301661,61477.677352582105,59582.71494859,57997.757311898575,56667.4473285833
89097.25719701205,87839.89405176054,81225.8917620239,74588.96716049193,69763.29735017939,66204.76283376542,63413.84575975434,61138.54093755831,59250.50874512028,57672.05975599593,56347.850436111046
88728.48354796869,87442.36832749595,80817.7018687893,74202.28180697368,69396.21239065936,65850.53958917643,63068.78867836866,60801.12998088101,58920.08043385355,57348.17572946688,56030.087922786704
88358.82610889059,87044.67403787069,80410.54201092386,73817.03044238605,69030.65610299677,65497.90721602152,62725.39212731901,60465.44443552862,58591.42795406813,57026.10148525234,55714.154687567396
87988.36723240356,86646.87900522369,80004.44453515038,73433.22716369978,68666.6359886728,65146.87008058644,62383.65803167105,60131.4839965769,58264.54902940236,56705.833099086696,55400.04548573076
87617.18679672414,86249.04884148759,79599.44052070475,73050.88539227218,68304.15910796421,64797.43220113526,62043.58802191141,59799.24810917752,57939.44117506929,56387.36647595911,55087.754934618715
