"fixed_sym_D_0.1_ooo","fixed_asym_D_0.1_oor","fixed_asym_D_0.1_orr","fixed_sym_D_0.1_rrr"
0.0,0.0,100.0,100.0
0.0,0.1,99.06645,100.0
0.002126082156352,0.2010909375947347,98.14936834475634,100.0066440067386
0.0158863745529758,0.3127986726087716,97.25124763981168,100.02216808946638
0.0409300998085687,0.434789957591061,96.37214513979642,100.04639706401102
0.0767222060336449,0.5665478249069393,95.51209823153782,100.07916262787178
0.1227418944090337,0.7075700990101411,94.67117368618692,100.12034911410541
0.1785130933797398,0.8573998438772328,93.84947530559464,100.16989810825048
0.2436071102185537,1.0156280002527864,93.04714483409926,100.22780692384033
0.3176391247507789,1.1818898759094678,92.26436152075438,100.29412624205878
0.4002635034908359,1.3558604638685685,91.50134156443636,100.3689580694339
0.4911692623606755,1.5372499141983933,90.75833776485108,100.45245427697398
0.5900760171232965,1.7257994967771122,90.03563945648082,100.54481575497505
0.6967304645675905,1.921278096894646,89.3335727298244,100.6462921581201
0.8109033494690308,2.123479197950681,88.65250092377295,100.75718220513241
0.9323868517321068,2.3322182851487483,87.99282536933667,100.87783450172817
1.0609923295217831,2.547330605661135,87.35498636676407,101.00864886416493
1.1965483620511344,2.768669228714877,86.73946438143561,101.15007812982708
1.3388990445853843,2.996103358019647,86.14678144739801,101.30263044998598
1.4879024963552223,3.229516857143108,85.57750277058491,101.46687206790688
1.6434295489783923,3.4688069553804723,85.03223852653772,101.6434305929212
1.805362588675144,3.713883107375172,84.51164584980992,101.83299878809336
1.9735945301863784,3.964665984386482,84.01643101426204,102.03633889585315
2.148027904047117,4.221086578854085,83.54735180518959,102.25428753259685
2.328574041901152,4.483085406949482,83.10522008572647,102.48776118992322
2.5151523470076844,4.750611796273264,82.69090456127478,102.73776238699439
2.7076896391024428,5.023623247871418,82.30533374686661,103.00538652561464
2.9061195644257074,5.3020848633950965,81.94949914339085,103.29182950711274
3.110382063090098,5.585968829589282,81.62445862954208,103.59839617810262
3.320422887088593,5.875253953423473,81.33134007718527,103.92650968078799
3.536193163182923,6.169925242116971,81.07134519859336,104.27772179277399
3.7576489956994674,6.469973523097991,80.84575363471168,104.65372435146126
3.984751104922256,6.775395099597823,80.65592729424284,105.05636186913603
4.217464497332869,7.086191438141039,80.5033149539286,105.48764545694968
4.4557581644229565,7.402368884668244,80.3894571309351,105.94976818922598
4.699604807211153,7.723938406433587,80.3159912387226,106.44512205406994
4.948980583943954,8.050915357166746,80.28465703819789,106.9763166522156
5.203864878759265,8.383319263288108,80.29730239630355,107.54619982358072
5.46424008934946,8.721173629223872,80.35588936448556,108.15788040024188
5.730091431884403,9.064505760091423,80.46250058969245,108.81475330565567
6.0014067616491165,9.413346600219713,80.61934607068517,109.52052724308447
6.2781764080201485,9.767730586138883,80.82877027246595,110.27925524149448
6.560393022552676,10.127695512821695,81.09325961155243,111.09536835483027
6.8480514390801615,10.49328241208944,81.41545032461565,111.97371284067636
7.141148544842398,10.864535442209478,81.79813673264898,112.91959117702001
7.439683161758272,11.24150178781262,82.24427991232014,113.93880731123193
7.743655937048312,11.62423156934783,82.75701678545767,115.0377165735477
8.053069242490661,12.012777761370993,83.33966963671239,116.2232807282765
8.36792708166377,12.407196119034891,83.99575606828513,117.50312867962313
8.688235004591093,12.807545112210285,84.72899939919546,118.88562339523007
9.01400002925818,13.21388586672389,85.54333951484834,120.37993565904134
9.345230569521874,13.626282112249385,86.44294417060073,121.99612531540467
9.68193636897523,14.044800136432212,87.43222075059916,123.74523071779382
10.02412844037122,14.469508744869614,88.51582848031056,125.63936714719657
10.371819010243655,14.900479226603476,89.69869108785547,127.69183501577713
10.7250214683954,15.337785324816473,90.98600990542852,129.917238719137
11.083750321952603,15.781503212451607,92.38327739770442,132.3316170430704
11.448021153709346,16.231711472502113,93.89629109912376,134.95258606515483
11.817850584510287,16.688491082742985,95.53116793627852,137.79949551401208
12.193256239439902,17.151925404697714,97.29435890521236,140.89359955476525
12.574256717605808,17.622100176653767,99.1926640662608,144.25824295201485
12.960871565320922,18.099103510558983,101.2332478110194,147.91906351397134
13.35312125250466,18.58302589264777,103.42365434709193,151.90421163386486
13.751027152137636,19.07396018766148,105.77182333637798,156.2445876059709
14.154611522617085,19.572001646541537,108.28610561176448,160.97409718970795
14.563897492871996,20.077247917486964,110.9752788851426,166.12992560969693
14.978909050107552,20.58979906027984,113.84856334665275,171.75282979277765
15.399671030058265,21.10975756379363,116.91563704094088,177.88744813176413
15.826209109638002,21.63722836660936,120.18665089098744,184.5826264036929
16.25854980188332,22.17231888067439,123.67224322376389,191.89175762746336
16.696720453093906,22.71513901794737,127.3835536346172,199.87313258884032
17.140749242080805,23.26580121998128,131.3322360089571,208.5902964539897
17.590665181439366,23.82442049040425,135.53047050062477,218.11240529897165
18.04649812076964,24.391114430265404,139.99097424640993,228.514574465652
18.50827875177226,24.966003276219297,144.72701057574844,239.8782083820162
18.976038615152824,25.549209941529767,149.75239645393134,252.29129883312223
19.449810109272228,26.14086005987955,155.08150787650266,265.8486756290226
19.929626500484748,26.74108203197821,160.72928291230403,280.6521902023101
20.41552193510948,27.3500070749664,166.71122207330214,296.810808928996
20.907531452984493,27.96776927461986,173.04338567145447,314.44058899815525
21.40569100255632,28.5945056403616,179.74238780706187,333.6645056173371
21.910037457460703,29.23035616309569,186.8253866200467,354.6120954720415
22.420608634553545,29.875463875880985,194.3100704261937,377.4188779973058
22.93744331335348,30.52997491746737,202.21463935549892,402.22551362124113
23.46058125686069,31.194038598722088,210.5577821103695,429.1766572834393
