"fixed_sym_D_0.1_ooo","fixed_asym_D_0.1_oor","fixed_asym_D_0.1_orr","fixed_sym_D_0.1_rrr"
0.0,0.0,0.0,0.0
0.01639792,0.01639792,0.204974,0.204974
0.1062856850832263,0.1064742461350278,0.4770673066809515,0.4802967151127204
0.1942396818360826,0.1947988344456938,0.7410558131207411,0.7506198276655895
0.2786435129509789,0.2797490189368061,0.9956205147013214,1.014507814418649
0.3594227874644996,0.3612443968978841,1.2409676049544378,1.2720577103950896
0.4367617574968038,0.4394634465313517,1.4775444363749022,1.5236144759723564
0.5108872671605216,0.5146274593801192,1.7058246320104344,1.7695555753067824
0.5820182451048317,0.5869500186446962,1.9262588240963647,2.0102412363084516
0.650353764709939,0.656625046877532,2.139263845833082,2.2460032084604427
0.7160717758079119,0.7238255265553272,2.345222468962268,2.4771441037993753
0.7793308617609813,0.788705247099608,2.5444860573713424,2.703939685890538
0.840272671906564,0.85140122816811,2.7373778044302504,2.9266417703849723
0.8990242854494026,0.912036075158978,2.9241958248158104,3.1454810046444543
0.9557002936130524,0.9707200536341632,3.1052158992001635,3.360669322123057
1.010404567824056,1.0275528503521862,3.280693848656602,3.572402046085129
1.0632317407502874,1.0826250476648658,3.450867572811367,3.780859674720525
1.114268442212884,1.1360193532426053,3.6159587995692313,3.9862093937493235
1.1635943316855804,1.1878116267963543,3.776174592882732,4.188606361430702
1.2112829639014988,1.238071740277673,3.931708659038512,4.388194805036822
1.2574025179695545,1.2868643019259962,4.082742485194406,4.585108961226578
1.3020164147539404,1.33424926888798,4.2294463377624965,4.779473886707015
1.345183842485289,1.380282468352568,4.371980143056796,4.971406160466592
1.3869602066699067,1.4250160432462122,4.510494268404159,5.161014494702071
1.4273975172365765,1.4684988354082718,4.64513021852864,5.3484002682166425
1.4665447233735411,1.5107767166818258,4.776021259314828,5.533657993394668
1.504448004534454,1.5518928763830937,4.903292978898502,5.716875725722678
1.5411510245238658,1.5918880720459654,5.027063794308651,5.898135423113305
1.5766951543233043,1.6308008490899368,5.147445410501493,6.077513260906755
1.6111196683194915,1.6686677340613827,5.264543237511665,6.255079907300814
1.6444619177931197,1.705523405295979,5.378456770541646,6.430900763038349
1.6767574848781484,1.7414008442024858,5.489279937073387,6.6050361684164915
1.7080403196753564,1.7763314698426684,5.597101414481834,6.777541580039697
1.7383428627747242,1.810345259053652,5.702004921131671,6.948467719192292
1.7676961550894807,1.8434708540078788,5.80406948352537,7.11786069323376
1.7961299366149264,1.8757356588166607,5.903369681726128,7.285762091004791
1.8236727354853872,1.907165926544074,5.999975874990513,7.452209052860501
1.8503519485033304,1.9377868377990264,6.093954409302588,7.617234315608144
1.8761939141482027,1.9676225719073173,6.18536780829562,7.780866232311343
1.901223978932943,1.9966963715262085,6.274274948873009,7.94312876662378
1.9254665578585384,2.025030601446818,6.360731222691309,8.104041461026467
1.948945189617571,2.052646802230518,6.444788684541331,8.263619378059005
1.9716825871133163,2.0795657392414086,6.526496188554631,8.421873013352355
1.993700683789056,2.105807447565299,6.605899513069784,8.578808178985044
2.0150206762007965,2.131391273244408,6.683041474913268,8.734425855393491
2.0356630632138755,2.156335911204476,6.757962033781987,8.88872200976799
2.05564768215851,2.180659440205788,6.830698387356806,9.041687378557096
2.074993742240208,2.2043793551106403,6.901285057727954,9.193307211383903
2.0937198554669814,2.227512596725985,6.969753969672721,9.343560973347676
2.111844065325861,2.250075579450696,7.0361345212928885,9.492422002344547
2.1293838734155126,2.2720842169313804,7.100453647493085,9.639857117693328
2.1463562642193583,2.293553945908386,7.162735876761446,9.785826176000686
2.162777728183965,2.314499748414124,7.223003381700087,9.930281569849237
2.178664283250229,2.334936172468776,7.281276023744825,10.073167664550308
2.194031494969735,2.3548773514033585,7.337571392511098,10.214420167880922
2.2088944953252785,2.3743370219268853,7.391904840206025,10.353965427436213
2.223268000362743,2.3933285410426395,7.444289511554992,10.491719649992696
2.237166326731033,2.4118649019081992,7.494736369705016,10.627588037119096
2.2506034072174788,2.429958748724657,7.5432542185864655,10.761463831220613
2.263592805357864,2.447622390732288,7.589849722239559,10.893227266299027
2.2761477291928465,2.4648678153826484,7.634527421642449,11.022744418004034
2.2882810442359864,2.4817067007505647,7.677289749613735,11.149865948101613
2.300005285712675,2.498150427243685,7.718137044403917,11.274425739367969
2.311332670124021,2.514210088662043,7.757067562637686,11.396239418223999
2.3222751061849927,2.5298965026554217,7.794077492321926,11.5151027642651
2.332844205181863,2.54522022062212,7.829160966692857,11.630790008345576
2.343051290790172,2.56019153708893,7.862310079739658,11.743052024200585
2.352907408390959,2.5748204986087613,7.893514904310825,11.851614422910718
2.362423333919901,2.5891169122092466,7.922763513783107,11.956175565040454
2.371609582281155,2.603090353422919,7.950042008350429,12.056404512241741
2.380476415355146,2.6167501739270147,7.97533454707094,12.15193894875912
2.3890338496272205,2.630105508818698,7.998623386893255,12.242383113868563
2.3972916634619743,2.643165283549428,8.019888929966672,12.327305799095482
2.405259404046133,2.655938220540307,8.039109780623019,12.406238479337336
2.4129463940211267,2.668432845498568,8.056262813497822,12.478673664965113
2.420361737824896,2.680657493453756,8.071323254333352,12.544063582710203
2.427514327761009,2.6926203145307865,8.084264775072755,12.601819316629262
2.434412849811844,2.7043292794757425,8.095059604909826,12.65131056643308
2.441065789211358,2.7157921849490867,8.103678658999046,12.691866208409413
2.4474814357918606,2.727016658599894,8.110091686550966,12.722775873083846
2.453667889118173,2.738010163933705,8.11426744003406,12.743292782112265
2.459633063421617,2.748780004985693,8.11617386717029,12.752638112451505
