evolving_asym_D=0.1 mm/w,evolving_sym_D=0.1 mm/w
0.0,0.0
0.0,0.0
0.0002420090091086,0.00024202490346496002
0.0018160518961936,0.001810464720812858
0.0046974812467345,0.004675336616160212
0.0088377709240089,0.008783054319505419
0.0141872883055094,0.014079184158126316
0.0206990990530761,0.020512234943244022
0.028329582385637,0.028034259305477836
0.0370383034110007,0.036600712923733944
0.0467877119044061,0.046170140963200386
0.0575428246524701,0.05670384877935781
0.0692709355855485,0.06816560105452989
0.0819413632967275,0.08052135891291287
0.0955252346373246,0.09373905365553359
0.1099952999946835,0.10778839267603313
0.1253257754327194,0.12264069269605905
0.1414922073111145,0.1382687358973606
0.1584713556502108,0.15464664518136273
0.1762410931486378,0.17174977542918884
0.1947803173189544,0.18955461819524824
0.2140688736706403,0.20803871773318205
0.2340874882474775,0.22718059663202983
0.2548177081311534,0.24695968964638743
0.2762418487683312,0.26735628455064137
0.2983429471763222,0.2883514690459382
0.3211047202425998,0.3099270829091408
0.3445115274635277,0.3320656747034555
0.3685483375740102,0.35475046247686526
0.3932006986071539,0.3779652979618252
0.4184547109952733,0.40169463386168563
0.4442970033836636,0.4259234938689923
0.4707147108788637,0.4506374451105406
0.4976954554955157,0.4758225727556914
0.5252273286018642,0.5014654565594827
0.5532988751946318,0.5275531491416698
0.5818990798603978,0.5540731558279559
0.6110173543034633,0.5810134159010946
0.6406435263401387,0.6083622851278829
0.6707678302769278,0.6361085194438164
0.7013808986056337,0.664241259690768
0.7324737549623033,0.6927500173148115
0.7640378083094302,0.7216246609415258
0.7960648483121834,0.7508554037550141
0.8285470418897842,0.7804327916146502
0.8614769309326791,0.8103476918503804
0.8948474311849314,0.8405912826834063
0.9286518322993969,0.8711550432243513
0.962883799080768,0.9020307440056853
0.9975373739385353,0.9332104380093189
1.0326069805782834,0.96468645215395
1.068087428965537,0.9964513792100151
1.1039739216014886,1.0284980701130186
1.1402620611543566,1.0608196266486152
1.1769478594937142,1.0934093944851642
1.2140277481777295,1.1262609565315655
1.2514985904447846,1.1593681266000775
1.2893576947611245,1.1927249433555134
1.3276028299748843,1.2263256645337504
1.3662322421237496,1.2601647614138705
1.4052446729384158,1.2942369135295073
1.4446393800766402,1.3285370036061166
1.4844161591127096,1.3630601127119193
1.524575367294384,1.3978015156112122
1.565117949063508,1.432756676309598
1.6060454633173693,1.4679212437814684
1.6473601123653758,1.5032910478707966
