evolving_asym_D=0.1 mm/w,evolving_sym_D=0.1 mm/w
0.0,0.0
0.01639792,0.01639792
0.1066791865235553,0.10628568508322632
0.1953996155934554,0.19423968183608267
0.2809232546095021,0.27864351288786793
0.3631571741775599,0.3594227866418487
0.4422680364440768,0.4367617535388419
0.5184659820866557,0.5108872546505371
0.5919540673641259,0.5820182140382077
0.6629162741199658,0.6503536988642915
0.7315161957192233,0.7160716511107604
0.7978987520877939,0.7793306447180629
0.8621925833655759,0.8402723181401951
0.9245123778685856,0.8990237383853464
0.984960920865394,0.9556994833455299
1.04363083169079,1.0104034101813875
1.1006060158095643,1.063230136577814
1.1559628736731795,1.1142662768850473
1.2097713079314782,1.1635914748551077
1.2620955653878154,1.211279269490423
1.3129949439844295,1.2573978244041337
1.36252438946974,1.3020105454433633
1.410735001625836,1.3451766065422577
1.4576744660420269,1.386951399869718
1.503387424301931,1.4273869232101342
1.5479157929721543,1.4665321150287554
1.591299039813415,1.5044331456997135
1.6335744240727024,1.5411336718066584
1.674777206470909,1.5766750591765721
1.714940833505793,1.6110965793079512
1.7540970998915302,1.6444355830515127
1.7922762923118551,1.6767276547531915
1.8295073171415048,1.7080067495430529
1.8658178143652329,1.7383053160246362
1.9012342595754188,1.7676544062675505
1.9357820556429368,1.7960837747164629
1.9694856154193907,1.8236219673899017
2.002368436632568,1.8502964025429947
2.0344531699734616,1.8761334438018178
2.0657616812364417,1.9011584666374426
2.0963151082593114,1.9253959189301988
2.1261339133131782,1.9488693762752642
2.1552379315101757,1.9716015925963117
2.183646415727507,1.9936145465620574
2.2113780784870034,2.014929484239092
2.238451131178585,2.0355669583616516
2.264883320972366,2.0555468645535977
2.290691965726332,2.0748884747987
2.3158939871636006,2.093610468421371
2.340505942564371,2.111730960810535
2.364544055191981,2.129267530093636
2.388024243649408,2.146237241945381
2.4109621503414336,2.1626566726961554
2.433373169198049,2.178541930887856
2.45527247279595,2.1939086774096808
2.4766750389967487,2.208772144333067
2.497595677202334,2.2231471525531417
2.518049054309233,2.2370481283335657
2.5380497204244605,2.250489118842368
2.55761213438481,2.263483806758086
2.5767506890994905,2.2760455240181643
2.5954797367121056,2.2881872647749755
2.6138136135519923,2.299921697618943
2.631766664816632,2.3112611771229656
2.649353268896173,2.32221775475761
2.6665878612180545,2.3328031892222696
2.683484957454477,2.3430289562336633
2.700059175898468,2.3529062578095723
2.7163252587760547,2.3624460310825985
2.73229809222358,2.371658956675889
2.747992724621577,2.3805554666702164
2.7634243829414507,2.3891457521894672
2.7786084867302736,2.397439770629489
2.793560659334481,2.4054472525533126
2.80829673594752,2.4131777082740227
2.8228327680621184,2.420640434144943
2.8371850239173617,2.42784451857535
2.85136998455655,2.434798847788595
2.865404335155859,2.441512111338277
2.87930495134744,2.4479928073970156
2.8930888803440924,2.4542492478313154
2.906773316775237,2.4602895630750945
2.920375573263254,2.4661217068135657
2.93391304590168,2.4717534604883613
2.9474031749368423,2.477192437634064
2.960863401095706,2.4824460880556156
2.974311118137416,2.4875217018554547
2.9877636223261,2.4924264133186504
3.001238059620122,2.4971672046637625
3.014751371441172,2.5017509096666615
3.028320239919898,2.506184217164078
3.0419610335102054,2.510473674443225
3.055689753821228,2.514625690523437
3.0695219844366624,2.5186465393354003
3.0834728423804885,2.5225423628032013
3.097556932753255,2.5263191738341044
3.1117883069126986,2.529982859220662
3.126180424416006,2.5335391824594913
3.140746118787807,2.536993786490777
3.155497567036547,2.5403521963623295
3.170446262719156,2.5436198218217863
3.185602992255,2.546801959840335
3.200977814117816,2.5499037970711402
3.216580040489553,2.5529304122454537
3.232418220941674,2.555886778509225
3.2485001277148493,2.558777765702853
3.264832742193526,2.561608142586563
3.281422242213019,2.564382579013747
3.2982739898891484,2.5671056480544645
3.315392519719416,2.5697818280711706
3.332781526766272,2.572415504748606
3.350443854793665,2.575010973079676
3.3683814842849515,2.577572439309026
3.386595520321403,2.5801040228359127
3.4050861803444645,2.582609758077882
3.42385278186103,2.5850935962966504
3.4428937301789824,2.587559407387513
3.462206506280449,2.5900109816335015
3.481787654953193,2.592452031425437
3.5016327733071453,2.5948861929489504
3.5217364998042187,2.597317027839452
3.542092503926273,2.599748024805976
3.5626934765994136,2.602182601224746
3.5835311214836905,2.6046241047032406
3.604596147226592,2.607075814615484
3.625878260767265,2.609540943609212
3.647366161766844,2.6120226390855135
3.66904753822913,2.614523984651486
3.690909063365648,2.617048001546391
3.712936393750087,2.619597650041738
3.735114168799656,2.6221758308156735
3.757426011615008,2.624785386302007
3.779854531206421,2.627429102014146
3.802381326131661,2.6301097078441718
3.824986989570754,2.6328298793372404
3.847651115864372,2.635592238941437
3.870352308545983,2.638399357233179
3.893068189902985,2.6412537541182117
3.915775412108815,2.644157900008191
3.938449669976251,2.6471142169728172
3.961065715391739,2.6501250798674247
3.983597373501345,2.6531928174358983
4.006017560730694,2.656319713388742
4.028298304733769,2.659508007456082
4.050410766378479,2.662759896415339
4.0723252638901375,2.666077535093266
4.094011299287226,2.669463037342002
4.115437587256586,2.6729184769887464
4.136572086627271,2.6764458887586158
4.157382034613246,2.680047269170194
4.177833984004527,2.6837245774032517
4.197893843493911,2.687479736138049
4.217526921331557,2.691314632365601
4.23669797250207,2.6952311181682256
4.255371249617805,2.699231011469651
4.27351055771755,2.7033160967539054
4.291079313151043,2.7074881257521537
4.308040606716505,2.7117488180966047
4.324357271200277,2.716099861940542
4.339991953444207,2.720542914543481
4.354907191037578,2.7250796028203994
4.36906549369577,2.7297115238539167
4.382429429347433,2.7344402453682437
4.394961714905777,2.7392673061636548
4.4066253116477085,2.744194216510168
4.417383525067336,2.7492224584990455
4.427200109008103,2.754353486350665
4.436039373811295,2.759588726677219
4.443866298148445,2.7649295786986428
4.450646644132387,2.770377414410075
4.456347075227363,2.7759335786990826
4.460935276404069,2.781599389410788
4.464380075912265,2.787376137358951
4.46665156797319,2.793265086280971
4.467721235628192,2.799267472734667
4.46756207292062,2.8053845059346054
4.466148705536739,2.8116173675256446
4.463457508990228,2.8179672112912457
4.459466723405247,2.8244351627940114
4.454156563936742,2.8310223189457853
4.447509325864859,2.8377297475045364
4.43950948341416,2.844558486495137
4.430143781378381,2.8515095435510127
4.4194013186780525,2.8585838951735236
4.407273623041167,2.865782485905806
4.393754716075606,2.8731062274176695
4.3788411680949,2.8805559974980133
4.362532142164492,2.8881326389510815
4.3448294269517165,2.895836958392747
4.325737458086632,2.9036697249428562
4.305263327869631,2.9116316688095374
