"H_i=0.0, C_i=4.0, M_i=400.0, N_i=100.0, D_i=0.0, R_i=0.0","H_i=200.0, C_i=10.0, M_i=5000.0, N_i=59.0, D_i=1.0, R_i=40.0"
4.0,10.0
4.0,10.23075
4.0,10.458378717313378
4.000000260715309,10.693253755277642
4.000003817658003,10.935228651771496
4.0000169259819485,11.183936470456167
4.000048516863548,11.43900523637532
4.000109720875058,11.70009360769836
4.000213474134204,11.966896222257953
4.000374193066395,12.239141988475463
4.000607503884154,12.516590757228332
4.000930015828154,12.79902987858059
4.001359129783492,13.086271065798938
4.001912875822628,13.378147656003382
4.002609774654159,13.67451225150403
4.003468719014141,13.975234696087592
4.004508871830284,14.280200336528399
4.005749578593906,14.589308524018024
4.007210291841848,14.902471316757168
4.00891050601664,15.219612351407164
4.010869701263622,15.540665856753632
4.0131072949566375,15.865575787660628
4.015642599932567,16.194295061261098
4.0184947885691855,16.52678488046736
4.021682861967872,16.863014132425448
4.0252256236081845,17.20295885159548
4.029141656929366,17.54660173881333
4.033449306367968,17.893931729054195
4.03816666144329,18.244943601738033
4.0433115435355305,18.599637628338968
4.048901495046887,18.958019252824162
4.054953770674673,19.32009880108263
4.061485330558979,19.68589121603533
4.068512835096224,20.05541581556336
4.076052641234961,20.42869607076698
4.084120800091975,20.805759402386325
4.092733055745666,21.186636993485287
4.101904845080189,21.571363616730746
4.111651298568344,21.95997747479722
4.121987241893855,22.352520052596695
4.132927198324905,22.74903598017991
4.1444853917606,23.1495729052819
4.156675750380757,23.55418137459431
4.169511910837114,23.962914722942383
4.18300722293084,24.37582896962757
4.197174754727333,24.792982721269254
4.212027298064616,25.21443708054258
4.227577374416474,25.640255560265004
4.243837241075718,26.070504002333024
4.2608188976267645,26.505250501053627
4.278534092680148,26.94456533045273
4.29699433084458,27.388520875176432
4.316210879914941,27.83719156463031
4.336194778256966,28.29065381002809
4.35695684237164,28.748985944044144
4.378507674624209,29.212268162784657
4.400857671124528,29.680582469810435
4.4240170297470165,30.154012621960394
4.447995758279927,30.632644076738984
4.472803682694903,31.116563941043456
4.49845045552896,31.60586092101807
4.524945564372068,32.10062527283232
4.552298340454427,32.60094875418903
4.580517967328398,33.10692457637605
4.609613489640796,33.61864735668225
4.639593821991942,34.13621307100456
4.670467757878512,34.659719006478504
4.702243978717763,35.18926371396932
4.734931062951232,35.72494696026524
4.768537495226503,36.266869679818306
4.803071675655999,36.81513392588151
4.83854192915221,37.369842820894284
4.87495651483907,37.931100505970896
4.912323635539557,38.4990120893491
4.950651447339857,39.073683593658465
4.989948069230749,39.655221901870085
5.03022159282708,40.24373470179124
5.071480092166482,40.8393304289705
5.113731633588671,41.442118207880576
5.156984285696908,42.05220779124795
5.201246129403388,42.66970949740005
5.246525268060519,43.294734145502545
5.2928298376802445,43.92739298856111
5.340168017243741,44.56779764406393
5.388548039103981,45.21606002214315
5.437978199483859,45.872292251135654
5.488466869072724,46.53660660042581
5.540022503724326,47.209115400455225
5.59265365525939,47.88993095978726
5.646368982376169,48.579165479116945
5.701177261672514,49.27693096212005
5.757087398783194,49.9833391230384
5.814108439636347,50.69850129090246
5.872249581833167,51.42252831029601
5.931520186155095,52.15553043857218
5.991929788203003,52.89761723943509
6.053488110173043,53.64889747280613
6.116205072774067,54.409478980899614
6.180090807291728,55.17946857043878
6.24515566780461,55.958971890948995
6.31141024355796,56.74809330907254
6.3788653715008605,57.546935778856216
6.447532148992918,58.355600707971305
6.517421946686815,59.17418781983351
6.588546421593352,60.002795011599716
6.660917530335901,60.84151820802762
6.734547542601462,61.690451211194606
6.80944905479586,62.549685546082515
6.885635003910923,63.419310302046405
6.963118681611808,64.29941197019691
7.041913748553015,65.19007427673827
7.122034248931973,66.09137801231674
7.203494625289442,67.0034008574478
7.286309733566406,67.92621720410439
7.370494858427495,68.85989797356284
7.4560657288613985,69.80451043061848
7.54303853406919,70.76011799429827
7.631429939651899,71.72678004521387
7.721257104109154,72.70455172971522
7.812537695661183,73.69348376102151
7.905289909406973,74.6936222175239
7.999532484831889,75.705008338472
8.0952847236786,76.72767831727421
8.192566508195688,77.7616630926603
8.291398319778931,78.80698813797326
8.391801258020767,79.86367324887603
8.493797060184132,80.93173232977767
8.597408121117454,82.0111731793025
8.702657513628216,83.10199727514416
8.809569009333234,84.20419955866596
8.918167100004425,85.31776821962708
9.028477019429593,86.44268448143241
9.1405247658085,87.57892238732238
9.254337124705252,88.72644858793615
9.36994169257877,89.88522213069908
9.487366900914044,91.05519425150156
9.606642040977574,92.23630816915244
9.727797289221384,93.428498883105
9.850863733360802,94.63169297496773
9.9758733991522,95.84580841432536
10.102859277897773,97.07075436940745
10.231855354705482,98.30643102315312
10.362896637533243,99.55272939522966
10.496019187047546,100.80953117057138
10.631260147327724,102.07670853501159
10.768657777448224,103.35412401858603
10.908251483972409,104.64163034708933
11.050081854392504,105.93907030246821
11.194190691551697,107.24627659263497
11.340621049085431,108.56307173128295
11.489417267920444,109.88926792828182
11.64062501387128,111.22466699122478
11.79429131637546,112.56906023869149
11.950464608409886,113.92222842578099
12.109194767632497,115.28394168245596
12.270533158794688,116.65395946522598
12.43453267747159,118.03203052267992
12.601247795158818,119.41789287535948
12.770734605785965,120.81127381044419
12.94305087369878,122.21188989169491
13.118256083163663,123.61944698507753
13.296411489449902,125.03364030046035
13.477580171546796,126.45415444974894
13.66182708657478,127.88066352179018
13.849219125951414,129.31283117434313
14.039825173375132,130.75031074337818
14.233716164691554,132.19274536992825
14.430965149709218,133.639768144676
14.631647356033612,135.09100227041955
14.835840254990485,136.54606124251643
15.043623629711536,138.0045490473612
15.25507964545776,139.46606037890623
15.470292922257896,140.93018087318893
15.689350609941611,142.39648736078007
15.9123424656494,143.86454813702034
16.139360933903287,145.3339232498623
16.37050122932483,146.80416480508532
16.60586142208912,148.2748172886015
16.84554252620577,149.74541790552007
17.089648590720195,151.21549693558805
17.33828679393073,152.6845781045753
17.59156754071934,154.15217897112294
17.849604563095916,155.61781132852542
18.11251502405835,157.0809816208695
18.380419624872573,158.54119137290655
18.65344271587889,159.99793763298976
18.93171241093279,161.45071342836388
19.215360705590328,162.89900823205383
19.50452359914981,164.34230844055796
19.79934122066308,165.78009786151424
20.099957959031222,167.21185821047172
20.40652259730048,168.63706961586664
20.71918845127524,170.05521113127165
21.038113512565868,171.46576125395916
21.36346059618911,172.86819844879426
21.695397492839383,174.262001676451
22.03409712594866,175.64665092492686
22.37973771365208,177.02162774331433
22.732502935775276,178.3864157767765
