"H_i=0.0, C_i=4.0, M_i=400.0, N_i=100.0, D_i=0.0, R_i=0.0","H_i=200.0, C_i=10.0, M_i=5000.0, N_i=59.0, D_i=1.0, R_i=40.0"
69003.89567127403,37200.35577641765
68661.34542472662,37091.80318094895
68320.03296902479,36983.743273764216
67979.96951053996,36876.17613287827
67641.16573453194,36769.10180160271
67303.63182040407,36662.52028925573
66967.37745652779,36556.431571859895
66632.41185464854,36450.83559282827
66298.74376388472,36345.732263638936
65966.3814843307,36241.12146449816
65635.3328802753,36137.00304499239
65305.60539304605,36033.37682472925
64977.20605349016,35930.24259396768
64650.14149410196,35827.60011423753
64324.417960807004,35725.44911894854
64000.04132441246,35623.789313989146
63677.017091733134,35522.6203783151
63355.350416402376,35421.94196452814
63035.04610937672,35321.75369944484
62716.108649142974,35222.05518465585
62398.54219163623,35122.84599707564
62082.35057987692,35024.125689482884
61767.53735333499,34925.893791051734
61454.105757028985,34828.14980787401
61142.05875036748,34730.89322347256
60831.39901574032,34634.12349930584
60522.1289668668,34537.840075263965
60214.25075690765,34442.042370156276
59907.76628634765,34346.729782190596
59602.67721065544,34251.90168944435
59298.98494772683,34157.5574503276
58996.69068511784,34063.696404038245
58695.79538707359,33970.31787100935
58396.299801358655,33877.421153348936
58098.20446589484,33785.005535272154
57801.50971521166,33693.070283526125
57506.21568671508,33601.61464780749
57212.32232677955,33510.63786117277
56919.82939666853,33420.13914044173
56628.73647828837,33330.11768659381
56339.04297978026,33240.57268515772
56050.74814095501,33151.50330659437
55763.85103857502,33062.9087066732
55478.350591487935,32974.78802684202
55194.24556561614,32887.14039459048
54911.534578806255,32799.9649238073
54630.21610554264,32713.260715131295
54350.288481528776,32627.026856296336
54071.74990814028,32541.262422470372
53794.59845675329,32455.96647658858
53518.832072951656,32371.138069680703
53244.44858061654,32286.776241192765
52971.445685901606,32202.88001930316
52699.82098109725,32119.448421233265
52429.57194838682,32036.48045355264
52160.69596349812,31953.975112478918
51893.19029925293,31871.931384172465
51627.05212901768,31790.348245025893
51362.27853005789,31709.224661948498
51098.86648679924,31628.559592645754
50836.8128939978,31548.351985893874
50576.114559822105,31468.60078180957
50316.76820884949,31389.304912115073
50058.77048497909,31310.463300398475
49802.11795426401,31232.074862369514
49546.80710766469,31154.13850611081
49292.83436372594,31076.653132324675
49040.19607117964,30999.61763457557
48788.888511475256,30923.030899528236
48538.90790124016,30846.89180718162
48290.25039467176,30771.199231098613
48042.91208586336,30695.952038631734
47796.88901106559,30621.14909114474
47552.17715088517,30546.789244230305
47308.7724324228,30472.871347923792
47066.67073135198,30399.394246913176
46825.86787394012,30326.356780745205
46586.35963901392,30253.757784027846
46348.14175987023,30181.596086629055
46111.20992613418,30109.870513871978
45875.55978556584,30038.579886726588
45641.18694581695,29967.72302199785
45408.08697613914,29897.298732510455
45176.25540904478,29827.30582729018
44945.68774192208,29757.743111741922
44716.379438605385,29688.609387824476
44488.32593090218,29619.90345422208
44261.52262007776,29551.624106512816
44035.9648782989,29483.77013733387
43811.64805003764,29416.34033654375
43588.56745343608,29349.333491381465
43366.71838163361,29282.748386622752
43146.09610405724,29216.583804733367
42926.69586767627,29150.8385260195
42708.51289822225,29085.511328775356
42491.54240137504,29020.60098942796
42275.77956391605,28956.106282679193
42061.21955484954,28892.02598164515
41847.85752649269,28828.35885799282
41635.68861553551,28765.10368207415
41424.70794407124,28702.25922305755
41214.910620598144,28639.824249056826
41006.29174099339,28577.797527257648
40798.846389459824,28516.17782404153
40592.56963944642,28454.96390510741
40387.45655454294,28394.15453559082
40183.50218934973,28333.748480180748
39980.70159032312,28273.744503234135
39779.04979659719,28214.141368888137
39578.54184078259,28154.937841170125
39379.17274974285,28096.13268410549
39180.937545348905,28037.724661823264
38983.83124521252,27979.712538659598
38787.84886339888,27922.095079259147
38592.985411119225,27864.87104867436
38399.235897403865,27808.039212462732
38206.59532975612,27751.598336782066
38015.0587147878,27695.5471884837
37824.62105883658,27639.88453520383
37635.2773685658,27584.609145452883
37447.02265154723,27529.71978870301
37259.85191682716,27475.21523547369
37073.76017547621,27421.094257415523
36888.74244112348,27367.35562739219
36704.79373047525,27313.998119560634
36521.909063818784,27261.0205094495
36340.083465511496,27208.421574035812
36159.31196445601,27156.200091819977
35979.58959456135,27104.354842899083
35800.91139519074,27052.88460903856
35623.27241159626,27001.78817374219
35446.66769534078,26951.06432232053
35271.09230470745,26900.711841957742
35096.541305097126,26850.729521776862
34923.00976941403,26801.116152903527
34750.492778439846,26751.870528528198
34578.98542119677,26702.99144396688
34408.482795299584,26654.477696720372
34238.980007297185,26606.328086532078
34070.47217300374,26558.54141544437
33902.95441781984,26511.116487853567
33736.421877043795,26464.05211056349
33570.86969617345,26417.347092837685
33406.293031198664,26371.000246450283
33242.68704888472,26325.010385735524
33080.04692704696,26279.37632763598
32918.3678548168,26234.09689174948
32757.64503289934,26189.17090037478
32597.87367382286,26144.597178555934
32439.04900218036,26100.37455412549
32281.166254863307,26056.50185774641
32124.220681287927,26012.977922952818
31968.20754361404,25969.801586189547
31813.122116956805,25926.971686850535
31658.95968959144,25884.487067316044
31505.715563151167,25842.346572988772
31353.38505281852,25800.549052328806
31201.96348751017,25759.093356887504
31051.44621005548,25717.978341340273
30901.82857736893,25677.202863518265
30753.10596061655,25636.765784439027
30605.273745376493,25596.66596833609
30458.327331794,25556.90228268754
30312.262134730765,25517.47359824357
30167.073583908965,25478.37878905301
30022.75712404997,25439.616732488903
29879.308215007997,25401.186309273056
29736.72233189867,25363.08640349969
29594.994965222857,25325.315902658065
29454.12162098563,25287.873697654242
29314.097820810664,25250.758682831867
29174.91910205013,25213.96975599206
29036.581017890177,25177.505818412414
28899.07913745212,25141.365774865084
28762.409045889497,25105.548533634024
28626.566344481027,25070.05300653134
28491.5466507196,25034.878108912784
28357.34559839741,25000.022759692438
28223.958837687325,24965.485881356526
28091.382035220573,24931.26639997644
27959.61087416085,24897.36324522093
27828.641054274947,24863.77535036751
27698.468291999958,24830.501652313058
27569.088320507177,24797.541091583676
27440.496889762795,24764.892612343734
27312.68976658538,24732.55516240417
27185.662734700345,24700.527693230062
27059.41159479139,24668.80915994744
26933.932164549034,24637.39852134936
26809.220278716304,24606.29473990129
26685.27178913165,24575.496781745733
26562.08256476913,24545.00361670621
26439.64849177603,24514.814218290492
26317.965473507826,24484.927563693174
26197.029430560706,24455.342633797572
26076.836300801613,24426.05841317695
25957.38203939596,24397.07389009507
25838.66261883296,24368.388056506123
25720.674028948728,24339.99990805398
25603.412276947205,24311.90844407083
25486.87338741889,24284.11266757518
25371.05340235751,24256.61158526925
25255.94838117463,24229.404207535725
25141.55440071229,24202.489548433925
25027.86755525372,24175.866625695377
24914.8839565321,24149.534460718773
24802.59973373757,24123.49207856438
24691.0110335224,24097.738507947837
24580.1140200044,24072.272781233405
24469.90487476865,24047.093934426644
24360.37979686758,24022.201007166535
24251.535002819408,23997.59304271706
24143.36672660502,23973.26908795822
24035.87121966332,23949.228193376533
23929.044750885056,23925.469413055005
23822.883606605228,23901.991804662546
23717.384090594063,23878.794429442907
23612.542524046592,23855.87635220308
23508.355245570903,23833.236641301188
23404.81861117508,23810.87436863391
23301.928994252856,23788.788609623367
23199.682785568024,23766.978443203534
23098.076393237647,23745.442951806188
22997.10624271408,23724.181221346356
22896.76877676586,23703.1923412073
22797.06045545744,23682.475404225035
22697.97775612788,23662.029506672377
22599.517173368477,23641.853748242553
22501.67521899929,23621.947232032344
22404.4484220448,23602.30906452479
22307.833328708428,23582.938355571452
22211.826502346263,23563.83421837424
22116.42452343976,23544.995769466805
22021.62398956753,23526.42212869552
21927.42151537638,23508.11241920003
21833.81373255134,23490.06576739338
21740.797289784987,23472.281302941734
21648.368852745883,23454.758158743713
21556.525104046297,23437.49547090929
21465.262743209107,23420.49237873832
21374.578486634007,23403.74802469866
21284.46906756297,23387.261554403918
21194.931236045024,23371.03211659079
21105.96175890034,23355.058863096056
21017.557419683675,23339.340948833156
20929.71501864717,23323.877531768445
20842.431372702507,23308.66777289704
20755.7033153825,23293.710836218328
20669.527696802063,23279.00588871111
20583.901383618635,23264.552100308392
20498.82125899204,23250.34864387182
20414.284222543814,23236.394695165785
20330.287190316038,23222.689432831172
20246.827094729582,23209.23203835878
20163.900884542025,23196.021696062402
20081.50552480489,23183.057593051588
19999.63799682062,23170.33891920407
19918.29529809897,23157.864867137865
19837.47444231305,23145.63463218308
19757.17245925491,23133.647412353374
19677.38639479073,23121.902408317143
19598.113310815665,23110.398823368367
19519.350285208217,23099.13586339718
19441.09441178436,23088.11273686013
19363.34280025121,23077.32865475015
19286.09257616045,23066.782830566226
19209.34088086133,23056.474480282806
19133.08487145344,23046.402822318887
19057.321720739103,23036.567077506854
18982.04861717554,23026.96646906104
18907.26276482671,23017.600222545992
18832.96138331489,23008.467565844494
18759.14170777198,22999.567729125316
18685.8009887906,22990.899944810695
18612.936492374865,22982.463447543578
18540.545499891025,22974.257474154583
18468.625308017803,22966.281263628738
18397.17322869656,22958.534057071967
18326.18658908122,22951.015097677315
18255.66273148807,22943.723630690965
18185.599013345287,22936.65890337799
18115.99280714233,22929.820164987897
18046.84150037918,22923.206666719936
17978.14249551536,22916.817661688172
17909.893209918864,22910.652404886358
17842.0910758149,22904.710153152577
17774.7335402345,22898.990165133684
17707.818064963016,22893.491701249517
17641.342126488464,22888.214023656932
17575.30321594978,22883.15639621361
17509.69883908495,22878.31808444168
17444.526516179034,22873.698355491146
17379.783782012102,22869.29647810313
17315.468185807084,22865.11172257291
17251.577291177517,22861.14336071279
17188.10867607524,22857.3906658148
17125.059932738008,22853.852912613187
17062.42866763703,22850.52937724678
17000.212501424467,22847.419337221152
16938.40906888087,22844.522071370637
16877.016018862556,22841.836859820174
16816.031014248976,22839.362983947016
16755.45173189001,22837.099726342265
16695.27586255326,22835.04637077228
16635.50111087129,22833.202202139928
16576.12519528888,22831.566506445688
16517.14584801024,22830.138570748648
16458.560814946206,22828.917683127343
16400.36785566146,22827.903132640484
16342.564743321733,22827.094209287552
16285.149264641,22826.49020396928
16228.119219828706,22826.090408448013
16171.472422536996,22825.894115307976
16115.206699807955,22825.900617915413
16059.319892020883,22826.109210378632
16003.809852839577,22826.51918750797
15948.674449159667,22827.129844775634
15893.911561055977,22827.940478275483
15839.519081729895,22828.950384682706
15785.49491745686,22830.15886121343
15731.836987533788,22831.565205584247
15678.543224226652,22833.168715971682
15625.611572718048,22834.96869097158
15573.03999105484,22836.964429558433
15520.826450095872,22839.15523104468
15468.968933459728,22841.5403950399
15417.465437472576,22844.11922141002
15366.313971116067,22846.89101023642
15315.512555975323,22849.855061775062
15265.05922618699,22853.01067641553
15214.952028387375,22856.357154640085
15165.18902166068,22859.893796982662
15115.768277487292,22863.61990398789
