"H_i=0.0, C_i=4.0, M_i=400.0, N_i=100.0, D_i=0.0, R_i=0.0","H_i=200.0, C_i=10.0, M_i=5000.0, N_i=59.0, D_i=1.0, R_i=40.0"
2.680047269170194,2.336592904350059
2.683724577403252,2.3340318157023447
2.687479736138049,2.331263006247598
2.691314632365601,2.3282861152090257
2.6952311181682256,2.325100892370431
2.699231011469651,2.321707199743533
2.7033160967539054,2.318105013093744
2.7074881257521537,2.3142944233196703
2.7117488180966047,2.3102756376819436
2.716099861940542,2.306048980877335
2.720542914543481,2.301614895954453
2.7250796028203994,2.296973945067721
2.7297115238539167,2.2921268100667076
2.734440245368244,2.2870742929183048
2.7392673061636548,2.281817315959647
2.744194216510168,2.2763569219801036
2.749222458499045,2.2706942741310994
2.754353486350665,2.26483065566296
2.759588726677219,2.258767469488412
2.7649295786986428,2.2525062375728133
2.770377414410075,2.2460486001516204
2.775933578699082,2.2393963147760405
2.781599389410788,2.232551255188246
2.787376137358951,2.2255154100279495
2.793265086280971,2.2182908813725546
2.799267472734667,2.2108798831135035
2.8053845059346054,2.2032847391718393
2.8116173675256446,2.1955078815563764
2.8179672112912457,2.187551848268244
2.8244351627940114,2.1794192810559236
2.8310223189457853,2.1711129230252277
2.8377297475045364,2.162635616109
2.844558486495137,2.1539902984016055
2.8515095435510127,2.1451800013635745
2.858583895173524,2.13620784690202
2.865782485905806,2.1270770443327005
2.873106227417669,2.1177908872298183
2.8805559974980133,2.1083527501698587
2.888132638951081,2.0987660853759507
2.895836958392747,2.089034419269405
2.903669724942856,2.0791613489352265
2.9116316688095374,2.0691505385085236
2.9197234797612164,2.0590057154888433
2.927945805481942,2.048730666989552
2.936299249805467,2.038329235929443
2.944784370823397,2.027805317173803
2.9534016788625457,2.0171628536322
2.962151634326505,2.0064058323202656
2.971034645396296,1.9955382803927386
2.980051065584789,1.984564261155011
2.989201191139494,1.9734878700603797
2.9984852582881265,1.9623132307001467
3.007903440321276,1.951044490793637
3.0174558445063417,1.9396858181851142
3.027142508826811,1.92824139685447
3.0369633985408377,1.9167154229484418
3.0469184025529907,1.9051121008389782
3.0570073295929614,1.89343563921523
3.067229904194964,1.8816902472154742
3.077585762471509,1.8698801306051138
3.0880744476752238,1.858009488006705
3.0986954055423683,1.8460825071877665
3.1094479794117773,1.8341033614119213
3.120331405112948,1.8220762058586983
3.131344805617158,1.810005174117095
3.142487185445594,1.797894374757765
3.15375742482865,1.7857478879884503
3.165154273610799,1.7735697623970241
3.1766763448956925,1.761364011786247
3.1883221084265125,1.749134612104081
3.20008988369696,1.7368854984731277
3.2119778327887603,1.7246205623224862
3.2239839529321137,1.712343648625044
3.2361060687861163,1.7000585532429344
3.2483418244369364,1.6877690203836089
3.2606886751123207,1.6754787401686884
3.273143878611937,1.6631913463174732
3.2857044864540987,1.6509104139467046
3.2983673347405755,1.6386394574878878
3.3111290347424926,1.6263819287232106
3.3239859632117463,1.6141412149408065
3.3369342524239665,1.6019206372098422
3.349969779960785,1.5897234487756384
3.363088158241106,1.5775528335747728
3.3762847238131566,1.565411904869851
3.389554526421401,1.5533037040033844
3.4028923178648767,1.5412311992699734
3.4162925406662152,1.5291972849057531
3.4297493165735298,1.517204780193838
3.4432564349204786,1.505256428684287
3.4568073408731976,1.4933548975268967
3.470395123596399,1.4815027769149396
3.484012504374783,1.469702579637779
3.497651824730008,1.457956740740111
3.5113050345777905,1.4462676172854279
3.524963680474318,1.4346374882211383
3.5386188940059284,1.4230685543426445
3.552261380381103,1.4115629383535413
3.565881407289046,1.4001226850189925
3.5794687940946104,1.3887497614092261
3.5930129014449523,1.3774460572300025
3.606502621369105,1.366213385236824
3.6199263679575577,1.3550534817295854
3.6332720687149465,1.343968007124306
3.646527156684954,1.332958546598532
3.6596785634525775,1.3220266108069656
3.6727127131348034,1.3111736366638491
3.685615517476577,1.3004009881886136
3.6983723721744495,1.2897099574112973
3.710968154555592,1.279101765334243
3.723387222744672,1.2685775629465912
3.7356134164554207,1.258138432288116
3.747630059547429,1.2477853875589668
3.759419964491632,1.2375193762719292
3.77096543889002,1.227341280443853
3.782248294196143,1.2172519178229535
3.793249856782834,1.2072520431487448
3.80395098150215,1.1973423494414315
3.814332067879573,1.1875234693176513
3.8243730790799937,1.1777959763295378
3.834053563776655,1.1681603863241499
3.843352681046001,1.158617158820398
3.8522492284010457,1.1491666984006812
3.860721673063391,1.1398093561145433
3.868748186559223,1.1305454308917426
3.876306682707444,1.1213751709622306
3.8833748590484536,1.1122987752806235
3.889930241740024,1.1033163949528575
3.89595023392212,1.0944281346628078
3.9014121675255593,1.08563405409676
3.906293358470079,1.0769341693637142
3.910571165165923,1.0683284544096083
3.914223050199605,1.0598168424236445
3.917226645049362,1.0513992272349992
3.91955981763928,1.043075464698301
3.92120074250355,1.034845374066352
3.922127973294245,1.0267087393486687
3.922320517327902,1.0186653106545105
3.9217579118285992,1.0107148055191553
3.9204203014887833,1.0028569102122773
3.9182885169344135,0.9950912810273649
3.915344153648806,0.9874175455512056
3.9115696508804856,0.9798353039125519
3.906948370035172,0.9723441300091568
3.9014646720313193,0.9649435727124546
3.895103993083144,0.9576331570492326
3.887852918365261,0.9504123853597182
3.879699253009557,0.9432807384315728
3.8706320898880713,0.9362376766093563
3.860641873645714,0.9292826408790875
3.849720460463936,0.9224150539275919
3.837861173060761,0.9156343211763869
3.825058850464002,0.9089398317899106
3.81130989213252,0.9023309596579564
3.796612296044671,0.895807064352227
3.780965690423015,0.8893674920569676
3.764371358819067,0.8830115764736894
3.746832258340537,0.8767386397000319
3.728353030865069,0.870547993082858
3.7089400071478327,0.864438938045713
3.688601203794338,0.8584107668908119
3.66734631313327,0.8524627635757561
3.645186686085926,0.8465942044652118
3.622135308187756,0.8408043590578063
3.598206768972648,0.8350924906885303
3.57341722498098,0.8294578572069576
3.5477843566974,0.8238997116316124
3.5213273197631523,0.818417302780838
3.494066690840271,0.8130098758805403
3.466024408530734,0.8076766731491899
3.437223709772951,0.8024169343604891
3.4076890621507268,0.7972298973841179
3.377446092556611,0.792114798704985
3.3465215126527403,0.7870708739214243
3.314943041568579,0.7820973582227776
3.2827393262670714,0.777193486846821
3.249939859999378,0.7723584955174901
3.2165748992544323,0.7675916208633692
3.1826753795937117,0.7628921008174085
3.1482728307446344,0.758259174998342
3.113399291308549,0.7536920850742715
3.0780872234218126,0.7491900751088916
3.042369427691541,0.7447523918908213
3.006278958711483,0.7403782852465152
2.9698490414483234,0.7360670083372162
2.933112988774709,0.7318178179404164
2.8961041204123266,0.7276299747162849
2.858855683536352,0.7235027434595167
2.821400775281385,0.7194353933370569
2.7837722673782728,0.7154271981121426
2.7460027331408265,0.7114774363551047
2.708124377010962,0.7075853916413622
2.6701689668600723,0.7037503527370369
2.63216776923313,0.6999716137726085
2.594151487709929,0.696248474405024
2.5561502045448434,0.6925802399686665
2.518193325732369,0.688966221615582
2.4803095296304583,0.6854057364453545
2.4425267192572537,0.6818981076250112
2.404871978359336,0.6784426644993322
2.3673715313310875,0.6750387426919301
2.330050707045436,0.6716856841974576
2.2929339066362138,0.6683828374652904
2.2560445752518867,0.6651295574750277
2.2194051777797026,0.6619252058041402
2.183037178518625,0.6587691506880898
2.146961024758987,0.6556607670732361
2.1111961342069034,0.6525994366628343
2.075760886172295,0.6495845479564241
2.040672616421182,0.6466154962828972
2.005947615575844,0.6436916838275254
1.971601130930716,0.6408125196532214
1.9376473715376188,0.6379774197162966
1.9040995164012644,0.6351858068769735
1.8709697256149325,0.6324371109048986
1.8382691542569525,0.6297307684798997
1.8060079688610664,0.6270662231882167
1.7741953662679648,0.624442925514434
1.7428395946612176,0.6218603328293314
1.7119479765884464,0.6193179093738622
1.6815269337677972,0.6168151262394643
1.6515820134805368,0.6143514613448988
1.6221179163527812,0.6119263994098051
1.5931385253328605,0.6095394319251564
1.5646469356755408,0.6071900571207898
1.5366454857501,0.6048777799301817
1.5091357884959868,0.6026021119526308
1.4821187633573405,0.6003625714130068
1.4555946685358845,0.5981586831192136
1.4295631334105106,0.5959899784175157
1.4040231909811045,0.5938559951458634
1.3789733102037227,0.5917562775853545
1.3544114280940098,0.5896903764099584
1.3303349814856196,0.587657848634627
1.306740938340298,0.5856582575619128
1.2836258285161104,0.5836911727272037
1.260985773909956,0.581756169842687
1.2388165178999777,0.5798528307401446
1.2171134540226294,0.5779807433126802
1.1958716538280172,0.5761395014554737
1.1750858938655862,0.5743287050056524
1.1547506817602942,0.5725479596813693
1.134860281347031,0.570796877020169
1.1154087368382115,0.569075074316721
1.096389896006178,0.5673821745599976
1.077797432368256,0.5657178063699674
1.059624866368079,0.5640816039338729
1.0418655855520376,0.5624732069421592
1.0245128637445362,0.5608922605241148
1.007559879230065,0.559338415183284
0.990999731954002,0.5578113267327078
0.974825459757522,0.5563106562300467
0.9590300536650536,0.5548360699126346
0.9436064722453784,0.5533872391325145
0.928547655069779,0.5519638402914999
0.9138465352925734,0.5505655547763044
0.8994960513810043,0.5491920688937826
0.885489158022767,0.5478430738063179
0.871818836240496,0.5465182654673968
0.858478102743311,0.5452173445574006
0.845460018546063,0.5439400164196493
0.8327576968872553,0.5426859909967272
0.8203643104767406,0.5414549827671183
0.8082730981042603,0.5402467106821788
0.7964773706396938,0.5390608981034714
0.7849705164555529,0.5378972727404858
0.7737460063018009,0.5367555665887659
0.7627973976625182,0.5356355158684648
0.7521183386232857,0.5345368609633468
0.7417025712774318,0.5334593463602539
0.7315439346984995,0.5324027205890528
0.721636367505447,0.5313667361630781
0.7119739100462131,0.5303511495200847
0.7025507062243636,0.5293557209637239
0.6933610049925936,0.5283802146055523
0.6843991615359128,0.5274243983075872
0.6756596381663703,0.5264880436254156
0.6671370049502208,0.5255709257518666
0.658825940087468,0.5246728234612562
0.6507212300627698,0.5237935190542095
0.6428177695857539,0.5229327983030673
0.6351105613378646,0.5220904503978839
0.6275947155419651,0.5212662678930182
0.6202654493700297,0.5204600466543242
0.6131180862034112,0.5196715858069443
0.6061480547593323,0.5189006876837061
0.5993508880964477,0.5181471577741275
0.5927222225115483,0.5174108046740298
0.5862577963387323,0.5166914400357608
0.5799534486616494,0.5159888785190281
0.5738051179487408,0.5153029377423426
0.5678088406207371,0.5146334382350723
0.5619607495590517,0.5139802033901059
0.5562570725631071,0.5133430594171229
0.5506941307640649,0.5127218352964721
0.5452683370018895,0.5121163627336536
0.5399761941721616,0.5115264761144036
0.5348142935485768,0.5109520124603794
0.5297793130866006,0.5103928113854405
0.5248680157133232,0.5098487150525247
0.5200772476081453,0.5093195681311147
0.5154039364785457,0.5088052177552908
0.5108450898348159,0.5083055134823675
0.5063977932673123,0.5078203072521098
0.5020592087294531,0.5073494533465228
0.4978265728293943,0.5068928083502137
0.4936971951330356,0.5064502311113183
0.4896684564807504,0.5060215827029899
0.4857378073199883,0.505606726385444
0.4819027660556726,0.5052055275685545
0.4781609174201072,0.5048178537749964
0.474509910863905,0.5044435746039299
0.4709474589692762,0.5040825616952196
0.4674713358868398,0.5037346886941855
0.4640793757969675,0.5033998312168775
0.4607694713965272,0.5030778668158706
0.4575395724117567,0.5027686749465735
0.4543876841378769,0.5024721369340454
0.4513118660059421,0.5021881359403157
0.4483102301773191,0.5019165569322007
0.4453809401660935,0.5016572866496106
0.4425222094896124,0.501410213574343
0.4397323003472976,0.501175227899355
0.4370095223277838,0.5009522214985095
0.4343522311443789,0.5007410878967892
0.4317588273987754,0.500541722240973
0.4292277553728963,0.5003540212707683
0.4267575018487008,0.5001778832903938
0.424346594955741,0.500013208140607
0.4219936030462138,0.4998598971711707
0.4196971335972214,0.499717853213752
0.4174558321399214,0.49958698055524947
0.4152683812152204,0.49946718491154085
0.4131334993556412,0.49935837340164746
0.4110499400929711,0.4992604545223082
0.4090164909912838,0.49917333812295855
0.4070319727049083,0.49909693538110783
0.405095238060909,0.49903115877811055
0.4032051711656258,0.49897592207532493
0.4013606865348191,0.4989311402906542
0.3995607282469536,0.4988967296754644
0.3978042691191523,0.4988726076918737
0.3960903099053468,0.49885869299040814
0.3944178785161481,0.4988549053880175
0.392786029259962,0.4988611658464474
0.3911938421048716,0.49887739645096113
0.3896404219608128,0.498903520389407
0.3881248979815686,0.4989394619316253
0.3866464228861124,0.4989851464091909
0.3852041722988347,0.4990405001954849
0.38379734410819,0.4991054506860923
0.3824251578433079,0.4991799262795189
0.381086854068117,0.49926385635822423
0.3797816937925359,0.4993571712699644
0.3785089579002931,0.49945980230944104
0.3772679465929427,0.4995716817002515
0.3760579788496528,0.49969274257713525
0.3748783919023471,0.4998229189685122
0.3737285407257908,0.49996214577930903
0.3726077975422191,0.5001103587740678
0.3715155513401116,0.5002674945603338
0.3704512074067299,0.5004334905723172
0.3694141868740367,0.5006082850548256
0.368403926277629,0.5007918170474612
0.3674198771283209,0.5009840263690811
0.3664615054960253,0.5011848536025137
0.3655282916055858,0.5013942400795302
0.3646197294442239,0.501612127866064
0.3637353263802707,0.5018384597476778
0.362874602792862,0.5020731792152706
0.362037091712284,0.5023162304510237
0.3612223384706634,0.5025675583145809
0.3604299003627048,0.502827108329459
0.3596593463161848,0.5030948266696849
0.3589102565719213,0.5033706601466568
0.3581822223729414,0.5036545561962245
0.3574748456625818,0.5039464628659859
0.3567877387912611,0.5042463288027972
0.3561205242316685,0.5045541032404912
0.3554728343021263,0.504869735987803
0.3548443108978822,0.5051931774164976
0.3542346052301021,0.5055243784496977
0.3536433775723341,0.5058632905504075
0.3530702970142263,0.5062098657102303
0.3525150412222818,0.5065640564382758
0.3519772962074452,0.506925815750255
0.3514567560993177,0.5072950971577587
0.3509531229268055,0.5076718546577182
0.3504661064050107,0.5080560427220436
0.34999542372818,0.508447616287438
0.3495407993685316,0.5088465307453836
0.3491019648807872,0.5092527419322995
0.3486786587122384,0.5096662061198654
0.3482706260181847,0.5100868800055094
0.3478776184825836,0.5105147207030598
0.3474993941437581,0.510949685733554
0.3471357172250116,0.5113917330162062
0.3467863579700059,0.5118408208595278
0.3464510924827592,0.5122969079526006
0.3461297025721292,0.5127599533564998
0.3458219756006476,0.5132299164958627
0.3455277043375773,0.5137067571506038
0.3452466868160677,0.5141904354477711
0.3449787261942864,0.5146809118535431
0.344723630620411,0.5151781471653639
0.3444812131013655,0.5156821025042135
0.3442512913751919,0.5161927393070124
0.3440336877869502,0.5167100193191567
0.3438282291680416,0.5172339045871842
0.3436347467188552,0.5177643574515659
0.3434530758946403,0.5183013405396243
0.3432830562945096,0.5188448167585744
0.3431245315534814,0.5193947492886863
0.3429773492374711,0.5199511015765671
0.3428413607411477,0.5205138373285604
0.342716421188569,0.5210829205042619
0.3426023893365157,0.5216583153101482
0.3424991274804463,0.5222399861933185
0.3424065013629952,0.5228278978353459
0.34232438008494,0.5234220151462381
0.3422526360185679,0.524022303258504
0.34219114472337,0.5246287275213264
0.3421397848639964,0.5252412534948377
0.3420984381304069,0.5258598469444982
0.3420669891601545,0.5264844738355732
0.3420453254627386,0.527115100327711
0.3420333373459699,0.5277516927696166
0.3420309178442884,0.5283942176938213
0.3420379626489781,0.5290426418115469
0.342054370040225,0.5296969320076621
0.3420800408209647,0.5303570553357309
0.3421148782524689,0.5310229790131498
0.3421587879916215,0.5316946704163743
0.3422116780298352,0.5323720970762323
0.3422734586335633,0.5330552266733227
0.3423440422863599,0.5337440270334985
0.3424233436324465,0.5344384661234337
0.3425112794217399,0.5351385120462707
0.3426077684563034,0.5358441330373492
0.3427127315381775,0.5365552974600137
0.3428260914185546,0.5372719738014995
0.3429477727482575,0.5379941306688946
0.343077702029487,0.5387217367851781
0.3432158075688016,0.5394547609853328
0.3433620194312962,0.5401931722125305
0.3435162693959447,0.5409369395143896
0.3436784909120766,0.5416860320393044
0.3438486190569535,0.5424404190328433
0.3440265904944166,0.5432000698342163
0.3442123434345754,0.54396495387281
0.3444058175945082,0.5447350406647895
0.3446069541599474,0.545510299809766
0.3448156957479219,0.5462907009875282
0.3450319863703303,0.5470762139548387
0.34525577139842,0.547866808542292
0.3454869975281474,0.5486624546512339
0.3457256127463938,0.5494631222507428
0.345971566298016,0.5502687813746697
0.3462248086537071,0.5510794021187375
0.3464852914786459,0.5518949546376978
0.3467529676019151,0.552715409142545
0.3470277909866648,0.5535407358977871
0.3473097167010039,0.55437090521877
0.3475987008895983,0.5552058874690584
0.3478947007459572,0.5560456530578685
0.3481976744853898,0.5568901724375541
0.3485075813186137,0.5577394161011449
0.3488243814259982,0.5585933545799346
0.3491480359324249,0.5594519584411215
0.3494785068827506,0.5603151982854959
0.349815757217855,0.5611830447451784
0.3501597507512592,0.5620554684814051
0.350510452146299,0.5629324401823599
0.3508678268938387,0.563813930561054
0.3512318412905117,0.5646999103532504
0.3516024624174736,0.5655903503154339
0.3519796581196549,0.5664852212228251
0.3523633969854998,0.5673844938674382
0.352753648327179,0.5682881390561815
0.3531503821612642,0.5691961276090005
0.3535535691898526,0.5701084303570624
0.3539631807821282,0.5710250181409813
0.3543791889563522,0.5719458618090841
0.3548015663622673,0.5728709322157157
0.3552302862639091,0.5738002002195836
0.3556653225228119,0.57473363668214
0.3561066495815994,0.5756712124660033
0.3565542424479517,0.576612898433415
0.3570080766789373,0.5775586654447347
0.357468128365703,0.5785084843569696
0.3579343741185105,0.579462326022341
0.3584067910521134,0.5804201612868849
0.3588853567714641,0.5813819609890863
0.3593700493577437,0.582347695958549
0.3598608473547067,0.5833173370146962
0.3603577297553324,0.5842908549655065
0.3608606759887754,0.5852682206062798
0.361369665907609,0.5862494047184363
0.3618846797753525,0.5872343780683458
0.3624056982542777,0.5882231114061878
0.3629327023934858,0.5892155754648424
0.3634656736172497,0.59021174095881
0.3640045937136145,0.5912115785831608
0.3645494448232503,0.592215059012512
0.3651002094285516,0.5932221529000352
0.3656568703429769,0.5942328308764891
0.3662194107006228,0.5952470635492817
0.3667878139460281,0.5962648215015578
0.3673620638242013,0.5972860752913141
0.3679421443708668,0.5983107954505396
0.3685280399029252,0.5993389524843818
0.3691197350091213,0.6003705168703385
0.3697172145409174,0.6014054590574732
0.3703204636035645,0.6024437494656564
0.3709294675473691,0.6034853584848294
0.37154421195915,0.604530256474293
0.3721646826538808,0.6055784137620183
0.3727908656665146,0.6066298006439804
0.3734227472439868,0.607684387383516
0.3740603138373904,0.6087421442107008
0.3747035520943231,0.6098030413217502
0.3753524488513994,0.6108670488784407
0.3760069911269252,0.6119341370075526
0.3766671661137329,0.6130042758003331
0.3773329611721701,0.61407743531198
0.3780043638232424,0.6151535855611447
0.3786813617419043,0.6162326965294561
0.3793639427504964,0.6173147381610624
0.3800520948123247,0.618399680362193
0.380745806025381,0.6194874930007382
0.3814450646161987,0.6205781459058488
0.3821498589338436,0.6216716088675515
0.382860177444036,0.6227678516363844
0.3835760087234011,0.6238668439230486
0.3842973414538451,0.6249685553980776
0.3850241644170556,0.6260729556915233
0.3857564664891223,0.6271800143926594
0.3864942366352763,0.6282897010497
0.3872374639047461,0.6294019851695356
0.3879861374257269,0.6305168362174847
0.3887402464004623,0.6316342236170599
0.3894997801004348,0.6327541167497515
0.3902647278616643,0.6338764849548241
0.3910350790801118,0.6350012975291296
0.3918108232071868,0.6361285237269344
0.392591949745355,0.6372581327597608
0.3933784482438476,0.6383900937962432
0.3941703082944661,0.6395243759619977
0.3949675195274846,0.640660948339506
0.3957700716076457,0.6417997799680127
0.3965779542302485,0.6429408398434361
0.3973911571173281,0.6440840969182918
0.3982096700139238,0.64522952010163
0.3990334826844353,0.6463770782589849
0.3998625849090642,0.6475267402123374
0.4006969664803412,0.6486784747400894
0.4015366171997354,0.6498322505770514
0.4023815268743458,0.6509880364144414
0.4032316853136728,0.6521458008998958
0.4040870823264694,0.653305512637493
0.4049477077176688,0.654467140187787
0.4058135512853892,0.6556306520678536
0.4066846028180139,0.6567960167513482
0.4075608520913441,0.6579632026685736
0.4084422888658258,0.6591321782065594
0.409328902883847,0.6603029117091531
0.4102206838671062,0.6614753714771201
0.4111176215140492,0.6626495257682561
0.4120197054973752,0.663825342797509
0.4129269254616087,0.6650027907371119
0.4138392710207387,0.6661818377167251
0.414756731755922,0.66736245182359
0.4156792972132512,0.6685446011026915
0.4166069569015856,0.6697282535569313
0.417539700290444,0.6709133771473104
0.4184775168079589,0.6720999397931219
0.4194203958388916,0.6732879093721531
0.4203683267227054,0.6744772537208974
0.4213212987516991,0.6756679406347751
0.4222793011691965,0.6768599378683644
0.4232423231677942,0.6780532131356413
0.4242103538876647,0.6792477341102285
0.4251833824149152,0.6804434684256541
0.4261613977800003,0.6816403836756187
0.4271443889561895,0.6828384474142724
0.4281323448580867,0.6840376271564994
0.4291252543402024,0.6852378903782134
0.4301231061955777,0.6864392045166602
0.4311258891544587,0.68764153697073
0.432133591883021,0.6888448551012786
0.4331462029821444,0.6900491262314562
0.4341637109862355,0.6912543176470465
0.4351861043620991,0.6924603965968134
0.4362133715078566,0.6936673302928565
0.437245500751912,0.6948750859109756
0.4382824803519631,0.696083630591043
0.4393242984940593,0.6972929314373852
0.4403709432917037,0.698502955519173
0.4414224027850005,0.6997136698708191
0.442478664939845,0.7009250414923857
0.4435397176471581,0.7021370373499997
0.4446055487221627,0.7033496243762764
0.4456761459037027,0.7045627694707518
0.4467514968536032,0.7057764395003239
0.4478315891560721,0.7069906012997011
0.4489164103171417,0.708205221671861
0.4500059477641513,0.7094202673885156
0.451100188845268,0.7106357051905872
0.4521991208290468,0.7118515017886904
0.45330273090403,0.7130676238636249
0.4544110061783834,0.7142840380668753
0.4555239336795701,0.7155007110211201
0.4566415003540621,0.7167176093207489
0.457763693067087,0.7179346995323888
0.4588904986024116,0.7191519481954386
0.460021903662161,0.7203693218226127
0.4611578948666716,0.7215867869004925
0.4622984587543802,0.7228043098900875
0.4634435817817456,0.7240218572274044
0.4645932503232051,0.7252393953240257
0.4657474506711631,0.7264568905676966
0.4669061690360132,0.7276743093229207
0.4680693915461916,0.728891617931565
0.4692371042482635,0.7301087827134739
0.4704092931070393,0.7313257699670918
0.4715859440057231,0.7325425459700945
0.472767042746091,0.7337590769800308
0.4739525750486992,0.7349753292349722
0.4751425265531221,0.7361912689541721
0.4763368828182194,0.7374068623387342
0.4775356293224318,0.7386220755722908
0.478738751464105,0.7398368748216894
0.4799462345618419,0.7410512262376895
0.4811580638548819,0.7422650959556689
0.4823742245035072,0.7434784500963388
0.4835947015894759,0.7446912547664695
0.4848194801164812,0.7459034760596248
0.4860485450106364,0.747115080056907
0.4872818811209854,0.748326032827711
0.4885194732200378,0.7495363004304888
0.4897613060043287,0.7507458489135234
