euler,RK_rtol_1e-05_atol_1e-08,RK_rtol_1e-06_atol_1e-09
25.026835212353085,31.70650529713482,31.706506035206175
24.191690690085608,30.136714171252983,30.136713680450487
23.42352436866112,28.776928325241947,28.776929542364506
22.713240967090588,27.57818614247349,27.578186600284088
22.053494661901585,26.507355064114897,26.50735550898561
21.43826036492604,25.54083981943322,25.54084051725742
20.862530401441624,24.661171161008053,24.66116823260919
20.322094605804736,23.85499977310485,23.854998326401578
19.81337749106231,23.111891046383874,23.111889032605113
19.333315434091134,22.42350126011681,22.423499985617504
18.87926252349591,21.783053043927797,21.783054298070883
18.44891733062544,21.184965062242544,21.18496444704104
18.040265213539413,20.62456656507145,20.624565845243087
17.651532327838567,20.097921170113228,20.097920720494738
17.28114858167835,19.601674405050023,19.601673573919904
16.9277175090749,19.132940595484406,19.132939884787096
16.58999155494066,18.689222481699048,18.68922179626852
16.266851637062707,18.268342012996037,18.26834114749428
15.957290120210068,17.868389688250904,17.86838652636097
15.660396536166228,17.487672366071887,17.487671944055585
15.375345531362836,17.12470234376117,17.12470194501447
15.101386635125774,16.778144681768882,16.778144291137387
14.83783552622412,16.446809485759438,16.44680616014966
14.584066540449449,16.129618241669892,16.129617035824428
14.339506212330733,15.825611958171782,15.825611113748993
14.103627683458264,15.5339164152945,15.533914164880109
13.875945840875907,15.253734039837184,15.253733586930485
13.65601307358232,14.984347671253788,14.984347512439559
13.44341555480626,14.725097575367831,14.725096666972059
13.237769973495729,14.475378421003407,14.475378029733282
13.038720651215012,14.234639892929716,14.234638239468383
12.8459369910152,14.002372042169547,14.00236902687578
12.659111213326746,13.778101262038575,13.778100910100926
12.477956340893384,13.561401464524424,13.561401139462621
12.302204400522973,13.351870390614549,13.35186902066652
12.131604814210824,13.149134811806483,13.14913346550326
11.965922956171353,12.952849804373685,12.95284946881747
11.804938855647436,12.762697243027931,12.762696444927077
11.648446028167676,12.578376120014426,12.578375561572344
11.49625042028464,12.399608843451272,12.399608234674172
11.34816945482718,12.226134315836694,12.226133944724769
11.204031165400249,12.057709645302976,12.057709117099506
11.063673410314404,11.894105826318205,11.894105440539848
10.926943157366534,11.735109756245029,11.735108911955765
10.793695831956832,11.580520572312906,11.580518621084968
10.663794721941752,11.430146575395248,11.430145168020049
10.537110433412312,11.283811392728778,11.283810771517476
10.41352039227024,11.141348596202684,11.141347758141443
10.29290838706719,11.002598378729749,11.002597947940878
10.175164149087742,10.867414276867384,10.867411907229616
10.060182966106474,10.73564926472634,10.735648850491653
9.947865326642198,10.607175451546324,10.607174909843279
9.838116591876677,10.481864113234488,10.481863772287529
9.730846692707305,10.359595958903208,10.359595673669707
9.625969849668548,10.240258036161473,10.240257015310137
9.523404313692758,10.123741901612313,10.12373967377799
9.423072125885644,10.009943108474532,10.00994197018331
9.32489889467719,9.898768118901888,9.89876580561046
9.228813588869931,9.79011971484709,9.790118772377653
9.13474834525125,9.683913127398109,9.683912836634885
9.042638289564746,9.580063986630009,9.580063721069951
8.952421369750184,9.47849121355632,9.478491497337627
8.864038200463803,9.379118894063042,9.379119860152295
8.77743191798211,9.281874292049254,9.28187552726913
8.692548044674165,9.18668783806069,9.186688948223809
8.609334362300846,9.093493926296484,9.093494113786871
8.527740793466002,9.00222594180366,9.002226839161722
8.447719290601949,8.912826033470347,8.912826780547684
8.369223731928624,8.825234348632238,8.825234851342126
8.292209823870262,8.739394517072125,8.739395868204186
8.216635009459601,8.655256689643004,8.655256241967964
8.142458382297828,8.572762849273579,8.572764343911372
8.069640605674618,8.491871077730615,8.491871466224104
7.998143836484797,8.412528848495551,8.412530223274155
7.92793165360785,8.334692128184662,8.33469517612683
7.858968990442371,8.258322645656374,8.258323143111275
7.791222071313204,8.183370397499132,8.18337195501566
7.724658351489769,8.109800667514552,8.109801230953655
7.659246460575126,8.037572074682325,8.037573110759912
7.594956149043421,7.966647221959893,7.966649277203451
7.531758237720117,7.896993935803932,7.896994673223945
7.469624570015256,7.828574244805523,7.828574788155092
7.408527966733139,7.761355109010698,7.761355979849253
7.348442183296061,7.6953053969599985,7.695306313420309
7.289341869230345,7.630394789241524,7.630395258032137
7.231202529774455,7.566591896568488,7.566592843444957
7.174000489478887,7.503869374237082,7.50387019389829
7.117712857676514,7.442199163301529,7.442199815389451
7.062317495710783,7.381554375997609,7.381554680931287
7.007792985816728,7.321905742397026,7.321909251677726
6.954118601557129,7.263237986319482,7.263238335745763
6.901274279722614,7.205516011709602,7.2055178436183365
6.849240593610833,7.148723160692471,7.148724610976741
6.797998727605151,7.092835162621639,7.092835888492871
6.747530452979126,7.037829410068009,7.03782968712344
6.697818104857097,6.983682963831211,6.983685430312846
6.648844560266396,6.930379440553722,6.9303820727541785
6.600593217220473,6.877899723060267,6.877900230577973
6.553047974776224,6.826219416533587,6.82622068725065
6.506193214012345,6.775324337953286,6.775324873871948
6.460013779878821,6.725194344158084,6.725194756744882
