300.0_weeks,300.0_weeks_RK
24126.017453867,21625.760357662628
24439.199459159696,22210.413918601058
24727.28597699097,22720.865471523906
24993.682331441854,23170.33266061403
25241.139219469616,23573.15146479337
25471.91306201896,23936.352901808776
25687.879469211628,24265.387972469605
25890.615512191143,24567.238734436956
26081.4606497551,24845.737482462104
26261.5626876642,25104.683771610144
26431.91301573639,25344.042903788508
26593.3740171373,25568.20895511117
26746.700665845907,25779.193838361527
26892.55774344028,25976.09911634301
27031.533708682444,26162.333478330795
27164.151977827536,26338.70955279089
27290.880179340755,26504.638539055286
27412.13780764766,26662.507870302732
27528.30259952964,26812.226076988947
27639.715882500743,26955.19900429096
27746.687089153824,27091.643597065653
27849.497589805997,27222.33548818679
27948.403964096826,27348.509739451092
28043.640807845677,27466.599569695638
28135.423152624087,27578.697257978936
28223.948560763038,27688.26800319384
28309.39894691852,27793.37789985459
28391.942168116788,27894.775887752337
28471.73341685401,27991.67446288952
28548.916445921062,28085.439632630776
28623.624648848072,28175.642201612303
28695.98201597992,28262.760773828493
28766.10398301857,28347.741532484142
28834.098186259154,28429.08727160157
28900.065136588357,28507.158623238534
28964.09882252488,28583.474643777045
29026.28725109296,28657.00996800814
29086.712934069383,28728.745605206623
29145.45332609612,28797.05678471006
29202.58122026585,28865.14040386576
29258.16510603847,28933.81194550737
29312.26949370977,28992.838677247906
29364.955209110936,29053.905434154796
29416.279661752877,29114.993285544537
29466.297089231623,29172.80092069579
29515.0587803678,29230.33302680837
29562.613279257544,29283.810783653353
29609.00657215661,29336.864896333813
29654.282258896725,29388.75607720707
29698.481710340835,29439.214594135985
29741.644213214717,29489.07285990019
29783.80710350584,29537.5514174343
29825.005889491127,29584.532622500596
29865.274365341967,29630.864688541355
29904.644716155504,29674.63506800484
29943.14761517298,29720.810727027074
29980.812313869024,29761.642173922442
30017.66672552625,29803.825416014944
30053.73750284937,29843.813529416024
30089.05011011848,29883.94510516155
30123.62889033342,29924.32959960217
30157.4971277577,29960.89325066394
30190.67710623281,29998.71530744666
30223.19016359881,30037.258972413
30255.056742527035,30070.540311690387
30286.296438042635,30105.430783019554
30316.928041990323,30141.113464940812
30346.96958467457,30173.358129950884
30376.43837388481,30207.073897443574
30405.351031498743,30241.344112659473
30433.723527840324,30270.560595390412
30461.5712139543,30300.979467754212
30488.908851945285,30332.261780287423
30515.750643517906,30361.454202589935
30542.110256844186,30390.40319624594
30568.000851870533,30418.629474640555
30593.43510417424,30446.834863029446
30618.42522746473,30476.053773220752
30642.98299482056,30501.37931083222
30667.11975874581,30528.221851899805
30690.84647012237,30554.326097251967
30714.17369612999,30580.02178183822
30737.11163719963,30605.06477427227
30759.6701430616,30629.948249884423
30781.85872794489,30654.368510317145
30803.686584980715,30678.646178140734
30825.1625998588,30704.30760445344
30846.295363782105,30725.402506170783
30867.09318576219,30748.945311300777
30887.564104294484,30771.250276433286
30907.71589845032,30792.379279857672
30927.556098419656,30813.793542319425
30947.0919955367,30835.4472165744
30966.33065181777,30857.717758859515
30985.278909039516,30877.97849657963
31003.94339738341,30897.58976537805
31022.33054367064,30917.05714201133
31040.44657921035,30937.43474552086
31058.297547282356,30956.365724724303
31075.889310274382,30976.85591317699
31093.22755649247,30994.838820384848
