first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
,,
3040.531224866063,3040.530591137384,3040.529780879158
3168.413208196833,3168.409373675942,3168.4044714743563
,,
3848.1039851841874,3848.10349585292,3848.1028702113595
4702.911922736382,4702.911171958282,4702.9102120359
5233.912178137669,5233.910973067041,5233.909432300295
1687.7433972942154,1687.7425827362188,1687.7415413049798
,,
2737.6592344098763,2737.658905425923,2737.6584847922063
3309.278781819812,3309.2772932341,3309.2753900656944
2662.98477186119,2662.984089072758,2662.9832161205672
,,
1545.5192897045974,1545.518378669107,1545.5172139036526
5586.696301486873,5586.695827859361,5586.695222281195
2198.383417872244,2198.382176635551,2198.380589739803
3257.875411179144,3257.871751276724,3257.8670718867425
,,
,,
,,
,,
,,
2775.4410451161884,2775.435231628472,2775.427799747611
,,
4671.02500322482,4671.024575504208,4671.0240286300705
1395.1217017845638,1395.1207624482788,1395.1195615013887
3069.749944239779,3069.749210498673,3069.7482723779103
1705.7417236988808,1705.739621922558,1705.736934870443
2599.7335452119632,2599.7305960451445,2599.726825609668
2184.47363009077,2184.470507077757,2184.4665146374336
,,
,,
,,
,,
,,
,,
5545.347942220462,5545.347393651204,5545.346692258691
,,
5645.308352181056,5645.307474195958,5645.30635163408
,,
2885.484884071784,2885.474630512444,2885.461519656901
5680.395196065703,5680.3948536425705,5680.394415817828
1960.2757482918448,1960.2753447900584,1960.2748288826795
1791.4271032136758,1791.4151112166337,1791.399781139603
2956.518559851665,2956.514813958693,2956.510024900989
,,
,,
3294.609010685907,3294.607845483397,3294.606355746254
,,
4390.481146947561,4390.480788730352,4390.480330716409
,,
1360.320855924212,1360.3201901843734,1360.3193390132783
3320.732056614257,3320.730704394711,3320.7289755404026
,,
,,
3753.7759145616783,3753.7755340704857,3753.775047591938
,,
1922.8980819998897,1922.896664160075,1922.8948514631848
3029.723305527361,3029.722994670418,3029.722597212558
1235.8124429504446,985.3515442523352,1896.5181371805968
2519.8634190362664,2519.845008364155,2519.821464911754
5394.920286577439,5394.919912429267,5394.919434060639
1377.2183861951262,1377.2148636165016,1377.210360196781
2354.160334717564,2354.1599844614293,2354.159536639522
1556.5548402208738,1556.5543556219325,1556.553736032651
5424.933839545746,5424.93349950354,5424.933064726126
,,
,,
3685.028228518979,3685.0277916135783,3685.0272330027806
1813.1566669439856,1998.6957490951595,1987.1252695545506
2941.0099458150976,2941.009258967865,2941.008380798595
1889.314764419914,1889.3141995820984,1889.3134774216944
2529.7284653350025,2529.7260850012726,2529.7230417887695
5140.137226026274,5140.13523222343,5140.132683017778
5781.11097843923,5781.110707798008,5781.110361752181
,,
3920.850350810579,3920.850034299625,3920.8496296131466
,,
4979.590609771632,4979.589476907423,4979.588028469449
,,
5368.988391081495,5368.988091101803,5368.987707544988
5198.121312554603,5198.115796320835,5198.108734772951
,,
1190.630967464717,1190.6277879206873,1190.6237230901
,,
3017.862803055896,3017.8597592678466,3017.8558677882693
1414.283577284346,1414.2828682590855,1414.2819617491473
1488.143276662763,1488.1426877891026,1488.1419348872148
1894.6593266489228,1894.658734426957,1894.6579772509813
,,
,,
2064.3033789564133,2064.3019062442013,2064.3000234061114
5726.126530609176,5726.125481652067,5726.124140495052
,,
,,
,,
2284.399435788064,2284.398976680428,2284.398389686828
5394.495303383476,5394.492419659714,5394.488732723048
,,
3191.6103454904337,3191.6100532959763,3191.6096797004066
3983.52364548772,3983.5222365204336,3983.52043508375
,,
4750.573737034176,4750.573484946197,4750.5731626253855
1539.3710213756217,1539.370573626469,1539.3700011644487
,,
2702.0488484948905,2702.048240282721,2702.047462650549
5657.3482883479,5657.347614790222,5657.346753587856
,,
1748.994430860471,1748.9931462488812,1748.9915038819513
,,
3669.51105003516,3669.510620456897,3669.510071216084
,,
2154.8220191040773,2154.821013233742,2154.819727213214
,,
,,
3141.5366901307016,3141.532729406755,3141.527665823259
,,
,,
,,
,,
2833.982642743072,2833.98217620091,2833.9815796930307
,,
,,
5279.746732984385,5279.744180015256,5279.740915737303
5030.355544396439,5030.355232215879,5030.354833059305
,,
4185.991968359776,4185.991892106802,4185.991795668215
3720.9316022147495,3720.930388081763,3720.9288357599085
2920.704781050624,2920.7007129688773,2920.6955118224637
3742.248357995836,3742.248003601942,3742.2475504755694
,,
,,
4035.394210696708,4035.3939454810206,4035.39360637668
,,
,,
2847.178925784513,2847.1772939117445,2847.175207579995
5421.037034151243,5853.683595937631,5044.307958816189
4917.0814213679605,4917.080919806365,4917.0802785158485
,,
3490.864465860187,3490.863691809649,3490.8627021521334
,,
3475.101637944878,3475.099086225176,3475.0958238037
2246.989308005099,2246.981953207219,2246.972550457051
,,
2623.2733517808083,2623.2703874783056,2623.266597648991
,,
3689.260779598104,3689.259864195297,3689.258693822814
5355.073405513328,5355.072394632172,5355.071102155143
