first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
,,
61303.60339507634,61303.58739289455,61303.566933748436
105998.61739777966,105998.52057285064,105998.39679143635
,,
42317.94971630468,42317.93736027935,42317.92156273324
75263.73980534895,75263.72084757216,75263.69660938423
73886.8342891073,73886.80386006286,73886.76495546525
65088.984618726594,65088.964050449285,65088.93775414488
,,
53666.12215043572,53666.11384331546,53666.103222250014
88872.92485077301,88872.8872627239,88872.83920741585
31113.222544432345,31113.20530344677,31113.183261263966
,,
43147.96772023306,43147.94471581584,43147.91530530087
70497.39484478066,70497.38288529009,70497.36759434984
30658.894308389947,30658.862966108794,30658.82289673128
55762.90228247699,55762.80986686449,55762.69171153978
,,
,,
,,
,,
,,
112830.29383573675,112830.14704016763,112829.95938388353
,,
43679.769573342855,43679.75877303904,43679.74496438331
82244.99660997506,82244.97289093866,82244.94256683641
46136.52620270039,46136.5076751197,46136.483987423424
45874.81940679454,45874.76633515348,45874.698486643945
69569.66631038212,69569.59184141245,69569.49663729731
113587.08101054544,113587.00215178145,113586.90134197239
,,
,,
,,
,,
,,
,,
103783.71016126868,103783.69630943565,103783.6785991679
,,
104096.2600502203,104096.23788035964,104096.20953549886
,,
68081.35242068289,68081.09350982291,68080.76245883419
106913.21983432132,106913.21118785148,106913.2001327111
75716.465039705,75716.45485094663,75716.44182420617
84481.76635074774,84481.46354246161,84481.07645530571
77098.6446930512,77098.55010607207,77098.42918158212
,,
,,
87713.01817328684,87712.98875093932,87712.95113483933
,,
55764.231126278726,55764.22208099469,55764.2105160732
,,
71130.8890517849,71130.87224129266,71130.85074908813
58805.16664517336,58805.13250048913,58805.08884664432
,,
,,
34186.49274141331,34186.4831336908,34186.47085003171
,,
44542.34217241215,44542.30637075423,44542.26059986333
52116.86115208365,52116.85330268569,52116.843266814314
111605.137232295,105956.48172789784,128045.30704660973
72195.15551144425,72194.690627021,72194.09615179055
32095.58040495023,32095.570957394288,32095.55887851194
37658.48480696351,37658.39585884535,37658.28214674259
36010.81019319393,36010.80134893212,36010.7900413593
86537.38175960146,86537.36952307112,86537.35387834578
50976.68176479841,50976.67317844862,50976.66220025328
,,
,,
39508.847154627314,39508.83612239901,39508.822017389895
120584.01936415365,125886.41281001778,125581.48191541576
58010.80736284808,58010.79001937773,58010.76784546662
35405.5974208606,35405.583158229005,35405.56492356424
65915.97832740872,65915.91822196008,65915.84138034662
81618.78671007049,81618.73636487476,81618.67199703796
64194.1061235265,64194.09928960996,64194.0905519013
,,
45607.51344352926,45607.50545136273,45607.49523296754
,,
76962.3014471799,76962.27284140726,76962.23626812428
,,
65637.11912709166,65637.11155235427,65637.10186748719
124813.24999673196,124813.1169015663,124812.946531631
,,
