first_checkpoint_271.0,second_checkpoint_283.0,end_evolution_300.0
,,
397.46693779007313,397.4668865066727,397.4668209209595
150.13685594894076,150.13662680113174,150.1363338006785
,,
457.4287077673837,457.4286613080439,457.42860187528004
364.5282489166496,364.52817691472336,364.52808482899565
284.39300489236933,284.39287888861577,284.39271773499763
346.9553115358875,346.95526267822027,346.9552002049923
,,
560.7624178447599,560.7623913972579,560.7623575725112
252.22458561745609,252.22448188685496,252.22434924064964
387.3993747487664,387.399324621318,387.3992604877426
,,
328.11557355606794,328.11550926582544,328.11542705516445
464.7391381391073,464.7390858044293,464.7390188670912
281.7338819639637,281.7337902255197,281.7336728751815
156.3583132002739,156.35798862213076,156.35757350889892
,,
,,
,,
,,
,,
118.27976218545945,118.27945946409908,118.27907241325342
,,
490.9032711786319,490.9032266000153,490.9031695696221
321.2680737769865,321.2680290697921,321.2679719078474
368.70170554550657,368.7016412865378,368.7015590976928
208.98883169219232,208.9886826147508,208.98849198696985
173.78989176815998,173.78968491529076,173.7894204073912
166.7474159185823,166.74727437315724,166.74709340251425
,,
,,
,,
,,
,,
,,
430.7971358816982,430.7970868119461,430.7970240569929
,,
336.32038995396147,336.32031039376733,336.3202086462557
,,
89.39524788954968,89.39447336635097,89.39348279826059
551.3342060385605,551.3341754964829,551.3341364358182
503.442364298663,503.44234067182447,503.44231045928655
77.75007526970901,77.74948600470871,77.74873262740243
152.8012493698211,152.8009832732777,152.80064300567648
,,
,,
287.67098676649016,287.67090508795485,287.6708006396692
,,
537.0610331901175,537.0609968870269,537.0609504522887
,,
386.0590314943861,386.0589965975908,386.05895197774595
266.07544226680653,266.0753250582464,266.07517516029776
,,
,,
525.0255487475682,525.0255176350975,525.0254778228192
,,
258.9468908693464,258.9467853211662,258.9466503464732
577.8329886205516,577.8329622764998,577.8329285826321
74.48488060765457,28.96109363716652,106.38137593786607
64.78294153894453,64.78171259856693,64.78014074909099
531.2390005113177,531.2389717294166,531.2389348751257
158.24213710904422,158.24188668693253,158.24156647543342
546.889234150622,546.8892069208334,546.8891720905128
457.2350154781267,457.23499203979856,457.23496207026596
552.5935494389252,552.5935102010192,552.5934600065272
,,
,,
486.0720894107496,486.0720496875167,486.071998869161
82.54295606249855,87.41048761517662,87.0216497983559
380.9340035176308,380.9339476643053,380.9338762338693
425.6147559410453,425.6147134295879,425.6146590588449
195.30541994804585,195.3052503563494,195.30503349296865
217.65816771931867,217.65797104170315,217.65771950788297
621.7643362119913,621.7643047888021,621.7642645953384
,,
573.6517565071039,573.6517260462086,573.6516870806851
,,
293.5544986784871,293.5543865782835,293.5542432101272
,,
589.2842132410613,589.2841802744401,589.2841381079604
232.7296310179701,232.72895788210968,232.7280957533417
,,
169.1012268920194,169.1009965483561,169.1007020048229
,,
171.4645653941675,171.46433291732873,171.46403562980566
373.3619895722752,373.3619512646642,373.36190228335494
412.9678036814847,412.9677805197806,412.96775090500876
413.2715019963136,413.2714574373494,413.2714004516681
,,
,,
252.5563490517148,252.55626241789275,252.55615164277398
306.17084179639335,306.1707442390072,306.1706194750814
,,
,,
,,
472.3582908495105,472.3582547026161,472.35820847189177
178.1146088835598,178.11437066684235,178.11406603169468
,,
597.6981915827156,597.6981658829743,597.6981330104838
261.2226305860721,261.22249080579144,261.22231202215534
,,
645.1542498507649,645.1542230248656,645.15418870928
481.90727497213896,481.9072422032618,481.90720029557684
,,
406.0646043519383,406.0645566049631,406.06449554243585
386.6210341867644,386.62095728640656,386.6208589277368
,,
272.13098241475865,272.13089631364045,272.13078621606184
,,
491.1269443934444,491.1269065161245,491.126858056077
,,
310.2644255686119,310.2643624387805,310.264281713913
,,
,,
147.65862696642685,147.65837986772493,147.6580639098489
,,
,,
,,
,,
466.8354505707651,466.8354158412629,466.8353714273998
,,
,,
191.92740682806243,191.9271176449951,191.92674776259108
577.311666195042,577.3116357071339,577.3115967138679
,,
353.5663118732853,353.5663260278875,353.56634424775257
282.8140587509087,282.8139413747522,282.813791238632
146.90295596379678,146.90262832132004,146.9022093188011
540.0521884166815,540.0521612775101,540.0521265698894
,,
,,
628.2011158584493,628.2010899563038,628.2010568238655
,,
,,
239.5571712723533,239.5570686925161,239.55693752309037
200.78151223751092,151.0553163560266,40.16086096712269
450.6816092465352,450.68155956570223,450.6814960255351
,,
358.1991480888655,358.1991008428547,358.19904042649574
,,
189.2069149620511,189.20670493022712,189.20643633502505
104.49268776857024,104.49223403234662,104.491653859423
,,
173.67061491836142,173.6703923899747,173.67010782683593
,,
329.7697184231822,329.7696361500908,329.76953089200975
313.49714545182377,313.49703702440047,313.49689828172615
476.8157902943335,476.8157467971905,476.81569114090814
,,
58.67151333782674,58.67567928814525,58.68099530491949
467.2091221726682,467.20907029684565,467.20900393205767
,,
313.30393186073144,313.3038725725998,313.30379675870256
350.02480284821365,350.0247231008124,350.0246211074878
507.6549490828449,507.6549078781324,507.6548551778023
386.16563707842704,386.1655900572093,386.1655299265689
267.477837100014,267.4777457983209,267.4776290454349
185.7911822282143,185.79106750439112,185.7909208325186
,,
319.0617455699655,319.06164336768217,319.06151262582364
,,
255.44092918403567,255.44080340434292,255.44064255256117
375.4363501307852,375.43630840533376,375.43625504854185
